N	3gram	Vygotskiy__2	Dialekti
1	с точки зрения	18	9
2	в том что	21	9
3	не может быть	6	6
4	сама по себе	2	5
5	для того чтобы	10	5
6	в этом смысле	2	4
7	само по себе	2	4
8	не в том	1	4
9	подобно тому как	2	4
10	и тем более	1	4
11	только тогда когда	2	4
12	лежит в основе	3	3
13	той или другой	1	3
14	что это есть	1	3
15	на то что	6	3
16	то же что	1	3
17	в данный момент	1	2
18	о том как	1	2
19	как и все	1	2
20	хотя бы и	2	2
21	сам по себе	1	2
22	ни в коем	1	2
23	не имеет никакого	1	2
24	в собственном смысле	3	2
25	точно так же	1	2
26	то и другое	1	2
27	в коем случае	1	2
28	ничего общего с	1	2
29	потому что мы	1	2
30	этой точки зрения	1	2
31	иметь в виду	1	2
32	по сравнению с	5	2
33	вовсе не в	2	2
34	коем случае не	1	2
35	и в частности	1	2
36	исключительно с точки	1	1
37	не может не	1	1
38	что она не	1	1
39	что в этом	1	1
40	в силу этого	1	1
41	как чистое мышление	1	1
42	ничего не объясняет	2	1
43	дело в том	1	1
44	с научной точки	1	1
45	что перед нами	1	1
46	научной точки зрения	1	1
47	в этом развитии	1	1
48	того как в	1	1
49	прекрасно показал как	1	1
50	оба эти момента	1	1
51	самом же деле	1	1
52	он не может	1	1
53	на первый план	1	1
54	что с точки	1	1
55	имеет в виду	1	1
56	именно в этом	1	1
57	в сущности в	1	1
58	в зависимости от	6	1
59	только для того	1	1
60	не входит в	1	1
61	в отличие от	3	1
62	это значило бы	1	1
63	можно сказать что	1	1
64	на самом же	1	1
65	мы видим в	2	1
66	того и другого	1	1
67	но для этого	1	1
68	с тем что	1	1
69	до некоторой степени	1	1
70	которую так хорошо	1	1
71	рано или поздно	1	1
72	во всей его	1	1
73	что каждая вещь	1	1
74	ничего не имеет	1	1
75	в своем исследовании	1	1
76	и вовсе не	1	1
77	в том случае	1	1
78	и то что	1	1
79	только в силу	1	1
80	основе ее лежит	1	1
81	того чтобы дать	1	1
82	в данном случае	3	1
83	если бы мы	2	1
84	и если угодно	1	1
85	мы не знаем	1	1
86	что значит объяснить	1	1
87	этом едва ли	1	1
88	это было бы	1	1
89	в сущности это	1	1
90	не только его	1	1
91	как и вообще	1	1
92	в связи с	6	1
93	и мы не	1	1
94	по себе не	1	1
95	а вместе с	1	1
96	вместе с ним	3	1
97	чрезвычайно важный момент	1	1
98	то обстоятельство что	1	1
99	стороны мы видели	1	1
100	или можно сказать	1	1
101	связи с этим	1	1
102	о том что	4	1
103	с и вот	1	1
104	своего изменения и	1	1
105	если мы не	1	1
106	не только не	1	1
107	легко заметить что	2	1
108	как бы ни	1	1
109	вопрос о том	2	1
110	речь идет о	2	1
111	включает в себя	1	1
112	же это не	1	1
113	с другой стороны	1	1
114	друг от друга	2	1
115	и притом чисто	1	1
116	судить о том	1	1
117	точки зрения она	1	1
118	после того как	1	1
119	заключается вовсе не	1	1
120	но что он	1	1
121	из того что	4	1
122	все это не	1	1
123	как только в	1	1
124	том случае если	1	1
125	вот почему в	1	1
126	той или иной	1	1
