N	2gram	Bakhtin_Fr_1	Myshleni
1	в том	16	42
2	том что	6	35
3	в процессе	2	27
4	в развитии	1	25
5	в этом	15	24
6	точки зрения	7	24
7	и в	65	20
8	что в	3	19
9	в основе	8	17
10	то же	1	16
11	не только	10	15
12	то что	3	15
13	мышления и	1	14
14	как мы	6	13
15	в их	4	12
16	при этом	6	12
17	может быть	6	12
18	с другой	3	12
19	потому что	5	12
20	с точки	3	11
21	в его	9	11
22	в целом	2	11
23	в себе	3	10
24	в отношении	6	10
25	своего развития	1	10
26	того что	2	10
27	мы видим	2	10
28	только в	7	10
29	так как	6	10
30	и другие	8	9
31	и как	1	9
32	как и	5	9
33	между тем	5	9
34	что и	1	9
35	с одной	2	9
36	одной стороны	2	9
37	как это	1	9
38	другой стороны	1	9
39	но и	10	9
40	было бы	1	8
41	и не	22	8
42	в результате	1	8
43	самом деле	3	7
44	собственном смысле	1	7
45	в своей	5	7
46	и более	1	7
47	тем самым	1	7
48	они являются	2	7
49	с другом	1	7
50	могут быть	2	7
51	того чтобы	1	7
52	в собственном	1	7
53	тем что	1	7
54	этом отношении	3	7
55	а не	1	7
56	что мы	2	7
57	как бы	22	7
58	друг с	1	7
59	в самом	4	6
60	и на	11	6
61	тому же	1	6
62	этот процесс	1	6
63	те же	1	6
64	по своей	3	6
65	к тому	2	6
66	можно было	1	6
67	его в	7	6
68	что он	3	6
69	уже в	1	6
70	развития в	1	6
71	не может	3	6
72	и развития	1	6
73	сказать что	6	6
74	речь идет	1	5
75	мы уже	12	5
76	как в	5	5
77	с этим	1	5
78	все же	6	5
79	и к	4	5
80	все эти	10	5
81	на то	1	5
82	это не	3	5
83	это положение	1	5
84	и его	10	5
85	не является	3	5
86	никогда не	6	5
87	так и	10	5
88	о том	2	5
89	не совпадают	1	5
90	для того	1	5
91	в частности	5	5
92	слова и	1	5
93	в готовом	1	5
94	что такое	1	5
95	в сущности	16	4
96	первый план	1	4
97	в своем	8	4
98	как уже	1	4
99	его к	2	4
100	в нашем	1	4
101	как он	1	4
102	как они	1	4
103	и с	3	4
104	нашего исследования	1	4
105	на первый	1	4
106	и при	1	4
107	которые в	1	4
108	не в	4	4
109	что с	1	4
110	из основных	2	4
111	становится возможным	1	4
112	роль в	2	4
113	и только	1	4
114	с нашей	1	4
115	из них	4	4
116	друг друга	3	4
117	во всей	3	4
118	в области	7	4
119	процесса развития	1	4
120	по своему	8	4
121	и для	2	4
122	для нас	4	4
123	ключом к	1	4
124	между ними	4	4
125	к этому	1	4
126	во всяком	1	4
127	на деле	1	3
128	в виду	3	3
129	в чем	2	3
130	совершенно прав	1	3
131	в настоящем	1	3
132	говорит что	1	3
133	но в	14	3
134	в которой	1	3
135	в этой	4	3
136	на его	2	3
137	на этом	1	3
138	что все	1	3
139	в совершенно	1	3
140	на все	2	3
141	и других	3	3
142	в этих	2	3
143	к истории	1	3
144	примитивной ступени	1	3
145	мы говорили	1	3
146	и мышление	1	3
147	не менее	1	3
148	этого явления	1	3
149	во всем	2	3
150	связи с	4	3
151	не могут	3	3
152	приводит к	2	3
153	развития и	1	3
154	и во	3	3
155	которые мы	1	3
156	один из	1	3
157	одной из	1	3
158	но не	2	3
159	говорили выше	1	3
160	в какой	1	3
161	всяком случае	1	3
162	от того	2	3
163	со стороны	1	3
164	нас в	1	3
165	на этот	2	3
166	именно в	1	3
167	к которому	1	3
168	только к	1	3
169	в связи	1	3
170	наряду с	2	3
171	в условиях	13	3
172	формы и	7	3
173	и от	2	3
174	не подлежит	2	3
175	бы в	1	3
176	совершенно не	4	3
177	они представляют	1	2
178	говоря о	1	2
179	одним из	2	2
180	связана с	5	2
181	же по	1	2
182	что слово	1	2
183	между двумя	1	2
184	проявляются в	1	2
185	видеть в	2	2
186	мы имеем	1	2
187	нам в	1	2
188	место в	1	2
189	план в	1	2
190	мы и	3	2
191	в ней	6	2
192	он говорит	1	2
193	мы будем	3	2
194	постановке проблемы	2	2
195	отличие от	5	2
196	не просто	3	2
197	и речи	1	2
198	которые не	1	2
199	более и	1	2
200	ступени развития	1	2
201	из этих	2	2
202	во многих	2	2
203	в известном	1	2
204	остановиться на	1	2
205	вообще не	1	2
206	в нем	13	2
207	никакому сомнению	1	2
208	раз в	1	2
209	свое время	2	2
210	поэтому оно	1	2
211	из него	1	2
212	в основу	1	2
213	здесь мы	1	2
214	а затем	2	2
215	входит в	4	2
216	может стать	1	2
217	действительности в	1	2
218	отражение в	1	2
219	к частному	1	2
220	далеко не	3	2
221	оно имеет	1	2
222	такой же	1	2
223	момента в	1	2
224	которую он	1	2
225	мы называем	1	2
226	в отличие	4	2
227	мысли и	4	2
228	собой не	1	2
229	которой они	1	2
230	дает в	3	2
231	их в	2	2
232	частному и	1	2
233	в той	5	2
234	но они	1	2
235	на котором	3	2
236	же слова	1	2
237	что на	1	2
238	мы встречаем	1	2
239	по нашему	1	2
240	ли не	1	2
241	отличается от	1	2
242	в наши	2	2
243	он видит	1	2
244	что при	1	2
