N	2gram	Tiupa_Anal_3	Literetu
1	а не	9	20
2	и в	18	19
3	может быть	9	17
4	в стихотворении	1	13
5	своего рода	8	13
6	то же	3	12
7	и не	12	11
8	как и	14	10
9	в том	9	10
10	лирический герой	1	10
11	и т.п	5	10
12	но и	13	10
13	тогда как	20	9
14	в этом	14	9
15	состоит в	4	9
16	в то	3	9
17	в мире	5	9
18	же время	3	9
19	не может	2	9
20	такого рода	5	9
21	не только	22	8
22	в стихах	1	8
23	и даже	8	8
24	с другой	7	8
25	том что	12	7
26	так и	14	7
27	и т.д	2	7
28	с одной	2	7
29	я в	5	7
30	то что	2	7
31	и на	4	6
32	в себе	2	6
33	при этом	11	6
34	однако в	5	6
35	не менее	4	6
36	себя в	4	6
37	одной стороны	2	6
38	в году	3	5
39	я не	1	5
40	столь же	4	5
41	но не	7	5
42	конечном счете	2	5
43	в принципе	2	5
44	он не	6	5
45	одна из	2	5
46	так в	3	5
47	в конечном	2	5
48	в качестве	12	5
49	для всех	2	5
50	у нас	1	5
51	на фоне	1	5
52	то есть	10	5
53	того что	1	5
54	вместе с	2	5
55	я и	3	4
56	мы не	3	4
57	того же	5	4
58	по отношению	7	4
59	так что	1	4
60	отнюдь не	4	4
61	в рамках	3	4
62	едва ли	3	4
63	человека в	1	4
64	для него	6	4
65	точки зрения	3	4
66	не в	6	4
67	даже в	2	4
68	в русской	7	4
69	ли не	4	4
70	в ней	2	4
71	в его	7	4
72	один из	2	4
73	не случайно	8	4
74	каждый из	1	4
75	тем что	2	4
76	прежде всего	5	4
77	в частности	12	4
78	в искусстве	2	4
79	жизни в	1	4
80	другой стороны	5	4
81	лирическое я	2	4
82	жизни и	1	4
83	что в	9	4
84	речь идет	1	3
85	идет о	1	3
86	тем же	1	3
87	в сущности	5	3
88	как я	1	3
89	и он	2	3
90	я на	1	3
91	во всех	2	3
92	как правило	5	3
93	в противовес	2	3
94	как к	2	3
95	поскольку в	1	3
96	право на	1	3
97	в этой	6	3
98	наш взгляд	2	3
99	в нем	2	3
100	на наш	2	3
101	всех своих	1	3
102	в глазах	2	3
103	но лишь	1	3
104	в их	6	3
105	том чтобы	1	3
106	с точки	2	3
107	тем самым	4	3
108	вплоть до	2	3
109	имени в	1	3
110	не столько	3	3
111	без остатка	2	3
112	никогда не	5	3
113	ничего не	3	3
114	и его	13	3
115	личности в	3	3
116	данном случае	3	3
117	в себя	2	3
118	русской поэзии	2	3
119	всей своей	1	3
120	не с	2	3
121	коммуникативное событие	1	3
122	в другом	1	3
123	всего лишь	8	3
124	но с	2	3
125	а в	10	3
126	этом отношении	3	3
127	следует признать	3	3
128	и др	1	3
129	со стороны	9	3
130	в равной	1	3
131	в данном	4	3
132	а именно	1	3
133	лирического я	1	3
134	мыслится как	1	3
135	но это	1	3
136	в культуре	2	3
137	в начале	6	3
138	и для	2	3
139	обращается к	1	3
140	на свою	1	3
141	и как	4	3
142	что он	4	3
143	о себе	2	3
144	отношению к	7	3
145	как на	1	3
146	внутренней свободы	1	2
147	в ситуации	1	2
148	и до	1	2
149	являет собой	3	2
150	той же	5	2
151	на первом	1	2
152	с творческой	1	2
153	на себя	2	2
154	с ее	3	2
155	нам представляется	2	2
156	но как	3	2
157	если в	3	2
158	очевидно что	2	2
159	в истории	1	2
160	в художественном	1	2
161	все же	4	2
162	как уже	2	2
163	и к	4	2
164	но в	2	2
165	в противоположность	2	2
166	то в	2	2
167	со своей	8	2
168	в целом	3	2
169	представляет собой	5	2
170	духовной культуры	1	2
171	отказа от	1	2
172	о которой	2	2
173	к собственной	2	2
174	и сам	4	2
175	свое время	2	2
176	на жизнь	1	2
177	подобно тому	3	2
178	доверие к	1	2
179	русской классической	1	2
180	в каждом	3	2
181	не станем	1	2
