N	3gram	Vygotskiy__7	Istorich
1	с другой стороны	1	8
2	с одной стороны	5	7
3	в этом случае	14	6
4	в том что	13	5
5	до сих пор	3	4
6	не только в	1	4
7	о том что	4	4
8	вместе с тем	4	3
9	в данном случае	5	3
10	то время как	2	3
11	в то время	2	3
12	не может быть	4	3
13	потому что он	2	2
14	том что в	2	2
15	приводит нас к	2	2
16	как это делают	1	2
17	точно так же	2	2
18	все больше и	2	2
19	во всяком случае	1	2
20	по отношению к	5	2
21	больше и больше	2	2
22	но все же	1	2
23	после того как	1	2
24	можно было бы	1	2
25	как и в	3	2
26	что и в	1	2
27	как мы видели	3	2
28	должны были бы	1	1
29	том что она	2	1
30	таким образом если	1	1
31	что иное как	1	1
32	в обоих случаях	1	1
33	мы видим в	1	1
34	только потому что	3	1
35	от нее к	1	1
36	если таким образом	1	1
37	как только мы	1	1
38	в меньшей мере	1	1
39	никогда не осуществляется	1	1
40	но то что	2	1
41	так как в	1	1
42	в том числе	1	1
43	мы обратимся к	1	1
44	том что он	2	1
45	если мы сравним	1	1
46	одной стороны и	3	1
47	таким образом оказывается	1	1
48	же как и	2	1
49	как бы с	1	1
50	в одной из	1	1
51	мы находим в	2	1
52	то и другое	3	1
53	и не может	1	1
54	и то и	1	1
55	в зависимости от	1	1
56	друг на друга	1	1
57	то вместе с	1	1
58	таким образом в	2	1
59	по аналогии с	1	1
60	том числе и	1	1
61	кроме того что	1	1
62	нас к пониманию	1	1
63	на первом месте	1	1
64	с этой точки	4	1
65	и то что	3	1
66	одно и то	3	1
67	его связь с	1	1
68	что они были	1	1
69	так же как	7	1
70	отличается тем что	1	1
71	на более широкий	1	1
72	что несколько человек	1	1
73	но при этом	1	1
74	и то же	3	1
75	на первых порах	1	1
76	от земли до	1	1
77	как представление о	1	1
78	но вместе с	1	1
79	мы уже говорили	1	1
80	в этом направлении	1	1
81	совпадает с ним	2	1
82	не представляет собой	2	1
83	что у него	1	1
84	все эти примеры	1	1
85	не так часто	1	1
86	образом оказывается что	1	1
87	этой точки зрения	4	1
88	что оно имеет	2	1
89	по ту сторону	1	1
90	есть не что	1	1
91	вне поля зрения	1	1
92	так например в	1	1
93	таким образом мы	1	1
94	тем что здесь	1	1
95	так и в	1	1
96	и вместе с	2	1
97	у нас и	1	1
98	прийти к выводу	1	1
99	это значит что	1	1
100	и тем самым	4	1
101	к выводу что	2	1
102	к ним с	1	1
103	подобно тому как	1	1
104	можно сказать что	3	1
105	на то что	4	1
106	из этих двух	1	1
107	у нас на	1	1
108	с другом и	1	1
109	не что иное	1	1
110	тем не менее	3	1
111	друг с другом	2	1
112	для того чтобы	18	1
113	здесь не в	1	1
114	здесь как и	1	1
115	ничего специфического в	1	1
116	что между ними	1	1
117	смысле этого слова	3	1
118	самым интимным образом	1	1
119	и с другой	1	1
