N	2gram	Losev_Prob_3	FransuaR
1	и в	44	45
2	то есть	34	25
3	и не	35	15
4	в этом	17	14
5	но в	12	14
6	не только	14	14
7	во всех	2	13
8	и его	5	13
9	в его	9	13
10	как бы	9	12
11	во время	1	12
12	что в	8	12
13	то же	13	11
14	в своем	5	11
15	в то	9	11
16	в нем	9	10
17	и с	9	10
18	как и	10	10
19	в том	21	10
20	но и	10	10
21	прежде всего	3	10
22	в ней	5	8
23	таким образом	9	8
24	в самой	2	8
25	как мы	8	8
26	жизни и	6	8
27	вовсе не	37	8
28	так же	5	8
29	также и	16	7
30	мы видели	2	7
31	том что	12	7
32	не в	13	7
33	потому что	25	7
34	этих образов	2	7
35	в эпоху	1	7
36	что и	9	7
37	в конце	5	7
38	и все	3	7
39	все это	5	7
40	здесь не	8	6
41	в этой	3	6
42	он не	8	6
43	всех этих	2	6
44	в них	1	6
45	мысли и	1	6
46	того чтобы	1	6
47	связи с	8	6
48	так и	10	6
49	что он	9	6
50	так как	9	6
51	для того	1	6
52	одним из	1	5
53	например в	1	5
54	самом деле	3	5
55	на самом	7	5
56	это и	7	5
57	здесь и	3	5
58	с ее	2	5
59	и на	1	5
60	хотя и	5	5
61	и как	3	5
62	и к	6	5
63	и у	2	5
64	все эти	7	5
65	его в	3	5
66	с ним	7	5
67	со всеми	1	5
68	как раз	8	5
69	в связи	7	5
70	не может	7	5
71	но это	8	5
72	есть и	2	5
73	же как	3	4
74	мы уже	4	4
75	той же	1	4
76	его не	2	4
77	мы не	7	4
78	и о	5	4
79	но не	3	4
80	перед нами	8	4
81	кроме того	3	4
82	в самом	3	4
83	тому же	1	4
84	по своему	2	4
85	об этом	3	4
86	зрения на	2	4
87	это было	2	4
88	между собою	2	4
89	точки зрения	5	4
90	в их	2	4
91	своего рода	1	4
92	дается в	1	4
93	в основе	2	4
94	у него	1	4
95	и это	9	4
96	можно было	4	4
97	ничего не	3	4
98	и здесь	5	4
99	о том	6	4
100	и во	2	4
101	образов и	3	4
102	только в	19	4
103	в первой	1	4
104	с этим	2	4
105	мы находим	7	4
106	и даже	14	4
107	здесь в	3	4
108	сказать что	16	4
109	а не	18	4
110	его как	3	4
111	чем же	4	4
112	как это	2	4
113	и от	9	4
114	бы в	2	4
115	все они	2	4
116	а также	4	4
117	а в	5	4
118	как на	2	4
119	по поводу	2	4
120	почти всегда	2	3
121	ведь и	1	3
122	почти все	1	3
123	того же	2	3
124	и он	1	3
125	из этих	1	3
126	как в	5	3
127	но его	1	3
128	как он	1	3
129	но на	1	3
130	вообще не	1	3
131	что она	1	3
132	связанные с	1	3
133	как они	1	3
134	ни в	8	3
135	он и	2	3
136	до сих	2	3
137	нисколько не	2	3
138	в своей	5	3
139	в которых	3	3
140	от его	2	3
141	не менее	10	3
142	но они	1	3
143	дело в	4	3
144	не имеет	9	3
145	что на	1	3
146	от того	2	3
147	от их	1	3
148	и образ	2	3
149	всего этого	1	3
150	то время	4	3
151	в другом	2	3
152	нем не	1	3
153	нуждается в	1	3
154	это не	9	3
155	именно в	2	3
156	того что	8	3
157	словом и	1	3
158	поэтому и	2	3
159	для всех	1	3
160	есть в	3	3
161	для него	3	3
162	в одном	1	3
163	но он	1	3
164	не было	5	3
165	еще и	7	3
166	о чем	2	3
167	там где	1	3
168	вместе с	2	3
169	по существу	2	3
170	дело здесь	4	3
171	сих пор	2	3
172	и для	2	3
173	и ни	3	3
174	находим в	3	3
175	на этот	4	3
176	в заключение	3	3
177	и другие	3	3
178	в этот	1	2
179	и есть	5	2
180	не хочет	1	2
181	с точки	2	2
182	и до	2	2
183	и больше	3	2
184	и за	2	2
185	мы говорили	2	2
186	говорить о	3	2
187	в целом	6	2
188	подчеркнуть что	1	2
189	к самым	1	2
190	в чем	4	2
191	в данном	9	2
192	в сторону	1	2
193	отличие от	3	2
194	после всего	1	2
195	относится к	1	2
196	в истории	1	2
197	независимо от	1	2
198	все же	6	2
199	когда он	2	2
200	от этого	1	2
201	не будем	2	2
202	что это	3	2
203	он в	2	2
204	и если	6	2
205	при этом	4	2
206	оно было	1	2
207	но именно	2	2
208	перестает быть	1	2
209	в начале	2	2
210	и связанные	1	2
211	но дело	1	2
212	так например	1	2
213	конечно в	1	2
214	лишь в	1	2
215	с которой	2	2
216	было бы	8	2
217	делает его	1	2
218	для них	2	2
219	с тем	5	2
220	несмотря на	1	2
221	когда в	3	2
222	этих произведений	1	2
223	отрыве от	1	2
224	и без	4	2
225	не столько	2	2
226	образы эти	1	2
227	но эта	3	2
228	точку зрения	1	2
229	даже в	1	2
230	в отношении	2	2
231	вплоть до	1	2
232	на котором	2	2
233	на него	1	2
234	не нуждается	1	2
235	слова но	1	2
236	образы как	1	2
237	больше чем	1	2
238	и притом	4	2
239	к ней	1	2
240	конечно и	1	2
241	начиная с	1	2
242	не могут	1	2
243	что все	2	2
244	к тому	3	2
245	они вовсе	1	2
246	образы и	3	2
247	если мы	16	2
248	чем не	3	2
249	данном случае	7	2
250	образы являются	1	2
251	говорили что	1	2
252	и что	7	2
253	на том	1	2
254	том как	2	2
255	жизнь и	2	2
256	и вообще	8	2
257	же самое	9	2
258	вот это	2	2
259	и та	1	2
260	но мы	1	2
261	можно сказать	6	2
262	нас в	4	2
263	в отрыве	1	2
264	этих слов	1	2
265	переходит в	2	2
266	в ту	1	2
267	в свете	1	2
268	и она	1	2
269	он хочет	1	2
270	происходит в	2	2
271	всякого рода	4	2
272	в качестве	3	2
273	значение и	5	2
274	роль и	2	2
275	в известной	2	2
276	здесь перед	2	2
277	мы можем	6	2
278	в средневековом	1	2
279	может быть	28	2
280	заметить что	1	2
281	тут же	4	2
282	и только	6	2
283	а именно	8	2
284	в отличие	2	2
285	мы еще	1	2
286	себя и	1	2
287	образами и	1	2
288	нужно сказать	1	2
289	произведение в	2	2
290	здесь только	7	2
291	в одно	1	2
292	со словом	1	2
293	в пределах	1	2
294	во все	1	2
295	и там	2	2
296	слова и	3	2
297	благодаря этому	1	2
298	в условиях	3	2
299	только для	1	2
300	неразрывно связаны	1	2
301	чтобы его	1	2
302	хотя бы	3	2
303	то что	23	2
304	их с	1	2
305	одновременно и	1	2
306	оторваны от	1	2
307	это в	2	2
308	к этому	1	2
309	не остается	1	1
310	он может	1	1
311	то в	3	1
312	тем же	2	1
313	не имеют	4	1
314	все те	1	1
315	случае нельзя	2	1
316	акт а	1	1
317	и этот	1	1
318	жизни для	1	1
319	а как	2	1
320	есть не	5	1
321	от всякой	1	1
322	у ксенофонта	1	1
323	нам в	1	1
324	только благодаря	2	1
325	который был	1	1
326	и говорят	1	1
327	то это	10	1
328	похожи на	1	1
329	стихотворение в	1	1
330	целое и	2	1
331	образов с	1	1
332	истории в	1	1
333	то мы	1	1
334	в юности	1	1
335	видели что	1	1
336	но как	4	1
337	не все	1	1
338	не просто	23	1
339	одно существенное	1	1
340	само же	1	1
341	друг от	2	1
342	отвлеченная мысль	1	1
343	и речи	1	1
344	красота и	1	1
345	за пределы	5	1
346	что они	5	1
347	всякого символического	1	1
348	если она	1	1
349	в особом	1	1
350	его на	1	1
351	общего с	3	1
352	чем мы	1	1
353	не теми	1	1
354	что дело	2	1
355	это тоже	2	1
356	имеет в	1	1
357	эту проблему	1	1
358	сливается с	1	1
359	бы и	1	1
360	бы не	1	1
361	есть о	1	1
362	одном случае	1	1
363	жизни только	1	1
364	нами в	2	1
365	в себе	8	1
366	сливаются в	1	1
367	здесь часто	1	1
368	на то	3	1
369	в наших	2	1
370	него были	1	1
371	время и	2	1
372	а скорее	1	1
373	о которой	1	1
374	момента в	1	1
375	в понимании	1	1
376	никакому сомнению	1	1
377	не как	1	1
378	котором мы	1	1
379	жизни можно	1	1
380	чтобы в	1	1
381	одной и	1	1
382	и по	2	1
383	находим у	1	1
384	в нее	1	1
385	именно это	1	1
386	поэтическим образом	1	1
387	но все	3	1
388	как оно	3	1
389	в одну	1	1
390	мы его	1	1
391	значение в	3	1
392	целое как	1	1
393	них не	1	1
394	бы нам	1	1
395	отца и	1	1
396	главного героя	1	1
397	с начала	1	1
398	начала и	1	1
399	на сцене	1	1
400	в жизни	1	1
401	по всему	1	1
402	этом мы	1	1
403	есть произведение	1	1
404	но уже	3	1
405	о которых	3	1
406	далеко не	1	1
407	что не	1	1
408	жизни но	2	1
409	строгом смысле	1	1
410	этого произведения	3	1
411	потому и	1	1
412	и того	1	1
413	со всей	1	1
414	есть другими	1	1
