N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	34	41
2	то есть	1	24
3	мы уже	6	18
4	во всех	2	17
5	таким образом	5	17
6	в нем	19	16
7	и с	15	16
8	и его	16	13
9	но и	12	13
10	в этом	16	12
11	как мы	7	12
12	все эти	4	11
13	уже говорили	3	11
14	все это	16	11
15	в самом	8	10
16	не только	10	10
17	так как	4	10
18	прежде всего	15	10
19	то что	11	10
20	и на	6	9
21	во время	2	9
22	о том	2	9
23	и все	19	9
24	здесь и	2	8
25	в сущности	11	8
26	но в	16	8
27	в этой	1	8
28	никогда не	8	8
29	и до	1	7
30	в них	2	7
31	как и	18	7
32	том что	3	7
33	в его	22	7
34	вовсе не	11	7
35	у него	4	7
36	в особенности	1	7
37	как бы	27	7
38	что в	7	7
39	также и	1	6
40	например в	2	6
41	в то	12	6
42	один из	2	6
43	вместе с	4	6
44	или в	1	6
45	сказать что	2	6
46	что он	23	6
47	и он	2	5
48	с его	6	5
49	в ее	3	5
50	в своем	2	5
51	что это	5	5
52	в себе	6	5
53	то же	14	5
54	той же	2	5
55	рядом с	4	5
56	еще в	3	5
57	но он	3	5
58	во всем	3	5
59	тем что	4	5
60	так и	6	5
61	и что	5	5
62	же время	12	5
63	из них	5	5
64	в одном	5	5
65	большинстве случаев	3	5
66	там где	7	5
67	так же	8	5
68	в той	2	5
69	одним из	1	4
70	того же	2	4
71	самом деле	13	4
72	конечно и	1	4
73	в ней	3	4
74	меньшей степени	1	4
75	он был	1	4
76	как в	4	4
77	и как	3	4
78	и наконец	5	4
79	та же	2	4
80	а затем	1	4
81	в другом	8	4
82	не в	9	4
83	даже в	5	4
84	в основе	1	4
85	того чтобы	1	4
86	все же	7	4
87	роль в	1	4
88	и вообще	2	4
89	с ним	8	4
90	все время	5	4
91	тот же	2	4
92	всех его	1	4
93	с одной	1	4
94	уже в	3	4
95	в большинстве	2	4
96	в котором	3	4
97	и даже	7	4
98	с другой	4	4
99	более того	2	4
100	большей или	1	4
101	и от	5	4
102	в большей	1	4
103	а в	5	4
104	не может	19	4
105	из этого	1	4
106	они были	1	3
107	он сам	5	3
108	в чем	5	3
109	в голове	1	3
110	в одной	3	3
111	с этим	2	3
112	перед нами	1	3
113	в первом	1	3
114	при этом	4	3
115	и сам	5	3
116	характер в	1	3
117	в плане	6	3
118	на все	1	3
119	с другими	4	3
120	было бы	2	3
121	и их	1	3
122	эпизоде с	1	3
123	своего героя	2	3
124	в огромном	1	3
125	потому что	12	3
126	только с	3	3
127	этом отношении	1	3
128	есть только	3	3
129	они и	1	3
130	миром и	1	3
131	говорили что	3	3
132	котором мы	1	3
133	здесь он	1	3
134	те же	2	3
135	никак не	1	3
136	до сих	1	3
137	разобранной нами	1	3
138	к нему	14	3
139	в него	3	3
140	того что	5	3
141	одной из	1	3
142	мы увидим	2	3
143	только в	6	3
144	поэтому и	1	3
145	конечно не	2	3
146	в начале	4	3
147	до того	1	3
148	выходит за	2	3
149	или меньшей	1	3
150	что не	7	3
151	но оно	1	3
152	не были	1	3
153	в данном	1	3
154	с миром	3	3
155	и не	29	3
156	с этой	2	3
157	сих пор	1	3
158	но это	4	3
159	не мог	5	3
160	и для	8	3
161	пор еще	1	3
162	здесь только	1	3
163	между ними	1	3
164	первой книги	2	3
165	жизни и	3	3
166	если б	2	2
167	в ослабленной	1	2
168	и то	3	2
169	тех же	1	2
170	это и	2	2
171	с точки	4	2
172	ведь и	3	2
173	было и	2	2
174	есть нечто	1	2
175	говорить о	3	2
176	но уже	1	2
177	но не	4	2
178	то он	1	2
179	за пределы	2	2
180	что они	6	2
181	в центре	1	2
182	точки зрения	8	2
183	хотя и	3	2
184	и отчасти	1	2
185	он в	4	2
186	в главе	1	2
187	раз в	2	2
188	и тот	1	2
189	как он	3	2
190	так сказать	2	2
191	на его	4	2
192	он не	15	2
193	всех этих	2	2
194	в корне	1	2
195	на этом	4	2
196	что все	4	2
197	значение в	1	2
198	самим собой	6	2
199	лишь в	5	2
200	это было	3	2
201	гл iv	1	2
202	и само	1	2
203	мы видели	3	2
204	одного и	1	2
205	был бы	2	2
206	в своей	3	2
207	обнаружил бы	1	2
208	они уже	1	2
209	из области	1	2
210	но эта	1	2
211	их в	3	2
212	для этого	3	2
213	тогда когда	1	2
214	что их	1	2
215	у кого	1	2
216	а уж	1	2
217	схватил его	1	2
218	себе самом	5	2
219	для всего	1	2
220	так что	5	2
221	как она	2	2
222	связи с	1	2
223	это уже	2	2
224	к себе	17	2
225	не могут	1	2
226	в эти	2	2
227	должен быть	1	2
228	в дело	1	2
229	данном случае	1	2
230	характер и	3	2
231	в дальнейшем	1	2
232	конечно в	2	2
233	времени и	1	2
234	в романе	1	2
235	что дело	1	2
236	образом в	1	2
237	внимание на	1	2
238	в значительной	1	2
239	между тем	3	2
240	и во	3	2
241	кажется что	2	2
242	говорит он	3	2
243	на которой	1	2
244	но с	2	2
245	со всеми	2	2
246	где они	1	2
247	человека с	3	2
248	себя в	1	2
249	понятно что	2	2
250	переходит в	2	2
251	да еще	2	2
252	что если	1	2
253	характерно что	1	2
254	себе в	1	2
255	никто не	1	2
256	и нового	1	2
257	ведь это	1	2
258	и прежде	4	2
259	в конце	5	2
260	как его	2	2
261	каждый из	2	2
262	может быть	19	2
263	как раз	4	2
264	в форме	2	2
265	человека и	1	2
266	что человек	1	2
267	и самая	1	2
268	мы еще	1	2
269	огромном большинстве	1	2
270	до конца	3	2
271	которых мы	2	2
272	а не	9	2
273	одну из	1	2
274	или с	1	2
275	все основные	1	2
276	прямо сказать	1	2
277	и потому	2	2
278	отрывок из	2	2
279	можно прямо	1	2
280	тенденция к	2	2
281	и часто	1	2
282	от него	6	2
283	в эту	1	2
284	бы в	3	2
285	в этих	1	2
286	еще более	2	2
287	для его	2	2
288	вполне понятно	2	2
289	в том	3	2
290	все они	1	2
291	и у	5	2
292	другой стороны	3	2
293	от всех	1	2
294	что даже	2	2
295	отметить что	1	2
296	здесь же	1	2
297	того времени	2	2
298	всех тех	2	2
299	от этой	2	1
300	ту же	1	1
301	утверждение что	1	1
302	на самом	11	1
303	он может	2	1
304	он хотел	1	1
305	ибо как	2	1
306	нему все	1	1
307	то в	2	1
308	между двумя	2	1
309	очень характерное	1	1
310	его же	1	1
311	из его	4	1
312	уже указывали	1	1
313	он уже	3	1
314	и больше	1	1
315	был и	1	1
316	с таким	4	1
317	в их	1	1
318	в несколько	1	1
319	правильного понимания	1	1
320	ему ни	2	1
321	образы и	1	1
322	на первом	1	1
323	уверен что	3	1
324	что уже	1	1
325	чтобы не	1	1
326	почти все	2	1
327	он как	4	1
328	так чтобы	3	1
329	совпадает с	2	1
330	на тему	2	1
331	в последующих	1	1
332	то это	1	1
333	о посещении	1	1
334	и заставляет	1	1
335	зависимости от	1	1
336	мы здесь	1	1
337	жил в	1	1
338	род человеческий	1	1
339	что теперь	1	1
340	еще не	4	1
341	на них	5	1
342	между собой	1	1
343	всем этим	2	1
344	это действительно	2	1
345	что его	3	1
346	тем как	1	1
347	бы не	2	1
348	во внешнем	1	1
349	в изображении	1	1
350	друг к	1	1
351	видели что	1	1
352	эпизод с	2	1
353	его сознания	1	1
354	к слову	2	1
355	по отношению	5	1
356	менее всего	1	1
357	отношение к	6	1
358	себе и	5	1
359	не просто	1	1
360	нет и	3	1
361	и речи	1	1
362	один и	1	1
363	к третьему	2	1
364	чем же	1	1
365	материалом для	2	1
366	убеждены что	1	1
367	сочетается с	1	1
368	первых двух	1	1
369	словом в	1	1
370	не замечая	1	1
371	что по	1	1
372	и к	12	1
373	и хотя	1	1
374	в этот	2	1
375	в письмах	1	1
376	в которой	2	1
377	в целом	5	1
378	сливается с	3	1
379	находили в	1	1
380	во многих	1	1
381	им в	1	1
382	романа но	1	1
383	бы только	1	1
384	говорит не	1	1
385	все только	1	1
386	ее как	3	1
387	тут была	1	1
388	так с	1	1
389	не могла	1	1
390	между этими	1	1
391	роли в	1	1
392	этот процесс	1	1
393	и если	2	1
394	в первых	2	1
395	это своеобразная	1	1
396	он должен	2	1
397	в узком	1	1
398	не как	3	1
399	что еще	1	1
400	и вот	5	1
401	вы в	1	1
402	из виду	1	1
403	чтобы в	1	1
404	из него	1	1
405	и по	1	1
406	с собой	1	1
407	именно это	1	1
408	но все	5	1
409	такого же	2	1
410	это конечно	1	1
411	я бы	3	1
412	значительной степени	1	1
413	на нее	2	1
414	в каждом	3	1
415	презрение к	1	1
416	выражение и	1	1
417	для всех	1	1
418	другого человека	5	1
