N	3gram	Vygotskiy__5	Psycholo
1	в том что	11	9
2	не может быть	3	8
3	в самом деле	2	7
4	в том чтобы	1	7
5	о том что	4	7
6	во всяком случае	1	6
7	заключается в том	5	6
8	в зависимости от	2	5
9	то время как	4	5
10	в то время	4	5
11	само по себе	2	5
12	этой точки зрения	4	5
13	подобно тому как	4	5
14	с другой стороны	2	5
15	с одной стороны	3	5
16	для того чтобы	14	5
17	психологической точки зрения	1	4
18	мы никогда не	1	4
19	с этой точки	4	4
20	так же как	7	4
21	не в состоянии	4	3
22	что в этом	1	3
23	и той же	1	3
24	только в том	1	3
25	до сих пор	3	3
26	в отличие от	2	3
27	в собственном смысле	1	3
28	к тому чтобы	4	3
29	в сущности говоря	4	3
30	сказать что в	1	3
31	одной и той	1	3
32	так же точно	1	3
33	надо сказать что	1	3
34	не только не	3	3
35	потому что он	5	2
36	состоит в том	3	2
37	показывает что в	1	2
38	более или менее	1	2
39	в этом смысле	1	2
40	никак не может	1	2
41	то же самое	4	2
42	мы не можем	1	2
43	с точки зрения	9	2
44	тем или иным	2	2
45	не было бы	1	2
46	в этом отношении	5	2
47	со всеми остальными	1	2
48	в одинаковой мере	2	2
49	вместе с тем	2	2
50	в применении к	1	2
51	есть в сущности	1	2
52	него могут быть	1	2
53	тех или иных	1	2
54	благодаря тому что	1	2
55	собственном смысле слова	1	2
56	у него могут	1	2
57	и таким образом	1	2
58	может быть совершенно	1	2
59	от того что	2	2
60	так и в	1	2
61	и что следовательно	1	2
62	смысле этого слова	1	2
63	совершенно очевидно что	1	2
64	мы видим что	2	2
65	сама по себе	4	2
66	на самом деле	1	2
67	тем не менее	1	2
68	и того же	3	1
69	друг к другу	1	1
70	равно что сказать	1	1
71	такой же мере	3	1
72	и тому же	2	1
73	не может не	1	1
74	как например в	1	1
75	этот закон и	1	1
76	принадлежит к числу	1	1
77	обоих этих моментов	1	1
78	в которой он	1	1
79	в прямом смысле	1	1
80	потому что в	2	1
81	тот и другой	1	1
82	во всем ее	1	1
83	в том числе	1	1
84	том что он	2	1
85	те же самые	1	1
86	в том же	1	1
87	одной стороны и	1	1
88	мы должны будем	1	1
89	же как и	1	1
90	по сравнению с	5	1
91	принять во внимание	1	1
92	если так то	1	1
93	чтобы иметь возможность	1	1
94	именно то что	1	1
95	к этому что	1	1
96	по самой своей	2	1
97	таким образом как	1	1
98	что только в	2	1
99	развитием языка и	1	1
100	независимо от того	1	1
101	время как для	1	1
102	не до конца	2	1
103	совершенно так же	1	1
104	в той мере	3	1
105	в направлении к	1	1
106	что он доказал	1	1
107	при этом она	1	1
108	и наиболее распространенная	1	1
109	что он должен	1	1
110	то что обычно	1	1
111	бы сказать что	1	1
112	в большей мере	1	1
113	и в области	2	1
114	к жизни и	1	1
115	должна быть взята	1	1
116	исследование показывает что	3	1
117	не то что	3	1
118	и то что	2	1
119	что в сущности	1	1
120	между обоими этими	1	1
121	о чем идет	1	1
122	того чтобы выяснить	1	1
123	так как она	2	1
124	в процессе развития	3	1
125	если мы хотим	1	1
126	чтобы понять что	1	1
127	при анализе психологии	1	1
128	все равно что	1	1
129	в этой области	1	1
130	того что он	1	1
131	в первом случае	1	1
132	могут быть названы	1	1
133	можно легко показать	1	1
134	лежит в основе	2	1
135	и в процессе	1	1
136	если же мы	1	1
137	в себя и	1	1
138	так как это	3	1
139	потому что оно	1	1
140	и то же	1	1
141	в известном смысле	7	1
142	более простое и	1	1
143	не могут быть	1	1
144	в какой степени	1	1
145	не иначе как	2	1
146	исходя из этого	1	1
147	отношение к другим	1	1
148	в такой же	3	1
149	и каждое из	1	1
150	одни и те	1	1
151	прибавим к этому	1	1
152	в связи с	1	1
153	то что он	2	1
154	приводит нас к	2	1
155	эта точка зрения	2	1
156	следует представить себе	1	1
157	самой психологической природе	1	1
158	это и не	1	1
159	том чтобы понять	1	1
160	такое же значение	1	1
161	что сказать что	2	1
162	привлечь для объяснения	1	1
163	но вместе с	1	1
164	мысли так точно	1	1
165	которая существует между	1	1
166	мере в какой	3	1
167	в полной мере	1	1
168	вместо того чтобы	3	1
169	один и тот	3	1
170	на вопрос о	3	1
171	не могут иметь	1	1
172	к этому вопросу	1	1
173	образом мы видим	1	1
174	и во всяком	1	1
175	по себе мысль	1	1
176	в тех случаях	1	1
177	ни в каком	1	1
178	один шаг в	1	1
179	а не наоборот	1	1
180	необходимо включает в	1	1
181	сущности говоря это	1	1
182	в котором она	1	1
183	таким образом мы	1	1
184	что в этой	1	1
185	и вместе с	1	1
186	в свою очередь	3	1
187	только из неудач	1	1
188	и в известном	1	1
189	результате этого исследования	1	1
190	к выводу что	1	1
191	с самого начала	5	1
192	необходимо принять что	1	1
193	вопрос о том	3	1
194	слов в этом	1	1
195	к тем же	1	1
196	по самой психологической	1	1
197	к одному и	2	1
198	что иное как	1	1
199	включает в себя	2	1
200	можно сказать что	5	1
201	и те же	1	1
202	одного и того	3	1
203	и в частности	2	1
204	при таком понимании	1	1
205	в готовом виде	1	1
206	в вопросе о	1	1
207	самой своей природе	2	1
208	эту точку зрения	1	1
209	не что иное	1	1
210	форм и явлений	1	1
211	той мере в	3	1
212	чем идет речь	1	1
213	что вместе с	1	1
214	одно и то	1	1
215	именно потому что	2	1
216	в результате этого	1	1
217	точка зрения была	1	1
218	одному и тому	2	1
219	том числе и	1	1
220	и тот же	3	1
