N	3gram	Vygotskiy__5	Komedia
1	до сих пор	3	9
2	в том что	11	9
3	в самом деле	2	6
4	для того чтобы	14	6
5	в свою очередь	3	6
6	в то же	1	4
7	о том что	4	4
8	с самого начала	5	4
9	по отношению к	12	3
10	о том как	2	3
11	с точки зрения	9	3
12	вместе с тем	2	3
13	в связи с	1	3
14	во всяком случае	1	3
15	с одной стороны	3	3
16	тем не менее	1	3
17	то же самое	4	3
18	само собой разумеется	1	2
19	состоит в том	3	2
20	в этом случае	3	2
21	по сравнению с	5	2
22	что он не	2	2
23	в этом отношении	5	2
24	то время как	4	2
25	в этой связи	1	2
26	с другой стороны	2	2
27	собой разумеется что	1	2
28	то обстоятельство что	2	2
29	в то время	4	2
30	но все же	2	2
31	именно потому что	2	2
32	не в состоянии	4	1
33	потому что он	5	1
34	и тому же	2	1
35	в обоих случаях	1	1
36	в силу этого	1	1
37	более или менее	1	1
38	имеем в виду	1	1
39	подобно тому как	4	1
40	тому что и	1	1
41	в том числе	1	1
42	одной стороны и	1	1
43	и должен был	1	1
44	если он говорит	1	1
45	на первый план	1	1
46	но как раз	1	1
47	в зависимости от	2	1
48	к этому что	1	1
49	в отличие от	2	1
50	в первую очередь	1	1
51	независимо от того	1	1
52	и не может	2	1
53	с этой точки	4	1
54	как это не	1	1
55	дело таким образом	1	1
56	и в частности	2	1
57	ни малейших признаков	1	1
58	и после этого	1	1
59	на этом вопросе	2	1
60	его отношение к	2	1
61	в том чтобы	1	1
62	в первом случае	1	1
63	по самой своей	2	1
64	один из них	1	1
65	же самое что	2	1
66	в раннем детстве	1	1
67	таким образом и	1	1
68	самого начала что	2	1
69	самым тесным образом	1	1
70	но ничего не	1	1
71	но при этом	2	1
72	это не так	1	1
73	меньше чем в	1	1
74	то что он	2	1
75	все равно что	1	1
76	к нему в	1	1
77	но вместе с	1	1
78	к этому вопросу	1	1
79	этой точки зрения	4	1
80	есть все основания	1	1
81	так же точно	1	1
82	так и в	1	1
83	можно сказать что	5	1
84	отношения к нему	1	1
85	на вопрос почему	1	1
86	ничего общего с	2	1
87	и никогда не	1	1
88	они относятся к	1	1
89	и тем более	2	1
90	вопрос о том	3	1
91	к одному и	2	1
92	вопрос почему в	1	1
93	к ним как	1	1
94	мы имеем в	1	1
95	он так же	1	1
96	самой своей природе	2	1
97	таким образом что	2	1
98	к тому что	1	1
99	друг от друга	4	1
100	друг с другом	7	1
101	не нуждается в	1	1
102	одному и тому	2	1
103	чтобы понять как	1	1
104	в том же	1	1
105	том числе и	1	1
106	в свое время	2	1
