N	2gram	Voloshinov_1	Formalny
1	и в	12	24
2	художественного произведения	7	23
3	в его	2	23
4	прежде всего	8	22
5	и не	10	20
6	так и	4	18
7	и пр	3	17
8	точки зрения	14	16
9	не может	16	16
10	социологической поэтики	3	15
11	в этом	4	15
12	в нем	6	14
13	может быть	14	14
14	таким образом	12	13
15	с точки	2	13
16	науки об	1	12
17	истории литературы	2	12
18	в своем	2	11
19	как и	5	11
20	в своей	3	11
21	не менее	3	11
22	должно быть	1	11
23	социальной жизни	2	11
24	в ней	6	10
25	то же	5	10
26	вовсе не	1	10
27	настоящее время	2	10
28	и ее	3	10
29	и его	13	10
30	и их	1	10
31	а не	5	10
32	в настоящее	2	10
33	формальный метод	1	9
34	в то	2	9
35	в процессе	6	9
36	идеологического творчества	2	9
37	социальной действительности	1	9
38	и потому	2	9
39	все это	3	9
40	и на	4	8
41	как в	5	8
42	и с	3	8
43	не в	4	8
44	произведения в	1	8
45	литературы в	1	8
46	же время	1	8
47	в ее	1	8
48	произведения и	3	8
49	именно в	1	8
50	то что	5	8
51	в свою	1	8
52	на самом	4	7
53	должна быть	5	7
54	с ее	1	7
55	не только	4	7
56	место в	2	7
57	не должна	3	7
58	жизни и	4	7
59	в содержании	1	7
60	до конца	2	7
61	но и	3	7
62	еще не	3	6
63	самом деле	3	6
64	отнюдь не	5	6
65	более или	1	6
66	в целом	1	6
67	все эти	3	6
68	как бы	13	6
69	входит в	1	6
70	или менее	1	6
71	она не	2	6
72	свою очередь	1	6
73	на основе	1	6
74	в пределах	3	6
75	и здесь	2	6
76	до сих	3	6
77	социального общения	4	6
78	в том	6	6
79	было бы	1	6
80	как это	2	6
81	художественное произведение	3	6
82	сих пор	3	6
83	и все	2	6
84	о литературе	1	6
85	хотя бы	5	5
86	во всех	1	5
87	но в	5	5
88	в самом	4	5
89	при этом	6	5
90	по себе	3	5
91	социологический метод	2	5
92	у нас	1	5
93	должны быть	1	5
94	как мы	1	5
95	искусства и	2	5
96	непосредственно в	1	5
97	в литературе	4	5
98	того что	3	5
99	только на	3	5
100	с другой	4	5
101	и др	5	5
102	формы и	3	5
103	в искусстве	1	5
104	с его	2	4
105	по отношению	11	4
106	в истории	1	4
107	независимо от	2	4
108	метод в	2	4
109	и к	4	4
110	идеологическое явление	1	4
111	не как	1	4
112	не из	1	4
113	с другими	2	4
114	искусства в	1	4
115	идеологического общения	1	4
116	историка литературы	1	4
117	как о	1	4
118	друг друга	1	4
119	только и	1	4
120	как на	2	4
121	социальной группы	3	4
122	оно не	2	4
123	при таком	1	4
124	никогда не	5	4
125	если бы	9	4
126	для этого	1	4
127	в формах	2	4
128	мы увидим	1	4
129	всяком случае	1	4
130	с одной	2	4
131	конечно не	3	4
132	одной стороны	2	4
133	в частности	1	4
134	отношению к	11	4
135	стороны и	2	4
136	с этой	2	4
137	быть и	3	4
138	что в	2	4
139	так же	3	4
140	во всяком	1	4
141	художественном произведении	3	3
142	это и	1	3
143	мы не	3	3
144	по аналогии	1	3
145	в искусствоведении	1	3
146	зависимости от	4	3
147	бы то	3	3
148	но не	2	3
149	не перестает	1	3
150	литературы с	2	3
151	значение и	1	3
152	в общем	1	3
153	отношение к	4	3
154	как к	3	3
155	все же	4	3
156	когда он	3	3
157	и наконец	3	3
158	марксистский метод	1	3
159	других идеологических	1	3
160	в себе	3	3
161	он не	2	3
162	перестает быть	2	3
163	произведении как	1	3
164	он должен	3	3
165	то ни	3	3
166	на все	2	3
167	материала и	4	3
168	его в	4	3
169	в жизни	5	3
170	теоретическая поэтика	1	3
171	в них	3	3
172	кругозора и	2	3
173	со всей	1	3
174	историк литературы	1	3
175	лучшем случае	1	3
176	они не	1	3
177	в отношении	2	3
178	поэтического произведения	3	3
179	но для	3	3
180	в основе	1	3
181	теоретической поэтики	3	3
182	связи с	1	3
183	сводится к	1	3
184	материала в	1	3
185	к тому	1	3
186	нашей работы	1	3
187	здесь не	3	3
188	ясно что	3	3
189	жизнь и	1	3
190	влияние на	2	3
191	аналогии с	1	3
192	в лучшем	1	3
193	в большинстве	1	3
194	для него	3	3
195	вне ее	1	3
196	в особенности	2	3
197	в области	1	3
198	представлять себе	1	3
199	не было	1	3
200	его как	2	3
201	ни на	2	3
202	или иного	1	3
203	в художественном	3	3
204	в основном	2	3
205	но это	2	3
206	это последнее	1	3
207	она должна	1	3
208	более того	2	3
209	с помощью	6	3
210	между ними	2	3
211	от всех	2	3
212	думать что	1	3
213	же как	1	2
214	чтобы не	1	2
215	и это	1	2
216	ее до	1	2
217	в зависимости	2	2
218	положения в	1	2
219	единство и	1	2
220	литературы и	4	2
221	не найдем	1	2
222	как если	4	2
223	для других	2	2
224	менее всего	1	2
225	за пределы	4	2
226	более и	1	2
227	стиля и	1	2
228	в произведении	1	2
229	в нашем	11	2
230	и те	2	2
231	социально-экономической закономерности	1	2
232	и вот	1	2
233	и более	3	2
234	ни были	1	2
235	эта же	1	2
236	но все	2	2
237	это не	2	2
238	отражение в	1	2
239	ни в	3	2
240	мы видели	1	2
241	этой закономерности	1	2
242	не так	2	2
243	на него	2	2
244	к другим	1	2
245	ничего не	2	2
246	ориентируется в	1	2
247	в структуру	1	2
248	правда это	1	2
249	и является	4	2
250	а лишь	1	2
251	убедиться в	1	2
252	может и	1	2
253	от того	4	2
254	и определений	1	2
255	от нее	1	2
256	не есть	2	2
257	если же	2	2
258	значения и	2	2
259	в науке	1	2
260	являются лишь	1	2
261	с ним	3	2
262	его место	1	2
263	на их	1	2
264	и что	2	2
265	чтобы вскрыть	1	2
266	все в	1	2
267	произведение является	1	2
268	между тем	3	2
269	мы ни	5	2
270	что и	2	2
271	каждый элемент	1	2
272	вполне понятно	1	2
273	нем и	1	2
274	в лице	1	2
275	социальной среды	2	2
276	только в	6	2
277	несколько подробнее	2	2
278	поэтического стиля	1	2
279	таком понимании	1	2
280	уже не	4	2
281	не можем	1	2
282	если мы	1	2
283	в душе	2	2
284	его и	1	2
285	точка зрения	3	2
286	в одном	1	2
287	сами по	1	2
288	и должна	1	2
289	общения и	2	2
290	даже и	1	2
291	данного коллектива	2	2
292	сама по	1	2
293	чтобы убедиться	1	2
294	и самый	1	2
295	не на	1	2
296	все время	6	2
297	была бы	2	2
298	историческая поэтика	1	2
299	художественной формы	5	2
300	но есть	1	2
301	все более	1	2
302	бы оно	2	2
303	вступает в	1	2
304	вместе с	2	2
305	ко всем	2	2
306	его содержание	1	2
307	подхода к	1	2
308	из этой	1	2
309	в содержание	3	2
310	литературе и	1	2
311	является для	2	2
312	к которому	1	2
313	искусства как	1	2
314	для этой	1	2
315	в результате	1	2
316	художественного восприятия	1	2
317	дана в	1	2
318	места в	1	2
319	ни было	4	2
320	отношении к	3	2
321	жизни в	1	2
322	но эта	1	2
323	только как	1	2
324	это та	1	2
325	нас не	1	2
326	это художественное	1	1
327	каждый момент	2	1
328	а между	1	1
329	произведения но	1	1
330	ту же	1	1
331	к материалу	4	1
332	например в	1	1
333	мы здесь	1	1
334	к вопросу	1	1
335	задачи в	1	1
336	других областей	1	1
337	элемент ее	1	1
338	нам кажется	1	1
339	по преимуществу	1	1
340	из его	1	1
341	высшей степени	1	1
342	едва ли	2	1
343	определяется в	1	1
344	мы уже	1	1
345	со всех	2	1
346	и значение	2	1
347	методу и	1	1
348	на материале	2	1
349	с социологией	1	1
350	нечего делать	1	1
351	а художественного	1	1
352	этой реальной	1	1
353	является социальным	1	1
354	кто же	1	1
355	общения в	1	1
356	всех сторон	1	1
357	ней как	2	1
358	оно ни	1	1
359	в чем	2	1
360	является таким	1	1
361	тем как	2	1
362	но конечно	2	1
363	должны искать	1	1
364	и всего	1	1
365	конечно невозможна	1	1
366	это бывает	1	1
367	в данном	2	1
368	к которой	1	1
369	в психике	2	1
370	произведение не	1	1
371	оно является	1	1
372	были не	1	1
373	опирается на	1	1
374	общего с	2	1
375	метода его	1	1
376	оценки является	1	1
377	и различные	1	1
378	этой стороны	2	1
379	перед нами	1	1
380	и точность	1	1
381	понять и	1	1
382	хотя и	1	1
383	и понимания	1	1
384	социальной группе	1	1
385	становится только	1	1
386	увидим что	1	1
387	наметить в	1	1
388	о самом	1	1
389	то в	1	1
390	в условиях	2	1
391	та же	1	1
392	когда человек	1	1
393	всего современного	1	1
394	непосредственно и	1	1
395	позиции автора	1	1
396	эти вопросы	1	1
397	его содержания	1	1
398	оно начинает	1	1
399	с чисто	2	1
400	художественного произведения-вещи	1	1
401	было дано	1	1
402	социальным фактором	1	1
403	быть только	2	1
404	именно этим	1	1
405	противном случае	1	1
406	некоторые марксисты	1	1
407	в поэтике	1	1
408	тем не	3	1
409	соприкасается с	2	1
410	определяют его	1	1
411	этого нельзя	1	1
412	к одному	1	1
413	внутренней речи	3	1
414	действительности к	1	1
415	нашего времени	1	1
416	том и	1	1
417	какой бы	1	1
418	и по	3	1
419	на этом	1	1
420	ним на	1	1
421	или иных	1	1
422	что является	1	1
423	другой все	1	1
424	ей в	1	1
425	они должны	1	1
426	произведения с	1	1
427	связанных с	1	1
428	нужен но	1	1
429	этих форм	1	1
430	входя в	1	1
431	деле в	1	1
432	может стать	2	1
433	но самый	1	1
434	этом смысле	1	1
435	и тем	1	1
436	формах их	1	1
437	материал для	1	1
438	социологической закономерности	1	1
439	для них	1	1
440	но уже	1	1
441	героя или	2	1
442	ни одной	1	1
443	в высшей	1	1
444	далеко не	1	1
445	социального целого	1	1
446	понята и	1	1
447	и уже	3	1
448	нигде не	1	1
449	наука до	1	1
450	вопросов связанных	1	1
451	такой же	2	1
452	и тогда	1	1
453	смысл и	2	1
454	что собственно	1	1
455	искусства может	1	1
456	в этих	2	1
457	мы попытаемся	1	1
458	и другие	2	1
459	все элементы	1	1
460	художественного творчества	3	1
461	определяется прежде	1	1
462	можно найти	2	1
463	содержания они	1	1
464	в такой	3	1
465	в котором	3	1
466	к предмету	5	1
467	чем более	1	1
468	взаимоотношений и	1	1
469	бы мы	3	1
470	от его	1	1
471	этих моментов	1	1
472	тем художественное	1	1
473	социальных же	1	1
474	не должно	1	1
475	и почти	1	1
476	структурного элемента	1	1
477	для нее	1	1
478	не знает	1	1
479	и вся	1	1
480	которые проникают	1	1
481	на один	2	1
482	лишь косвенно	1	1
483	что социологический	1	1
484	содержание произведения	1	1
485	в обоих	1	1
486	самого начала	1	1
487	в русской	1	1
488	здесь на	1	1
489	и притом	2	1
490	того чтобы	1	1
491	для всего	1	1
492	и без	1	1
493	на себя	1	1
494	действительного художественного	1	1
495	данной социальной	1	1
496	задача социологической	1	1
497	и ценности	1	1
498	по своей	1	1
499	и поэтическое	2	1
500	же он	1	1
501	поэтической формы	1	1
502	науке о	1	1
503	и созерцателя	3	1
504	эти три	1	1
505	на которой	1	1
506	уже и	1	1
507	из формальных	1	1
508	этом отношении	1	1
509	разобранные нами	1	1
510	понятна и	1	1
511	и из	1	1
512	за его	2	1
513	стиля как	1	1
514	и искусство	1	1
515	все то	1	1
516	и стиль	1	1
517	не могут	1	1
518	конечно гораздо	1	1
519	есть только	1	1
520	могут быть	2	1
521	того о	1	1
522	его значение	1	1
523	свое значение	1	1
524	химической структуре	1	1
525	в жесте	1	1
526	чисто художественных	1	1
527	ничего общего	1	1
528	опираясь на	2	1
529	и самое	2	1
530	именно эту	1	1
531	и о	1	1
532	потому не	1	1
533	то она	1	1
534	чрезвычайно сложным	1	1
535	моменты произведения	1	1
536	данном случае	2	1
537	миром и	1	1
538	характер и	1	1
539	тем это	1	1
540	физическая или	1	1
541	произведения этот	1	1
542	с самого	1	1
543	не те	1	1
544	дано в	1	1
545	однако эта	1	1
546	не отражает	2	1
547	было в	1	1
548	по природе	2	1
549	к постановке	1	1
550	и приемов	1	1
551	его пределы	1	1
552	живет и	1	1
553	остаться в	1	1
554	остается только	1	1
555	все остальные	1	1
556	в словах	1	1
557	из одного	1	1
558	собственно в	1	1
559	экономический базис	1	1
560	социологии не	1	1
561	в другом	1	1
562	быть более	1	1
563	что каждый	1	1
564	в поэтической	1	1
565	можно сказать	5	1
566	как чисто	1	1
567	с соответствующими	1	1
568	этого бытия	1	1
569	и во	1	1
570	продукты идеологического	1	1
571	оценка в	1	1
572	в форме	2	1
573	интонации с	1	1
574	во внутренней	1	1
575	их живого	2	1
576	содержание но	1	1
577	стороны как	1	1
578	в современной	1	1
579	к нему	4	1
580	в двух	1	1
581	от этой	2	1
582	стиль в	1	1
583	два основных	1	1
584	от всего	1	1
585	положение в	1	1
586	специфической социальной	1	1
587	по мнению	1	1
588	проф сакулиным	1	1
589	которые мы	2	1
590	себя в	1	1
591	и теоретическая	1	1
