N	2gram	Bakhtin_Pr_4	Myslijsy
1	потому что	4	49
2	для нас	2	31
3	то есть	40	30
4	и в	46	24
5	может быть	23	23
6	в сознании	1	23
7	то что	4	20
8	и не	27	19
9	в том	9	18
10	а не	11	18
11	что в	4	16
12	не только	14	15
13	по себе	7	15
14	того же	3	14
15	при этом	5	13
16	в слове	3	13
17	не в	10	13
18	было бы	3	13
19	то же	6	12
20	но не	4	12
21	мы можем	4	12
22	не может	19	12
23	мы не	4	11
24	таким образом	4	11
25	вместе с	2	11
26	если бы	3	11
27	что и	3	11
28	что мы	2	11
29	только в	6	11
30	как в	4	10
31	в себе	7	10
32	для него	2	10
33	тогда когда	1	10
34	так что	2	10
35	так как	5	10
36	в нем	17	9
37	вовсе не	9	9
38	то и	2	9
39	но и	12	9
40	как бы	19	9
41	и на	11	8
42	а только	1	8
43	в этом	16	8
44	более или	3	8
45	том что	4	8
46	или менее	3	8
47	в одно	2	8
48	могут быть	2	8
49	а в	2	8
50	во всех	5	7
51	с этим	2	7
52	как и	12	7
53	между собою	1	7
54	всяком случае	1	7
55	зрения и	2	7
56	того как	2	7
57	не могут	3	7
58	прежде всего	9	7
59	сами по	2	7
60	тем что	3	7
61	душевной жизни	1	7
62	во всяком	2	7
63	между двумя	3	6
64	что если	1	6
65	и как	2	6
66	в то	5	6
67	связи с	1	6
68	между тем	2	6
69	и только	3	6
70	в одном	11	6
71	с другой	3	6
72	не было	2	6
73	этого слова	2	6
74	не есть	1	6
75	в свою	1	6
76	по поводу	1	6
77	все остальные	1	5
78	все же	4	5
79	уже в	4	5
80	бы не	2	5
81	на то	3	5
82	и уже	1	5
83	не менее	2	5
84	к слиянию	1	5
85	с ним	2	5
86	так и	4	5
87	по мере	4	5
88	о том	5	5
89	бы ни	2	5
90	слова в	13	5
91	в них	1	5
92	что не	1	5
93	и их	3	5
94	а между	2	4
95	сам по	3	4
96	нам кажется	5	4
97	к другому	5	4
98	в самом	9	4
99	еще не	7	4
100	одним словом	1	4
101	но в	6	4
102	уже не	4	4
103	из этих	3	4
104	только один	1	4
105	как он	3	4
106	так сказать	5	4
107	и если	1	4
108	сознание и	1	4
109	такой же	3	4
110	в котором	5	4
111	место в	1	4
112	сих пор	8	4
113	одном из	2	4
114	они не	2	4
115	тем самым	1	4
116	одна из	2	4
117	мере того	1	4
118	должны быть	1	4
119	определенное место	1	4
120	и сами	1	4
121	в некоторых	1	4
122	так в	2	4
123	никогда не	6	4
124	и что	3	4
125	что он	6	4
126	с одной	1	4
127	которые могут	1	4
128	и вместе	1	4
129	в других	2	4
130	до сих	8	4
131	влияние на	2	4
132	там где	2	4
133	это последнее	1	4
134	от него	1	4
135	во время	1	4
136	себе не	1	4
137	в таком	1	4
138	например в	4	3
139	человека и	3	3
140	и то	1	3
141	этого последнего	1	3
142	тем же	3	3
143	той же	3	3
144	но она	2	3
145	то это	3	3
146	если в	2	3
147	со стороны	1	3
148	хотя и	6	3
149	что это	1	3
150	в целом	1	3
151	мы чувствуем	2	3
152	во многих	1	3
153	что она	1	3
154	не как	3	3
155	отношений между	1	3
156	оно должно	2	3
157	человека в	1	3
158	на все	2	3
159	его в	1	3
160	от одного	2	3
161	это не	5	3
162	и тем	2	3
163	кажется что	3	3
164	о которых	2	3
165	рядом с	5	3
166	далеко не	3	3
167	и тогда	1	3
168	в этих	4	3
169	и при	3	3
170	но во	1	3
171	ни было	1	3
172	в ней	1	3
173	мысли в	1	3
174	и притом	1	3
175	на него	3	3
176	которых мы	1	3
177	если мы	5	3
178	как не	1	3
179	языка и	2	3
180	самое это	1	3
181	те же	2	3
182	не с	1	3
183	мы в	1	3
184	в словах	4	3
185	и вообще	1	3
186	от них	2	3
187	и во	3	3
188	в языке	2	3
189	и у	1	3
190	что на	1	3
191	на ней	1	3
192	что для	1	3
193	одной стороны	1	3
194	в самой	5	3
195	мы говорим	1	3
196	слова и	7	3
197	но это	6	3
198	к другим	2	3
199	и для	3	3
200	и все	9	3
201	нет но	2	3
202	все что	2	3
203	как на	1	3
204	на предмет	6	2
205	предполагает что	1	2
206	самом деле	4	2
207	на самом	1	2
208	самый предмет	2	2
209	и есть	1	2
210	случае оно	1	2
211	отношения к	2	2
212	не во	1	2
213	вопрос о	2	2
214	собою и	1	2
215	с его	5	2
216	тем как	2	2
217	то мы	1	2
218	что за	1	2
219	с которыми	1	2
220	по отношению	5	2
221	в общем	2	2
222	за пределы	5	2
223	сама по	2	2
224	показать в	2	2
225	может обойтись	1	2
226	в слово	2	2
227	от нашего	1	2
228	могли бы	1	2
229	все эти	4	2
230	в нашем	1	2
231	все слова	1	2
232	но на	2	2
233	сказать в	1	2
234	время и	2	2
235	равно и	2	2
236	кажется нам	1	2
237	и по	2	2
238	на этом	3	2
239	одно и	1	2
240	но все	2	2
241	в каждом	6	2
242	в другом	2	2
243	может стать	2	2
244	в жизни	5	2
245	мы знаем	1	2
246	должно быть	4	2
247	что такое	2	2
248	не столько	1	2
249	от себя	1	2
250	мы находим	5	2
251	но он	3	2
252	их в	3	2
253	для нее	1	2
254	остановимся на	2	2
255	тому что	1	2
256	или что	1	2
257	и его	6	2
258	есть прежде	1	2
259	с теми	1	2
260	сказать что	2	2
261	самого начала	1	2
262	что ему	1	2
263	но только	1	2
264	того чтобы	1	2
265	и весь	1	2
266	же время	5	2
267	к ней	2	2
268	во всем	4	2
269	мы бы	1	2
270	его собственное	1	2
271	у нас	2	2
272	превращается в	4	2
273	пространство и	1	2
274	когда мы	1	2
275	его с	1	2
276	указывает на	2	2
277	и это	3	2
278	что все	1	2
279	в собственном	1	2
280	имеют для	1	2
281	в себя	4	2
282	с самого	1	2
283	что у	1	2
284	что может	1	2
285	после того	1	2
286	стремление к	1	2
287	и здесь	4	2
288	и поэтому	1	2
289	сложные явления	1	2
290	понимать себя	1	2
291	находиться в	1	2
292	и следовательно	2	2
293	этом смысле	2	2
294	в формах	3	2
295	один из	1	2
296	слово с	5	2
297	вне себя	1	2
298	мы видим	1	2
299	в какой	1	2
300	кроме этого	1	2
301	есть в	6	2
302	с нею	2	2
303	и они	2	2
304	а это	1	2
305	а то	3	2
306	не дает	2	2
307	и других	4	2
308	слово как	4	2
309	друг друга	6	2
310	у него	5	2
311	связано с	1	2
312	указание на	1	2
313	к которому	1	2
314	а с	1	2
315	себя и	3	2
316	между ними	10	2
317	точке зрения	1	2
318	ничем не	1	2
319	не на	1	2
320	в связи	1	2
321	так же	3	2
322	и потому	1	2
323	как это	1	2
324	все это	6	2
325	сознании и	2	2
326	слова так	1	2
327	не знаем	1	2
328	слова но	4	2
329	предмет как	1	2
330	в его	9	2
331	или в	8	2
332	о котором	2	2
333	а к	1	2
334	бы в	3	2
335	его уже	1	2
336	хотя бы	2	2
337	на более	1	2
338	отношении к	2	2
339	но если	3	2
340	другой стороны	3	2
341	но эти	4	2
342	даже и	1	2
343	к этому	1	2
344	можно назвать	1	2
345	я и	1	1
346	ту же	2	1
347	слова которые	1	1
348	одним из	3	1
349	отношение к	3	1
350	чтобы не	1	1
351	содержание а	1	1
352	сам так	1	1
353	связи между	2	1
354	он может	1	1
355	необходимы и	1	1
356	не показывает	2	1
357	и ограничить	1	1
358	и так	2	1
359	в определенные	1	1
360	из другого	1	1
361	и до	3	1
362	должна быть	2	1
363	собственном смысле	1	1
364	видеть в	1	1
365	и могут	1	1
366	мы уже	3	1
367	из всех	1	1
368	и само	2	1
369	себе как	2	1
370	уже более	1	1
371	из своих	2	1
372	этом не	1	1
373	не была	2	1
374	эта форма	1	1
375	и междометий	1	1
376	принадлежит к	1	1
377	собою не	2	1
378	слова например	1	1
379	от друга	1	1
380	из того	1	1
381	мы и	3	1
382	для наших	3	1
383	и заставляет	1	1
384	себе что	2	1
385	слагаться в	1	1
386	нет то	1	1
387	в отличие	3	1
388	на их	1	1
389	близко к	1	1
390	но конечно	2	1
391	в ее	1	1
392	нам его	1	1
393	могло быть	1	1
394	мы будем	2	1
