N	2gram	Bakhtin_Pr_1	Literetu
1	не только	9	24
2	при этом	5	19
3	но и	9	17
4	в том	8	16
5	а не	5	16
6	в частности	2	15
7	том что	3	14
8	может быть	26	13
9	и не	42	12
10	в этом	15	12
11	в своем	5	11
12	прежде всего	13	11
13	то что	8	10
14	или иначе	1	9
15	в целом	3	8
16	не в	7	8
17	и в	38	8
18	только в	13	8
19	как это	2	8
20	я не	2	7
21	отказ от	1	7
22	как бы	22	7
23	в себе	4	7
24	не менее	4	7
25	в его	43	7
26	уже не	1	7
27	и я	1	6
28	то есть	46	6
29	как и	7	6
30	точки зрения	8	6
31	эстетического объекта	37	6
32	того что	2	6
33	связи с	2	6
34	себя в	2	6
35	то же	5	5
36	отличие от	5	5
37	как в	4	5
38	в отличие	5	5
39	в то	4	5
40	искусства и	3	5
41	а также	1	5
42	же время	3	5
43	в конечном	4	5
44	что он	2	5
45	не может	27	5
46	в данном	4	5
47	я в	1	5
48	с его	2	5
49	тем самым	4	5
50	в своей	7	4
51	еще не	7	4
52	столь же	2	4
53	но не	12	4
54	конечном счете	4	4
55	в этой	1	4
56	в художественном	20	4
57	все же	6	4
58	перестает быть	4	4
59	не как	1	4
60	лишь в	2	4
61	с миром	4	4
62	и его	16	4
63	деятельности в	1	4
64	данном случае	4	4
65	никогда не	5	4
66	так и	5	4
67	и тем	3	4
68	свобода от	1	4
69	из них	1	4
70	мир в	2	4
71	друг друга	1	4
72	в связи	2	4
73	эстетической деятельности	2	4
74	это не	5	4
75	в своих	2	4
76	например в	3	3
77	в сфере	1	3
78	тех же	1	3
79	как совокупность	1	3
80	и есть	2	3
81	исходит из	1	3
82	также и	3	3
83	по отношению	21	3
84	в самом	7	3
85	бы не	2	3
86	в лирике	2	3
87	в принципе	1	3
88	таким образом	10	3
89	его в	9	3
90	в душе	1	3
91	далеко не	5	3
92	несмотря на	3	3
93	художественного творчества	12	3
94	в их	10	3
95	но в	4	3
96	том же	2	3
97	дело в	2	3
98	одна из	2	3
99	в основе	5	3
100	в области	11	3
101	эстетический объект	37	3
102	к себе	2	3
103	от эстетического	2	3
104	говоря словами	1	3
105	в виду	4	3
106	в пределах	6	3
107	приводит к	3	3
108	по аналогии	1	3
109	нуждается в	2	3
110	и прежде	5	3
111	этом в	1	3
112	и даже	3	3
113	с другой	7	3
114	и др	8	3
115	не было	2	3
116	да и	3	3
117	аналогии с	1	3
118	в культуре	2	3
119	жизни и	1	3
120	что в	7	3
121	а в	6	3
122	человека и	1	2
123	не остается	2	2
124	самом деле	6	2
125	от самого	1	2
126	из его	1	2
127	должна быть	4	2
128	факторов художественного	1	2
129	на себя	1	2
130	и самого	1	2
131	то он	1	2
132	а только	2	2
133	относится к	4	2
134	отнюдь не	19	2
135	говорится в	1	2
136	все эти	5	2
137	как он	1	2
138	в нем	15	2
139	в нашей	2	2
140	не к	6	2
141	подобно тому	1	2
142	на этом	2	2
143	художественного впечатления	2	2
144	произведения с	1	2
145	для нее	8	2
146	художника как	1	2
147	было бы	8	2
148	на почве	3	2
149	для них	1	2
150	в слове	3	2
151	от языка	1	2
152	а как	3	2
153	с точки	6	2
154	мы в	3	2
155	художественная деятельность	1	2
156	в россии	2	2
157	тем не	3	2
158	однако в	1	2
159	так называемого	1	2
160	раз и	2	2
161	на один	1	2
162	вплоть до	1	2
163	мышления и	1	2
164	и является	1	2
165	в сознании	1	2
166	этом отношении	2	2
167	искусства это	1	2
168	могут быть	5	2
169	к тому	1	2
170	искусства как	2	2
171	объект и	4	2
172	должен быть	2	2
173	в себя	2	2
174	направленной на	4	2
175	говоря уже	1	2
176	самим собою	2	2
177	на том	1	2
178	в мире	3	2
179	имеется в	1	2
180	или иной	2	2
181	в другом	2	2
182	о том	4	2
183	с одной	3	2
184	между тем	7	2
185	во втором	1	2
186	и только	4	2
187	хотя бы	4	2
188	только на	1	2
189	что не	4	2
190	так называемый	2	2
191	для него	1	2
192	тем что	2	2
193	с действительностью	3	2
194	совокупность факторов	1	2
195	одной стороны	3	2
196	за пределы	12	2
197	впервые становится	1	2
198	этого не	1	2
199	не на	5	2
200	одну из	1	2
201	художественного целого	1	2
202	в столь	1	2
203	если оно	1	2
204	тому как	1	2
205	для понимания	2	2
206	произведение в	6	2
207	деятельности художника	1	2
208	художественное произведение	8	2
209	можно было	4	2
210	это уже	1	2
211	не является	3	2
212	объекта и	7	2
213	это как	1	2
214	которая в	1	2
215	все они	5	2
216	в равной	2	2
217	не есть	6	2
218	не говоря	1	2
219	отношению к	19	2
220	в искусстве	12	2
221	по поводу	2	2
222	которая не	1	2
223	в объективном	1	1
224	важнее чем	1	1
225	решении этой	1	1
226	на самом	4	1
227	художественных произведений	2	1
228	идет о	1	1
229	на ступени	1	1
230	показать что	2	1
231	к другому	1	1
232	проникает в	2	1
233	оно было	2	1
234	ни были	1	1
235	и за	1	1
236	из ничего	1	1
237	который в	1	1
238	есть не	2	1
239	в историю	1	1
240	точнее и	1	1
241	от ложной	1	1
242	которую я	1	1
243	вопрос о	1	1
244	нам в	1	1
245	конститутивным моментом	4	1
246	художественного произведения	11	1
247	жизненной позиции	1	1
248	жизни как	1	1
249	которое в	1	1
250	от границ	1	1
251	и он	2	1
252	я живо	1	1
253	произведение и	3	1
254	как говорится	1	1
255	бы то	3	1
256	в чем	2	1
257	эстетического его	1	1
258	тем как	5	1
259	во внешнем	1	1
260	но как	2	1
261	к которой	1	1
262	себе самой	1	1
263	отношение к	10	1
264	изнутри самого	3	1
265	не просто	1	1
266	вмешивается в	1	1
267	и эстетического	3	1
268	которые могли	1	1
269	для всех	1	1
270	как к	2	1
271	более и	1	1
272	сам же	1	1
273	искусству в	1	1
274	мы можем	6	1
275	могли бы	1	1
276	как уже	1	1
277	и как	8	1
278	и художественного	3	1
279	имеет в	1	1
280	как таковое	1	1
281	в противоположность	1	1
282	есть ли	1	1
283	то в	1	1
284	в которой	1	1
285	объект как	4	1
286	в нашем	4	1
287	для эстетического	6	1
288	на то	2	1
289	вследствие этого	3	1
290	и неслиянность	1	1
291	не узнаем	1	1
292	личность художника	1	1
293	он не	3	1
294	которой не	1	1
295	в понимании	1	1
296	едва ли	3	1
297	к одному	1	1
298	в начале	2	1
299	и вот	1	1
300	теории искусства	2	1
301	и более	2	1
302	вся в	1	1
303	на эстетику	1	1
304	в плане	7	1
305	то самое	1	1
306	целом как	1	1
307	ориентация на	1	1
308	художественное творчество	7	1
309	так например	1	1
310	нуждающейся в	1	1
311	не должно	1	1
312	явление культуры	1	1
313	человека в	2	1
314	значительной степени	1	1
315	этом последнем	1	1
316	бы они	1	1
317	в одну	1	1
318	в каждом	2	1
319	подход к	1	1
320	то ни	3	1
321	культуры но	1	1
322	и с	17	1
323	бы быть	1	1
324	материала и	2	1
325	большинстве случаев	5	1
326	это было	1	1
327	этом быть	1	1
328	искусства в	2	1
329	в глазах	1	1
330	может стать	3	1
331	и мы	1	1
332	как таковому	1	1
333	в природу	1	1
334	жизни человека	1	1
335	произведение как	4	1
336	в них	5	1
337	творческий акт	1	1
338	но лишь	2	1
339	в ее	4	1
340	мы имеем	2	1
341	с тем	1	1
342	не всегда	6	1
343	и уже	1	1
344	художественном восприятии	1	1
345	должно быть	5	1
346	основе общей	1	1
347	потому и	1	1
348	автора и	1	1
349	в один	1	1
350	который как	1	1
351	на первый	2	1
352	в этих	2	1
353	места в	1	1
354	бесконечного и	1	1
355	себе никакой	1	1
356	к предмету	1	1
357	в которых	1	1
358	в поэме	1	1
359	творчества и	5	1
360	если бы	3	1
361	ни было	3	1
362	не могли	2	1
363	быть не	1	1
364	вовсе не	2	1
365	как проблема	1	1
366	во внутреннем	1	1
367	что есть	1	1
368	произведения как	8	1
369	значение слова	4	1
370	единство так	1	1
371	культурной жизни	1	1
372	она не	2	1
373	иной раз	1	1
374	и начинает	1	1
375	как о	1	1
376	не имеет	9	1
377	и духовного	2	1
378	на него	3	1
379	не нуждается	2	1
380	говорить о	3	1
381	иметь в	1	1
382	отрешенности от	1	1
383	и всегда	1	1
384	с материалом	1	1
385	имеем дело	3	1
386	в форму	2	1
387	и воспринимаемое	1	1
388	к концу	1	1
389	не ставит	1	1
390	другой стороны	4	1
391	изнутри и	1	1
392	для нас	1	1
393	и воспринимающего	1	1
394	эстетически завершенного	1	1
395	только с	1	1
396	уже и	1	1
397	поэзии а	1	1
398	в момент	1	1
399	уже о	1	1
400	все то	3	1
401	целого в	1	1
402	данного произведения	1	1
403	искусства от	1	1
404	отличается от	2	1
405	поэзии как	1	1
406	день и	1	1
407	имеет место	5	1
408	можно и	2	1
409	как мы	7	1
410	искусство на	1	1
411	подобных случаях	1	1
412	свою очередь	1	1
413	и от	3	1
414	исторической жизни	1	1
415	в произведении	4	1
416	культуры и	3	1
417	иной культурной	1	1
418	в дальнейшем	3	1
419	и иные	1	1
420	как с	1	1
421	в произведение	1	1
422	на нее	1	1
423	или в	2	1
424	с самим	2	1
425	мог бы	1	1
426	что подобное	1	1
427	строго говоря	1	1
428	равной мере	1	1
429	но может	1	1
430	самой в	1	1
431	и здесь	2	1
432	возможна только	1	1
433	ценности и	2	1
434	частности для	1	1
435	и что	2	1
436	можно сказать	2	1
437	как форма	7	1
438	как наиболее	1	1
439	в значительной	2	1
440	затем в	1	1
441	на основе	6	1
442	к нему	10	1
443	во всех	11	1
444	ее от	1	1
445	от них	2	1
446	и во	2	1
447	борьба с	1	1
448	на границах	5	1
449	же самом	2	1
450	и взаимодействия	1	1
451	во всей	1	1
452	и других	2	1
453	непосредственно в	1	1
454	к личности	2	1
455	к определенному	1	1
456	внутреннего и	1	1
457	его связи	1	1
458	как высказывание	1	1
459	задачу и	1	1
460	одной из	3	1
461	в какой	2	1
462	эстетики но	1	1
463	существенно живет	1	1
464	искусство за	1	1
465	таких же	1	1
466	между этими	1	1
467	бы ни	1	1
468	теорию литературы	1	1
469	только при	2	1
470	объекта не	2	1
471	со всеми	3	1
472	это ни	1	1
473	со своим	1	1
474	не можем	2	1
475	и у	2	1
476	в большинстве	5	1
477	в поэзии	9	1
478	языка как	2	1
479	в виде	2	1
480	чего бы	1	1
481	основе всего	1	1
482	постановка проблемы	1	1
483	равной степени	1	1
484	слова в	7	1
485	в котором	2	1
486	в одном	1	1
487	не для	1	1
488	произведения и	2	1
489	не о	1	1
490	может служить	1	1
491	отношении к	1	1
492	как такового	3	1
493	художник не	1	1
494	значение только	1	1
495	ничему не	1	1
496	что и	2	1
497	для художника	1	1
498	выходит за	1	1
499	до сих	1	1
500	может и	4	1
501	именно в	1	1
502	человека а	1	1
503	бытия в	3	1
504	себя и	3	1
505	резко отличается	1	1
506	сознания именно	1	1
507	в некоторых	2	1
508	живет на	1	1
509	а на	1	1
510	до конца	1	1
511	более того	4	1
512	и завершает	1	1
513	личности в	1	1
514	человек в	2	1
515	и эстетической	1	1
516	есть лишь	3	1
517	творчество в	1	1
518	в творчестве	1	1
519	и если	1	1
520	совпадают в	1	1
521	из мира	1	1
522	подхода к	2	1
523	себе самому	1	1
524	однако для	1	1
525	в особенности	2	1
526	к своему	2	1
527	понятую как	1	1
528	создается не	1	1
529	искусства но	4	1
530	только вне	1	1
531	в той	1	1
532	и на	3	1
533	на эту	1	1
534	по существу	2	1
535	человека или	1	1
536	с ее	1	1
537	произведения или	1	1
538	не выходит	1	1
539	тенденцию к	2	1
540	как например	1	1
541	и о	5	1
542	сих пор	1	1
543	природу и	3	1
544	лучшем случае	2	1
545	но для	1	1
546	самого как	1	1
547	и внешнего	2	1
548	и ему	1	1
549	из которых	2	1
550	освобождаясь от	1	1
551	и искусства	2	1
552	объекта данного	1	1
553	не подлежит	1	1
554	искусства то	1	1
555	и другими	3	1
556	об искусстве	3	1
557	а к	2	1
558	себя самого	4	1
559	от него	3	1
560	и все	3	1
561	это может	1	1
562	находит свое	2	1
563	я нахожу	2	1
564	как явление	2	1
565	необходимое для	1	1
566	но зато	2	1
567	только что	1	1
568	в словесном	2	1
569	систематической эстетики	2	1
570	отношению ко	1	1
571	связывания и	1	1
572	могли быть	1	1
573	как человек	1	1
574	в общем	1	1
575	целый ряд	1	1
576	жизни в	1	1
577	и формой	1	1
578	в лучшем	2	1
579	в свою	2	1
580	в романе	4	1
581	между ними	4	1
582	не знает	3	1
583	близость к	1	1
584	сказать что	4	1
585	только как	6	1
586	была бы	2	1
587	от всех	4	1
588	совершенно не	7	1
589	понимается как	1	1
590	в иной	1	1
591	автор занимает	1	1
592	из этого	1	1
593	в работах	2	1
594	в действительности	1	1
595	но эти	1	1
596	к этой	1	1
597	к действительности	3	1
598	вместе с	1	1
599	ли на	1	1
600	прийти в	1	1
601	художественного задания	1	1
602	к этому	2	1
603	значение в	1	1
604	и особенно	1	1
605	все что	3	1
606	от ее	2	1
607	они не	3	1
