N	2gram	Trubetskoy_1	Myshleni
1	в этом	17	29
2	точки зрения	11	28
3	и в	14	26
4	для себя	2	24
5	не только	9	24
6	то что	13	24
7	таким образом	11	23
8	с точки	9	21
9	того чтобы	8	19
10	для того	6	18
11	в том	17	18
12	и не	19	18
13	том что	9	17
14	потому что	5	16
15	как и	4	15
16	как мы	1	14
17	того что	3	14
18	так как	4	14
19	так же	2	14
20	этом случае	3	14
21	вместе с	4	12
22	что в	4	12
23	в которой	1	11
24	только не	1	11
25	но и	10	11
26	не может	22	11
27	что они	3	10
28	по своей	1	10
29	в сущности	1	9
30	в самом	3	9
31	в себе	9	9
32	тому что	2	9
33	по сравнению	1	9
34	тем что	3	9
35	по своему	1	9
36	же как	1	8
37	то же	11	8
38	что он	6	8
39	только в	5	8
40	ее в	2	8
41	тем самым	2	8
42	и то	4	7
43	мы не	1	7
44	и к	6	7
45	с самого	1	7
46	представление о	1	7
47	самого начала	1	7
48	к тому	7	7
49	может быть	9	7
50	прежде всего	8	7
51	в меру	2	7
52	самом деле	7	6
53	вопрос о	5	6
54	во всех	5	6
55	по отношению	2	6
56	все же	4	6
57	что это	3	6
58	все эти	2	6
59	выражение в	1	6
60	было бы	5	6
61	и тем	2	6
62	в ее	1	6
63	что эта	1	6
64	в сознании	3	6
65	между собой	5	6
66	и что	2	6
67	заключается в	1	6
68	именно в	3	6
69	а не	2	6
70	как бы	4	6
71	мы должны	7	6
72	как на	8	6
73	все что	4	6
74	связи между	1	5
75	тем же	1	5
76	из всех	2	5
77	речь не	1	5
78	оно есть	1	5
79	с внешней	1	5
80	в силу	2	5
81	и с	7	5
82	с тем	6	5
83	она не	2	5
84	что с	2	5
85	тогда когда	4	5
86	же самое	1	5
87	данном случае	3	5
88	никак не	1	5
89	если бы	6	5
90	можно сказать	1	5
91	в качестве	3	5
92	если мы	1	5
93	в начале	2	5
94	и их	1	5
95	до конца	1	5
96	как это	1	5
97	в данном	7	5
98	отношению к	1	5
99	с этой	1	5
100	и для	6	5
101	бы в	1	5
102	показать что	1	4
103	еще не	3	4
104	с другой	1	4
105	если в	6	4
106	это и	1	4
107	стороны и	1	4
108	целый ряд	2	4
109	но в	2	4
110	не можем	2	4
111	на то	5	4
112	и во	3	4
113	в такой	1	4
114	в котором	2	4
115	не в	4	4
116	не менее	1	4
117	не по	1	4
118	никогда не	5	4
119	связи с	3	4
120	в области	2	4
121	не могут	4	4
122	что оно	3	4
123	не есть	3	4
124	приводит к	4	4
125	что у	1	4
126	о том	7	4
127	в его	4	4
128	и только	5	4
129	в свете	1	4
130	одной из	3	4
