N	3gram	Vygotskiy__2	Myshleni
1	с точки зрения	10	21
2	для того чтобы	13	18
3	в этом случае	1	14
4	в том что	17	13
5	не только не	1	9
6	по сравнению с	2	7
7	так же как	4	7
8	с самого начала	1	7
9	к тому что	2	6
10	то же самое	6	5
11	в данном случае	4	5
12	с одной стороны	1	5
13	этой точки зрения	2	4
14	в самом деле	11	4
15	мы могли бы	1	4
16	с этой точки	1	4
17	вместе с тем	1	4
18	не может быть	8	4
19	заключается в том	10	4
20	о том что	4	4
21	и тем самым	1	4
22	на то что	6	4
23	на всем протяжении	1	4
24	при переходе от	1	3
25	только потому что	2	3
26	состоит в том	2	3
27	в том и	2	3
28	до сих пор	5	3
29	в этом отношении	5	3
30	имеет в виду	1	3
31	одно и то	1	3
32	и то что	2	3
33	так как она	1	3
34	в первом случае	1	3
35	и то же	1	3
36	тем не менее	4	3
37	так же точно	7	3
38	можно сказать что	1	3
39	по этому поводу	1	3
40	как и в	2	3
41	том что в	2	2
42	том что она	3	2
43	потому что он	1	2
44	одной и той	4	2
45	и той же	4	2
46	на самом деле	5	2
47	том что он	3	2
48	по своему значению	1	2
49	представление о том	2	2
50	в отличие от	1	2
51	мы находим в	1	2
52	того и другого	2	2
53	в сущности говоря	4	2
54	точно так же	3	2
55	то время как	2	2
56	едва ли не	1	2
57	же как и	1	2
58	то что для	1	2
59	в то время	3	2
60	все больше и	1	2
61	приводит к тому	1	2
62	в этом и	1	2
63	же самое что	2	2
64	в свою очередь	2	2
65	того чтобы сделать	1	2
66	к выводу что	1	2
67	в конечном счете	3	2
68	речи но и	1	2
69	друг от друга	1	2
70	больше и больше	1	2
71	что для нее	1	2
72	таким образом в	2	2
73	друг с другом	1	2
74	чтобы уяснить себе	1	2
75	благодаря тому что	1	2
76	что иное как	1	1
77	тех пор пока	1	1
78	относительно того что	1	1
79	имеет дело с	2	1
80	как только мы	2	1
81	объясняется то что	1	1
82	та же самая	1	1
83	указывает только на	1	1
84	того чтобы показать	2	1
85	что с этой	1	1
86	так как в	2	1
87	что при такой	1	1
88	подобно тому как	2	1
89	а не по	1	1
90	никак не может	1	1
91	в этом смысле	1	1
92	так и во	1	1
93	в силу того	1	1
94	вправе были бы	1	1
95	что она есть	1	1
96	в одну кучу	1	1
97	только в том	4	1
98	тем что она	1	1
99	и не может	2	1
100	только ничего не	1	1
101	в зависимости от	1	1
102	не может найти	1	1
103	сам по себе	4	1
104	есть не что	1	1
105	мы вправе были	1	1
106	что он не	2	1
107	по себе но	1	1
108	таким образом все	2	1
109	если продолжить эту	1	1
110	по аналогии с	1	1
111	и заключается что	1	1
112	легко убедиться что	1	1
113	то все эти	1	1
114	и во всех	1	1
115	заключает в себе	2	1
116	можно было бы	4	1
117	если мы примем	1	1
118	и значение в	1	1
119	кроме того что	1	1
120	слова в этом	1	1
121	до тех пор	1	1
122	что все это	2	1
123	теоретической и практической	1	1
124	примем во внимание	1	1
125	находят свое выражение	1	1
126	рассматривать его с	2	1
127	и в этих	1	1
128	то что было	1	1
129	и ничего не	1	1
130	начала и до	2	1
131	точки зрения есть	2	1
132	во всех остальных	2	1
133	совершенно понятно что	1	1
134	в одном случае	1	1
135	и что в	2	1
136	когда ребенок перестает	1	1
137	в этой области	2	1
138	самое что и	2	1
139	может быть не	1	1
140	дело идет о	1	1
141	то что она	3	1
142	в высшей степени	1	1
143	тот факт что	1	1
144	что оба эти	1	1
145	уже это одно	1	1
146	должна была бы	1	1
147	ко всем его	1	1
148	но при этом	1	1
149	мы примем во	1	1
150	с тем же	1	1
151	никогда не может	3	1
152	потому что в	1	1
153	с другой стороны	2	1
154	он говорит что	1	1
155	не могут быть	1	1
156	но именно в	1	1
157	само по себе	3	1
158	и самое существенное	1	1
159	во всяком случае	2	1
160	само собой если	1	1
161	к которой мы	1	1
162	только о том	1	1
163	вместо того чтобы	1	1
164	том и заключается	2	1
165	иначе как в	1	1
166	привело к тому	1	1
167	и таким образом	2	1
168	сказать что оно	1	1
169	так же хорошо	1	1
170	силу того что	1	1
171	к той же	1	1
172	с таким образом	8	1
173	может и не	1	1
174	потому что все	2	1
175	том же самом	2	1
176	в известный момент	1	1
177	то что мы	1	1
178	это значит что	2	1
179	доказательство в пользу	1	1
180	заставляет думать что	1	1
181	с другом и	1	1
182	после того как	1	1
183	анализ показывает что	1	1
184	не что иное	1	1
185	сих пор ни	1	1
186	в то же	2	1
187	не только ничего	1	1
188	случае не может	1	1
189	того факта что	1	1
190	что и в	3	1
191	в конце концов	3	1
192	кислород и водород	1	1
