N	2gram	Vygotskiy__5	Problema
1	и в	30	44
2	вовсе не	3	37
3	и не	6	35
4	не есть	4	35
5	то есть	13	34
6	может быть	11	28
7	по себе	7	25
8	потому что	23	25
9	не просто	1	23
10	то что	37	23
11	в том	27	21
12	только в	5	19
13	а не	8	18
14	в этом	14	17
15	если мы	16	16
16	даже и	2	16
17	для нас	3	16
18	сказать что	9	16
19	когда мы	6	15
20	художественного произведения	3	14
21	и то	9	14
22	не только	16	14
23	и даже	2	14
24	и т	7	13
25	то же	7	13
26	т д	3	13
27	не в	8	13
28	но в	5	12
29	том что	21	12
30	той или	2	12
31	так что	3	12
32	в басне	2	11
33	не является	2	11
34	то это	4	10
35	так и	3	10
36	как и	6	10
37	не менее	1	10
38	у нас	4	10
39	в виду	4	10
40	но и	6	10
41	что всякий	1	9
42	не имеет	1	9
43	в нем	7	9
44	и с	2	9
45	это не	3	9
46	и тем	6	9
47	в то	2	9
48	и это	8	9
49	никак не	6	9
50	в его	4	9
51	что и	3	9
52	что он	17	9
53	так как	9	9
54	в данном	3	9
55	как бы	19	9
56	же самое	5	9
57	таким образом	20	9
58	и от	1	9
59	во всяком	1	9
60	смысле слова	1	8
61	перед нами	2	8
62	в себе	5	8
63	он не	3	8
64	было бы	5	8
65	ни в	3	8
66	но это	1	8
67	и вообще	1	8
68	есть нечто	3	8
69	как раз	13	8
70	связи с	2	8
71	как мы	5	8
72	здесь не	1	8
73	того что	8	8
74	при помощи	1	8
75	или иной	2	8
76	что же	1	8
77	художественное произведение	5	8
78	что мы	11	8
79	что в	24	8
80	это и	2	7
81	мы не	3	7
82	на самом	2	7
83	все эти	2	7
84	мы должны	3	7
85	указывает на	4	7
86	ничего общего	1	7
87	данном случае	3	7
88	и что	23	7
89	с другой	9	7
90	уже не	1	7
91	мы находим	2	7
92	еще и	1	7
93	не может	9	7
94	и потому	5	7
95	сам по	3	6
96	в целом	5	6
97	все же	7	6
98	и к	4	6
99	о том	10	6
100	и если	6	6
101	у пушкина	1	6
102	ясно что	6	6
103	того или	1	6
104	но только	3	6
105	никогда не	9	6
106	для этого	9	6
107	другими словами	1	6
108	можно сказать	2	6
109	и только	3	6
110	сами по	2	6
111	мы можем	7	6
112	нет ничего	1	6
113	в виде	1	6
114	жизни и	6	6
115	и есть	5	5
116	едва ли	2	5
117	есть не	4	5
118	еще не	5	5
119	а только	1	5
120	что они	5	5
121	в своем	6	5
122	хотя и	1	5
123	в нашем	2	5
124	с тем	8	5
125	точки зрения	7	5
126	в своей	4	5
127	нас не	2	5
128	и его	6	5
129	и о	3	5
130	которое мы	3	5
131	в ней	4	5
132	и здесь	6	5
133	крайней мере	1	5
134	что здесь	3	5
135	с той	2	5
136	только на	4	5
137	гораздо более	2	5
138	или даже	1	5
139	в конце	4	5
140	не было	1	5
141	по крайней	1	5
142	этом случае	2	5
143	так же	13	5
144	как в	3	5
145	да и	1	5
146	этого слова	1	5
147	все это	2	5
148	а в	4	5
149	другой стороны	5	5
150	состоит из	1	5
151	в таком	3	5
152	не что	2	4
153	мы уже	6	4
154	время как	2	4
155	что иное	2	4
156	иное как	2	4
157	в чем	1	4
158	но как	1	4
159	только при	1	4
160	тут же	1	4
161	и вовсе	1	4
162	могли бы	4	4
163	то время	1	4
164	при этом	8	4
165	образа и	1	4
166	заключается в	8	4
167	на первый	2	4
168	тому что	8	4
169	нет никакого	1	4
170	дело в	2	4
171	и является	1	4
172	только с	1	4
173	есть только	2	4
174	отличается от	2	4
175	в ее	3	4
176	можно было	3	4
177	мы в	1	4
178	с полным	1	4
179	мы могли	4	4
180	что даже	2	4
181	тем что	6	4
182	это будет	2	4
183	нас в	1	4
184	на этот	3	4
185	мы говорим	1	4
186	или по	1	4
187	это значит	2	4
188	или в	6	4
189	совершенно не	6	4
190	в каком	3	4
191	в искусстве	6	4
192	художественном произведении	2	3
193	отношения к	2	3
194	же как	2	3
195	то в	1	3
196	здесь и	1	3
197	выражается в	1	3
198	и ее	1	3
199	из того	3	3
200	это же	2	3
201	но не	7	3
202	с самой	1	3
203	общего с	1	3
204	в художественном	1	3
205	и как	7	3
206	идея и	1	3
207	в самом	14	3
208	что это	8	3
209	в этой	5	3
210	на то	17	3
211	конце концов	2	3
212	что у	3	3
213	что тут	1	3
214	одно и	3	3
215	но все	2	3
216	значение в	1	3
217	об этом	3	3
218	том смысле	1	3
219	только о	2	3
220	но уже	1	3
221	он является	2	3
222	о которых	2	3
223	все равно	2	3
224	себе как	1	3
225	но никак	1	3
226	что такое	1	3
227	бы к	1	3
228	в которых	2	3
229	но эта	1	3
230	бы быть	1	3
231	и очень	1	3
232	иной раз	1	3
233	чем не	2	3
234	ничего не	2	3
235	находятся в	3	3
236	как будто	6	3
237	именно потому	3	3
238	как только	4	3
239	для его	1	3
240	если же	2	3
241	она не	1	3
242	без всякого	1	3
243	то или	1	3
244	идет речь	3	3
245	с собой	1	3
246	когда в	2	3
247	если бы	11	3
248	виде и	1	3
249	действительность и	1	3
250	каждый раз	1	3
251	том или	1	3
252	не так	1	3
253	быть и	2	3
254	этот вопрос	4	3
255	в качестве	2	3
256	самом деле	8	3
257	которые мы	1	3
258	уже в	6	3
259	для него	3	3
260	могло бы	1	3
261	само по	2	3
262	отличие от	2	3
263	мы возьмем	1	3
264	тогда это	1	3
265	жизни а	1	3
266	здесь в	1	3
267	что для	1	3
268	прежде всего	4	3
269	его как	1	3
270	ни о	1	3
271	если не	1	3
272	ни на	1	3
273	в той	3	3
274	это есть	3	3
275	с этой	2	3
276	в любом	1	3
277	формы и	3	3
278	и художественным	1	3
279	и все	4	3
280	и ни	2	3
281	тем более	1	3
282	ни к	1	3
283	хотя бы	3	3
284	будто бы	1	3
