N	2gram	Propp_Isto_5	Myshleni
1	в том	6	33
2	том что	8	27
3	в развитии	1	26
4	точки зрения	2	26
5	то что	7	20
6	в этом	10	19
7	с точки	1	18
8	того что	2	17
9	не только	13	15
10	и в	25	15
11	таким образом	9	14
12	что в	8	14
13	того чтобы	3	12
14	говорит он	1	12
15	что он	22	12
16	в самом	1	11
17	в процессе	1	11
18	мы не	5	10
19	в целом	3	10
20	было бы	1	10
21	для того	3	10
22	но и	13	10
23	мы можем	2	10
24	в своем	1	9
25	о том	7	9
26	связи с	8	9
27	может быть	17	9
28	что мы	2	9
29	не может	6	9
30	не в	6	8
31	никогда не	3	8
32	если бы	2	8
33	и что	8	8
34	едва ли	1	7
35	на основе	1	7
36	процессе развития	1	7
37	он не	4	7
38	по себе	2	7
39	к тому	1	7
40	тот же	1	7
41	с одной	7	7
42	потому что	7	7
43	мы знаем	8	7
44	одной стороны	7	7
45	как бы	2	7
46	и не	11	7
47	во всяком	1	7
48	самом деле	2	6
49	в зависимости	1	6
50	мы уже	4	6
51	зависимости от	1	6
52	мысль что	1	6
53	по отношению	2	6
54	в этой	3	6
55	в истории	4	6
56	мы должны	4	6
57	и к	1	6
58	что это	5	6
59	на то	2	6
60	как и	7	6
61	мы видели	7	6
62	всяком случае	1	6
63	что эта	1	6
64	как мы	5	6
65	в виду	1	6
66	но в	1	6
67	вовсе не	2	6
68	с другой	9	6
69	там где	6	6
70	в частности	7	6
71	вместе с	22	6
72	как это	1	6
73	в связи	4	6
74	сказать что	2	6
75	то же	4	5
76	вопрос о	2	5
77	видели что	2	5
78	говорит что	1	5
79	уже в	2	5
80	приводит к	1	5
81	это не	6	5
82	что с	1	5
83	тогда когда	2	5
84	во всей	1	5
85	и даже	1	5
86	друг друга	3	5
87	представление о	17	5
88	и др	3	5
89	по существу	2	5
90	отношению к	2	5
91	все что	1	5
92	переход от	1	4
93	из того	1	4
94	хотя бы	1	4
95	что его	3	4
96	как в	6	4
97	все же	10	4
98	в которой	4	4
99	том чтобы	2	4
100	что все	4	4
101	к которым	2	4
102	несмотря на	2	4
103	в своей	2	4
104	является для	1	4
105	от его	1	4
106	к этому	2	4
107	их в	3	4
108	даже в	2	4
109	не имеет	1	4
110	того как	4	4
111	и его	9	4
112	что оно	1	4
113	и с	3	4
114	на вопрос	1	4
115	мы видим	8	4
116	так как	11	4
117	только в	7	4
118	в качестве	7	4
119	при помощи	7	4
120	а с	1	4
121	прежде всего	6	4
122	так же	5	4
123	все это	4	4
124	для нас	5	4
125	а в	3	4
126	человека и	2	3
127	на самом	1	3
128	здесь и	1	3
129	мы имеем	14	3
130	рассматривается как	1	3
131	и ее	1	3
132	что можно	1	3
133	он сам	1	3
134	должны были	1	3
135	очевидно что	2	3
136	что они	1	3
137	с этим	5	3
138	что как	1	3
139	когда он	2	3
140	животных и	2	3
141	он в	1	3
142	все эти	8	3
143	но на	1	3
144	как совершенно	1	3
145	это представление	2	3
146	что она	1	3
147	при этом	1	3
148	что у	4	3
149	состоит в	1	3
150	и по	2	3
151	об этом	2	3
152	с другими	4	3
153	о которых	2	3
154	во время	7	3
155	таким же	2	3
156	в которых	3	3
157	при рассмотрении	1	3
158	для этого	1	3
159	из которых	2	3
160	уже говорили	1	3
161	в основе	1	3
162	числе и	1	3
163	что при	3	3
164	и это	4	3
165	данном случае	2	3
166	и сам	2	3
167	с собой	1	3
168	из двух	2	3
169	с ним	4	3
170	ничего не	2	3
171	но мы	3	3
172	утверждает что	1	3
173	и только	1	3
174	одной из	1	3
175	но не	5	3
176	это же	3	3
177	из них	2	3
178	для него	1	3
179	на двух	1	3
180	отличие от	1	3
181	во власти	2	3
182	со стороны	2	3
183	в отличие	1	3
184	что для	1	3
185	только что	1	3
186	а не	2	3
187	в данном	3	3
188	только для	1	3
189	которых он	1	3
190	он на	2	3
191	или в	6	3
192	и все	3	3
193	того же	2	3
194	к этой	1	3
195	тем самым	1	3
196	том числе	1	3
197	они не	3	3
198	ли можно	1	2
199	ту же	2	2
200	также и	1	2
201	же как	4	2
202	увидим ниже	3	2
203	и есть	1	2
204	в котором	1	2
205	той же	1	2
206	на место	1	2
207	в их	1	2
208	во всех	2	2
209	то он	1	2
210	не то	1	2
211	смысле мы	1	2
212	только тогда	2	2
213	еще один	2	2
214	отнюдь не	1	2
215	в течение	2	2
216	как говорит	1	2
217	наряду с	4	2
218	стороны и	1	2
219	относятся к	1	2
220	перед нами	2	2
221	целый ряд	1	2
222	как уже	1	2
223	и как	3	2
224	его к	3	2
225	следующим образом	1	2
226	увидим что	1	2
227	в противоположность	1	2
228	есть ли	1	2
229	от этого	4	2
230	за собой	1	2
231	представляет собой	7	2
232	или во	1	2
233	само по	1	2
234	в себе	1	2
235	после этого	2	2
236	уже видели	1	2
237	он должен	1	2
238	в силу	1	2
239	и более	1	2
240	друг с	2	2
241	подобно тому	1	2
242	на этой	4	2
243	и мы	2	2
244	в ином	3	2
245	он является	1	2
246	и тогда	1	2
247	в этих	6	2
248	но если	1	2
249	прийти к	2	2
250	бы мы	2	2
251	и вообще	3	2
252	с которой	1	2
253	имеет свое	1	2
254	и другое	1	2
255	не могло	1	2
256	находится в	2	2
257	этих двух	1	2
258	или как	2	2
259	к ней	1	2
260	во всем	2	2
261	следует что	1	2
262	уже и	2	2
263	что на	1	2
264	не потому	2	2
265	с другом	2	2
266	речь имеют	1	2
267	к себе	1	2
268	могут быть	6	2
269	но все	5	2
270	в других	2	2
271	как только	1	2
272	его с	1	2
273	указывает на	1	2
274	должен быть	2	2
275	без всякого	1	2
276	в себя	3	2
277	на том	3	2
278	сам становится	1	2
279	живет в	5	2
280	как у	2	2
281	можно сказать	2	2
282	а также	1	2
283	с целью	1	2
284	раньше чем	4	2
285	в его	12	2
286	что и	6	2
287	в другой	3	2
288	указывает что	1	2
289	что здесь	3	2
290	нас интересует	1	2
291	и тем	4	2
292	положение что	1	2
293	следует за	2	2
294	не дает	1	2
