N	2gram	Bakhtin_Fr_8	VeschiIm
1	не может	2	33
2	не только	8	31
3	может быть	3	29
4	и не	9	28
5	и в	56	26
6	вещи и	4	24
7	то что	3	24
8	а не	2	20
9	не просто	3	18
10	что она	2	14
11	только в	9	14
12	и что	1	13
13	того что	1	13
14	и то	2	12
15	все же	2	12
16	в себя	1	12
17	что это	4	12
18	было бы	2	12
19	и ее	4	12
20	но и	9	12
21	сказать что	3	12
22	таким образом	17	11
23	с нею	1	11
24	вещь и	1	11
25	то же	11	10
26	в ней	4	10
27	как бы	11	10
28	потому что	6	10
29	вещи как	1	10
30	уже не	3	10
31	предполагает что	1	9
32	бы то	2	9
33	в самом	9	9
34	то ни	2	9
35	и с	8	9
36	вещей и	11	9
37	вещи не	1	9
38	в том	13	9
39	еще и	3	9
40	прежде всего	6	9
41	ни было	2	9
42	с ее	5	8
43	сущности и	1	8
44	в себе	4	8
45	смысл и	1	8
46	и это	1	8
47	но это	2	8
48	также и	2	7
49	в этом	14	7
50	его в	2	7
51	с другими	1	7
52	том что	8	7
53	в то	12	7
54	со своим	1	7
55	что оно	1	7
56	в свете	4	7
57	себя в	1	7
58	и их	8	7
59	так как	4	7
60	как раз	2	7
61	если оно	1	7
62	есть и	5	7
63	это имя	1	6
64	с собою	1	6
65	что они	2	6
66	и как	2	6
67	но в	6	6
68	бы и	2	6
69	точки зрения	6	6
70	но если	1	6
71	с ним	2	6
72	можно было	1	6
73	и только	1	6
74	так что	3	6
75	ни с	5	6
76	для него	2	6
77	быть только	1	6
78	в результате	5	6
79	жизни и	1	6
80	что в	5	6
81	того же	1	5
82	и до	10	5
83	в сущности	8	5
84	в чем	1	5
85	но не	5	5
86	необходимо и	1	5
87	чем же	1	5
88	как к	2	5
89	вообще не	1	5
90	это не	2	5
91	с тем	2	5
92	не в	3	5
93	в отношении	5	5
94	одна из	4	5
95	только и	1	5
96	имени и	1	5
97	в ее	6	5
98	если бы	2	5
99	для этого	1	5
100	еще не	10	5
101	она имеет	1	5
102	что для	3	5
103	с этой	2	5
104	и для	2	5
105	а в	2	5
106	и имен	2	4
107	явления и	1	4
108	мы не	2	4
109	это что	1	4
110	так чтобы	1	4
111	то это	1	4
112	и явления	2	4
113	в их	3	4
114	во всех	8	4
115	точка зрения	2	4
116	независимо от	1	4
117	в своем	3	4
118	есть ее	1	4
119	же не	1	4
120	на почве	1	4
121	как и	5	4
122	между собою	2	4
123	что значит	1	4
124	с точки	2	4
125	и более	4	4
126	же время	10	4
127	и о	3	4
128	только то	1	4
129	смысле и	1	4
130	о том	4	4
131	с другой	2	4
132	судить о	2	4
133	что и	3	4
134	быть и	1	4
135	оно и	1	4
136	имя а	1	4
137	из них	2	4
138	тем что	1	4
139	со всем	1	4
140	и даже	8	4
141	знания и	2	4
142	и потому	4	4
143	в данном	2	4
144	с полной	1	4
145	и все	6	4
146	между ними	2	4
147	самом деле	2	3
148	и всем	1	3
149	вещами и	3	3
150	бы что	1	3
151	вопрос о	1	3
152	момент в	2	3
153	более или	2	3
154	вопроса о	1	3
155	в нем	8	3
156	подобно тому	1	3
157	по смыслу	1	3
158	было в	1	3
159	несмотря на	2	3
160	и тогда	1	3
161	или менее	2	3
162	в своей	2	3
163	все это	8	3
164	есть еще	1	3
165	их в	4	3
166	вещей как	1	3
167	тогда когда	1	3
168	и притом	1	3
169	в основе	4	3
170	того чтобы	4	3
171	ни о	2	3
172	к тому	1	3
173	вещей в	1	3
174	нет никакой	1	3
175	и сам	2	3
176	так и	13	3
177	и вообще	1	3
178	и имени	1	3
179	можно сказать	2	3
180	но когда	1	3
181	один из	5	3
182	явления как	1	3
183	мы видим	6	3
184	тот же	1	3
185	что он	2	3
186	только на	2	3
187	мы находим	3	3
188	в одном	2	3
189	никогда не	5	3
190	а с	1	3
191	вместе с	2	3
192	в той	6	3
193	тому как	1	3
194	она должна	1	3
195	к пониманию	1	3
196	бы в	3	3
197	и ни	1	3
198	тем более	1	3
199	не быть	1	3
200	ее нет	1	3
201	тем же	1	2
202	ту же	4	2
203	мы уже	10	2
204	той же	6	2
205	себя же	1	2
206	как мы	7	2
207	человека и	2	2
208	бы ни	1	2
209	конечно и	3	2
210	не нужно	1	2
211	мысли и	1	2
212	и мира	1	2
213	отношении вещей	2	2
214	себе и	2	2
215	как в	1	2
216	понять и	1	2
217	когда он	2	2
218	это тоже	1	2
219	что на	2	2
220	образом и	3	2
221	всем прочим	1	2
222	но ведь	1	2
223	он не	5	2
224	всех смысловых	1	2
225	для того	2	2
226	и вот	1	2
227	а затем	1	2
228	на все	1	2
229	то есть	24	2
230	на этой	1	2
231	и тем	1	2
232	которая была	1	2
233	только одно	1	2
234	параллель к	1	2
235	ни в	2	2
236	в слове	2	2
237	не мог	3	2
238	понимания и	1	2
239	и эти	2	2
240	же мы	1	2
241	тому что	1	2
242	но они	1	2
243	она могла	1	2
244	дело в	2	2
245	в науке	1	2
246	и сама	1	2
247	казалось бы	3	2
248	это совершенно	1	2
249	в самой	1	2
250	и его	12	2
251	ничто не	2	2
252	это уже	1	2
253	не потому	2	2
254	и явлений	2	2
255	для такого	1	2
256	если же	1	2
257	данном случае	2	2
258	говорили что	5	2
259	с собой	2	2
260	мог бы	1	2
261	том как	1	2
262	является в	1	2
263	находится в	1	2
264	в виду	1	2
265	но к	1	2
266	на вопрос	1	2
267	и та	1	2
268	и во	2	2
269	это было	1	2
270	заключается в	1	2
271	еще более	1	2
272	в качестве	4	2
273	как нечто	1	2
274	и они	1	2
275	не из	1	2
276	его и	1	2
277	имеет определенное	1	2
278	мы можем	1	2
279	о которых	1	2
280	о каком	1	2
281	в особенности	4	2
282	одной вещи	1	2
283	превращается в	1	2
284	них и	2	2
285	в частности	7	2
286	мы говорили	1	2
287	в первой	3	2
288	кроме того	3	2
289	в более	1	2
290	с другою	1	2
291	есть уже	1	2
292	может и	1	2
293	нужно для	1	2
294	от всех	2	2
295	является и	2	2
296	но еще	1	2
297	в своих	4	2
298	так же	2	2
299	речь идет	1	1
300	я уже	1	1
301	чтобы не	1	1
302	о различии	1	1
303	идет о	1	1
304	то на	1	1
305	из самых	1	1
306	по преимуществу	2	1
307	материальность и	1	1
308	что эти	2	1
309	все те	2	1
310	действительности и	2	1
311	когда происходит	1	1
312	для своего	2	1
313	превратились в	1	1
314	в которой	4	1
315	из своих	1	1
316	сущности это	1	1
317	но по	4	1
318	он как	1	1
319	время как	1	1
320	в полной	1	1
321	и другая	1	1
322	вместо того	1	1
323	и со	1	1
324	уже в	2	1
325	теперь на	1	1
326	и самого	1	1
327	и на	7	1
328	между собой	1	1
329	первый план	2	1
330	именно для	1	1
331	отождествлен с	1	1
332	не имеющий	1	1
333	с его	5	1
334	видим таким	1	1
335	одном и	1	1
336	с совершенно	1	1
337	отличие от	1	1
338	в едином	3	1
339	и речи	1	1
340	которые не	1	1
341	эта связь	1	1
342	стороны и	1	1
343	части в	1	1
344	них или	1	1
345	нельзя было	1	1
346	перед нами	3	1
347	хотя и	2	1
348	только тому	1	1
349	было только	1	1
350	и к	4	1
351	самом начале	1	1
352	это определение	1	1
353	да будет	1	1
354	все эти	15	1
355	отчасти и	2	1
356	в этой	6	1
357	еще один	2	1
358	тому же	1	1
359	как он	1	1
360	но на	1	1
361	именем то	1	1
362	в определенном	1	1
363	главным образом	3	1
364	при этом	4	1
365	раньше и	1	1
366	они в	1	1
367	момента в	1	1
368	и еще	2	1
369	и совершенно	2	1
370	функции и	1	1
371	к одному	1	1
372	не к	1	1
373	не как	2	1
374	пор мы	1	1
375	самой сущности	1	1
376	какой бы	1	1
377	их из	1	1
378	бы оно	1	1
379	из него	1	1
380	о таком	1	1
381	это конечно	1	1
382	выражение и	1	1
383	есть все	1	1
384	нельзя преодолеть	1	1
385	конечно в	2	1
386	зрения ни	1	1
387	должен был	1	1
388	не простое	2	1
389	во многом	2	1
390	в них	11	1
391	но вся	1	1
392	далеко не	2	1
393	со своими	1	1
394	не всегда	1	1
395	переходим к	4	1
396	он и	2	1
397	наука в	1	1
398	она была	1	1
399	одного и	1	1
400	новых вещей	2	1
401	имен и	3	1
402	реальной и	2	1
403	именно и	1	1
404	в котором	2	1
405	то его	1	1
406	в отличие	1	1
407	вовсе еще	2	1
408	и разум	1	1
409	строго говоря	1	1
410	результате этого	1	1
411	совершенно иначе	1	1
412	этих моментов	1	1
413	с такою	2	1
414	на другую	1	1
415	не могли	2	1
416	уже сказали	1	1
417	даже в	4	1
418	реальных лиц	1	1
419	себя момент	1	1
420	что эта	1	1
421	иной раз	1	1
422	они совершенно	1	1
423	дело не	2	1
424	не имеет	1	1
425	было не	1	1
426	взглянуть на	1	1
427	вещи он	1	1
428	о них	2	1
429	остро и	1	1
430	на меня	1	1
431	этим он	1	1
432	что самое	1	1
433	это лицо	1	1
434	явление в	1	1
435	существенную сторону	1	1
436	видим что	2	1
437	по своей	4	1
