N	2gram	Bakhtin_Fr_4	EvropaiC
1	таким образом	20	32
2	в том	7	31
3	и в	29	24
4	том что	3	20
5	все эти	9	19
6	не может	2	18
7	то что	4	17
8	может быть	2	15
9	все же	3	15
10	точки зрения	4	13
11	самом деле	1	12
12	в своем	3	12
13	до сих	1	12
14	в этом	11	12
15	сих пор	1	12
16	с этим	1	11
17	все это	4	11
18	так и	11	10
19	мы знаем	1	10
20	как бы	8	10
21	культуры в	1	10
22	все что	1	10
23	того же	5	9
24	на то	1	9
25	при этом	3	9
26	как и	12	9
27	в результате	4	9
28	что в	1	9
29	в самом	1	8
30	с точки	2	8
31	знаем что	1	8
32	если бы	1	8
33	так же	7	8
34	и все	13	8
35	на самом	4	7
36	в силу	1	7
37	или менее	3	7
38	того чтобы	3	7
39	по своей	3	7
40	к тому	2	7
41	о том	2	7
42	и что	1	7
43	что он	4	7
44	для того	3	7
45	но и	9	7
46	и не	16	7
47	более или	3	7
48	о котором	1	7
49	из этого	2	7
50	должна быть	1	6
51	в каждый	1	6
52	еще не	4	6
53	и на	11	6
54	в общем	1	6
55	в этой	13	6
56	в мире	1	6
57	и при	2	6
58	с ним	2	6
59	что и	1	6
60	того что	3	6
61	только в	2	6
62	все они	5	6
63	так как	7	6
64	мы можем	3	6
65	с другой	4	6
66	у них	3	6
67	как на	2	6
68	как к	3	5
69	и к	2	5
70	но в	12	5
71	в которой	4	5
72	что это	5	5
73	в целом	1	5
74	в себе	3	5
75	тому же	1	5
76	не только	10	5
77	и если	1	5
78	но все	1	5
79	не будет	1	5
80	что все	1	5
81	и с	9	5
82	его в	9	5
83	и без	1	5
84	в то	10	5
85	как будто	2	5
86	в его	8	5
87	потому что	1	5
88	и их	3	5
89	у него	5	5
90	именно в	2	5
91	далеко не	5	5
92	другой стороны	3	5
93	по своему	4	5
94	быть и	1	5
95	и для	2	5
96	и от	1	5
97	случае если	1	5
98	к этому	2	5
99	и то	2	4
100	то же	10	4
101	мы уже	10	4
102	отношение к	1	4
103	хотя и	2	4
104	он не	3	4
105	всех этих	3	4
106	мало того	1	4
107	том случае	1	4
108	из них	6	4
109	в их	2	4
110	том же	2	4
111	что эта	1	4
112	связи с	2	4
113	тех кто	2	4
114	в дальнейшем	3	4
115	никогда не	2	4
116	все прочие	1	4
117	и у	2	4
118	в виде	1	4
119	в конце	9	4
120	без того	1	4
121	а с	1	4
122	конце концов	4	4
123	состоит из	1	4
124	в таком	1	4
125	как известно	2	3
126	же как	1	3
127	не вполне	1	3
128	но даже	1	3
129	во имя	1	3
130	в данном	1	3
131	целый ряд	1	3
132	что по	1	3
133	и наконец	2	3
134	в нашем	4	3
135	в тех	1	3
136	в нем	5	3
137	на земле	1	3
138	и по	5	3
139	они должны	1	3
140	на этой	2	3
141	это не	5	3
142	в жизни	2	3
143	и того	1	3
144	одного и	1	3
145	в этих	2	3
146	даже в	1	3
147	образом в	3	3
148	для нас	1	3
149	в разных	3	3
150	во всем	1	3
151	уже и	2	3
152	за ними	1	3
153	от того	1	3
154	у нас	1	3
155	и это	2	3
156	данном случае	1	3
157	сказано выше	1	3
158	жизнь и	4	3
159	и вообще	1	3
160	с одной	2	3
161	тот же	3	3
162	сказали что	1	3
163	очень много	1	3
164	конечно не	4	3
165	при помощи	1	3
166	и других	3	3
167	каждый из	1	3
168	отличие от	1	3
169	прежде всего	8	3
170	а наоборот	1	3
171	же не	2	3
172	в связи	1	3
173	и потому	1	3
174	мы сказали	2	3
175	от него	1	3
176	только что	1	3
177	что мы	1	3
178	ту же	1	2
179	он считает	1	2
180	в котором	2	2
181	и до	5	2
182	что эти	1	2
183	также и	4	2
184	теперь мы	1	2
185	время от	1	2
186	почти все	3	2
187	в сущности	6	2
188	с ее	3	2
189	и ее	1	2
190	в ней	3	2
191	свою очередь	1	2
192	но как	3	2
193	что они	2	2
194	части в	1	2
195	есть в	2	2
196	то в	3	2
197	и там	1	2
