N	2gram	Bakhtin_Fr_7	SlovoVZh
1	не может	3	16
2	может быть	4	14
3	точки зрения	5	14
4	как бы	7	13
5	и его	9	13
6	таким образом	19	12
7	и в	41	12
8	по отношению	2	11
9	в нашем	1	11
10	отношению к	2	11
11	и не	7	10
12	так как	3	9
13	прежде всего	11	8
14	сказать что	1	7
15	в ней	5	6
16	в том	11	6
17	только в	6	6
18	при этом	3	6
19	с помощью	6	6
20	в нем	7	6
21	слова и	1	6
22	все время	2	6
23	в процессе	2	6
24	должна быть	1	5
25	то же	13	5
26	в виду	4	5
27	как в	5	5
28	но в	8	5
29	и др	2	5
30	в жизни	1	5
31	героя и	1	5
32	а не	2	5
33	как и	14	5
34	том что	4	5
35	никогда не	2	5
36	то что	8	5
37	на самом	2	4
38	к нему	5	4
39	за пределы	1	4
40	в литературе	2	4
41	в этом	15	4
42	все же	1	4
43	в самом	1	4
44	уже не	2	4
45	не только	5	4
46	ни было	2	4
47	отношение к	2	4
48	свое выражение	1	4
49	так и	10	4
50	материала и	1	4
51	не в	9	4
52	его в	3	4
53	дело в	2	4
54	и к	5	4
55	жизни и	3	4
56	и на	4	4
57	здесь не	1	3
58	самом деле	1	3
59	в котором	1	3
60	ведь и	1	3
61	еще не	2	3
62	мы не	2	3
63	о том	6	3
64	но и	9	3
65	между тем	1	3
66	точка зрения	2	3
67	того что	2	3
68	и наконец	4	3
69	имеет в	1	3
70	и ее	2	3
71	все эти	13	3
72	только на	2	3
73	в себе	11	3
74	для него	6	3
75	и по	3	3
76	и с	4	3
77	ни в	6	3
78	в них	7	3
79	и уже	1	3
80	в своей	3	3
81	так же	5	3
82	в такой	1	3
83	как к	1	3
84	из этого	1	3
85	не должна	1	3
86	по себе	1	3
87	все это	10	3
88	и для	5	3
89	находит свое	2	3
90	с ним	2	3
91	в каком	1	3
92	от этой	1	2
93	значения и	1	2
94	и то	2	2
95	нечто само	1	2
96	как это	1	2
97	опираясь на	1	2
98	в себя	2	2
99	и самое	1	2
100	едва ли	1	2
101	со всех	2	2
102	мы имеем	2	2
103	мы в	2	2
104	и здесь	4	2
105	не остается	1	2
106	и та	1	2
107	с его	2	2
108	и что	1	2
109	в чем	2	2
110	данном случае	1	2
111	в данном	2	2
112	для других	1	2
113	в его	12	2
114	что и	5	2
115	подчеркнуть что	1	2
116	в форме	3	2
117	в своем	9	2
118	в формах	3	2
119	кроме того	3	2
120	его к	3	2
121	дело с	1	2
122	словом и	1	2
123	и потому	3	2
124	что слово	1	2
125	и так	2	2
126	эти моменты	1	2
127	выражение в	3	2
128	уже в	5	2
129	тому же	1	2
130	и те	3	2
131	имеем в	2	2
132	слово это	2	2
133	эти и	1	2
134	жизнью и	1	2
135	он не	4	2
136	не так	1	2
137	в корне	1	2
138	к ним	1	2
139	одно и	2	2
140	но все	4	2
141	в особенности	2	2
142	на все	1	2
143	влияние на	4	2
144	это не	6	2
145	может стать	2	2
146	форму и	1	2
147	оно не	2	2
148	более того	1	2
149	до конца	2	2
150	самое слово	1	2
151	его как	2	2
152	автора и	1	2
153	и слово	1	2
154	связь с	1	2
155	нет ничего	1	2
156	вместе с	5	2
157	в отношении	3	2
158	к его	1	2
159	но не	1	2
160	общего с	1	2
161	место в	4	2
162	речи в	1	2
163	с этой	1	2
164	она не	1	2
165	еще раз	1	2
166	с точки	3	2
167	является для	1	2
168	такой же	3	2
169	в основном	1	2
170	в то	10	2
171	на него	1	2
172	ничего не	4	2
173	и все	14	2
174	подобные им	1	2
175	все они	6	2
176	в этих	2	2
177	но это	3	2
178	бы оно	2	2
179	между ними	1	2
180	от всех	1	2
181	но этот	3	2
182	как только	1	2
183	же самое	1	2
184	что в	9	2
185	как на	1	2
186	и другие	3	2
187	не есть	2	2
188	к этому	5	2
189	и это	5	1
190	произведения но	1	1
191	ту же	2	1
192	найдем в	2	1
193	например в	3	1
194	как мы	11	1
195	вещами и	1	1
196	и о	1	1
197	с жизнью	1	1
198	с ее	3	1
199	момент в	4	1
200	мы здесь	2	1
201	сам по	1	1
202	свою очередь	3	1
203	это и	1	1
204	нами выше	1	1
205	характер и	1	1
206	каждая вещь	1	1
207	в приведенном	1	1
208	определить как	1	1
209	с самого	2	1
210	зрения не	1	1
211	проникает в	3	1
212	дано в	1	1
213	самому существу	1	1
214	с таким	1	1
215	по аналогии	1	1
216	можно было	3	1
217	часть его	1	1
218	мы уже	12	1
219	на которую	1	1
220	употребляются в	1	1
221	остаться в	1	1
222	жизнь и	2	1
223	та же	4	1
224	я знаю	1	1
225	из одного	4	1
226	он как	1	1
227	их но	1	1
228	силами с	1	1
229	слова из	1	1
230	к целому	1	1
231	всех сторон	1	1
232	и умирает	1	1
233	элементы ее	1	1
234	на них	3	1
235	и кровь	1	1
236	там же	1	1
237	аналогии с	1	1
238	оно ни	2	1
239	является просто	1	1
240	в значительной	2	1
241	во всех	3	1
242	притом с	1	1
243	и во	2	1
244	образом мы	1	1
245	то мы	1	1
246	все в	1	1
247	жизни он	1	1
248	к которой	1	1
249	менее всего	1	1
250	себе и	1	1
251	что они	1	1
252	именно в	2	1
253	слов и	4	1
254	от целого	1	1
255	в лучшем	1	1
256	и она	1	1
257	в одной	2	1
258	в лице	2	1
259	что именно	1	1
260	зрения вполне	1	1
261	так называемая	1	1
262	различных моментов	1	1
263	на которой	2	1
264	все остальные	1	1
265	перед нами	2	1
266	кто не	1	1
267	в новой	7	1
268	хотя и	4	1
269	в двух	1	1
270	тот же	2	1
271	мы увидим	1	1
272	ли он	1	1
273	явления в	1	1
274	более или	2	1
275	увидим что	1	1
276	как нечто	2	1
277	во времени	2	1
278	и оба	2	1
279	что это	4	1
280	героя является	1	1
281	если мы	1	1
282	себя в	1	1
283	думать что	1	1
284	еще один	1	1
285	есть в	6	1
286	им в	1	1
287	сливаются в	1	1
288	можно определить	1	1
289	в большинстве	2	1
290	не обходится	1	1
291	значение и	1	1
292	в виде	1	1
293	почти полностью	1	1
294	или даже	1	1
295	при помощи	1	1
296	и обратно	2	1
297	в переводе	1	1
298	его и	1	1
299	целого они	1	1
300	одно из	1	1
301	себе в	1	1
302	и их	3	1
303	всяком случае	1	1
304	ведь это	1	1
305	не как	1	1
306	человеческого тела	7	1
307	в одном	3	1
308	и вот	2	1
309	вовсе не	7	1
310	ничего общего	1	1
311	как его	1	1
312	у него	6	1
313	и рождается	1	1
314	на этом	5	1
315	самом же	1	1
316	значительной степени	2	1
317	что является	1	1
318	само собой	1	1
319	даже и	1	1
320	том же	1	1
321	к кому-то	1	1
322	что все	2	1
323	же деле	1	1
324	в другом	1	1
325	связанных с	3	1
326	которого и	1	1
327	другого и	1	1
328	выходит за	1	1
329	и т.п	9	1
330	и из	1	1
331	моменты и	1	1
332	или наконец	1	1
333	должно быть	4	1
334	длинный ряд	4	1
335	и которые	1	1
336	участника всех	1	1
337	них в	1	1
338	и иных	1	1
339	было бы	4	1
340	и создает	1	1
341	к которому	1	1
342	этом смысле	1	1
343	и прежде	1	1
344	момента во-первых	1	1
345	и тем	1	1
346	отражение в	1	1
347	или о	1	1
348	обращенная к	1	1
349	но есть	3	1
350	говорит о	1	1
351	же для	1	1
352	для них	1	1
353	но уже	1	1
354	не было	3	1
355	рядом с	4	1
356	это прежде	2	1
357	не знает	3	1
358	далеко не	2	1
359	и самый	1	1
360	не на	3	1
361	в ее	1	1
362	в слове	1	1
363	которой он	2	1
364	несмотря на	3	1
365	в руках	3	1
366	того слово	1	1
367	все моменты	1	1
368	в плоть	1	1
369	о чем	1	1
370	так называемый	2	1
371	и жеста	1	1
372	такою же	2	1
373	собой разумеющееся	1	1
374	всех других	1	1
375	и некоторые	1	1
376	в истории	1	1
377	обратимся к	1	1
378	находится и	1	1
379	для этой	3	1
380	нигде не	2	1
381	и становится	1	1
382	мы видели	5	1
383	или менее	2	1
384	места в	2	1
385	может определять	1	1
386	все элементы	2	1
387	в частности	1	1
388	видели в	3	1
389	все основные	1	1
390	нас не	2	1
391	но особенно	2	1
392	и без	1	1
393	относятся к	1	1
394	только его	1	1
395	то есть	20	1
396	плоть и	1	1
397	не могут	1	1
398	что я	1	1
399	признать что	1	1
400	интересное явление	1	1
