N	2gram	Bakhtin_Fr_3	Analitik
1	в этом	15	18
2	не только	13	16
3	литературного произведения	1	16
4	и в	40	16
5	в частности	3	16
6	так и	3	15
7	как и	11	14
8	своего рода	2	12
9	но и	11	12
10	и не	13	12
11	том что	4	12
12	в том	8	12
13	в качестве	1	11
14	при этом	3	10
15	а не	5	10
16	как бы	3	10
17	в этой	3	9
18	лишь в	2	9
19	ничего не	1	9
20	в пределах	1	9
21	и даже	4	9
22	на уровне	1	9
23	то есть	18	9
24	в целом	2	8
25	представляет собой	1	8
26	в данном	4	8
27	и т.п	10	8
28	отнюдь не	1	8
29	особенно в	4	7
30	а также	4	7
31	о том	4	7
32	в себе	3	7
33	то что	5	7
34	в самом	6	6
35	и на	8	6
36	но в	8	6
37	в мире	4	6
38	может быть	9	6
39	с другой	2	6
40	как это	1	6
41	и к	3	5
42	данном случае	2	5
43	с одной	1	5
44	говорит о	1	5
45	в контексте	1	5
46	того же	2	4
47	так у	1	4
48	по преимуществу	2	4
49	в сущности	9	4
50	но не	2	4
51	по отношению	3	4
52	как в	3	4
53	в своем	7	4
54	в себя	1	4
55	он в	2	4
56	на этом	2	4
57	то же	7	4
58	не с	1	4
59	и тем	1	4
60	тем самым	1	4
61	для него	5	4
62	точки зрения	2	4
63	не в	1	4
64	в конце	3	4
65	только не	1	4
66	не менее	2	4
67	можно сказать	2	4
68	во всех	6	4
69	только в	3	4
70	и его	17	4
71	не так	3	4
72	у него	8	4
73	как раз	5	4
74	не может	3	4
75	и особенно	1	4
76	и смерти	3	4
77	этом случае	1	4
78	все это	4	4
79	в один	2	4
80	отношению к	2	4
81	в их	4	3
82	мы имеем	1	3
83	со смертью	2	3
84	не был	2	3
85	в нашем	4	3
86	на его	2	3
87	и если	2	3
88	и сам	2	3
89	подобно тому	1	3
90	главного героя	1	3
91	несмотря на	1	3
92	в эту	4	3
93	на себе	1	3
94	как о	2	3
95	никогда не	1	3
96	тем что	3	3
97	как будто	1	3
98	этом отношении	2	3
99	что на	1	3
100	той или	2	3
101	как мы	10	3
102	можно было	3	3
103	в результате	1	3
104	если бы	3	3
105	одного из	2	3
106	что и	3	3
107	и все	9	3
108	одной из	2	3
109	с ними	1	3
110	так что	1	3
111	из них	4	3
112	только на	4	3
113	или иной	2	3
114	именно в	2	3
115	было бы	4	3
116	тому как	1	3
117	в первой	2	3
118	этого слова	2	3
119	или в	1	3
120	и одновременно	1	3
121	романа в	2	3
122	прежде всего	16	3
123	а в	3	3
124	не знает	1	3
125	отношения к	1	2
126	художественного произведения	1	2
127	и до	8	2
128	из его	1	2
129	ведь и	1	2
130	включая и	2	2
131	той же	8	2
132	а как	1	2
133	и он	1	2
134	еще не	3	2
135	он был	3	2
136	когда не	1	2
137	на основе	2	2
138	в общем	1	2
139	отличие от	3	2
140	и я	1	2
141	в значительной	3	2
142	себе не	1	2
143	жизнью и	4	2
144	он не	9	2
145	таким образом	10	2
146	значительной степени	2	2
147	а затем	1	2
148	них не	1	2
149	это было	1	2
150	на протяжении	3	2
151	по себе	1	2
152	он и	7	2
153	еще в	3	2
154	в этих	6	2
155	в своей	6	2
156	или точнее	1	2
157	в котором	2	2
158	с точки	1	2
159	в отличие	3	2
160	но эта	1	2
161	речи в	1	2
162	для нее	1	2
163	даже в	4	2
164	в таких	3	2
165	в то	6	2
166	дело не	3	2
167	не имеет	1	2
168	же время	6	2
169	так например	1	2
170	или иных	1	2
171	мы узнаем	1	2
172	всего в	1	2
173	роль в	4	2
174	языка и	1	2
175	те же	5	2
176	вступил в	1	2
177	с ним	1	2
178	и смерть	1	2
179	что в	12	2
180	произведения как	1	2
181	в произведении	1	2
182	за пределами	1	2
183	никак не	3	2
184	его в	1	2
185	и во	4	2
186	между тем	3	2
187	в его	13	2
188	вообще и	1	2
189	того что	1	2
190	с той	1	2
191	один из	4	2
192	с фигурой	1	2
193	и свободы	1	2
194	для всех	1	2
195	свидетельствует о	2	2
196	ни с	1	2
197	одно из	3	2
198	и их	1	2
199	ведь это	1	2
200	в одном	7	2
201	вовсе не	12	2
202	уже и	1	2
203	здесь в	4	2
204	превращается в	1	2
205	о чем	2	2
206	и слово	1	2
207	с людьми	1	2
208	вместе с	3	2
209	так же	1	2
210	к своему	1	2
211	такого рода	3	2
212	в состоянии	2	2
213	персонажей в	1	2
214	тех или	1	2
215	и для	5	2
216	при описании	2	2
217	внимание на	1	2
218	еще более	4	2
219	сказать что	3	2
220	другой стороны	1	2
221	речи и	1	2
222	все что	2	2
223	к этому	6	2
224	в таком	1	2
225	как известно	2	1
226	ко всем	3	1
227	и т	1	1
228	также и	4	1
229	с с	1	1
230	с жизнью	1	1
231	совершенно новый	1	1
232	самом деле	3	1
233	переход от	2	1
234	этого мира	1	1
235	здесь и	5	1
236	в первом	1	1
237	мы уже	13	1
238	есть не	1	1
239	с более	1	1
240	оружия и	1	1
241	второе я	1	1
242	отдельно в	1	1
243	тема и	1	1
244	почти все	1	1
245	с ночным	1	1
246	что иное	1	1
247	они были	3	1
248	но даже	1	1
249	которое во	1	1
250	то его	1	1
251	из второй	1	1
252	и самого	1	1
253	иное как	1	1
254	быть в	2	1
255	повсюду в	1	1
256	в последних	2	1
257	же самые	1	1
258	тем как	1	1
259	это имеет	1	1
260	во внешнем	1	1
261	для жизни	1	1
262	и всего	1	1
263	то он	1	1
264	о смерти	1	1
265	несколько ином	1	1
266	и всякий	1	1
267	почти до	1	1
268	этого противопоставления	1	1
269	тут же	2	1
270	речи всех	1	1
271	не принимает	1	1
272	в художественном	1	1
273	в приведенном	3	1
274	применении к	1	1
275	когда он	1	1
276	и наконец	3	1
277	и тот	1	1
278	его к	2	1
279	тем же	2	1
280	имеет в	2	1
281	тебя в	1	1
282	и ограниченного	1	1
283	со своей	1	1
284	в которой	2	1
285	бы и	1	1
286	как верхний	1	1
287	всего романа	1	1
288	все эти	8	1
289	из этих	2	1
290	которые в	1	1
291	в известном	1	1
292	раз в	2	1
293	данном контексте	1	1
294	по форме	1	1
295	смеха в	4	1
296	что даже	1	1
297	свободы но	1	1
298	и резко	1	1
299	но ведь	3	1
300	не приводит	1	1
301	как он	2	1
302	после чего	1	1
303	в наших	1	1
304	но на	1	1
305	так сказать	5	1
306	быть только	1	1
307	общему количеству	1	1
308	по словам	1	1
309	в нем	5	1
310	и легко	1	1
311	всех этих	3	1
312	к одному	1	1
313	не к	2	1
314	не как	1	1
315	одном лице	2	1
316	характер в	1	1
317	свое время	1	1
318	и по	1	1
319	я вам	1	1
320	самого автора	1	1
321	об этом	3	1
322	времени и	2	1
323	в несколько	1	1
324	заключается в	1	1
325	при встрече	1	1
326	это не	2	1
327	ко второму	1	1
328	каждого из	1	1
329	например с	1	1
330	смерть и	1	1
331	ни в	4	1
332	в них	9	1
333	все равно	1	1
334	далеко не	2	1
335	как об	1	1
336	этого не	1	1
337	когда автор	1	1
338	такой же	1	1
339	нисколько не	1	1
340	со всей	1	1
341	на палубе	1	1
342	игру и	1	1
343	и при	1	1
344	таким же	1	1
345	этой связи	1	1
346	это делает	1	1
347	имеется в	1	1
348	одним и	1	1
349	жизнь и	1	1
350	его жизнь	1	1
351	вплоть до	3	1
352	особенно продуктивной	1	1
353	и эти	1	1
354	и более	1	1
355	том же	2	1
356	что этот	1	1
357	где каждый	1	1
358	и вся	1	1
359	тому что	1	1
360	к завершению	1	1
361	раз и	1	1
362	таких случаях	1	1
363	с теми	1	1
364	материей и	1	1
365	одна из	3	1
366	и эпизод	1	1
367	было не	1	1
368	но только	1	1
369	он с	2	1
370	и амбивалентна	1	1
371	каждый из	1	1
372	он приобрел	1	1
373	что ни	1	1
374	в разных	2	1
375	именно с	1	1
376	и такой	1	1
377	всего на	1	1
378	с одним	1	1
379	как она	1	1
380	по своей	1	1
381	потому что	2	1
382	связи с	6	1
383	тому кто	1	1
384	конечно и	1	1
385	и несколько	1	1
386	у нас	4	1
387	и далее	2	1
388	одно и	1	1
389	начиная с	3	1
390	если он	1	1
391	на границе	1	1
392	во все	3	1
393	и такие	2	1
394	отличается от	1	1
395	и смертью	4	1
396	должны быть	2	1
397	пластам его	1	1
398	бы он	1	1
399	как человек	1	1
400	части романа	1	1
401	вырождается в	1	1
402	отказаться от	1	1
403	о них	1	1
404	и своих	1	1
405	в применении	1	1
406	вот и	1	1
407	образы и	1	1
408	и о	4	1
409	в виду	7	1
410	свою очередь	1	1
411	распространяется на	1	1
412	в ее	3	1
413	характер и	2	1
414	только то	1	1
415	особенно для	2	1
416	отвлеченный характер	1	1
417	в совершенно	1	1
418	что может	1	1
419	с первым	1	1
420	в образе	1	1
421	в отношении	1	1
422	здесь он	2	1
423	связан с	3	1
424	начала и	5	1
425	участия в	1	1
426	нам уже	1	1
427	речи как	1	1
428	она была	1	1
429	в последней	1	1
430	поэтому в	2	1
431	целом все	1	1
432	разговорного языка	1	1
433	о нем	3	1
434	является по	1	1
435	и здесь	4	1
436	значимости в	1	1
437	уже отмечали	1	1
438	этому мы	1	1
439	в другом	3	1
440	и внутреннее	1	1
441	и что	1	1
442	все его	1	1
443	но когда	1	1
444	на встречу	1	1
445	это была	1	1
446	места и	1	1
447	к нему	2	1
448	с его	3	1
449	путь к	1	1
450	от них	1	1
451	это лишь	1	1
452	слов и	1	1
453	в литературе	5	1
454	в заключительной	1	1
455	что здесь	1	1
456	мы видим	5	1
457	в основном	4	1
458	дело с	1	1
459	нуждается в	3	1
460	хотя бы	2	1
461	к их	1	1
462	который в	2	1
463	между этими	1	1
464	и ее	2	1
465	все они	1	1
466	же и	3	1
467	уже в	2	1
468	на любом	1	1
469	в следующих	2	1
470	в начале	3	1
471	со слушателями	1	1
472	это место	1	1
473	слова в	2	1
474	его речь	1	1
475	так как	4	1
476	себе и	1	1
477	как его	2	1
478	не понимал	1	1
479	характерны для	3	1
480	к самому	1	1
481	и из	1	1
482	с другим	1	1
483	который не	1	1
484	особое внимание	2	1
485	что тот	1	1
486	в свою	1	1
487	характерно для	2	1
488	еще и	2	1
489	исходит из	1	1
490	нового времени	2	1
491	только к	1	1
492	его из	1	1
493	более того	1	1
494	в третьей	1	1
495	долгое время	1	1
496	в ряду	1	1
497	хотя он	3	1
498	мира в	1	1
499	прямо на	2	1
500	в связи	5	1
501	было в	1	1
502	материал для	1	1
503	но оно	1	1
504	еще очевиднее	1	1
505	до этого	1	1
506	границы между	1	1
507	но особенно	1	1
508	и потому	4	1
509	относятся к	1	1
510	только его	1	1
511	для обозначения	1	1
512	в тех	1	1
513	здесь совершенно	1	1
514	за рамки	1	1
515	ко всему	2	1
516	да и	1	1
517	культуре и	1	1
518	довольно много	1	1
519	и богатство	1	1
520	слова и	2	1
521	в любом	1	1
522	только для	3	1
523	так ли	1	1
524	с этими	1	1
525	перед нами	1	1
526	остается в	1	1
527	встрече с	1	1
528	в мировой	4	1
529	и сама	2	1
530	вероятно в	1	1
531	целом как	1	1
532	прежде чем	1	1
533	именно здесь	1	1
534	как на	1	1
535	и оба	1	1
536	в литературной	1	1
537	почти вовсе	4	1
538	к этой	3	1
539	и как	3	1
540	ни к	1	1
541	будто бы	1	1
542	но это	3	1
543	все остальные	1	1
544	же в	1	1
545	в системе	2	1
546	от лица	1	1
547	слово в	3	1
548	в романе	15	1
549	не что	1	1
550	из этого	2	1
551	и жизнь	1	1
552	в свое	1	1
553	без исключения	1	1
554	ее в	1	1
555	это в	2	1
556	значение слов	1	1
