N	2gram	Bakhtin_Fr_1	Problema
1	то что	3	42
2	вовсе не	18	35
3	то есть	45	33
4	и в	65	32
5	и не	22	31
6	не просто	3	23
7	в этом	15	19
8	не менее	1	19
9	не только	10	17
10	потому что	5	16
11	в себе	3	15
12	по себе	1	15
13	а не	1	15
14	но в	14	14
15	у нас	1	14
16	может быть	6	14
17	как бы	22	14
18	что мы	2	13
19	в нем	13	13
20	как раз	3	13
21	сказать что	6	13
22	том что	6	12
23	что в	3	12
24	так и	10	12
25	так как	6	11
26	о том	2	11
27	и даже	8	11
28	то же	1	10
29	в этой	4	10
30	об этом	1	10
31	ничего не	3	10
32	прежде всего	11	10
33	нет ничего	3	10
34	еще не	6	9
35	но не	2	9
36	раз и	2	9
37	того чтобы	1	9
38	и это	2	9
39	но и	10	9
40	по своему	8	9
41	в том	16	9
42	в таком	2	9
43	и ее	1	8
44	и на	11	8
45	все эти	10	8
46	на то	1	8
47	для того	1	8
48	было бы	1	8
49	он и	3	8
50	в своей	5	8
51	есть только	2	8
52	даже и	3	8
53	не может	3	8
54	но это	3	8
55	во всех	9	7
56	действительности а	1	7
57	всех этих	8	7
58	в них	5	7
59	как мы	6	7
60	здесь не	1	7
61	никогда не	6	7
62	того что	2	7
63	что он	3	7
64	только в	7	7
65	тем что	1	7
66	все это	9	7
67	и все	5	7
68	во всяком	1	7
69	самом деле	3	6
70	на самом	6	6
71	говорить о	1	6
72	но как	3	6
73	за пределы	8	6
74	и как	1	6
75	в самом	4	6
76	и если	1	6
77	при этом	6	6
78	его в	7	6
79	это не	3	6
80	что такое	1	6
81	в то	1	6
82	в виду	3	6
83	разного рода	3	6
84	и здесь	3	6
85	в его	9	6
86	то и	1	6
87	в конце	1	6
88	о чем	1	6
89	как это	1	6
90	хотя и	2	6
91	совершенно не	4	6
92	действительности и	1	5
93	мы уже	12	5
94	в своем	8	5
95	но уже	1	5
96	далеко не	3	5
97	есть именно	1	5
98	можно ли	1	5
99	связи с	4	5
100	той или	5	5
101	можно сказать	2	5
102	для нас	4	5
103	есть в	5	5
104	в других	3	5
105	или иной	5	5
106	еще и	5	5
107	подобного рода	1	5
108	не является	3	5
109	функции в	1	4
110	в их	4	4
111	мы и	3	4
112	этого термина	1	4
113	литературы и	5	4
114	с которыми	1	4
115	есть по	1	4
116	и вовсе	3	4
117	как в	5	4
118	как он	1	4
119	их в	2	4
120	входит в	4	4
121	мы говорили	1	4
122	не в	4	4
123	тем самым	1	4
124	мышления и	1	4
125	и весь	1	4
126	и искусства	4	4
127	здесь необходимо	1	4
128	в дальнейшем	8	4
129	и только	1	4
130	в литературе	6	4
131	один из	1	4
132	литературе и	2	4
133	только на	2	4
134	именно как	1	4
135	именно в	1	4
136	и пр	5	4
137	не было	1	4
138	и вообще	3	4
139	ни на	2	4
140	для обозначения	1	4
141	и для	2	4
142	в связи	1	4
143	или в	2	4
144	и ни	3	4
145	же в	2	4
146	он всегда	1	3
147	в чем	2	3
148	и эстетики	1	3
149	в ее	3	3
150	которые не	1	3
151	с этим	1	3
152	но он	1	3
153	да и	2	3
154	но именно	1	3
155	он не	2	3
156	и еще	4	3
157	и чисто	2	3
158	его от	2	3
159	но все	3	3
160	что все	1	3
161	действительности в	1	3
162	в жизни	4	3
163	о которых	1	3
164	как и	5	3
165	и уже	1	3
166	несмотря на	2	3
167	на этот	2	3
168	в этих	2	3
169	точки зрения	7	3
170	с точки	3	3
171	в которых	1	3
172	есть еще	1	3
173	для которого	1	3
174	в отношении	6	3
175	дело в	2	3
176	в самой	3	3
177	тех или	1	3
178	и его	10	3
179	к тому	2	3
180	можно было	1	3
181	мы в	1	3
182	не на	1	3
183	только и	1	3
184	о нем	3	3
185	искусства и	6	3
186	настоящее время	1	3
187	к нему	3	3
188	и во	3	3
189	во всей	3	3
190	мы хотим	1	3
191	и следовательно	1	3
192	никак нельзя	1	3
193	же и	1	3
194	уже не	3	3
195	уже в	1	3
196	из них	4	3
197	сущность и	1	3
198	говорит о	1	3
199	всяком случае	1	3
200	сами по	1	3
201	случае не	1	3
202	до сих	4	3
203	с другой	3	3
204	здесь в	8	3
205	оно не	1	3
206	что не	2	3
207	нужно сказать	4	3
