N	2gram	Potebnia_M_3	FransuaR
1	и в	30	65
2	то есть	34	45
3	как бы	3	22
4	и не	15	22
5	вовсе не	7	18
6	и т.п	1	17
7	в сущности	1	16
8	в том	32	16
9	в этом	10	15
10	но в	1	14
11	в нем	9	13
12	мы уже	2	12
13	и на	3	11
14	прежде всего	3	11
15	все эти	1	10
16	не только	21	10
17	и его	4	10
18	так и	11	10
19	но и	19	10
20	и потому	4	10
21	во всех	1	9
22	в его	4	9
23	все это	4	9
24	за пределы	2	8
25	в своем	5	8
26	и даже	2	8
27	по своему	2	8
28	формы и	1	7
29	его в	3	7
30	точки зрения	2	7
31	в области	2	7
32	только в	21	7
33	жизни и	2	7
34	на самом	1	6
35	в ней	8	6
36	еще не	5	6
37	все же	2	6
38	главным образом	1	6
39	при этом	3	6
40	том что	18	6
41	как мы	7	6
42	времени и	1	6
43	искусства и	3	6
44	одно из	5	6
45	так как	13	6
46	может быть	28	6
47	не знает	3	6
48	сказать что	5	6
49	с его	1	5
50	отличие от	1	5
51	как в	10	5
52	в них	5	5
53	как и	10	5
54	есть в	3	5
55	в своей	2	5
56	между людьми	2	5
57	потому что	46	5
58	между тем	9	5
59	на мир	2	5
60	для него	9	5
61	в одном	2	5
62	еще и	1	5
63	превращается в	1	5
64	связь с	3	5
65	и все	3	5
66	в большей	2	5
67	жизни в	1	5
68	и до	2	4
69	в самом	8	4
70	в этой	2	4
71	так сказать	2	4
72	входит в	2	4
73	во время	2	4
74	в их	2	4
75	мысли и	2	4
76	не в	15	4
77	до сих	3	4
78	и искусства	1	4
79	можно только	2	4
80	связи с	2	4
81	в жизни	1	4
82	из них	6	4
83	отношение к	2	4
84	сих пор	3	4
85	для нас	20	4
86	между ними	1	4
87	это в	2	4
88	самом деле	2	3
89	по его	1	3
90	уже не	6	3
91	но все	2	3
92	то что	18	3
93	в себе	16	3
94	но на	1	3
95	перестает быть	4	3
96	и с	2	3
97	это не	1	3
98	далеко не	4	3
99	в ее	2	3
100	образности и	1	3
101	с точки	1	3
102	но это	6	3
103	уже сказали	1	3
104	даже в	2	3
105	на котором	2	3
106	ничего не	1	3
107	этом отношении	2	3
108	и здесь	1	3
109	не могут	5	3
110	в виду	1	3
111	и вообще	3	3
112	с ним	6	3
113	с другой	7	3
114	к нему	3	3
115	в форме	2	3
116	что он	6	3
117	но как	2	3
118	в известной	1	3
119	друг друга	3	3
120	в системе	2	3
121	в других	2	3
122	не были	2	3
123	и эта	1	3
124	в ряду	3	3
125	на время	1	3
126	из мира	1	3
127	с миром	1	3
128	в более	1	3
129	не является	1	3
130	пор еще	1	3
131	не может	6	3
132	что в	17	3
133	в искусстве	3	3
134	отношения к	1	2
135	одним из	1	2
136	например в	6	2
137	мы здесь	1	2
138	нам кажется	2	2
139	он требует	1	2
140	его связь	1	2
141	который был	1	2
142	не вполне	1	2
143	бы ни	3	2
144	и он	1	2
145	начало и	1	2
146	он был	1	2
147	на них	1	2
148	именно эти	2	2
149	время в	3	2
150	в чем	3	2
151	и человеческой	2	2
152	но не	7	2
153	не входит	1	2
154	нет и	1	2
155	и наконец	2	2
156	его к	2	2
157	это определение	1	2
158	из этих	9	2
159	во многих	1	2
160	он не	4	2
161	не к	4	2
162	и вот	1	2
163	на его	2	2
164	свое время	1	2
165	и по	4	2
166	так например	2	2
167	конечно в	1	2
168	на все	2	2
169	это было	3	2
170	в свой	2	2
171	в этих	1	2
172	от своего	1	2
173	и без	7	2
174	но эта	1	2
175	их в	2	2
176	бы быть	2	2
177	раз и	1	2
178	в таких	1	2
179	на него	3	2
180	в процессе	1	2
181	образом в	3	2
182	во всем	1	2
183	начиная с	1	2
184	и именно	1	2
185	есть только	5	2
186	могут быть	3	2
187	к тому	7	2
188	объем и	1	2
189	и это	4	2
190	и многие	1	2
191	друг в	1	2
192	особенно в	1	2
193	во многом	2	2
194	понятно что	1	2
195	мы всегда	1	2
196	о том	2	2
197	можно сказать	3	2
198	еще только	1	2
199	образов и	2	2
200	мы видим	2	2
201	с одной	7	2
202	лежащие в	1	2
203	только на	3	2
204	и чисто	1	2
205	или даже	1	2
206	ни с	1	2
207	от того	8	2
208	была только	1	2
209	смерти и	1	2
210	этих образов	1	2
211	и человека	1	2
212	в народной	1	2
213	при всей	1	2
214	что не	8	2
215	одной стороны	3	2
216	на этот	1	2
217	с конца	1	2
218	о необходимости	2	2
219	несмотря на	2	2
220	людьми и	1	2
221	выражения и	1	2
222	в разной	1	2
223	его на	1	2
224	эта природа	1	2
225	быть только	4	2
226	да и	1	2
227	того что	18	2
228	еще раз	2	2
