N	2gram	Tiupa_Hudo_1	Literetu
1	а не	12	20
2	и в	14	19
3	может быть	5	17
4	своего рода	7	13
5	то же	9	12
6	и не	2	11
7	как и	9	10
8	в том	12	10
9	и т.п	1	10
10	но и	5	10
11	тогда как	7	9
12	в этом	11	9
13	состоит в	2	9
14	в то	8	9
15	в мире	3	9
16	же время	8	9
17	не может	7	9
18	такого рода	3	9
19	не только	12	8
20	и даже	3	8
21	с другой	1	8
22	том что	16	7
23	так и	13	7
24	и т.д	1	7
25	с одной	1	7
26	я в	1	7
27	то что	8	7
28	и на	3	6
29	в себе	11	6
30	при этом	12	6
31	однако в	2	6
32	не менее	5	6
33	себя в	4	6
34	одной стороны	1	6
35	я не	1	5
36	столь же	4	5
37	но не	3	5
38	конечном счете	2	5
39	художественного мышления	6	5
40	он не	4	5
41	одна из	2	5
42	так в	2	5
43	в конечном	2	5
44	уединенного сознания	4	5
45	в качестве	9	5
46	на фоне	2	5
47	того что	4	5
48	я и	2	4
49	в сфере	1	4
50	мы не	2	4
51	по отношению	8	4
52	так что	2	4
53	отнюдь не	3	4
54	в рамках	2	4
55	едва ли	3	4
56	человека в	6	4
57	для него	10	4
58	точки зрения	5	4
59	не в	7	4
60	даже в	3	4
61	в русской	4	4
62	в ней	4	4
63	еще в	3	4
64	тех кто	2	4
65	в его	8	4
66	один из	4	4
67	не случайно	7	4
68	каждый из	1	4
69	тем что	3	4
70	прежде всего	11	4
71	в частности	5	4
72	причастность к	1	4
73	жизни в	6	4
74	жизни и	5	4
75	что в	6	4
76	речь идет	3	3
77	и то	1	3
78	идет о	3	3
79	в сущности	1	3
80	и он	5	3
81	во всех	1	3
82	как правило	6	3
83	в противовес	2	3
84	как к	3	3
85	поскольку в	1	3
86	в этой	8	3
87	то и	3	3
88	наш взгляд	2	3
89	в нем	3	3
90	на наш	2	3
91	в глазах	6	3
92	такой же	3	3
93	в их	2	3
94	том чтобы	1	3
95	с точки	3	3
96	тем самым	1	3
97	вплоть до	1	3
98	не столько	2	3
99	путь и	1	3
100	никогда не	6	3
101	ничего не	8	3
102	х годов	1	3
103	сознания в	1	3
104	и его	5	3
105	личности в	7	3
106	данном случае	1	3
107	в себя	2	3
108	всей своей	1	3
109	и с	4	3
110	быть может	7	3
111	отдельной личности	1	3
112	в другом	2	3
113	всего лишь	4	3
114	но с	2	3
115	между я	1	3
116	а в	7	3
117	так как	1	3
118	себе и	2	3
119	этом отношении	3	3
120	следует признать	1	3
121	и др	1	3
122	со стороны	3	3
123	и ты	2	3
124	в равной	3	3
125	в данном	1	3
126	но это	1	3
127	в начале	2	3
128	и для	3	3
129	обращается к	1	3
130	и как	1	3
131	что он	9	3
132	о себе	1	3
133	отношению к	8	3
134	и т	11	2
135	же как	2	2
136	в ситуации	1	2
137	принципиальное различие	1	2
138	и до	1	2
139	и за	1	2
140	той же	2	2
141	это прежде	2	2
142	в первый	2	2
143	с ее	2	2
144	жизни как	2	2
145	в каждой	1	2
146	слово не	2	2
147	к своему	2	2
148	разумеется не	1	2
149	нам представляется	1	2
150	но как	2	2
151	если в	2	2
152	есть по	1	2
153	в е	2	2
154	в художественном	2	2
155	все же	3	2
156	как уже	1	2
157	и к	4	2
158	но в	5	2
159	то в	4	2
160	со своей	1	2
161	в целом	2	2
162	жизнь есть	1	2
163	как он	2	2
164	о которой	1	2
165	свое время	1	2
166	на этом	3	2
167	не бывает	2	2
168	художественного письма	2	2
169	в жизни	1	2
170	но уже	1	2
171	все равно	2	2
172	соответствии с	1	2
173	с этой	2	2
174	с тем	1	2
175	а за	1	2
176	он и	1	2
177	как бы	7	2
178	в такой	2	2
179	и без	1	2
180	и читателя	4	2
181	мысли и	1	2
182	что я	2	2
183	по преимуществу	3	2
184	тем не	4	2
185	не раз	2	2
186	из нас	3	2
187	в основе	1	2
188	жизни на	2	2
189	с читателем	1	2
190	перед ним	1	2
191	могут быть	1	2
192	восходит к	1	2
193	все еще	2	2
194	для себя	3	2
195	в виду	1	2
196	в ее	3	2
197	за то	1	2
198	еще не	7	2
199	художественного мира	2	2
200	о том	12	2
201	картина мира	4	2
202	и что	2	2
203	для нас	1	2
204	а также	3	2
205	путь к	1	2
206	русской литературе	3	2
207	и только	1	2
208	не более	1	2
209	художественном мире	1	2
210	в него	2	2
211	было бы	6	2
212	могло бы	1	2
213	тот же	1	2
214	одной из	2	2
215	в какой	1	2
216	друг друга	5	2
217	потому что	5	2
218	уже не	7	2
219	уже в	1	2
220	с другим	2	2
221	речь в	2	2
222	из них	4	2
223	одно из	1	2
224	равной степени	1	2
225	в одном	1	2
226	т п	8	2
227	в конце	4	2
228	вовсе не	1	2
229	при всей	2	2
230	у него	9	2
231	как раз	4	2
232	способ существования	2	2
233	где в	1	2
234	наконец в	1	2
235	себя и	2	2
236	что не	2	2
237	не было	4	2
238	до конца	2	2
239	было сказано	1	2
240	в руках	1	2
241	по характеристике	1	2
242	не видит	1	2
243	как это	1	2
244	и каждый	2	2
245	из которых	1	2
246	и столь	1	2
247	к жизни	5	2
248	на свете	1	2
249	быть не	1	2
250	под названием	1	2
251	к объекту	1	2
252	в результате	2	2
253	хотя бы	1	2
254	с ним	4	2
255	же в	3	2
256	здесь даже	1	2
257	первый раз	1	2
258	не знает	2	2
259	в свое	1	2
260	героя в	2	2
261	к этой	3	2
262	разговоре с	1	2
263	в роли	1	2
264	в своих	3	2
265	все что	1	2
266	этом свете	1	1
267	от личности	2	1
268	к плечу	1	1
269	начинается с	2	1
270	многих отношениях	1	1
271	это и	1	1
272	случайно в	2	1
273	из ранних	1	1
274	я напротив	1	1
275	полном соответствии	1	1
276	в первом	1	1
277	отношения между	1	1
278	исходит из	1	1
279	мысль человека	1	1
280	художественности не	1	1
281	все той	1	1
282	как мы	3	1
283	таком взгляде	1	1
284	что уже	1	1
285	следует вести	1	1
286	в становлении	1	1
287	ни единого	2	1
288	изучение поэтики	2	1
289	в ключевой	1	1
290	равной мере	2	1
291	отдельной от	1	1
292	ему в	1	1
293	художественной антропологии	1	1
294	личности с	1	1
295	нам о	1	1
296	но напротив	1	1
297	субъектов жизни	1	1
298	процессов в	1	1
299	культурной традиции	1	1
300	в основание	1	1
301	их жизнь	1	1
302	он сам	1	1
303	видения жизни	3	1
304	и личность	2	1
305	в существовании	1	1
306	установки на	1	1
307	взгляде на	1	1
308	в чем	1	1
309	как путь	1	1
310	самом деле	5	1
311	словами как	1	1
312	на рассвете	3	1
313	у н	1	1
314	оставаясь за	1	1
315	следует причислить	1	1
316	свою жизнь	1	1
317	сознания не	1	1
318	к творчеству	2	1
319	отличие от	1	1
320	картины жизни	1	1
321	относится к	1	1
322	в произведениях	2	1
323	и я	1	1
324	общего с	1	1
325	как в	8	1
326	писал а	1	1
327	стороны и	1	1
328	о жизни	1	1
329	она как	1	1
330	этой точки	1	1
331	есть в	1	1
332	как нам	2	1
333	однако не	1	1
334	в полном	1	1
335	когда он	1	1
336	это тоже	1	1
337	я к	1	1
338	эффективным средством	1	1
339	и своего	1	1
340	к числу	1	1
341	художников не	1	1
342	в действительности	4	1
343	а перед	1	1
344	от этого	1	1
345	и хотя	1	1
346	в этот	1	1
347	в концовке	6	1
348	за собой	1	1
349	где все	1	1
350	в самом	4	1
351	героя и	5	1
352	и конечно	1	1
353	к художественному	2	1
354	лежит на	2	1
355	в литературном	2	1
356	оказывается как	1	1
357	все эти	3	1
358	во многих	1	1
359	личности по	1	1
360	другому своего	1	1
361	в плену	1	1
362	но он	3	1
363	было видно	2	1
364	на то	4	1
365	жизни ее	1	1
366	например как	1	1
367	корнями в	1	1
368	никакой сверхличной	1	1
369	не следует	2	1
370	но именно	1	1
371	конце концов	1	1
372	модус художественности	1	1
373	эстетическая доминанта	1	1
374	всех этих	1	1
375	же это	1	1
376	творческой памяти	1	1
377	и вот	1	1
378	никак не	2	1
379	на земле	1	1
380	внутренний мир	1	1
381	через год	1	1
382	в творческом	3	1
383	что ни	1	1
384	и по	3	1
385	например мы	1	1
386	то ни	1	1
387	это позиция	1	1
388	различие между	1	1
389	единственное что	1	1
390	только не	1	1
391	его не	1	1
392	по выражению	2	1
393	его личности	2	1
394	это не	7	1
395	о художественной	1	1
396	растворяется в	1	1
397	характер не	1	1
398	не служит	1	1
399	провел с	1	1
400	поведения и	1	1
401	далеко не	1	1
402	мира где	1	1
403	в слове	1	1
404	между собою	1	1
405	иначе говоря	2	1
406	как замечает	1	1
407	в этих	5	1
408	ценностный центр	1	1
409	в своей	10	1
410	индивидуальной жизни	2	1
411	он должен	1	1
412	с позиции	2	1
413	место в	1	1
414	свою художественную	1	1
415	и никакое	1	1
416	себе а	1	1
417	в отличие	1	1
418	от себя	2	1
419	на три	1	1
420	к художественности	1	1
421	я субъекта	1	1
422	читателю в	1	1
423	от классической	1	1
424	обращение к	1	1
425	не его	1	1
426	их в	1	1
427	как от	2	1
428	легко угадывается	1	1
429	что этот	1	1
430	например и	1	1
431	тому что	4	1
432	в отношении	1	1
433	не противоречит	1	1
434	но они	1	1
435	на работу	1	1
436	возможным и	1	1
437	значимая оппозиция	1	1
438	счете в	1	1
439	не имеет	2	1
440	ее носителя	1	1
441	концепция личности	2	1
442	что ей	1	1
443	художественной деятельности	1	1
444	не могло	1	1
445	частного человека	1	1
446	ним а	1	1
447	того и	1	1
448	и всегда	1	1
449	казалось бы	7	1
450	этих двух	1	1
451	шел а	1	1
452	по своей	4	1
453	на себе	2	1
454	у кого	1	1
455	как художника	1	1
456	со своим	2	1
457	связи с	4	1
458	положение при	1	1
459	не человека	1	1
460	что на	2	1
461	поскольку именно	1	1
462	это могло	1	1
463	бытия как	1	1
464	самоактуализация личности	2	1
465	не могут	1	1
466	и вполне	1	1
467	же самое	1	1
468	приобщения к	1	1
469	к тому	7	1
470	как для	1	1
471	которым в	2	1
472	духовное содержание	1	1
473	даже когда	1	1
