N	3gram	Propp_Isto_7	Problema
1	о том что	5	9
2	с точки зрения	1	8
3	в том что	4	8
4	в связи с	1	7
5	тем не менее	4	5
6	с другой стороны	8	5
7	точно так же	2	3
8	вместе с тем	1	3
9	то время как	2	3
10	с одной стороны	4	3
11	все же не	1	3
12	а именно в	1	3
13	в то время	2	3
14	после того как	2	3
15	по отношению к	1	2
16	никак не может	1	2
17	до сих пор	2	2
18	бы то ни	1	2
19	но и в	2	2
20	и не в	1	2
21	то и другое	1	2
22	в данном случае	3	2
23	не может быть	3	2
24	но все же	2	2
25	для нас не	1	2
26	и в конце	1	1
27	хотя и не	1	1
28	здесь перед нами	1	1
29	в самом деле	1	1
30	на небо и	1	1
31	о том как	1	1
32	ни за кого	1	1
33	в своей работе	1	1
34	в нем и	1	1
35	в одной из	2	1
36	ко всякого рода	1	1
37	и то и	1	1
38	он научил их	1	1
39	не входит в	1	1
40	потому что у	2	1
41	о том чтобы	1	1
42	как мы увидим	1	1
43	а так как	1	1
44	друга что их	1	1
45	и все в	1	1
46	но это не	2	1
47	можно было бы	1	1
48	с этой стороны	3	1
49	наконец один из	1	1
50	с тех пор	1	1
51	с этой точки	3	1
52	у него нет	1	1
53	и после того	2	1
54	этот мотив не	1	1
55	ту или иную	1	1
56	только потому что	1	1
57	другой же стороны	1	1
58	не в его	1	1
59	таким образом мы	2	1
60	не только в	5	1
61	то ни было	1	1
62	у того же	1	1
63	на первый взгляд	4	1
64	об этом же	1	1
65	состоит в том	1	1
66	в которой они	1	1
67	и потому что	1	1
68	вместе со своим	1	1
69	друг на друга	1	1
70	это не так	1	1
71	перед тем как	1	1
72	что у него	4	1
73	уже не в	1	1
74	только о том	1	1
75	что и здесь	3	1
76	этой точки зрения	3	1
77	у него и	1	1
78	что этот мотив	1	1
79	мы увидим ниже	1	1
80	но тем не	2	1
81	похожи друг на	1	1
82	что они должны	1	1
83	может быть это	1	1
84	так и в	2	1
85	у него есть	2	1
86	вопрос о том	1	1
87	от солнца и	1	1
88	или духа в	1	1
89	с другой же	1	1
90	в большинстве случаев	1	1
91	в котором можно	1	1
92	сама по себе	1	1
93	на друга что	1	1
94	по его мнению	1	1
95	а не от	1	1
96	и т д	16	1
97	на земле в	1	1
98	а я на	1	1
