N	2gram	Tiupa_Lite_2	Problema
1	то что	7	42
2	вовсе не	2	35
3	то есть	5	33
4	и в	19	32
5	и не	11	31
6	не просто	1	23
7	в этом	9	19
8	не менее	6	19
9	тем не	2	18
10	не только	8	17
11	потому что	2	16
12	в себе	6	15
13	а не	20	15
14	но в	2	14
15	у нас	5	14
16	может быть	17	14
17	как бы	2	14
18	что мы	1	13
19	в нем	3	13
20	как раз	2	13
21	том что	7	12
22	что в	4	12
23	так и	7	12
24	а именно	3	12
25	и т	2	11
26	так как	3	11
27	о том	2	11
28	и даже	8	11
29	ничего общего	1	11
30	то же	12	10
31	отнюдь не	4	10
32	в этой	3	10
33	ничего не	3	10
34	прежде всего	4	10
35	нет ничего	1	10
36	еще не	2	9
37	но не	5	9
38	то с	2	9
39	того чтобы	1	9
40	же самое	1	9
41	и что	2	9
42	но и	10	9
43	в данном	3	9
44	что же	1	9
45	в том	10	9
46	так же	1	9
47	в таком	1	9
48	и о	1	8
49	и на	6	8
50	общего с	1	8
51	все эти	1	8
52	на то	1	8
53	для того	2	8
54	было бы	2	8
55	он и	2	8
56	в своей	1	8
57	данном случае	3	8
58	даже и	2	8
59	не может	9	8
60	но это	3	8
61	во всех	3	7
62	всех этих	1	7
63	в них	2	7
64	между собою	1	7
65	как мы	1	7
66	здесь не	1	7
67	никогда не	3	7
68	того что	5	7
69	что он	3	7
70	тем что	4	7
71	такого рода	9	7
72	и все	1	7
73	и то	3	6
74	самом деле	1	6
75	на самом	1	6
76	есть не	1	6
77	но как	2	6
78	за пределы	1	6
79	и как	3	6
80	в самом	1	6
81	при этом	6	6
82	его в	1	6
83	это не	1	6
84	в то	9	6
85	таким образом	1	6
86	в виду	2	6
87	в его	4	6
88	так что	4	6
89	то и	3	6
90	в конце	2	6
91	как это	2	6
92	в своем	1	5
93	то в	2	5
94	но уже	2	5
95	все равно	2	5
96	далеко не	1	5
97	с тем	2	5
98	связи с	1	5
99	в сознании	1	5
100	той или	1	5
101	можно сказать	1	5
102	для нас	2	5
103	есть в	1	5
104	в других	1	5
105	или иной	1	5
106	еще и	1	5
107	подобного рода	1	5
108	не является	2	5
109	в их	3	4
110	это совершенно	1	4
111	мы и	1	4
112	есть по	2	4
113	в истории	2	4
114	и вовсе	1	4
115	как в	1	4
116	как он	2	4
117	их в	1	4
118	он есть	1	4
119	не в	4	4
120	тому что	1	4
121	тем самым	3	4
122	мышления и	1	4
123	и притом	1	4
124	казалось бы	1	4
125	а в	3	4
126	только то	1	4
127	на том	1	4
128	не говоря	2	4
129	никак не	1	4
130	а также	2	4
131	и только	2	4
132	в литературе	1	4
133	один из	4	4
134	только на	1	4
135	именно в	1	4
136	не было	2	4
137	и для	3	4
138	конце концов	1	4
139	же в	2	4
140	того же	4	3
141	в чем	1	3
142	сказать и	1	3
143	в ее	2	3
144	которые не	1	3
145	однако не	1	3
146	в действительности	1	3
147	что это	1	3
148	но он	1	3
149	в случае	1	3
150	но именно	1	3
151	он не	5	3
152	и еще	2	3
153	же касается	1	3
154	объективной действительности	1	3
155	в жизни	2	3
156	как и	10	3
157	в этих	1	3
158	точки зрения	4	3
159	с точки	3	3
160	для которого	1	3
161	в отношении	1	3
162	знал что	1	3
163	того как	1	3
164	только не	1	3
165	тех или	1	3
166	и его	3	3
167	однако это	1	3
168	и вполне	1	3
169	к тому	1	3
170	для себя	2	3
171	говорит и	1	3
172	можно было	1	3
173	мы в	1	3
174	для этого	2	3
175	только и	1	3
176	искусства и	1	3
177	во всей	1	3
178	уже не	2	3
179	уже в	2	3
180	свидетельствует о	2	3
181	из них	2	3
182	говорит о	1	3
183	с другой	8	3
184	как же	1	3
185	что не	2	3
186	однако и	1	3
187	и менее	1	3
188	пока еще	1	3
189	от всего	1	3
190	хотя бы	2	3
191	с ним	2	3
192	мы говорим	1	3
193	другой стороны	4	3
194	есть и	1	3
195	себе не	2	3
196	в искусстве	4	3
197	я и	4	2
198	же как	2	2
199	и потому	1	2
200	в первом	1	2
201	по преимуществу	2	2
202	и до	2	2
203	едва ли	4	2
204	мы имеем	1	2
205	мы не	4	2
206	в сущности	3	2
207	на себя	2	2
208	и этого	1	2
209	он сам	1	2
210	говоря уже	2	2
211	то он	1	2
212	нет и	1	2
213	это тоже	1	2
214	есть их	1	2
215	вопроса о	1	2
216	поскольку в	3	2
217	во многих	1	2
218	он должен	1	2
219	например о	1	2
220	что ни	1	2
221	или иных	1	2
222	и с	3	2
223	с другими	1	2
224	имеет ничего	1	2
225	оказывается что	1	2
226	по крайней	2	2
227	однако в	6	2
228	что этот	1	2
229	не имеет	1	2
230	мы находим	1	2
231	но только	2	2
232	в области	4	2
233	не могут	1	2
234	могут быть	2	2
235	и другим	1	2
236	как для	1	2
237	и своя	1	2
238	нам о	1	2
239	подобно тому	2	2
240	что может	1	2
241	и всегда	1	2
242	не стоит	1	2
243	является в	1	2
244	на что	1	2
245	все прочие	1	2
246	крайней мере	2	2
247	все время	1	2
248	в него	2	2
249	поэтому для	1	2
250	а потому	2	2
251	мировой революции	1	2
252	со всеми	1	2
253	в качестве	5	2
254	не можем	1	2
255	от других	1	2
256	одно из	2	2
257	для него	4	2
258	ведь это	2	2
259	не для	1	2
260	человека а	1	2
261	вместе с	5	2
262	который бы	1	2
263	тому как	2	2
264	по существу	3	2
265	в это	1	2
266	этом случае	2	2
267	имел в	1	2
268	в результате	2	2
269	особого рода	1	2
270	что а	1	2
271	о своем	1	2
272	от всех	1	2
273	к его	1	2
274	ее в	1	2
275	гораздо более	1	2
276	себя как	2	1
277	ту же	2	1
278	одним из	3	1
279	потом и	1	1
280	начинается с	1	1
281	что данная	1	1
282	которое мы	1	1
283	отношения между	1	1
284	отношения к	1	1
285	в году	5	1
286	той же	2	1
287	из всех	1	1
288	и само	1	1
289	здесь вполне	1	1
290	себе однако	1	1
291	именно к	1	1
292	эстетики и	1	1
293	требует от	1	1
294	на объективную	1	1
295	я не	5	1
296	но даже	1	1
297	но то	1	1
298	мы ее	1	1
299	нам представляется	2	1
300	бы то	1	1
301	во имя	2	1
302	критиков и	1	1
303	прошлого не	2	1
304	а если	2	1
305	переход от	1	1
306	бы ничего	1	1
307	и свои	1	1
308	относится к	1	1
309	и я	1	1
310	данный момент	1	1
311	и нет	2	1
312	все же	2	1
313	кто не	1	1
314	этом же	1	1
315	которое и	1	1
316	тем же	3	1
317	самом начале	1	1
318	к числу	1	1
319	здесь и	1	1
320	от этого	1	1
321	одновременно с	1	1
322	вдруг оказывается	1	1
323	не знает	2	1
324	ни один	1	1
325	за это	1	1
326	еще один	1	1
327	в известном	1	1
328	и те	1	1
329	а скорее	1	1
330	о которой	2	1
331	должна быть	1	1
332	сам является	1	1
333	не к	2	1
334	и понятий	1	1
335	красоты и	1	1
336	и будет	1	1
337	на этом	2	1
338	говоря в	1	1
339	одно и	2	1
340	человека в	4	1
341	было его	1	1
342	в каждом	2	1
343	то ни	1	1
344	в глубине	1	1
345	а по	1	1
346	в художественном	2	1
347	и других	4	1
348	на протяжении	1	1
349	не хуже	1	1
350	даже в	4	1
351	мог бы	1	1
352	нет в	2	1
353	и вся	1	1
354	мы видели	1	1
355	тут ни	1	1
356	и было	1	1
357	и некоторые	1	1
358	определенность в	1	1
359	не так	2	1
360	на первом	2	1
361	в такой	2	1
362	и без	2	1
363	впрочем не	2	1
364	место в	1	1
365	до последнего	1	1
366	не путем	1	1
367	свое существование	2	1
368	поэтому в	1	1
369	том чтобы	3	1
370	вот уже	1	1
371	что было	2	1
372	т п	2	1
373	но было	1	1
374	войти в	1	1
375	ни было	2	1
376	случае мы	1	1
377	вплоть до	3	1
378	не раз	2	1
379	сущности говоря	1	1
380	что ему	1	1
381	если в	2	1
382	в основе	2	1
383	вообще является	1	1
384	и искусство	1	1
385	что ей	1	1
386	сознания как	1	1
387	для кого	2	1
388	этого сознания	1	1
389	одна из	5	1
390	имеем дело	1	1
391	этих двух	1	1
392	х годов	3	1
393	внутренней и	1	1
394	же он	1	1
395	этом отношении	3	1
396	что на	1	1
397	оказывается общим	1	1
398	это могло	1	1
399	уже о	2	1
400	сравнении с	2	1
401	является одним	1	1
402	в стихотворении	13	1
403	того и	1	1
404	констатировать в	1	1
405	все еще	2	1
406	настолько глубоко	1	1
407	сознания на	2	1
408	время он	1	1
409	не объект	1	1
410	которая делает	1	1
411	советского союза	1	1
412	элементы в	1	1
413	можно и	1	1
414	но по	1	1
415	с ее	2	1
416	сама природа	1	1
417	самим собою	1	1
418	мысль о	1	1
419	всей своей	3	1
420	в пределах	1	1
421	человека с	1	1
422	всю их	1	1
423	и сам	2	1
424	на нее	1	1
425	не с	3	1
426	отождествляется с	1	1
427	он был	1	1
428	и внешней	1	1
429	в определенной	1	1
430	нас и	1	1
431	находится в	1	1
432	сводится к	1	1
433	мы это	1	1
434	оказываются не	1	1
435	в другом	3	1
436	притом в	1	1
437	одного из	1	1
438	и просто	1	1
439	основе своей	1	1
440	ее и	1	1
441	что иначе	1	1
442	советского государства	1	1
443	опять к	1	1
444	с момента	1	1
445	переходит в	1	1
446	эти характеристики	1	1
447	во втором	1	1
448	и хорошо	1	1
449	явление в	1	1
450	чем и	1	1
451	не более	2	1
452	в художественной	3	1
453	в ту	1	1
454	еще только	1	1
455	переживаний и	1	1
456	ни к	1	1
457	нового типа	1	1
458	и мыслить	1	1
459	по собственному	1	1
460	по своей	1	1
461	не случайно	4	1
462	это порождение	1	1
463	но с	3	1
464	он стал	1	1
465	мной и	1	1
466	который в	1	1
467	поскольку для	2	1
468	меня самого	1	1
469	себя в	6	1
470	для всех	5	1
471	в начале	3	1
472	а то	1	1
473	рода смысл	1	1
474	чего и	1	1
475	мир в	1	1
476	оказывается вполне	1	1
477	от читателя	1	1
478	могло бы	2	1
479	нас только	1	1
480	чтобы она	1	1
481	слова ведь	1	1
482	при всей	2	1
483	друг друга	2	1
484	дело и	1	1
485	каждый из	4	1
486	образом не	1	1
487	к той	1	1
488	еще вполне	1	1
489	этой цели	1	1
490	как высь	1	1
491	со стороны	3	1
492	в данный	1	1
493	что человек	1	1
494	сам поэт	1	1
495	времени в	1	1
496	чувствовал что	1	1
497	к человеку	1	1
498	усилием и	1	1
499	что находится	1	1
500	но разве	1	1
501	и жизни	3	1
502	несколько примеров	1	1
503	мысли так	1	1
504	со мной	4	1
505	человек в	1	1
506	в россии	2	1
507	он становится	1	1
508	и п	1	1
509	мира в	2	1
510	с первого	1	1
511	но факт	1	1
512	из трех	1	1
513	и выше	2	1
514	раз его	1	1
515	в разговоре	3	1
516	из которых	2	1
517	и столь	2	1
518	к бытию	1	1
519	к своему	2	1
520	нет а	1	1
521	и к	2	1
522	быть это	1	1
523	для искусства	1	1
524	он говорит	1	1
525	наряду с	1	1
526	последнем случае	1	1
527	вокруг себя	1	1
528	остался в	1	1
529	с этой	2	1
530	слова и	7	1
531	в основном	1	1
532	силу и	1	1
533	в смысле	1	1
534	с большой	1	1
535	при всем	2	1
536	для этой	1	1
537	что я	2	1
538	и от	1	1
539	представляется что	1	1
540	в общее	1	1
541	которая в	1	1
542	здесь я	1	1
543	нечто противоположное	1	1
544	от него	1	1
545	на свою	3	1
546	в третьем	2	1
547	не будучи	1	1
548	что по	1	1
549	но зато	1	1
550	бы за	1	1
551	полное тождество	1	1
552	когда речь	1	1
553	тот же	2	1
554	в системе	1	1
555	нами не	1	1
556	в романе	1	1
557	из тех	2	1
558	только как	1	1
559	по которой	1	1
560	в сравнении	2	1
561	ко всему	2	1
562	у которых	1	1
563	друга а	1	1
564	жизни и	4	1
565	к этой	2	1
566	разговоре с	2	1
567	а я	1	1
568	до общности	1	1
569	и эта	1	1
570	в противоположность	2	1
571	к этому	1	1
572	как на	3	1
