N	2gram	Bakhtin_Pr_2	KulturaY
1	и в	45	23
2	точки зрения	19	23
3	в том	8	22
4	не только	16	17
5	в этом	20	16
6	было бы	4	16
7	с точки	9	16
8	самом деле	4	14
9	может быть	18	14
10	в области	2	14
11	в самом	13	13
12	что в	6	13
13	не менее	2	12
14	потому что	8	12
15	для того	1	12
16	том что	7	11
17	того чтобы	1	11
18	можно было	2	11
19	в его	22	11
20	того что	3	11
21	а не	10	11
22	у нас	2	10
23	и не	42	10
24	еще не	9	9
25	таким образом	11	9
26	тем не	1	9
27	хотя бы	5	9
28	так как	5	9
29	прежде всего	11	9
30	лишь в	2	8
31	зависимости от	3	8
32	если бы	2	8
33	в виду	2	8
34	уже не	6	8
35	до сих	2	8
36	сих пор	2	8
37	как на	2	8
38	как это	2	7
39	в зависимости	3	7
40	все эти	4	7
41	в нашем	2	7
42	должно быть	4	7
43	того как	3	7
44	те же	2	7
45	и что	2	7
46	с другой	1	7
47	или иной	3	7
48	в данном	1	7
49	слова и	1	7
50	сказать что	5	7
51	то же	5	6
52	говорить о	1	6
53	с помощью	1	6
54	только в	9	6
55	так и	3	6
56	при этом	2	6
57	в их	4	6
58	о языке	1	6
59	ничего не	3	6
60	связи с	1	6
61	не может	24	6
62	могут быть	4	6
63	по себе	8	6
64	о том	3	6
65	что и	5	6
66	тот же	2	6
67	что он	7	6
68	для этого	3	6
69	и есть	1	5
70	в первом	1	5
71	как мы	8	5
72	я не	6	5
73	в чем	2	5
74	о слове	2	5
75	независимо от	1	5
76	все же	4	5
77	хотя и	2	5
78	из этих	1	5
79	как бы	15	5
80	что она	4	5
81	как и	14	5
82	не значит	2	5
83	не в	8	5
84	вовсе не	7	5
85	от того	2	5
86	не могут	1	5
87	той или	3	5
88	и должно	1	5
89	тем что	2	5
90	далеко не	4	5
91	на которых	1	5
92	что же	4	5
93	тем более	1	5
94	но это	2	5
95	а в	3	5
96	совершенно не	1	5
97	того же	1	4
98	отношения между	1	4
99	в сущности	7	4
100	на практике	1	4
101	для нашей	1	4
102	точка зрения	7	4
103	как в	4	4
104	в своем	5	4
105	в целом	5	4
106	лишь с	1	4
107	ясно что	1	4
108	этого слова	2	4
109	что значит	2	4
110	в своей	6	4
111	которые в	2	4
112	же мы	2	4
113	тому что	1	4
114	тем самым	2	4
115	тогда когда	1	4
116	о них	2	4
117	как раз	6	4
118	и о	2	4
119	в ее	3	4
120	данном случае	1	4
121	были бы	2	4
122	заключается в	1	4
123	один из	2	4
124	с одной	1	4
125	что не	5	4
126	слова в	4	4
127	русский язык	1	4
128	не было	2	4
129	в той	3	4
130	этом случае	1	4
131	то что	5	4
