N	3gram	Vygotskiy__7	Dialekti
1	с точки зрения	21	8
2	это значит что	1	8
3	сама по себе	1	7
4	в том что	13	6
5	одно и то	3	4
6	и то же	3	4
7	о том что	4	4
8	с другой стороны	1	4
9	только тогда когда	1	4
10	что иное как	1	3
11	в самом деле	4	3
12	в то же	1	3
13	то время как	2	3
14	сам по себе	1	3
15	не что иное	1	3
16	содержит в себе	3	3
17	не может быть	4	3
18	в то время	2	3
19	можно сказать что	3	3
20	потому что он	2	2
21	до сих пор	3	2
22	в силу своей	1	2
23	в зависимости от	1	2
24	ни в какой	2	2
25	в данном случае	5	2
26	не только в	1	2
27	и следовательно не	1	2
28	и должно быть	1	2
29	тем не менее	3	2
30	не могут быть	1	2
31	во всяком случае	1	2
32	есть не что	1	2
33	нельзя сказать что	1	2
34	само по себе	1	2
35	с самого начала	7	2
36	потому что они	1	2
37	то же самое	5	2
38	том что она	2	1
39	слово и слова	1	1
40	том что в	2	1
41	и то что	3	1
42	что несмотря на	1	1
43	в обоих случаях	1	1
44	что она не	1	1
45	тех пор пока	1	1
46	только потому что	3	1
47	как только мы	1	1
48	но только не	1	1
49	на этих примерах	1	1
50	не только о	1	1
51	в определенном направлении	1	1
52	на самом деле	2	1
53	подобно тому как	1	1
54	в этом смысле	1	1
55	в том и	3	1
56	а не по	1	1
57	так что в	1	1
58	одной стороны и	3	1
59	то что с	1	1
60	же как и	2	1
61	что она есть	1	1
62	но между тем	1	1
63	мы находим в	2	1
64	и не может	1	1
65	и то и	1	1
66	на самом же	1	1
67	в этом отношении	3	1
68	того и другого	2	1
69	точно так же	2	1
70	отличается тем что	1	1
71	в одинаковой мере	1	1
72	то и другое	3	1
73	оно может и	1	1
74	вместе с тем	4	1
75	мы в этом	1	1
76	как раз в	2	1
77	так же как	7	1
78	по самой своей	1	1
79	с одной стороны	5	1
80	в конце концов	1	1
81	и делает его	1	1
82	в одно и	1	1
83	не содержит в	1	1
84	но при этом	1	1
85	и в этом	1	1
86	и его значение	2	1
87	того что она	1	1
88	в последнее время	2	1
89	приводит к тому	2	1
90	в смысле их	2	1
91	мы уже говорили	1	1
92	или никогда не	1	1
93	и всякий другой	1	1
94	друг с другом	2	1
95	как и то	1	1
96	по сравнению с	7	1
97	свою силу и	1	1
98	заключается в том	4	1
99	то что мы	1	1
100	и вместе с	2	1
101	это и есть	1	1
102	к выводу что	2	1
103	что и в	1	1
104	той или иной	1	1
105	но все же	1	1
106	каждой из них	1	1
107	никем еще не	1	1
108	до тех пор	1	1
109	может и не	1	1
110	есть прежде всего	1	1
111	как мы уже	1	1
112	может быть так	1	1
113	к тому что	6	1
114	самом же деле	1	1
115	том что он	2	1
116	она не может	1	1
