1	и т д	10	19
2	с точки зрения	3	12
3	это значит что	1	9
4	сама по себе	4	8
5	ни в каком	3	8
6	в том что	5	7
7	сам по себе	7	6
8	не есть ни	5	6
9	ничего не говорит	1	4
10	одно и то	1	4
11	той или другой	1	4
12	можно было бы	2	4
13	по крайней мере	2	4
14	в то же	4	4
15	в каком случае	3	4
16	с другой стороны	3	4
17	на то что	8	4
18	и то же	1	4
19	содержит в себе	7	3
20	можно сказать что	3	3
21	не значит что	1	3
22	в этом смысле	6	3
23	может быть и	3	3
24	и в этом	2	3
25	ничего общего с	7	3
26	ровно ничего не	1	3
27	более или менее	3	3
28	той или иной	4	3
29	не имеет ничего	2	3
30	не может быть	2	3
31	иметь в виду	3	3
32	в конце концов	4	3
33	только потому что	2	3
34	что в нем	3	3
35	имеет ничего общего	2	3
36	только то что	4	3
37	то в чем	1	2
38	точки зрения самого	1	2
39	мы находим в	1	2
40	до сих пор	3	2
41	или по крайней	1	2
42	и даже больше	1	2
43	по себе но	3	2
44	к тому что	1	2
45	ни на что	1	2
46	на самом деле	4	2
47	но уже и	1	2
48	желтый цвет производит	1	2
49	не что-нибудь иное	1	2
50	даже больше того	1	2
51	и т п	1	2
52	идеи и образа	1	2
53	то или иное	1	2
54	во всяком случае	3	2
55	мы можем сказать	1	2
56	в этом отношении	1	2
57	что не есть	1	2
58	так как он	2	2
59	тех или других	1	2
60	д и т	3	2
61	точно так же	4	2
62	во всяком выражении	1	2
63	мы говорим что	2	2
64	и в то	1	2
65	не было бы	1	2
66	каком случае не	2	2
67	о том что	5	2
68	т д и	4	2
69	то это значит	1	2
70	никогда не может	2	2
71	как это мы	2	2
72	то и другое	2	2
73	может и не	1	2
74	все эти бесконечные	1	1
75	и тем не	8	1
76	на первый взгляд	1	1
77	и если они	1	1
78	то что он	3	1
79	потому что сначала	1	1
80	т д все	1	1
81	степени просторными но	1	1
82	одному тому что	1	1
83	дело в том	3	1
84	предметы в печальном	1	1
85	в которых постоянно	1	1
86	но только с	1	1
87	не есть сама	1	1
88	уже по одному	1	1
89	что иное как	2	1
90	идти дальше поэтому	1	1
91	на самом же	1	1
92	видим синими так	1	1
93	а именно в	1	1
94	дальше поэтому для	1	1
95	и отличается ясностью	1	1
96	который от нас	1	1
97	тоже не есть	2	1
98	это совершенно неверно	1	1
99	бы ее ни	1	1
100	и покоя как	1	1
101	никак не хотят	1	1
102	всегда обладает светлой	1	1
103	но в конце	1	1
104	нас а потому	1	1
105	в которых нет	1	1
106	в сравнении с	1	1
107	об этом не	1	1
108	светлой природой и	1	1
109	станет утверждать что	1	1
110	именно то что	3	1
111	а не только	2	1
112	предмет который от	1	1
113	комнат в которых	1	1
114	это-то и есть	1	1
115	как раз и	7	1
116	и это есть	1	1
117	если бы мы	1	1
118	и науки и	1	1
119	по себе она	1	1
120	того и другого	1	1
121	тем не менее	18	1
122	известной степени просторными	1	1
123	потому и является	1	1
124	по одному тому	1	1
125	обладает светлой природой	1	1
126	они вовсе не	2	1
127	что сначала существует	1	1
128	есть нечто совершенно	1	1
129	мы заговорили о	1	1
130	в том чтобы	1	1
131	в своей высшей	1	1
132	и ничего не	1	1
133	в символе и	1	1
134	проникает в нас	1	1
