N	2gram	Bakhtin_Fr_1	StatiiOP
1	и в	65	25
2	в этом	15	24
3	в том	16	20
4	что он	3	19
5	может быть	6	19
6	тем что	1	19
7	что в	3	19
8	том что	6	15
9	в этой	4	14
10	и пр	5	13
11	не только	10	12
12	в его	9	12
13	то что	3	12
14	в этих	2	11
15	прежде всего	11	10
16	и не	22	10
17	у него	1	9
18	но и	10	9
19	все это	9	8
20	о том	2	8
21	в языке	1	8
22	как например	1	8
23	это было	2	8
24	в своих	5	8
25	с этим	1	7
26	это не	3	7
27	было бы	1	7
28	в то	1	7
29	не может	3	7
30	что касается	1	7
31	точки зрения	7	7
32	что такое	1	7
33	место в	1	6
34	и на	11	6
35	как в	5	6
36	из этих	2	6
37	не в	4	6
38	между тем	5	6
39	только в	7	6
40	в конце	1	6
41	в области	7	6
42	как бы	22	6
43	как на	1	6
44	в году	6	5
45	то же	1	5
46	говорит что	1	5
47	но в	14	5
48	по форме	1	5
49	на то	1	5
50	он не	2	5
51	об этом	1	5
52	мы имеем	1	5
53	потому что	5	5
54	и это	2	5
55	так и	10	5
56	в них	5	5
57	отметить что	2	5
58	у шекспира	3	5
59	с другой	3	5
60	а не	1	5
61	того что	2	5
62	другой стороны	1	5
63	например в	2	4
64	в которой	1	4
65	из которых	1	4
66	в чем	2	4
67	в общем	4	4
68	все же	6	4
69	не было	1	4
70	и к	4	4
71	в целом	2	4
72	на его	2	4
73	мировой литературе	3	4
74	лишь в	1	4
75	на протяжении	5	4
76	в жизни	4	4
77	как и	5	4
78	в эту	1	4
79	а как	1	4
80	у нас	1	4
81	с точки	3	4
82	ничего не	3	4
83	этом отношении	3	4
84	связана с	5	4
85	отличается от	1	4
86	в ней	6	4
87	и с	3	4
88	можно сказать	2	4
89	к нему	3	4
90	мы видим	2	4
91	и др	24	4
92	в начале	1	4
93	всяком случае	1	4
94	отношение к	4	4
95	в особенности	2	4
96	связь с	5	4
97	xix века	5	4
98	он говорит	1	4
99	в течение	1	4
100	и для	2	4
101	но это	3	4
102	сказать что	6	4
103	в своей	5	4
104	это в	4	4
105	во всяком	1	4
106	говорить о	1	3
107	подчеркнуть что	2	3
108	он был	2	3
109	с его	5	3
110	своего рода	1	3
111	кроме того	2	3
112	что по	1	3
113	и наконец	2	3
114	все эти	10	3
115	и если	1	3
116	всех этих	8	3
117	на этом	1	3
118	нет в	1	3
119	о которых	1	3
120	несмотря на	2	3
121	в их	4	3
122	но он	1	3
123	и более	1	3
124	на эти	1	3
125	во время	4	3
126	на язык	1	3
127	же время	1	3
128	связи с	4	3
129	такие выражения	1	3
130	и здесь	3	3
131	что все	1	3
132	со стороны	1	3
133	и его	10	3
134	уже не	3	3
135	уже в	1	3
136	от единства	1	3
137	для него	5	3
138	так как	6	3
139	в некоторых	2	3
140	в системе	3	3
141	как раз	3	3
142	не является	3	3
143	связан с	3	3
144	к которому	1	3
145	одной стороны	2	3
146	до конца	2	3
147	что мы	2	3
148	его как	1	3
149	в связи	1	3
150	между прочим	2	3
151	в мировой	1	3
152	находит свое	1	3
153	все они	1	3
154	к этому	1	3
155	в какой	1	3
156	того времени	1	3
157	народ в	1	2
158	речь идет	1	2
159	xvii века	4	2
160	самом деле	3	2
161	выражения как	1	2
162	в чисто	2	2
163	в сущности	16	2
164	разумеется не	1	2
165	не имел	1	2
166	во всех	9	2
167	но как	3	2
168	с которыми	1	2
169	вступают в	1	2
170	не просто	3	2
171	нет и	2	2
172	в произведениях	1	2
173	более и	1	2
174	им в	1	2
175	его к	2	2
176	в самом	4	2
177	во многих	2	2
178	имеем в	1	2
179	так сказать	4	2
180	о которой	1	2
181	и по	2	2
182	но все	3	2
183	и может	1	2
184	то есть	45	2
185	он и	3	2
186	жизни но	2	2
187	мы не	1	2
188	в развитии	1	2
189	такой же	1	2
190	которую он	1	2
191	можно найти	1	2
192	не столько	1	2
193	в которых	1	2
194	точку зрения	1	2
195	которые в	1	2
196	если я	1	2
197	не была	2	2
198	это особенно	1	2
199	сам он	1	2
200	в отношении	6	2
201	не менее	1	2
202	но они	1	2
203	считает что	1	2
204	на котором	3	2
205	одна из	1	2
206	с шекспиром	1	2
207	никогда не	6	2
208	этих двух	2	2
209	этот образ	1	2
210	от того	2	2
211	начиная с	2	2
212	могут быть	2	2
213	и такие	1	2
214	к тому	2	2
215	для того	1	2
216	на это	1	2
217	как мы	6	2
218	в виду	3	2
219	нужно сказать	4	2
220	без всякого	1	2
221	или в	2	2
222	времени и	6	2
223	здесь нет	1	2
224	во многом	2	2
225	до нас	3	2
226	с одной	2	2
227	на что	2	2
228	и во	3	2
229	от них	1	2
230	а потому	1	2
231	в форме	3	2
232	и только	1	2
233	и других	3	2
234	искусства он	1	2
235	формой и	1	2
