N	2gram	Voloshinov_1	Problema
1	и в	13	44
2	вовсе не	2	37
3	и не	8	35
4	может быть	8	28
5	по себе	1	25
6	потому что	1	25
7	то что	6	23
8	в том	2	21
9	только в	6	19
10	а не	2	18
11	в этом	2	17
12	также и	1	16
13	даже и	1	16
14	сказать что	1	16
15	когда мы	1	15
16	художественного произведения	5	14
17	и то	3	14
18	не только	6	14
19	то же	4	13
20	не в	3	13
21	но в	4	12
22	том что	2	12
23	художественного образа	1	12
24	не является	4	11
25	то это	1	10
26	отнюдь не	1	10
27	так и	3	10
28	как и	3	10
29	тем не	1	10
30	не менее	2	10
31	в виду	1	10
32	но и	3	10
33	что всякий	1	9
34	не имеет	2	9
35	в нем	2	9
36	и тем	2	9
37	в то	1	9
38	и это	1	9
39	в его	7	9
40	что он	1	9
41	так как	3	9
42	в данном	2	9
43	как бы	6	9
44	же самое	1	9
45	таким образом	6	9
46	смысле слова	2	8
47	в себе	3	8
48	было бы	4	8
49	но это	1	8
50	только и	4	8
51	связи с	1	8
52	что же	3	8
53	художественное произведение	2	8
54	что мы	1	8
55	что в	3	8
56	это и	1	7
57	мы не	4	7
58	в связи	2	7
59	на самом	1	7
60	все эти	2	7
61	мы должны	6	7
62	ничего общего	3	7
63	данном случае	2	7
64	и что	1	7
65	с другой	2	7
66	еще и	4	7
67	не может	8	7
68	в целом	2	6
69	все же	5	6
70	и к	2	6
71	и если	1	6
72	того или	2	6
73	но если	1	6
74	никогда не	3	6
75	для этого	1	6
76	другими словами	1	6
77	мы можем	4	6
78	такого рода	1	6
79	нет ничего	2	6
80	в виде	1	6
81	и есть	1	5
82	едва ли	1	5
83	есть не	2	5
84	еще не	1	5
85	за пределы	3	5
86	что они	2	5
87	в своем	1	5
88	данное слово	1	5
89	точки зрения	7	5
90	в своей	4	5
91	как о	1	5
92	тех или	1	5
93	и его	12	5
94	и вполне	1	5
95	и о	1	5
96	которое мы	2	5
97	в ней	2	5
98	и здесь	1	5
99	только на	1	5
100	или даже	1	5
101	в конце	1	5
102	не было	1	5
103	так же	2	5
104	как в	2	5
105	да и	3	5
106	этого слова	1	5
107	все это	4	5
108	собственно говоря	2	5
109	а в	2	5
110	другой стороны	2	5
111	не что	2	4
112	не имеют	1	4
113	мы уже	2	4
114	что иное	2	4
115	но даже	1	4
116	иное как	2	4
117	в чем	2	4
118	тут же	1	4
119	чем же	2	4
120	для которой	1	4
121	при этом	2	4
122	заключается в	1	4
123	тому что	1	4
124	нет никакого	1	4
125	и является	2	4
126	только с	1	4
127	или иных	1	4
128	в ее	3	4
129	языка и	5	4
130	можно было	1	4
131	мы в	1	4
132	никакого отношения	1	4
133	тем что	2	4
134	или в	1	4
135	а также	2	4
136	метафоры и	1	4
137	в искусстве	3	4
138	же как	1	3
139	здесь и	1	3
140	говорить о	3	3
141	и ее	2	3
142	из того	1	3
143	но не	1	3
144	общего с	3	3
145	языкового знака	1	3
146	и как	1	3
147	с понятием	1	3
148	в самом	2	3
149	в этой	1	3
150	на то	1	3
151	одно и	3	3
152	об этом	1	3
153	его в	1	3
154	только о	1	3
155	о которых	1	3
156	все равно	1	3
157	этого произведения	1	3
158	и тогда	1	3
159	что такое	1	3
160	себе а	1	3
161	в которых	1	3
162	бы быть	1	3
163	же такое	1	3
164	это является	1	3
165	та или	1	3
166	однако если	1	3
167	находятся в	1	3
168	или иная	1	3
169	то или	1	3
170	когда в	1	3
171	если бы	2	3
172	или как	1	3
173	во всей	2	3
174	может иметь	2	3
175	быть и	1	3
176	этот вопрос	1	3
177	вся эта	1	3
178	самом деле	3	3
179	уже в	2	3
180	для него	2	3
181	само по	1	3
182	отличие от	1	3
183	прежде всего	9	3
184	ни о	1	3
185	если не	1	3
186	в тех	2	3
187	с этой	2	3
188	слова и	2	3
189	в условиях	1	3
190	формы и	1	3
191	и все	3	3
192	тем более	1	3
193	хотя бы	5	3
194	или иного	2	3
195	только путем	3	3
196	к тому	2	3
197	того же	1	2
198	только потому	1	2
199	и до	1	2
200	мы имеем	1	2
201	этого термина	1	2
202	с большим	1	2
203	нам представляется	1	2
204	совсем не	1	2
205	то он	1	2
206	или иное	1	2
207	с этим	3	2
208	что слово	1	2
209	в которой	3	2
210	с их	1	2
211	а вовсе	1	2
212	ни была	1	2
213	из него	1	2
214	же не	1	2
215	и может	2	2
216	в другом	2	2
217	а как	2	2
218	ведь в	1	2
219	для них	1	2
220	он и	1	2
