N	3gram	Bakhtin_Fr_7	Myslijsy
1	более или менее	2	8
2	во всяком случае	1	7
3	в том что	3	7
4	в свою очередь	3	6
5	не в состоянии	1	4
6	сам по себе	1	4
7	и может быть	1	2
8	что в слове	1	2
9	тот же что	1	2
10	на самом деле	1	2
11	как и во	1	2
12	есть прежде всего	1	2
13	о которой мы	1	2
14	после того как	4	2
15	то что в	2	2
16	тогда как в	1	2
17	то же время	9	2
18	так и в	3	2
19	с самого начала	1	2
20	в этом смысле	1	2
21	в то же	9	2
22	таким образом в	1	2
23	того как с	1	1
24	и связанные с	1	1
25	и для самого	1	1
26	здесь только в	1	1
27	дело в том	2	1
28	его в себе	1	1
29	приведением в порядок	1	1
30	о том как	2	1
31	во-вторых потому что	1	1
32	друг от друга	1	1
33	в одно мгновение	1	1
34	по себе и	1	1
35	он может стать	1	1
36	а не наоборот	1	1
37	с тем что	1	1
38	как и при	1	1
39	но вряд ли	1	1
40	со всех сторон	1	1
41	и здесь как	1	1
42	и не в	1	1
43	имеет дело с	1	1
44	пространство и время	1	1
45	как и в	2	1
46	мы не знаем	1	1
47	мы не в	1	1
48	имеет ничего общего	1	1
49	а скорее в	1	1
50	в применении к	1	1
51	большую или меньшую	1	1
52	в связи с	1	1
53	только после того	1	1
54	есть не только	1	1
55	не имеет ничего	1	1
56	не есть нечто	1	1
57	не имеет значения	1	1
58	даже больше в	1	1
59	ни для кого	1	1
60	о том что	1	1
61	ничего общего с	1	1
62	в одном из	1	1
63	то есть в	4	1
64	и тем самым	1	1
65	что у него	2	1
66	и в самом	1	1
67	того как он	2	1
68	ближе всего к	1	1
69	что в каждом	1	1
70	в большинстве случаев	2	1
71	во все стороны	1	1
72	и в этом	1	1
73	в себе в	1	1
74	во-первых потому что	1	1
75	здесь как и	1	1
76	не знаем но	1	1
