N	3gram	Propp_Isto_1	Problema
1	и т д	22	13
2	тем не менее	6	10
3	в том что	4	9
4	то же самое	3	7
5	в связи с	3	7
6	сами по себе	1	6
7	и в этом	1	6
8	в этом случае	1	5
9	с другой стороны	5	5
10	не может быть	7	5
11	что иное как	1	4
12	есть не что	1	4
13	бы то ни	2	4
14	на самом же	1	4
15	то время как	3	4
16	самом же деле	1	4
17	не что иное	1	4
18	в то время	3	4
19	тех или иных	1	4
20	дело в том	3	3
21	того или иного	1	3
22	мы могли бы	1	3
23	можно было бы	3	3
24	точно так же	3	3
25	и тем не	2	3
26	что это за	3	3
27	содержит в себе	1	3
28	то ни было	2	3
29	как будто бы	2	3
30	само по себе	2	3
31	о том что	3	3
32	для нас не	2	3
33	что и в	1	3
34	именно потому что	1	3
35	по себе а	1	3
36	в чистом виде	2	2
37	нечто целое и	1	2
38	никак не может	1	2
39	о том как	1	2
40	же как и	1	2
41	до сих пор	5	2
42	мы не будем	3	2
43	в таких случаях	2	2
44	в отличие от	2	2
45	но и в	2	2
46	еще не есть	1	2
47	не только в	1	2
48	на первый взгляд	2	2
49	только то что	1	2
50	и больше ничего	1	2
51	не значит что	1	2
52	дело не в	1	2
53	если бы он	1	1
54	не содержат в	1	1
55	но это конечно	1	1
56	читатель поймет что	1	1
57	по себе не	1	1
58	дело уже не	1	1
59	мы хотели бы	1	1
60	когда мы в	1	1
61	виде и что	1	1
62	в прямом смысле	1	1
63	все дело в	1	1
64	по существу своему	1	1
65	этот вопрос мы	2	1
66	на котором он	1	1
67	иметь в виду	1	1
68	имеется и в	1	1
69	это означает что	1	1
70	ни к каким	1	1
71	не сами по	1	1
72	это было бы	1	1
73	более или менее	5	1
74	как мы это	1	1
75	но оно не	1	1
76	пор мы рассматривали	1	1
77	то ясно что	2	1
78	то что обычно	1	1
79	дело здесь в	1	1
80	уже видели что	1	1
81	но если это	1	1
82	к тому или	1	1
83	но он не	1	1
84	прежде всего мы	1	1
85	на этот вопрос	2	1
86	только тем что	1	1
87	что в этом	1	1
88	просто как таковое	1	1
89	из которых мы	1	1
90	является не чем	1	1
91	если это так	1	1
92	и здесь не	1	1
93	в том чтобы	1	1
94	если бы мы	2	1
95	при таком положении	1	1
96	сих пор мы	2	1
97	тому или иному	1	1
98	с одной стороны	4	1
99	это так то	1	1
100	смысле этого слова	1	1
101	в себе как	1	1
102	то мы не	2	1
103	связаны между собой	1	1
104	в одном случае	1	1
105	все же не	2	1
106	уже по одному	1	1
107	это не значит	1	1
108	сказать что и	1	1
109	но и с	1	1
110	ответ на этот	1	1
111	нет ничего нового	1	1
112	таким образом и	1	1
113	так же как	2	1
114	происходит в мифе	1	1
115	а может быть	1	1
116	мы уже видели	1	1
117	если мы будем	1	1
118	что они не	1	1
119	однако это не	2	1
120	только в связи	1	1
121	т д все	3	1
122	и для нас	1	1
123	чем иным как	1	1
124	мы не можем	2	1
125	указанием на то	1	1
126	в такой форме	1	1
127	и что такое	1	1
128	и к другим	1	1
129	в первом случае	1	1
130	содержат в себе	1	1
131	равно как и	1	1
132	не чем иным	1	1
133	нет необходимости приводить	1	1
134	здесь можно было	1	1
135	всего мы должны	1	1
136	на то что	4	1
137	относится и к	1	1
138	что здесь мы	1	1
139	в этих случаях	2	1
140	по себе но	1	1
141	эту точку зрения	2	1
142	к тому что	1	1
143	бы мы захотели	1	1
144	таким образом в	1	1
145	во многих местах	1	1
146	то же что	1	1
147	приводит нас к	1	1
148	для того чтобы	1	1
149	при помощи которого	1	1
150	к тому же	1	1
151	только тогда когда	1	1
152	том что и	1	1
153	д все это	1	1
154	можно сколько угодно	1	1
155	мы еще не	1	1
