N	2gram	Vinokur_St_1	Psycholo
1	и в	44	38
2	то что	18	35
3	в том	36	25
4	в самом	7	25
5	самом деле	11	21
6	что в	30	20
7	может быть	15	19
8	и что	4	18
9	на то	4	16
10	что она	4	16
11	точки зрения	11	16
12	в ней	3	15
13	то есть	2	15
14	и т	30	14
15	том что	29	14
16	если бы	9	14
17	как бы	4	14
18	потому что	6	14
19	в этом	21	13
20	в этой	11	13
21	не только	18	12
22	таким образом	7	12
23	было бы	17	12
24	не в	12	12
25	что он	10	11
26	то же	5	10
27	в сущности	2	10
28	что это	4	10
29	и не	16	10
30	и все	2	10
31	о которых	1	9
32	с точки	8	9
33	того чтобы	11	9
34	в двух	3	9
35	и то	5	8
36	с этим	3	8
37	все же	8	8
38	говорит что	3	8
39	с тем	1	8
40	как и	9	8
41	в одном	1	8
42	и это	2	8
43	но только	1	8
44	так что	6	8
45	вовсе не	19	8
46	как раз	4	8
47	для того	10	8
48	перед нами	1	8
49	для нас	7	8
50	из этого	1	8
51	показать что	1	7
52	с другой	9	7
53	заключается в	4	7
54	не может	8	7
55	как мы	1	7
56	в ее	4	7
57	что у	4	7
58	между тем	3	7
59	а не	16	7
60	а в	17	7
61	и на	1	6
62	в которых	5	6
63	как это	4	6
64	он не	2	6
65	бы совершенно	1	6
66	в котором	5	6
67	тому что	3	6
68	она не	2	6
69	не имеет	4	6
70	и его	8	6
71	к тому	1	6
72	с самого	1	6
73	ясно что	10	6
74	о том	17	6
75	с одной	3	6
76	если мы	1	6
77	из них	8	6
78	так как	5	6
79	до сих	7	6
80	которых мы	1	6
81	там где	5	6
82	должна быть	3	5
83	мы не	2	5
84	я не	7	5
85	время в	1	5
86	в своем	2	5
87	в которой	4	5
88	в другом	3	5
89	несмотря на	2	5
90	иначе говоря	1	5
91	в своей	6	5
92	т п	9	5
93	казалось бы	1	5
94	и когда	1	5
95	в его	9	5
96	в какой	3	5
97	но и	10	5
98	одной стороны	2	5
99	вместе с	1	5
100	в той	6	5
101	сих пор	7	5
102	или в	1	5
103	о котором	2	5
104	другой стороны	7	5
105	совершенно не	5	5
106	на деле	1	4
107	что эти	1	4
108	время как	2	4
109	во всех	8	4
110	мысль что	1	4
111	что они	7	4
112	идет о	2	4
113	как в	13	4
114	в целом	5	4
115	все эти	5	4
116	в тех	3	4
117	раз в	2	4
118	в себе	2	4
119	если он	1	4
120	в нем	5	4
121	при этом	2	4
122	т д	21	4
123	она была	1	4
124	но если	4	4
125	что этот	2	4
126	что эта	2	4
127	что с	2	4
128	и другое	1	4
129	одна из	1	4
130	никогда не	5	4
131	больше чем	2	4
132	как будто	4	4
133	здесь совершенно	3	4
134	когда в	1	4
135	в виду	1	4
136	образом мы	1	4
137	что и	6	4
138	с той	1	4
139	только в	10	4
140	конечно не	2	4
141	при помощи	2	4
142	у него	2	4
143	и даже	5	4
144	обратиться к	1	4
145	из которых	1	4
146	в течение	1	4
147	того что	9	4
148	и для	3	4
149	речь идет	4	4
150	сказать что	7	4
151	который не	2	4
152	в своих	2	4
153	должен быть	3	3
154	того же	3	3
155	едва ли	1	3
156	и этот	1	3
157	по его	2	3
158	полагает что	1	3
159	оба эти	2	3
160	на тему	1	3
161	совсем не	2	3
162	что как	2	3
163	что по	1	3
164	и к	1	3
165	но в	10	3
166	из этих	6	3
167	ответом на	1	3
168	у читателя	1	3
169	могла бы	1	3
170	что все	2	3
171	бы в	1	3
172	его в	2	3
173	и тем	3	3
174	ни в	3	3
