N	2gram	Vygotskiy__2	Formalny
1	и в	15	38
2	в этом	19	27
3	может быть	9	23
4	и его	4	21
5	таким образом	14	20
6	и не	7	20
7	в самом	11	16
8	не в	8	15
9	прежде всего	4	15
10	не может	9	14
11	в нем	1	13
12	связи с	9	13
13	но и	10	13
14	в пределах	1	12
15	языка и	3	12
16	с его	4	11
17	с тем	1	11
18	в том	33	11
19	вовсе не	6	11
20	с другими	3	10
21	в его	2	10
22	в связи	6	10
23	с помощью	5	10
24	не только	15	9
25	при этом	3	9
26	и с	4	9
27	как и	6	9
28	в процессе	11	9
29	самом деле	6	8
30	отнюдь не	2	8
31	все же	4	8
32	точки зрения	26	8
33	так и	8	8
34	что и	2	8
35	тем что	2	8
36	как мы	6	7
37	лишь в	3	7
38	по себе	7	7
39	для него	3	7
40	в своей	4	7
41	с точки	18	7
42	язык и	1	7
43	этом отношении	3	7
44	в других	2	7
45	не могут	2	7
46	по существу	5	7
47	что в	14	7
48	и ее	3	6
49	в ней	1	6
50	в истории	6	6
51	все эти	3	6
52	в этой	6	6
53	то же	5	6
54	было бы	10	6
55	он не	7	6
56	в их	2	6
57	могут быть	2	6
58	в языке	1	6
59	все время	3	6
60	только в	4	6
61	то что	20	6
62	вместе с	6	6
63	а не	3	6
64	речевого общения	1	6
65	как раз	4	6
66	в результате	3	6
67	хотя бы	4	6
68	а в	4	6
69	это и	1	5
70	по преимуществу	1	5
71	в первый	2	5
72	говорить о	2	5
73	во всех	2	5
74	в общем	3	5
75	в основе	3	5
76	если бы	8	5
77	сводится к	1	5
78	и должно	1	5
79	говорит он	12	5
80	и только	3	5
81	говорит в	1	5
82	что он	12	5
83	всяком случае	6	5
84	если мы	6	5
85	и речи	13	5
86	именно в	2	5
87	с этим	3	5
88	что же	2	5
89	более того	1	5
90	и для	2	5
91	бы в	1	5
92	еще более	1	5
93	во всяком	7	5
94	здесь и	3	4
95	высшей степени	7	4
96	в сущности	9	4
97	одним словом	1	4
98	что оно	4	4
99	что они	3	4
100	независимо от	4	4
101	как в	4	4
102	и наконец	1	4
103	и к	6	4
104	как таковое	1	4
105	не следует	2	4
106	как они	1	4
107	материала и	1	4
108	входит в	1	4
109	в высшей	7	4
110	мы видели	6	4
111	о языке	2	4
112	как о	1	4
113	ничего не	3	4
114	к тому	7	4
115	здесь не	1	4
116	в дальнейшем	1	4
117	того или	1	4
118	в теории	6	4
119	но в	6	4
120	чем он	1	4
121	языка у	2	4
122	и теперь	2	4
123	что не	1	4
124	из них	3	4
125	так как	4	4
126	лишь для	1	4
127	в особенности	1	4
128	и даже	5	4
129	в некоторых	2	4
130	другой стороны	1	4
131	там где	6	4
132	мы говорим	1	4
133	вот как	1	4
134	как бы	7	4
135	дело идет	1	4
136	оно не	1	4
137	к этому	4	4
138	они не	3	4
139	же как	2	3
140	сам по	1	3
141	и до	3	3
