N	2gram	Propp_Isto_6	FransuaR
1	и в	26	40
2	то есть	1	18
3	и его	7	17
4	прежде всего	4	16
5	в этом	12	15
6	мы уже	6	13
7	не только	10	13
8	в его	5	13
9	и не	10	13
10	вовсе не	2	12
11	что в	12	12
12	как и	5	11
13	но и	9	11
14	таким образом	12	10
15	как мы	4	10
16	он не	2	9
17	в них	3	9
18	может быть	11	9
19	и до	2	8
20	и на	12	8
21	отношение к	1	8
22	все эти	8	8
23	и с	6	8
24	в том	12	8
25	у него	7	8
26	но в	7	8
27	то же	5	7
28	в своем	2	7
29	он и	2	7
30	в одном	3	7
31	и др	2	7
32	во всех	1	6
33	в этих	2	6
34	в то	5	6
35	связь с	11	6
36	и других	3	6
37	он говорит	1	6
38	в своей	3	6
39	к этому	3	6
40	здесь и	2	5
41	в нем	8	5
42	в основе	1	5
43	и для	1	5
44	в особенности	1	5
45	те же	1	5
46	связаны с	5	5
47	мы видим	5	5
48	для него	1	5
49	то что	6	5
50	не было	3	5
51	а не	2	5
52	в связи	1	5
53	в своих	3	5
54	также и	1	4
55	жизни и	2	4
56	в ней	5	4
57	в истории	1	4
58	жизнью и	1	4
59	в мире	1	4
60	было бы	2	4
61	ни в	2	4
62	том что	10	4
63	в эту	2	4
64	даже в	2	4
65	того чтобы	1	4
66	в области	1	4
67	у нас	5	4
68	и смертью	1	4
69	о том	7	4
70	и о	1	4
71	так в	6	4
72	и здесь	1	4
73	а также	4	4
74	один из	3	4
75	так как	18	4
76	за этим	1	4
77	и даже	1	4
78	до сих	4	4
79	в данном	3	4
80	сих пор	4	4
81	все это	1	4
82	видно что	2	4
83	и есть	1	3
84	его связь	1	3
85	он был	2	3
86	с его	4	3
87	по отношению	2	3
88	отличие от	1	3
89	в этой	2	3
90	кроме того	3	3
91	и как	2	3
92	и наконец	3	3
93	и к	1	3
94	было ни	1	3
95	в себе	3	3
96	связанные с	1	3
97	при этом	3	3
98	но дело	1	3
99	об этом	1	3
100	мы видели	11	3
101	их в	3	3
102	для этого	1	3
103	в таких	1	3
104	одна из	2	3
105	уже говорили	1	3
106	они были	1	3
107	начиная с	1	3
108	но все	2	3
109	здесь не	2	3
110	в ее	1	3
111	можно было	2	3
112	еще в	3	3
113	если бы	3	3
114	других местах	1	3
115	в другом	1	3
116	другими словами	3	3
117	никак не	1	3
118	между тем	1	3
119	что и	4	3
120	в свете	1	3
121	еще не	9	3
122	только в	5	3
123	поэтому и	1	3
124	так и	5	3
125	же и	1	3
126	одно из	1	3
127	не так	2	3
128	мы находим	2	3
129	тем что	5	3
130	в других	4	3
131	для того	1	3
132	связан с	6	3
133	сказать что	3	3
134	там где	5	3
135	для этой	1	3
136	в частности	3	3
137	не может	6	3
138	вместе с	8	3
139	с рождением	2	3
140	как в	6	3
141	как бы	4	3
142	в более	6	3
143	и от	3	3
144	но это	4	3
145	а в	3	3
146	между ними	1	3
147	к этой	1	3
148	они не	3	3
149	том числе	1	3
150	одним из	1	2
151	например в	7	2
152	он также	1	2
153	связана с	3	2
154	того же	2	2
155	этого он	1	2
156	и этот	1	2
157	мы не	6	2
158	при анализе	1	2
159	большую роль	1	2
160	со смертью	1	2
161	перехода от	1	2
162	по адресу	1	2
163	гл xvii	1	2
164	на них	1	2
165	но не	2	2
166	тут же	1	2
167	что он	9	2
168	все же	8	2
169	его к	1	2
170	в этот	1	2
171	в целом	1	2
172	он в	1	2
173	из этих	4	2
174	раз в	1	2
175	и если	1	2
176	на его	4	2
177	как он	6	2
178	и вот	3	2
179	на этом	1	2
180	людей которые	1	2
181	здесь мы	4	2
182	ни одной	2	2
183	далеко не	3	2
184	в один	1	2
185	точки зрения	1	2
186	в котором	1	2
187	представление о	9	2
188	своего рода	2	2
189	но он	2	2
190	и очень	1	2
191	не менее	1	2
192	ее не	3	2
193	как о	1	2
194	считает что	1	2
195	на землю	4	2
196	связь и	1	2
197	и далее	2	2
198	и такие	1	2
199	числе и	1	2
200	должны быть	2	2
201	этой книги	1	2
202	и это	8	2
203	голову по	1	2
204	данном случае	3	2
205	огонь и	1	2
206	смертью в	1	2
207	следовательно и	1	2
208	и сам	2	2
209	здесь он	1	2
210	одного из	1	2
211	здесь нет	2	2
212	можно сказать	2	2
213	но здесь	4	2
214	образом в	1	2
215	с того	1	2
216	с другой	10	2
217	того света	1	2
218	язык и	1	2
219	это не	4	2
220	говорит он	2	2
221	к нему	1	2
222	как нечто	1	2
223	но как	4	2
224	или же	2	2
225	и ее	3	2
226	больше чем	1	2
227	уже в	1	2
228	и они	2	2
229	него и	3	2
230	мы знаем	2	2
231	с плодородием	1	2
232	как его	1	2
233	в форме	2	2
234	именно в	1	2
235	еще и	1	2
236	и тело	1	2
237	о чем	2	2
238	очень часто	5	2
239	с этим	2	2
240	вот я	1	2
241	это есть	1	2
242	ларец и	1	2
243	конечно эти	1	2
244	есть и	4	2
245	этого слова	1	2
246	своей жизни	1	2
247	в книге	4	2
248	потому что	13	2
249	здесь только	1	2
250	одной из	1	2
251	в последнем	2	2
252	отношению к	2	2
253	из этого	3	2
254	и другие	3	2
255	это в	1	2
256	все что	4	2
257	ли мы	1	1
258	для более	1	1
259	отношения к	1	1
260	и т	10	1
261	рассказ об	1	1
262	переходит к	1	1
263	часто так	1	1
264	так у	3	1
265	вряд ли	1	1
266	этого мира	1	1
267	из его	2	1
268	почти всегда	3	1
269	которые очень	1	1
270	др в	1	1
271	все те	1	1
272	был и	1	1
273	долгое время	1	1
