N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	41
2	в преисподнюю	3	21
3	то есть	48	20
4	таким образом	6	19
5	у рабле	3	18
6	в этом	8	15
7	как и	11	14
8	и все	10	14
9	то же	6	13
10	все эти	9	13
11	в этой	1	13
12	мы уже	5	12
13	в преисподней	8	12
14	в его	8	12
15	в себе	5	11
16	как мы	5	11
17	в том	14	11
18	прежде всего	15	11
19	так и	6	10
20	в то	5	10
21	все это	8	10
22	в своем	1	9
23	не в	2	9
24	же время	5	9
25	и его	10	9
26	рабле и	2	9
27	в качестве	1	9
28	и т.п	31	9
29	но и	7	9
30	что в	2	9
31	но в	5	8
32	в конце	3	8
33	то что	9	8
34	и от	3	8
35	по существу	5	8
36	в нем	10	7
37	в эпоху	10	7
38	вовсе не	3	7
39	в них	2	7
40	как бы	14	7
41	и не	15	7
42	в романе	1	7
43	и до	5	6
44	о том	2	6
45	мы видим	2	6
46	только в	4	6
47	это не	6	6
48	есть в	3	6
49	у него	1	6
50	с помощью	1	6
51	все они	1	6
52	в году	1	5
53	преисподней и	5	5
54	как в	7	5
55	и к	5	5
56	не только	4	5
57	в плане	1	5
58	на этом	1	5
59	мы видели	2	5
60	точки зрения	4	5
61	того как	1	5
62	потому что	5	5
63	всего в	1	5
64	и это	3	5
65	в ней	7	5
66	и брань	1	5
67	до нас	2	5
68	и у	7	5
69	уже в	2	5
70	что и	3	5
71	вместе с	2	5
72	и для	4	5
73	а в	2	5
74	к этому	4	5
75	в средние	10	4
76	место в	2	4
77	в сущности	10	4
78	и на	18	4
79	и низ	1	4
80	хотя и	4	4
81	целый ряд	1	4
82	и наконец	2	4
83	что это	2	4
84	он не	3	4
85	на земле	14	4
86	и с	6	4
87	на этой	1	4
88	том что	5	4
89	но он	2	4
90	одна из	7	4
91	ничего не	6	4
92	рядом с	1	4
93	в образе	3	4
94	карнавальный характер	3	4
95	и здесь	1	4
96	влияние на	12	4
97	после того	1	4
98	и образы	1	4
99	уже говорили	2	4
100	все образы	1	4
101	у лукиана	6	4
102	может быть	12	4
103	в более	4	4
104	было бы	5	4
105	мира и	2	4
106	конце концов	1	4
107	средние века	11	4
108	том числе	11	4
109	например в	5	3
110	ад и	1	3
111	из самых	2	3
