N	4gram	Bakhtin_Pr_3	FransuaR
1	в то же время	5	10
2	и в то же	2	5
3	до сих пор еще	2	4
4	в большей или меньшей	2	3
5	большей или меньшей степени	2	3
6	но в то же	1	2
7	в том числе и	10	2
8	и до сих пор	1	2
9	на самом же деле	1	1
10	то же время как	1	1
11	что дело идет именно	1	1
12	можно сказать что в	1	1
13	большие и маленькие события	1	1
14	состоит в том что	1	1
15	до сих пор они	1	1
16	в той или иной	1	1
17	как мы уже говорили	2	1
18	и т.п все эти	1	1
19	и т.п то есть	1	1
20	дело идет именно об	1	1
21	и до наших дней	2	1
22	только можно себе представить	1	1
