N	2gram	Bakhtin_Fr_4	VLabPisa
1	таким образом	20	27
2	в этом	11	26
3	и в	29	25
4	не только	10	22
5	может быть	2	21
6	и не	16	19
7	не может	2	17
8	в его	8	15
9	этом отношении	1	13
10	в том	7	13
11	прежде всего	8	13
12	в частности	3	12
13	все это	4	12
14	в силу	1	11
15	с другой	4	11
16	из них	6	11
17	в качестве	3	10
18	о том	2	10
19	то же	10	9
20	что в	1	9
21	об этом	1	9
22	по этому	1	9
23	для него	1	9
24	но и	9	9
25	и др	4	9
26	к этому	2	9
27	в своем	3	8
28	все эти	9	8
29	другой стороны	3	8
30	в году	3	7
31	как и	12	7
32	том что	3	7
33	в конечном	1	7
34	говорит о	1	7
35	это и	5	6
36	более или	3	6
37	в себе	3	6
38	в нем	5	6
39	главным образом	1	6
40	это не	5	6
41	или менее	3	6
42	их в	2	6
43	том же	2	6
44	и его	8	6
45	в то	10	6
46	так и	11	6
47	бы и	1	6
48	у него	5	6
49	то что	4	6
50	и есть	4	5
51	в их	2	5
52	конечном счете	1	5
53	все же	3	5
54	в плане	4	5
55	и при	2	5
56	же время	8	5
57	связи с	2	5
58	образы и	1	5
59	он же	1	5
60	один из	4	5
61	как бы	8	5
62	в результате	4	5
63	сказать что	5	5
64	только в	2	5
65	с его	4	4
66	в этой	13	4
67	вот как	2	4
68	перед нами	4	4
69	в самом	1	4
70	в целом	1	4
71	что все	1	4
72	них не	1	4
73	в них	7	4
74	даже в	1	4
75	никогда не	2	4
76	к тому	2	4
77	утверждать что	1	4
78	в ее	3	4
79	можно сказать	1	4
80	образов и	2	4
81	с ними	3	4
82	что он	4	4
83	в одном	1	4
84	как раз	2	4
85	в связи	1	4
86	в романе	10	4
87	равно как	1	4
88	в своей	5	4
89	человека и	1	3
90	в котором	2	3
91	из его	1	3
92	систему образов	1	3
93	и он	1	3
94	видели что	1	3
95	но как	3	3
96	явлений и	1	3
97	а всего	1	3
98	нет и	1	3
99	что они	2	3
100	с этим	1	3
101	и как	3	3
102	и к	2	3
103	в противоположность	1	3
104	всех этих	3	3
105	и по	5	3
106	его в	9	3
107	далеко не	5	3
108	в слове	2	3
109	мы видели	7	3
110	во время	10	3
111	точки зрения	4	3
112	и ее	1	3
113	не столь	1	3
114	у нас	1	3
115	образом в	3	3
116	в виду	2	3
117	что и	1	3
118	того что	3	3
119	и образы	9	3
120	и их	3	3
121	даже и	2	3
122	момент в	1	3
123	в конце	9	3
124	именно в	2	3
125	мы знаем	1	3
126	так же	7	3
127	некоторые из	3	3
128	всех других	1	3
129	от мая	1	3
130	при всем	1	3
131	и от	1	3
132	или в	2	3
133	только что	1	3
134	процесса как	1	3
135	жизни и	4	3
136	как на	2	3
137	смысле слова	1	2
138	как известно	2	2
139	ту же	1	2
140	также и	4	2
141	без них	1	2
142	связана с	4	2
143	видеть в	1	2
144	и этот	1	2
145	а как	2	2
146	же как	1	2
147	в которой	4	2
148	что многие	1	2
149	говорить о	1	2
150	но даже	1	2
151	так называемые	2	2
152	подчеркнуть что	1	2
153	в ней	3	2
154	еще не	4	2
155	в различных	2	2
156	в чем	3	2
157	бы не	2	2
158	но не	2	2
159	если в	2	2
160	в общем	1	2
161	том числе	3	2
162	относится к	1	2
163	стороны и	1	2
164	этом же	1	2
165	хотя и	2	2
166	но в	12	2
167	не приходится	1	2
168	он в	1	2
169	ее как	1	2
170	лица и	1	2
171	как он	2	2
172	этот процесс	6	2
173	что она	1	2
174	после этого	2	2
175	он не	3	2
176	например как	1	2
177	подобно тому	3	2
178	так например	1	2
179	а затем	3	2
180	они должны	1	2
181	в жизни	2	2
182	только о	1	2
183	он и	5	2
184	и для	2	2
185	года и	2	2
186	пародия на	2	2
187	что такое	1	2
188	не столько	2	2
189	знаем что	1	2
190	которые в	1	2
191	если бы	1	2
192	как от	1	2
193	можно ли	1	2
194	мышления в	1	2
195	не по	1	2
196	того чтобы	3	2
197	на язык	1	2
198	не вполне	1	2
199	и весь	1	2
200	связанное с	1	2
201	точном смысле	1	2
202	от того	1	2
203	в образах	8	2
204	же самое	1	2
205	числе и	2	2
206	они и	1	2
207	в самых	1	2
208	для того	3	2
209	на это	1	2
210	основываясь на	3	2
211	труда и	1	2
212	формы и	2	2
213	роль в	3	2
214	в образе	4	2
215	он сам	1	2
216	и даже	3	2
217	остановимся на	1	2
218	вот это	3	2
219	из основных	1	2
220	но к	1	2
221	от них	1	2
222	вообще и	1	2
223	конце концов	4	2
224	но с	1	2
225	о его	2	2
226	важно подчеркнуть	1	2
227	до нас	2	2
228	с одной	2	2
229	одной из	2	2
230	у них	3	2
231	при помощи	1	2
232	плана в	1	2
233	ни с	2	2
234	вовсе не	9	2
235	эти явления	1	2
236	в особенности	2	2
237	одной стороны	2	2
238	до сих	1	2
239	еще и	7	2
240	и образов	2	2
241	к сожалению	1	2
242	о чем	2	2
243	из многочисленных	1	2
244	что мы	1	2
245	тому как	3	2
246	стороны в	2	2
247	было в	2	2
248	и потому	1	2
249	сих пор	1	2
250	познание в	1	2
251	между прочим	2	2
252	этом и	1	2
253	можно было	1	2
254	в книге	1	2
255	этого рода	2	2
256	на время	1	2
257	мира и	4	2
258	например не	1	2
259	ни одного	1	2
260	в италии	1	2
261	будто бы	1	2
262	все они	5	2
263	в системе	1	2
264	о своем	2	2
265	между ними	2	2
266	к его	1	2
267	отметить что	3	2
268	в своих	2	2
269	они не	2	2
270	вряд ли	1	1
271	с жизнью	2	1
272	с новыми	1	1
273	она обычно	1	1
274	и без	1	1
275	самом деле	1	1
276	силы и	1	1
277	все его	1	1
278	же по	1	1
279	имя которой	1	1
280	и так	3	1
281	что эти	1	1
282	все те	2	1
283	должна быть	1	1
284	со всех	1	1
285	правильного понимания	2	1
286	как мы	10	1
287	и свой	1	1
288	почти все	3	1
289	по частям	1	1
290	себя свою	1	1
291	но она	2	1
292	по замыслу	1	1
293	этом плане	1	1
294	всех сторон	1	1
295	это время	1	1
296	основе этого	1	1
297	свою очередь	1	1
298	и то	2	1
299	образа есть	1	1
300	собой в	1	1
301	он был	2	1
302	здесь не	3	1
303	во имя	1	1
304	по своему	4	1
305	глубокой древности	1	1
306	не все	1	1
307	воплощенной в	1	1
308	образов но	1	1
309	лицом к	1	1
310	на высоту	1	1
311	кроме того	2	1
312	в единый	1	1
313	целый ряд	1	1
314	что по	1	1
315	и наконец	2	1
316	связанный с	1	1
317	роль играет	1	1
318	то в	3	1
319	и сравнений	1	1
320	под ним	1	1
321	уже в	2	1
322	за это	1	1
