N	2gram	Propp_Isto_2	Dialekti
1	и не	11	30
2	по себе	1	25
3	т е	29	25
4	и т	19	21
5	т д	18	19
6	и в	15	18
7	ничего не	7	17
8	может быть	17	17
9	и есть	5	16
10	в нем	7	16
11	ни в	2	15
12	так что	6	15
13	потому что	9	14
14	значит что	1	14
15	а не	5	14
16	не только	18	13
17	то что	12	13
18	что в	12	13
19	в этом	11	12
20	было бы	5	12
21	и что	6	12
22	не может	5	12
23	в мифе	2	12
24	что это	6	11
25	в себе	4	11
26	что он	24	11
27	так как	14	11
28	как бы	6	11
29	это значит	1	11
30	все это	3	11
31	то же	10	10
32	несмотря на	1	10
33	что такое	1	10
34	прежде всего	5	10
35	сказать что	2	10
36	и то	2	9
37	отнюдь не	1	9
38	так и	5	9
39	это не	2	9
40	том что	7	9
41	никогда не	15	9
42	в том	6	9
43	но это	4	8
44	в каком	1	8
45	к нему	5	8
46	и как	1	7
47	что она	5	7
48	что не	1	7
49	как она	4	7
50	вовсе не	1	7
51	не просто	2	7
52	но и	14	7
53	сам по	1	6
54	его не	2	6
55	хотя бы	2	6
56	не то	1	6
57	но в	6	6
58	с другой	2	6
59	не в	7	6
60	она не	5	6
61	в то	1	6
62	думают что	1	6
63	с ним	1	6
64	ни с	1	6
65	не было	2	6
66	да и	2	6
67	говорить о	1	5
68	я не	2	5
69	и он	1	5
70	все же	9	5
71	себе не	1	5
72	на то	3	5
73	и с	4	5
74	а потом	4	5
75	в этих	11	5
76	но если	3	5
77	в виду	2	5
78	в дальнейшем	1	5
79	можно было	5	5
80	мы должны	4	5
81	он сам	1	5
82	в особенности	2	5
83	и пр	7	5
84	есть и	2	5
85	а в	12	5
86	это и	1	4
87	почти всегда	1	4
88	то это	6	4
89	как он	3	4
90	образ и	1	4
91	об этом	11	4
92	нисколько не	2	4
93	а есть	1	4
94	и более	2	4
95	что эта	2	4
96	наука и	1	4
97	к ней	2	4
98	к тому	5	4
99	как мы	1	4
100	в душу	1	4
101	о том	3	4
102	от него	1	4
103	быть и	1	4
104	мы видим	8	4
105	но не	2	4
106	в котором	5	4
107	мы можем	8	4
108	как это	3	4
109	так же	13	4
110	другой стороны	2	4
111	самом деле	2	3
112	этот обряд	1	3
113	есть не	1	3
114	но она	1	3
115	в ней	4	3
116	на самом	2	3
117	а только	1	3
118	что они	10	3
119	не буду	1	3
120	говорит что	3	3
121	от этого	1	3
122	но эта	1	3
123	в самом	1	3
124	он не	8	3
125	всех этих	3	3
126	что ни	1	3
127	но все	5	3
128	в них	1	3
129	в их	3	3
130	даже в	1	3
131	вплоть до	1	3
132	иметь в	2	3
133	в разных	2	3
134	в науке	1	3
135	только с	2	3
136	могут быть	2	3
137	его с	1	3
138	указывает на	1	3
139	и о	1	3
140	чтобы понять	2	3
141	нуждается в	1	3
142	что и	6	3
143	может иметь	1	3
144	один из	8	3
145	но с	2	3
146	только в	6	3
147	очень много	8	3
148	только на	1	3
149	но что	1	3
150	и из	2	3
151	по направлению	1	3
152	ничем не	1	3
153	а он	1	3
154	и потому	1	3
155	нет еще	2	3
156	относиться к	1	3
157	что же	1	3
158	в его	6	3
159	у них	1	3
160	еще более	1	3
161	можно говорить	1	2
162	же как	5	2
163	и состоит	1	2
164	вопрос о	4	2
165	мне не	1	2
166	как один	1	2
167	то мы	2	2
168	из этих	3	2
169	но как	1	2
170	с этим	5	2
171	этой стороны	1	2
172	и где	1	2
173	просто как	1	2
174	он на	1	2
175	все эти	4	2
176	к самому	1	2
177	говорят о	2	2
178	тому же	2	2
179	связанные с	1	2
180	сказал что	2	2
181	на земле	1	2
182	является не	2	2
183	которое как	1	2
184	могла бы	2	2
185	и может	2	2
186	это было	1	2
187	с другими	2	2
188	но уже	1	2
189	мы имеем	15	2
190	с этой	1	2
191	как и	2	2
192	есть он	1	2
193	до сих	6	2
194	в своей	1	2
195	можно найти	5	2
196	почти не	1	2
197	себе а	1	2
198	во всем	1	2
199	в которых	2	2
200	данного мифа	1	2
201	можно указать	1	2
202	не знает	2	2
203	можем сказать	1	2
204	не менее	1	2
205	но они	4	2
206	или что	1	2
207	как можно	1	2
208	нового т	1	2
209	как о	1	2
210	дело не	4	2
211	что их	1	2
212	это нам	1	2
213	заметить что	2	2
214	и эта	1	2
215	как только	1	2
216	и это	3	2
217	другими словами	4	2
218	идет речь	1	2
219	и совершенно	1	2
220	в другом	9	2
221	мог бы	3	2
222	или на	4	2
223	что под	2	2
224	по мере	3	2
225	д но	2	2
226	это может	1	2
227	вслед за	1	2
228	и следовательно	1	2
229	в него	2	2
230	не зная	1	2
231	из видов	2	2
232	того что	3	2
233	же можно	3	2
234	что здесь	4	2
235	д и	2	2
236	зная что	1	2
237	с ними	2	2
238	мы увидим	8	2
239	и так	2	2
240	или его	2	2
241	с одной	4	2
242	в качестве	3	2
243	же и	3	2
244	уже не	1	2
245	если мы	1	2
246	из них	2	2
247	но есть	2	2
248	и их	2	2
249	никто не	1	2
250	с него	1	2
251	ее на	1	2
252	именно как	1	2
253	со стороны	1	2
254	тот кто	2	2
255	именно в	2	2
256	здесь в	2	2
257	а с	2	2
258	о чем	1	2
259	он и	3	2
260	если это	3	2
261	стороны в	1	2
262	в частности	1	2
263	или по	1	2
264	самый факт	2	2
265	как в	5	2
266	одной стороны	3	2
267	это за	2	2
268	зрения так	2	2
269	еще не	9	2
270	такой же	2	2
271	сих пор	7	2
272	но так	1	2
273	я мог	1	2
274	и для	2	2
275	много но	2	2
276	то не	2	2
277	ни к	1	2
278	всегда есть	1	2
279	он находит	1	2
280	они были	2	2
281	в отдельности	1	2
282	точно так	6	2
283	к этому	1	2
284	и наиболее	1	1
285	говорят только	1	1
286	например в	2	1
287	только самый	1	1
288	что образ	1	1
289	есть очень	1	1
290	к своей	1	1
291	показать что	2	1
292	перед лицом	1	1
293	что эти	4	1
294	то самое	1	1
295	и этот	1	1
296	и могут	1	1
297	той же	2	1
298	в гоголевском	1	1
299	конечно совершенно	1	1
300	а как	1	1
301	мы не	3	1
302	теперь мы	1	1
303	бы что	1	1
304	из этого	1	1
305	в бешенство	1	1
306	вообще т	1	1
307	что иное	2	1
308	на себя	1	1
309	не ест	1	1
310	же что	1	1
311	себе что	1	1
312	может так	1	1
313	иное как	2	1
314	что по	1	1
315	не приходит	1	1
316	во всех	2	1
317	приведенные в	1	1
318	другой пример	1	1
319	миром и	1	1
320	в сторону	1	1
321	друг от	1	1
322	себя за	1	1
323	эта связь	3	1
324	в той	1	1
325	его на	2	1
326	дает нам	2	1
327	в связи	5	1
328	вспомним что	2	1
329	что ее	3	1
330	итак в	2	1
331	в обрядах	2	1
332	кто не	1	1
333	когда он	3	1
334	и наконец	5	1
335	говорит об	1	1
336	его к	1	1
337	и к	1	1
338	следующим образом	1	1
339	есть ли	2	1
340	говорится в	2	1
341	и говорит	2	1
342	к чему	2	1
343	еще на	1	1
344	ней и	1	1
345	в которой	2	1
346	как то	1	1
347	так или	1	1
348	бы объяснить	1	1
349	так в	3	1
350	но его	2	1
351	говорит не	1	1
352	потом только	1	1
353	или она	1	1
354	земле и	1	1
355	если он	1	1
356	не могла	2	1
357	есть но	1	1
358	и если	2	1
359	при этом	4	1
360	является сам	1	1
361	не вижу	1	1
362	после этого	4	1
363	интересно и	1	1
364	и почему	3	1
365	и эти	2	1
366	свою собственную	1	1
367	к одному	1	1
368	в силу	2	1
369	д все	1	1
370	одной и	1	1
371	и по	2	1
372	так например	1	1
373	него и	1	1
374	от других	1	1
375	таким образом	7	1
376	по его	1	1
377	по которому	1	1
378	здесь мы	3	1
379	не будет	1	1
380	в состоянии	3	1
381	здесь он	1	1
382	главным образом	2	1
383	что действующие	1	1
384	мы уже	6	1
385	них не	1	1
386	а по	1	1
387	для своей	1	1
388	с целью	1	1
389	его в	10	1
390	уже знаем	3	1
391	без нее	1	1
392	а это	1	1
393	ты мне	3	1
394	не соответствует	2	1
395	в жизни	2	1
396	из нее	1	1
397	он является	2	1
398	это положение	1	1
399	она и	2	1
400	цвет есть	1	1
401	далеко не	1	1
402	показывает что	4	1
403	в этой	4	1
404	этого не	5	1
405	место и	1	1
406	не всегда	1	1
407	этим и	1	1
408	в сон	1	1
409	говорится о	1	1
410	к величайшему	1	1
411	явление или	1	1
412	но я	1	1
413	что значит	1	1
414	на островах	4	1
415	также есть	1	1
416	указать что	3	1
417	эта сказка	1	1
418	представление о	2	1
419	вещи не	1	1
420	оказывается что	2	1
421	знаем что	12	1
422	и они	4	1
423	мы теперь	1	1
424	и той	1	1
425	эта не	1	1
426	мифе и	1	1
427	которые в	1	1
428	и ничего	2	1
429	наконец как	1	1
430	но он	4	1
431	над ними	1	1
432	тем не	1	1
433	убить его	1	1
434	она или	2	1
435	понимать буквально	1	1
436	и очень	1	1
437	брак однако	1	1
438	этом не	1	1
439	как акт	1	1
440	не становятся	1	1
441	власть в	1	1
442	стоит в	3	1
443	тем самым	2	1
444	мы пока	1	1
445	виду что	1	1
446	самого начала	2	1
447	то чего	3	1
448	правда в	1	1
449	того как	4	1
450	и вместо	1	1
451	я буду	3	1
452	и именно	2	1
453	тогда и	2	1
454	в царство	7	1
455	можно судить	1	1
456	которых и	1	1
457	того чтобы	2	1
458	этого обряда	2	1
459	под этим	1	1
460	мифе о	1	1
461	не думаю	1	1
462	и воскресения	1	1
463	этих двух	1	1
464	по земле	1	1
465	и его	3	1
466	связи с	8	1
467	вот почему	1	1
468	так то	1	1
469	как будто	3	1
470	сопоставление всех	1	1
471	с другом	1	1
472	у меня	1	1
473	мифов и	2	1
474	это далеко	1	1
475	и оно	1	1
476	не могут	1	1
477	и часто	2	1
