N	3gram	Vygotskiy__2	FransuaR
1	в том что	17	6
2	до сих пор	5	4
3	в отличие от	1	4
4	нужно сказать что	1	4
5	с точки зрения	10	3
6	в этом отношении	5	3
7	выходит за пределы	1	3
8	на самом деле	5	2
9	и в других	1	2
10	но и в	1	2
11	на этот вопрос	2	2
12	в основе своей	1	2
13	и в частности	1	2
14	в узком смысле	1	2
15	в основе его	1	2
16	леонардо да винчи	1	2
17	ни к какому	1	2
18	с одной стороны	1	2
19	по своему существу	1	2
20	в свое время	1	2
21	и в том	2	2
22	при таком подходе	1	2
23	всего того что	1	2
24	можно сказать что	1	1
25	и может быть	1	1
26	а между тем	1	1
27	потому что он	1	1
28	и в полном	1	1
29	в чем же	1	1
30	времен и народов	1	1
31	как об особом	1	1
32	имеем в виду	1	1
33	в самом деле	11	1
34	том что он	3	1
35	может быть отнесена	1	1
36	они принадлежат к	1	1
37	так как именно	1	1
38	идет не о	1	1
39	имеет в виду	1	1
40	и не может	2	1
41	сами по себе	3	1
42	но и на	1	1
43	человек как бы	1	1
44	при этом что	1	1
45	на что не	1	1
46	не отделено от	1	1
47	или еще более	1	1
48	и ничего не	1	1
49	всех времен и	1	1
50	то или иное	1	1
51	в наши дни	1	1
52	и вообще не	1	1
53	то что было	1	1
54	речь идет не	1	1
55	так как он	1	1
56	чтобы убедиться в	1	1
57	не потому что	1	1
58	лежит в основе	1	1
59	и в чем	1	1
60	но при этом	1	1
61	всего могут быть	1	1
62	между тем в	1	1
63	не могут быть	1	1
64	в ней и	1	1
65	в связи с	1	1
66	ни на что	1	1
67	все более и	2	1
68	во всяком случае	2	1
69	но в основе	1	1
70	с другой стороны	2	1
71	в сущности имеет	1	1
72	не может быть	8	1
73	до наших дней	1	1
74	бросается в глаза	1	1
75	то же время	2	1
76	то что мы	1	1
77	никогда не может	3	1
78	в ее состав	1	1
79	более и более	2	1
80	именно потому что	1	1
81	основе его лежит	1	1
82	мы имеем в	1	1
83	для того чтобы	13	1
84	друг от друга	1	1
85	и говорит что	1	1
86	беда в том	1	1
87	в то же	2	1
88	мы видим что	2	1
89	быть отнесена к	1	1
90	мы встречаемся с	1	1
91	в отношении к	3	1
92	друг с другом	1	1
93	и в искусстве	1	1
94	и так в	1	1
95	то есть с	1	1
