N	2gram	Bakhtin_Pr_4	Istorich
1	что он	6	24
2	не только	14	18
3	может быть	23	17
4	мы имеем	3	15
5	и в	46	15
6	никогда не	6	15
7	так как	5	14
8	но и	12	14
9	так же	3	13
10	что в	4	12
11	то что	4	12
12	а в	2	12
13	в этом	16	11
14	об этом	2	11
15	в этих	4	11
16	мы знаем	1	11
17	и не	27	11
18	то же	6	10
19	его в	1	10
20	этих случаях	2	10
21	еще не	7	9
22	все же	4	9
23	в другом	2	9
24	и здесь	4	9
25	потому что	4	9
26	он не	4	8
27	связи с	1	8
28	один из	1	8
29	мы увидим	6	8
30	мы можем	4	8
31	мы видим	1	8
32	в нем	17	7
33	таким образом	4	7
34	том что	4	7
35	не в	10	7
36	ничего не	2	7
37	и пр	2	7
38	вместе с	2	7
39	сих пор	8	7
40	мы здесь	2	6
41	то это	3	6
42	но в	6	6
43	что это	1	6
44	и что	3	6
45	в его	9	6
46	что и	3	6
47	мы уже	3	6
48	так что	2	6
49	до сих	8	6
50	как бы	19	6
51	в том	9	6
52	только в	6	6
53	же как	2	5
54	и есть	1	5
55	как в	4	5
56	с этим	2	5
57	и наконец	4	5
58	имеем в	3	5
59	что она	1	5
60	но все	2	5
61	было бы	3	5
62	здесь можно	1	5
63	в котором	5	5
64	на него	3	5
65	что при	1	5
66	можно было	2	5
67	так и	4	5
68	говорят что	1	5
69	она не	3	5
70	к нему	5	5
71	в одном	11	5
72	прежде всего	9	5
73	к которому	1	5
74	а не	11	5
75	в связи	1	5
76	не может	19	5
77	этом случае	1	5
78	к тому	2	5
79	в ней	1	4
80	и на	11	4
81	в одной	2	4
82	в себе	7	4
83	все эти	4	4
84	в этой	3	4
85	и они	2	4
86	при этом	5	4
87	они должны	3	4
88	и с	7	4
89	вопрос о	2	4
90	не будем	1	4
91	но он	3	4
92	но они	1	4
93	дело не	1	4
94	того как	2	4
95	для нас	2	4
96	очень часто	4	4
97	о нем	6	4
98	или на	1	4
99	в другой	1	4
100	с одной	1	4
101	его и	1	4
102	у нее	1	4
103	у него	5	4
104	тем что	3	4
105	и др	1	4
106	но это	6	4
107	не должен	1	4
108	к этой	1	4
109	и другие	3	4
110	они не	2	4
111	в доме	1	3
112	топор и	1	3
113	мы не	4	3
114	когда он	2	3
115	увидим что	2	3
116	из этих	3	3
117	в очень	1	3
118	как он	3	3
119	на то	3	3
120	здесь мы	1	3
121	должен был	1	3
122	он и	4	3
123	я его	1	3
124	в их	4	3
125	и его	6	3
126	как будто	1	3
127	и это	3	3
128	в каких	1	3
129	в себя	4	3
130	так в	2	3
131	роль в	1	3
132	по мере	4	3
133	о том	5	3
134	после того	1	3
135	а именно	1	3
136	и она	1	3
137	же и	4	3
138	по отношению	5	3
139	в других	2	3
140	одной стороны	1	3
141	что мы	2	3
142	как это	1	3
143	все это	6	3
144	силу и	1	3
145	уже на	1	3
146	но если	3	3
147	отношению к	5	3
148	в античности	2	3
149	например в	4	2
150	самом деле	4	2
151	на самом	1	2
152	так у	1	2
153	относится например	1	2
154	делают его	1	2
155	и для	3	2
156	в сущности	7	2
157	принадлежит к	1	2
158	хотя бы	2	2
159	для наших	3	2
160	и то	1	2
161	в которых	2	2
162	во всех	5	2
163	то мы	1	2
164	но не	4	2
165	перед нами	12	2
166	тому же	1	2
167	на его	1	2
168	так сказать	5	2
169	и социальной	1	2
170	он должен	1	2
171	в силу	1	2
172	и если	1	2
173	и по	2	2
174	человека в	1	2
175	а затем	1	2
176	той же	3	2
177	на этой	1	2
178	это не	5	2
179	есть и	2	2
180	не соответствует	1	2
181	в жизни	5	2
182	ни в	6	2
183	он является	1	2
184	она и	1	2
185	как и	12	2
186	такой же	3	2
187	обратимся к	1	2
188	нисколько не	1	2
189	во время	1	2
190	не столько	1	2
191	их в	3	2
192	и герой	1	2
193	тем самым	1	2
194	почти никогда	1	2
195	самого начала	1	2
196	одна из	2	2
197	здесь на	1	2
198	иметь в	1	2
199	другой стороны	3	2
200	вместо того	1	2
201	здесь нет	3	2
202	кроме того	4	2
203	только с	1	2
204	к себе	6	2
205	мы в	1	2
206	когда мы	1	2
207	могут быть	2	2
208	и стали	1	2
209	того чтобы	1	2
210	с ее	3	2
211	в виду	4	2
212	здесь не	4	2
213	с самого	1	2
214	приводит к	4	2
215	что у	1	2
216	на нее	1	2
217	живет в	2	2
218	же эти	1	2
219	это только	1	2
220	с другой	3	2
221	к ней	2	2
222	в него	6	2
223	на которой	1	2
224	но с	2	2
225	оно и	2	2
226	и так	2	2
227	наших целей	2	2
228	быть разрешен	1	2
229	проникнуть в	1	2
230	уже в	4	2
231	не знал	1	2
232	а то	3	2
233	и их	3	2
234	слова в	13	2
235	и вместе	1	2
236	и только	3	2
237	не было	2	2
238	вид что	1	2
239	о своей	1	2
240	именно в	1	2
241	здесь в	2	2
242	случаев в	1	2
243	а с	1	2
244	себя и	3	2
245	но есть	1	2
246	в некоторых	1	2
247	что им	1	2
248	превращается в	4	2
249	самый факт	1	2
250	нет ничего	1	2
251	не боится	1	2
252	в тех	1	2
253	в мир	1	2
254	да и	4	2
255	по существу	3	2
256	мере того	1	2
257	совершается в	1	2
258	или в	8	2
259	его уже	1	2
260	в системе	2	2
261	все еще	1	2
262	не знает	4	2
263	сказать что	2	2
264	себя как	3	1
265	и смеются	1	1
266	относится и	1	1
267	самое место	1	1
268	сам по	3	1
269	они еще	1	1
270	и понимает	3	1
271	он может	1	1
272	в стороне	1	1
273	к своей	1	1
274	перед лицом	1	1
275	почти не	2	1
276	он находится	1	1
277	с выражением	1	1
278	отрывок из	1	1
279	из другого	1	1
280	можно в	1	1
281	из его	1	1
282	почти всегда	3	1
283	оно было	1	1
284	высшей степени	1	1
285	почему же	2	1
286	и могут	1	1
287	а как	2	1
288	здесь нам	1	1
289	и о	3	1
290	из своих	2	1
291	героя но	2	1
292	этом не	1	1
293	пределах данного	1	1
294	так чтобы	3	1
295	но она	2	1
296	его о	1	1
297	на себя	4	1
298	себе а	2	1
299	себе что	2	1
300	и он	6	1
301	это время	1	1
302	в отличие	3	1
303	он сам	2	1
304	со словами	1	1
305	не приходит	1	1
306	с его	5	1
307	тем как	2	1
308	ясным из	1	1
309	но как	1	1
310	а только	1	1
311	в сторону	1	1
312	отличие от	3	1
313	конечно совершенно	1	1
314	это мой	1	1
315	в центре	3	1
316	себя за	1	1
317	своей стране	1	1
318	вот как	2	1
319	как к	1	1
320	внутренняя жизнь	1	1
321	как нам	2	1
322	однако не	1	1
323	просто как	1	1
324	и как	2	1
325	было только	1	1
326	и к	9	1
327	духа и	1	1
328	себе не	1	1
329	приема в	1	1
330	он на	1	1
331	от этого	2	1
332	и этим	3	1
333	со своей	1	1
334	как то	1	1
335	в целом	1	1
336	так или	1	1
337	следы и	1	1
338	еще один	1	1
339	им в	1	1
340	друг от	1	1
341	но на	2	1
342	человек не	1	1
343	с новым	1	1
344	к миру	1	1
345	он все	1	1
346	свою собственную	1	1
347	станет ясным	1	1
348	оно должно	2	1
349	но некоторые	1	1
350	войти в	3	1
351	других типов	1	1
352	но дело	2	1
353	мы обратимся	1	1
354	с собой	3	1
355	и ждут	1	1
356	мы слышим	4	1
357	хочет чтобы	1	1
358	этом он	1	1
359	связанных с	1	1
360	и внутренняя	1	1
361	в несколько	1	1
362	из своего	1	1
363	входит в	1	1
364	здесь нас	1	1
365	нам кажется	5	1
366	который и	1	1
367	очень различны	1	1
368	свою противоположность	1	1
369	а это	1	1
370	изучения каждого	1	1
371	приходит в	1	1
372	смерть и	1	1
373	вводит в	1	1
374	в них	1	1
375	ней так	1	1
376	в высшей	1	1
377	далеко не	3	1
378	все должны	1	1
379	не всегда	1	1
380	несмотря на	1	1
381	к своему	3	1
382	характерно что	1	1
383	при анализе	1	1
384	бы на	1	1
385	в своей	3	1
386	что такое	2	1
387	необходимо указать	1	1
388	к одному	6	1
389	мы теперь	1	1
390	принимают в	1	1
391	но эта	1	1
392	которые в	2	1
393	над всеми	1	1
394	что было	1	1
395	ты меня	1	1
396	и делают	1	1
397	и под	1	1
398	по себе	7	1
399	даже в	1	1
400	освободиться от	1	1
401	и очень	1	1
402	не менее	2	1
403	вплоть до	1	1
404	или что	1	1
405	виду что	1	1
406	затем его	1	1
407	есть а	1	1
408	что их	1	1
409	в то	5	1
410	а ты	1	1
411	к этим	1	1
412	и два	1	1
413	в самых	1	1
414	и снова	1	1
415	чтобы стать	1	1
416	ты мой	1	1
417	или еще	1	1
418	слово и	7	1
419	правда в	3	1
420	при наличии	1	1
421	этих двух	4	1
422	в три	1	1
423	и отражает	1	1
424	во всем	4	1
425	ему и	1	1
426	второй момент	1	1
427	к какому-нибудь	1	1
428	мы бы	1	1
429	в процессе	4	1
430	не вполне	1	1
431	что на	1	1
432	с другом	5	1
433	есть у	1	1
434	у нас	2	1
435	у меня	3	1
436	такие же	1	1
437	со стороны	1	1
438	не могут	3	1
439	я ничего	1	1
440	связь в	1	1
441	его с	1	1
442	в эти	1	1
443	указывает на	2	1
444	не случайное	2	1
445	они и	1	1
446	наш герой	1	1
447	которой она	1	1
448	на это	1	1
449	если же	5	1
450	приведем еще	1	1
451	формы этого	1	1
452	как мы	12	1
453	не делает	1	1
454	знает но	1	1
455	от друга	1	1
456	как один	1	1
457	без всякого	2	1
458	характер и	1	1
459	в пределах	10	1
460	идет речь	1	1
461	и совершенно	2	1
462	особенно в	5	1
463	иногда в	1	1
464	в чужом	4	1
465	мира и	1	1
466	она знает	1	1
467	в последней	1	1
468	является в	1	1
469	наконец третья	1	1
470	о котором	2	1
471	с ним	2	1
472	автор не	2	1
473	но автор	2	1
474	время в	1	1
475	понимает ее	2	1
476	там в	1	1
477	и во	3	1
478	а во	1	1
479	от него	1	1
480	все в	2	1
481	или иначе	1	1
482	там и	2	1
483	ударом топора	1	1
484	позволит нам	1	1
485	отметить что	1	1
486	хотя оно	1	1
487	быть даже	1	1
488	века и	1	1
489	и иных	1	1
490	говоря что	1	1
491	и следовательно	2	1
492	может иметь	1	1
493	вся жизнь	4	1
494	еще несколько	1	1
495	в частности	1	1
496	быть и	1	1
497	но так	1	1
498	себе еще	2	1
499	и одновременно	2	1
500	в двух	1	1
501	этот вопрос	2	1
502	в какой	1	1
503	могло быть	1	1
504	по данному	2	1
505	он теперь	1	1
506	здесь о	1	1
507	здесь с	2	1
508	именно на	1	1
509	с которыми	1	1
510	из которого	1	1
511	переходит в	1	1
512	уже не	4	1
513	он очень	1	1
514	если мы	5	1
515	только на	3	1
516	героя с	2	1
517	него и	1	1
518	порога в	1	1
519	и других	4	1
520	слово остается	1	1
521	человека на	1	1
522	никто не	1	1
523	с падением	1	1
524	могло бы	2	1
525	как их	1	1
526	даже к	2	1
527	вовсе не	9	1
528	ними или	1	1
529	уже нет	2	1
530	друг друга	6	1
531	она имеет	1	1
532	эти явления	3	1
533	именно как	2	1
534	нужно было	1	1
535	не хочет	2	1
536	мы это	1	1
537	он живет	1	1
538	его себе	1	1
539	которые совершаются	1	1
540	нельзя сказать	1	1
541	при всей	1	1
542	и между	6	1
543	в высшую	1	1
544	что не	1	1
545	и приносит	1	1
546	сделать в	1	1
547	определить его	1	1
548	их можно	1	1
549	и стал	1	1
550	до конца	4	1
551	ничем не	1	1
552	у его	1	1
553	их друг	1	1
554	своего рода	4	1
555	место и	1	1
556	жизнь в	3	1
557	на весь	1	1
558	среди них	1	1
559	а по	1	1
560	из героев	1	1
561	и стать	1	1
562	в одно	2	1
563	и ему	1	1
564	увидим в	1	1
565	и потому	1	1
566	он ее	1	1
567	их к	1	1
568	в брак	1	1
569	от первого	1	1
570	к жизни	2	1
571	что за	1	1
572	чем в	1	1
573	в той	3	1
574	друг с	5	1
575	что же	3	1
576	остается в	2	1
577	там где	2	1
578	человек с	2	1
579	другого человека	3	1
580	будем останавливаться	1	1
581	в это	1	1
582	этого слова	2	1
583	данному вопросу	2	1
584	все как	1	1
585	воздействия на	1	1
586	здесь имеет	1	1
587	можно назвать	1	1
588	например у	2	1
589	в книге	1	1
590	в более	1	1
591	берет его	1	1
592	этот образ	1	1
593	не знаем	1	1
594	хотя они	1	1
595	в точном	1	1
596	в результате	2	1
597	бы ему	1	1
598	чтоб он	1	1
599	подробнее мы	1	1
600	бы он	1	1
601	что дверь	1	1
602	это позволяет	1	1
603	еще более	3	1
604	все они	1	1
605	на более	1	1
606	этом можно	1	1
607	я у	2	1
608	лежит в	1	1
609	на части	2	1
610	в карты	1	1
611	друга но	2	1
612	к самому	2	1
613	его к	2	1
614	в свою	1	1
615	но можно	1	1
616	материал и	2	1
617	по одному	1	1
618	мы проследим	1	1
619	в самом	9	1
620	на ней	1	1
621	героя в	3	1
622	нами как	1	1
623	только делает	1	1
624	а может	1	1
625	и эта	1	1
626	часто встречается	1	1
627	к этому	1	1
628	в таком	1	1
629	социального положения	1	1
