N	3gram	Bakhtin_Pr_3	Psycholo
1	в том что	3	17
2	с точки зрения	2	10
3	не может быть	1	8
4	то же самое	1	6
5	до сих пор	5	5
6	в этом отношении	1	5
7	и той же	1	4
8	можно было бы	1	4
9	тем не менее	2	4
10	о том что	2	4
11	одной и той	1	4
12	в конце концов	1	3
13	таким образом и	1	3
14	состоит в том	1	2
15	это было бы	1	2
16	и не может	1	2
17	в сознании и	1	2
18	как и в	3	2
19	и то что	1	2
20	по сравнению с	4	2
21	все более и	1	2
22	во всяком случае	1	2
23	то же время	5	2
24	и никогда не	1	2
25	с другой стороны	1	2
26	в то же	5	2
27	более и более	1	2
28	мы видим что	1	2
29	и может быть	1	1
30	а между тем	2	1
31	что иное как	1	1
32	и до наших	2	1
33	прямо сказать что	1	1
34	по существу и	1	1
35	в его творчестве	2	1
36	и даже не	1	1
37	в этом смысле	1	1
38	один и тот	1	1
39	свой художественный характер	1	1
40	в зависимости от	2	1
41	в отличие от	1	1
42	но и в	1	1
43	мы находим в	1	1
44	или еще более	1	1
45	и во всех	3	1
46	может быть даже	1	1
47	когда он в	1	1
48	ли это что	1	1
49	по крайней мере	1	1
50	который как бы	1	1
51	не то что	3	1
52	жизни и в	1	1
53	то что было	1	1
54	все это очень	1	1
55	в разных направлениях	1	1
56	чтобы убедиться в	1	1
57	значит ли это	1	1
58	и все его	1	1
59	и тот же	1	1
60	и в целом	1	1
61	но при этом	1	1
62	принадлежат к числу	1	1
63	по своему существу	1	1
64	имеем дело с	1	1
65	как и на	1	1
66	в связи с	1	1
67	в своих произведениях	1	1
68	а потому и	1	1
69	мы и будем	1	1
70	до наших дней	3	1
71	более или менее	3	1
72	есть не что	1	1
73	то есть с	2	1
74	в этом и	1	1
75	мы не найдем	1	1
76	до самого конца	1	1
77	и тем самым	1	1
78	с самого начала	3	1
79	нужно сказать что	2	1
80	именно потому что	1	1
81	можно сказать что	4	1
82	том что все	1	1
83	друг от друга	1	1
84	после того как	1	1
85	разных направлениях и	1	1
86	не что иное	1	1
87	у того же	1	1
88	тот и другой	1	1
89	к одному и	2	1
90	один из самых	1	1
91	вбирает в себя	1	1
92	тем которые мы	1	1
