N	2gram	Bakhtin_Fr_3	KulturaY
1	и т	1	33
2	в том	8	30
3	и в	40	24
4	потому что	2	23
5	том что	4	21
6	что в	12	17
7	того чтобы	4	17
8	для того	3	16
9	было бы	4	15
10	в этом	15	14
11	точки зрения	2	14
12	может быть	9	13
13	все же	2	12
14	таким образом	10	12
15	и не	13	12
16	в его	13	12
17	не в	1	11
18	только в	3	11
19	хотя бы	2	10
20	в самом	6	10
21	не только	13	10
22	у нас	4	10
23	вовсе не	12	10
24	самом деле	3	9
25	с точки	1	9
26	так как	4	9
27	если бы	3	9
28	о том	4	9
29	того что	1	9
30	отношению к	2	9
31	прежде всего	16	9
32	то что	5	9
33	по отношению	3	8
34	то же	7	8
35	о языке	1	8
36	том чтобы	1	8
37	языка и	1	8
38	в языке	2	8
39	тем что	3	8
40	как раз	5	8
41	а не	5	8
42	не может	3	7
43	это не	2	7
44	в них	9	7
45	не менее	2	7
46	связи с	6	7
47	в области	4	7
48	так и	3	7
49	в качестве	1	7
50	la langue	1	7
51	с другой	2	7
52	с помощью	2	7
53	как бы	3	7
54	вместе с	3	7
55	мы имеем	1	6
56	на себе	1	6
57	в ней	4	6
58	в которой	2	6
59	все эти	8	6
60	при этом	3	6
61	можно было	3	6
62	что он	2	6
63	но и	11	6
64	именно в	2	6
65	все это	4	6
66	другой стороны	1	6
67	например в	2	5
68	еще не	3	5
69	xix века	4	5
70	но не	2	5
71	что это	1	5
72	и с	8	5
73	рядом с	2	5
74	с тем	1	5
75	так сказать	5	5
76	и его	17	5
77	в виду	7	5
78	с ним	1	5
79	и что	1	5
80	между тем	3	5
81	язык в	1	5
82	еще и	2	5
83	всяком случае	1	5
84	что не	1	5
85	в той	6	5
86	в результате	1	5
87	этом отношении	2	5
88	а в	3	5
89	речи и	1	5
90	во всяком	1	5
91	того же	2	4
92	переход от	2	4
93	это и	2	4
94	и на	8	4
95	с его	3	4
96	что они	1	4
97	как в	3	4
98	в целом	2	4
99	из этих	2	4
100	роль в	4	4
101	в нем	5	4
102	в данном	4	4
103	речи в	1	4
104	тем самым	1	4
105	в таких	3	4
106	на язык	1	4
107	следует что	1	4
108	в пределах	1	4
109	не на	1	4
110	внимание на	1	4
111	что и	3	4
112	с ними	1	4
113	так что	1	4
114	из них	4	4
115	до сих	4	4
116	там где	3	4
117	в частности	3	4
118	и потому	4	4
119	с этим	2	4
120	в тех	1	4
121	слова и	2	4
122	сих пор	4	4
123	один из	4	4
124	же в	1	4
125	в этих	6	4
126	так же	1	4
127	в первом	1	3
128	в котором	2	3
129	той же	8	3
130	в сущности	9	3
131	и он	1	3
132	в общем	1	3
133	в истории	4	3
134	в связи	5	3
135	в своем	7	3
136	когда он	1	3
137	его к	2	3
138	в этой	3	3
139	в себе	3	3
140	и если	2	3
141	на его	2	3
142	на том	1	3
143	несмотря на	1	3
144	должно быть	1	3
145	нисколько не	1	3
146	в их	4	3
147	представление о	2	3
148	и эти	1	3
149	даже в	4	3
150	тому что	1	3
151	в духе	7	3
152	что оно	1	3
153	свою очередь	1	3
154	здесь не	3	3
155	не с	1	3
156	том как	1	3
157	для этого	3	3
158	и здесь	4	3
159	можно сказать	2	3
160	нуждается в	3	3
161	обе эти	1	3
162	мы увидим	2	3
163	уже в	2	3
164	в одном	7	3
165	связано с	1	3
166	уже и	1	3
167	даже и	2	3
168	не было	5	3
169	в особенности	5	3
170	и даже	4	3
171	или иной	2	3
172	в свою	1	3
173	под влиянием	1	3
174	как это	1	3
175	к формам	1	3
176	смысле этого	1	3
177	этого слова	2	3
178	несколько слов	1	3
179	в системе	2	3
180	как на	1	3
181	в таком	1	3
182	они не	3	3
183	гораздо более	1	3
184	одним из	2	2
185	также и	4	2
186	и есть	3	2
187	по преимуществу	2	2
188	все те	1	2
189	бы и	1	2
190	в числе	1	2
191	иное как	1	2
192	на самом	3	2
193	себе и	1	2
194	относится к	1	2
195	и как	3	2
196	но в	8	2
197	от этого	1	2
198	во многих	1	2
199	но ведь	3	2
200	больше всего	1	2
201	он не	9	2
202	свое время	1	2
203	так например	1	2
204	но все	3	2
205	как они	1	2
206	в состоянии	2	2
207	лишь в	2	2
208	заключается в	1	2
209	здесь только	2	2
210	и тем	1	2
211	ни в	4	2
212	для них	1	2
213	все равно	1	2
214	как об	1	2
215	этого не	1	2
216	в сб	1	2
217	как и	11	2
218	и еще	2	2
219	и при	1	2
220	в своей	6	2
221	втором случае	1	2
222	что было	2	2
223	и более	1	2
224	том же	2	2
225	слов о	1	2
226	по себе	1	2
227	до конца	6	2
228	в то	6	2
229	как о	2	2
230	не имеет	1	2
231	ничего не	1	2
232	что их	1	2
233	дело не	3	2
234	никогда не	1	2
235	же время	6	2
236	на те	1	2
237	и мысли	3	2
238	до того	2	2
239	быть в	2	2
240	доказать что	1	2
241	не могут	1	2
242	во все	3	2
243	но также	1	2
244	к жизни	2	2
245	в собственном	1	2
246	было в	1	2
247	о котором	1	2
248	одно из	3	2
249	в разных	2	2
250	о нем	3	2
251	никак не	3	2
252	это было	1	2
253	во втором	1	2
254	должны быть	2	2
255	а именно	1	2
256	в современной	1	2
257	в стороне	1	2
258	устной речи	1	2
259	же и	3	2
260	конечно не	2	2
261	свидетельствует о	2	2
262	здесь как	1	2
263	были бы	1	2
264	смысл в	2	2
265	только к	1	2
266	превращается в	1	2
267	о чем	2	2
268	не всегда	1	2
269	в это	1	2
270	к своему	1	2
271	это есть	2	2
272	своего времени	1	2
273	в контексте	1	2
274	этом случае	1	2
275	видно что	4	2
276	в смысле	1	2
277	не раз	2	2
278	смысл и	1	2
279	в более	3	2
280	и для	5	2
281	чтобы создать	1	2
282	или в	1	2
283	и все	9	2
284	пришлось бы	1	2
285	между ними	3	2
286	в последнем	2	2
287	в свое	1	2
288	ее в	1	2
289	с прочими	1	2
290	после чего	1	2
291	широкое распространение	1	1
292	но вернемся	2	1
293	смысле слова	4	1
294	вряд ли	1	1
295	говоря о	1	1
296	в обычном	2	1
297	он также	2	1
298	совершенно справедливо	1	1
299	предполагает что	1	1
300	связана с	2	1
301	его школы	1	1
302	утверждение что	1	1
303	даже при	1	1
304	из самых	2	1
305	в строгом	1	1
306	из его	1	1
307	почти всегда	1	1
308	исходит из	1	1
309	ведь и	1	1
310	собственном смысле	1	1
311	и этот	2	1
312	в году	5	1
313	есть не	1	1
314	особенно широко	1	1
315	с более	1	1
316	слышать и	1	1
317	видов и	1	1
318	большую роль	2	1
319	не имеющая	1	1
320	есть нечто	1	1
321	который был	1	1
