N	2gram	Bakhtin_Pr_1	slovoVRo
1	и в	38	41
2	в нем	15	30
3	и т	14	28
4	то есть	46	26
5	т п	13	23
6	в романе	4	21
7	могут быть	5	19
8	во всех	11	17
9	не только	9	16
10	и не	42	16
11	точки зрения	8	16
12	языка в	3	16
13	но и	9	16
14	а не	5	15
15	то же	5	14
16	и на	3	14
17	в то	4	14
18	и его	16	14
19	в пределах	6	14
20	может быть	26	14
21	и др	8	14
22	не может	27	14
23	слова и	3	13
24	в его	43	13
25	в этом	15	12
26	до конца	1	12
27	же время	3	12
28	языка и	1	12
29	как бы	22	12
30	так и	5	11
31	в узком	1	10
32	в большинстве	5	10
33	в той	1	10
34	узком смысле	2	10
35	слово в	2	10
36	себя в	2	9
37	все эти	5	9
38	таким образом	10	9
39	той или	2	9
40	или иной	2	9
41	точка зрения	3	8
42	как в	4	8
43	но в	4	8
44	в предмете	4	8
45	с точки	6	8
46	как мы	7	8
47	в особенности	2	8
48	или в	2	8
49	слова в	7	8
50	прежде всего	13	8
51	отношение к	10	7
52	все же	6	7
53	в слове	3	7
54	в своей	7	7
55	не в	7	7
56	вовсе не	2	7
57	с ним	5	7
58	зрения на	1	7
59	и следовательно	1	7
60	в поэтическом	1	7
61	всех его	4	7
62	они могут	1	7
63	на фоне	3	7
64	все они	5	7
65	при этом	5	6
66	в плане	7	6
67	это не	5	6
68	в них	5	6
69	к своему	2	6
70	слова как	1	6
71	оно не	3	6
72	только в	13	6
73	большинстве случаев	5	6
74	и даже	3	6
75	а в	6	6
76	отношении к	1	6
77	роман и	1	5
78	и к	3	5
79	в самом	7	5
80	т д	1	5
81	с другими	3	5
82	далеко не	5	5
83	все это	3	5
84	в основе	5	5
85	со своим	1	5
86	не на	5	5
87	подхода к	2	5
88	и мир	2	5
89	к нему	10	5
90	как его	3	5
91	точек зрения	1	5
92	с другой	7	5
93	еще более	1	5
94	на мир	2	4
95	в ней	4	4
96	меньшей степени	1	4
97	еще не	7	4
98	с его	2	4
99	за пределы	12	4
100	словом в	1	4
101	и наконец	6	4
102	входя в	2	4
103	в которой	1	4
104	но именно	1	4
105	всех этих	1	4
106	не как	1	4
107	у толстого	1	4
108	в каждом	2	4
109	и с	17	4
110	лишь в	2	4
111	входит в	8	4
112	на почве	3	4
113	языка но	2	4
114	как и	7	4
115	автора и	1	4
116	в их	10	4
117	к предмету	1	4
118	том же	2	4
119	в процессе	1	4
120	и для	11	4
121	с ее	1	4
122	ничего не	6	4
123	оценок и	2	4
124	язык в	2	4
125	ли он	1	4
126	с одной	3	4
127	языка как	2	4
128	рядом с	5	4
129	одной стороны	3	4
130	и все	3	4
131	там где	6	4
132	и потому	4	4
133	мы сказали	1	4
134	и формы	1	4
135	и от	3	4
136	в смысле	1	4
137	кроме того	3	4
138	здесь в	2	4
139	известной степени	4	4
140	и часто	1	4
141	быть и	1	4
142	другой стороны	4	4
143	его моментах	1	4
144	также и	3	3
145	в первом	1	3
146	его же	1	3
147	единство и	2	3
148	язык как	1	3
149	как таковые	1	3
150	данном случае	4	3
151	в своем	5	3
152	бы и	1	3
153	момент его	2	3
154	осуществляет себя	1	3
155	в себе	4	3
156	в поэзии	9	3
157	вообще не	7	3
158	ни были	1	3
159	как оно	1	3
160	и может	1	3
161	его в	9	3
162	было бы	8	3
163	он не	3	3
164	лингвистики и	2	3
165	от языка	1	3
166	и прямо	1	3
167	в понимании	1	3
168	и ее	2	3
169	которые в	1	3
170	не должно	1	3
171	а иногда	2	3
172	она не	2	3
173	следовательно и	1	3
174	никогда не	5	3
175	произведения как	8	3
176	и здесь	2	3
177	не могут	2	3
178	поэтическом произведении	1	3
179	в других	4	3
180	к тому	1	3
181	поэтического языка	1	3
182	точками зрения	1	3
183	и этим	6	3
184	к языку	1	3
185	образом в	1	3
186	но здесь	3	3
187	автора к	1	3
188	формы и	5	3
189	о том	4	3
190	не выходит	1	3
191	и во	2	3
192	нем и	2	3
193	все время	1	3
194	в него	2	3
195	того что	2	3
196	в том	8	3
197	каждом моменте	1	3
198	бы ни	1	3
199	конечно не	5	3
200	и чисто	1	3
201	и других	2	3
202	из них	1	3
203	его и	1	3
204	для него	1	3
205	друг друга	1	3
206	как такового	3	3
207	выходит за	1	3
208	именно в	1	3
209	в свою	2	3
210	смысла и	1	3
211	не было	2	3
212	более того	4	3
213	в истории	2	3
214	но оно	1	3
215	не были	1	3
216	в данном	4	3
217	есть как	1	3
218	по существу	2	3
219	как только	3	3
220	вне себя	4	3
221	форм и	2	3
222	в результате	1	3
223	лишь как	4	3
224	хотя бы	4	3
225	одной из	3	3
226	с ними	4	3
227	из этого	1	3
228	в свое	1	3
229	но эти	1	3
230	которая не	1	3
231	а между	1	2
232	смысле слова	2	2
233	например в	3	2
234	на самом	4	2
235	то в	1	2
236	в чисто	1	2
237	лежащая в	1	2
238	в котором	2	2
239	романа можно	1	2
240	оно было	2	2
241	мы уже	1	2
242	а как	3	2
243	время как	1	2
244	это отношение	2	2
245	свой предмет	1	2
246	конечно и	4	2
247	свою очередь	1	2
248	как вещь	4	2
249	столь же	2	2
250	по своему	1	2
251	различия между	1	2
252	в ее	4	2
253	он может	2	2
254	но не	12	2
255	и социальное	2	2
256	сих пор	1	2
257	как к	2	2
258	своему предмету	1	2
259	хотя и	3	2
260	за своими	1	2
261	именно эта	1	2
262	в целом	3	2
263	есть для	1	2
264	нами в	2	2
265	другом случае	1	2
266	и те	2	2
267	высказывания не	1	2
268	не могла	1	2
269	а вовсе	1	2
270	широком смысле	1	2
271	организуются в	1	2
272	перестает быть	4	2
273	они в	1	2
274	том и	1	2
275	и единство	1	2
276	на этом	2	2
277	всех своих	2	2
278	поэтический язык	1	2
279	и иных	1	2
280	для них	1	2
281	на единство	2	2
282	зрения самого	2	2
283	действительно не	1	2
284	нисколько не	1	2
285	был бы	1	2
286	том что	3	2
287	своими пределами	1	2
288	в этих	2	2
289	но он	1	2
290	не его	2	2
291	и эти	1	2
292	войти в	2	2
293	языка то	1	2
294	остановимся на	1	2
295	тому что	1	2
296	на один	1	2
297	от чисто	2	2
298	до известной	1	2
299	и проч	28	2
300	в единство	2	2
301	эта внутренняя	1	2
302	в самых	1	2
303	все свои	1	2
304	явление в	1	2
305	для нас	1	2
306	в сознании	1	2
307	ему не	1	2
308	у нас	2	2
309	на протяжении	1	2
310	мы все	1	2
311	оно может	2	2
312	и о	5	2
313	зрения не	1	2
314	то время	1	2
315	на том	1	2
316	в произведение	1	2
317	можно было	4	2
318	не с	4	2
319	произведения не	1	2
320	иногда в	1	2
321	и вообще	2	2
322	в другом	2	2
323	за пределами	1	2
324	др и	1	2
325	можно сказать	2	2
326	а также	1	2
327	нас в	1	2
328	слова для	1	2
329	в лучшем	2	2
330	и самая	1	2
331	предмета и	2	2
332	здесь не	4	2
333	композиционная форма	4	2
334	каждый момент	4	2
335	между тем	7	2
336	и тем	3	2
337	нас здесь	1	2
338	связи с	2	2
339	уже не	1	2
340	и у	2	2
341	только на	1	2
342	в виде	2	2
343	или даже	1	2
344	в известной	3	2
345	в одном	1	2
346	произведения и	2	2
347	с этими	1	2
348	для того	2	2
349	именно как	1	2
350	до сих	1	2
351	не есть	6	2
352	а на	1	2
353	с которым	1	2
354	и композиционно	1	2
355	между этими	1	2
356	совершенно не	7	2
357	что все	2	2
358	связь с	3	2
359	в частности	2	2
360	так же	1	2
361	его как	3	2
362	здесь оно	1	2
363	речь в	1	2
364	быть только	5	2
365	со всею	1	2
366	для понимания	2	2
367	должно быть	5	2
368	в контексте	1	2
369	активности и	1	2
370	лучшем случае	2	2
371	того или	2	2
372	не является	3	2
373	одна из	2	2
374	оно как	1	2
375	имеет дело	9	2
376	ни было	3	2
377	между ними	4	2
378	сказать что	4	2
379	самого языка	1	2
380	или иного	2	2
381	первом случае	1	2
382	вносит в	1	2
383	и эта	2	2
384	к этому	2	2
385	себя как	5	1
386	может осуществлять	1	1
387	художественного произведения	11	1
388	не остается	2	1
389	лишь там	2	1
390	выражения в	1	1
391	и методы	1	1
392	тех же	1	1
393	своей основной	1	1
394	к данному	1	1
395	и есть	2	1
396	чего не	1	1
397	от самого	1	1
398	в определенный	2	1
399	единством в	1	1
400	из его	1	1
401	к особенностям	1	1
402	не имеют	2	1
403	действительности и	3	1
404	иметь место	1	1
405	его не	2	1
406	из всех	1	1
407	со всех	2	1
408	мы имеем	2	1
409	предмета в	1	1
410	и ничего	1	1
411	что уже	1	1
412	и художественное	2	1
413	место в	8	1
414	в основных	1	1
415	высказывания в	1	1
416	но она	2	1
417	форму слова	1	1
418	всех моментов	1	1
419	и со	1	1
420	целого в	1	1
421	входящую в	1	1
422	как впрочем	1	1
423	и он	2	1
424	и бесспорно	1	1
425	форм в	1	1
426	всех сторон	2	1
427	произведение и	3	1
428	не нужно	5	1
429	основная особенность	1	1
430	в иванов	1	1
431	и возможности	1	1
432	на их	1	1
433	бы то	3	1
434	этим не	1	1
435	оглядки на	2	1
436	без всякого	1	1
437	его так	1	1
438	а следовательно	1	1
439	как целое	1	1
440	в в	1	1
441	но как	2	1
442	а только	2	1
443	не входит	10	1
444	в противовес	1	1
445	со всеми	3	1
446	не все	2	1
447	к слову	1	1
448	в помощи	1	1
449	в общем	1	1
450	менее всего	3	1
451	в новом	1	1
452	иногда и	3	1
453	произведение не	3	1
454	отличие от	5	1
455	и изучены	1	1
456	в едином	2	1
457	или иное	2	1
458	в свои	1	1
459	связи и	3	1
460	каково бы	1	1
461	конечно совершенно	1	1
462	проч все	3	1
463	которые не	1	1
464	определения и	1	1
465	характер и	1	1
466	есть они	1	1
467	в значительной	2	1
468	стороны и	1	1
469	какие бы	1	1
470	то или	2	1
471	и исторические	1	1
472	в противном	3	1
473	и где	1	1
474	могли бы	1	1
475	целый ряд	1	1
476	что по	1	1
477	в действительности	1	1
478	отнесены к	2	1
479	своего выражения	1	1
480	в себя	2	1
481	к другому	1	1
482	и отрывает	1	1
483	прозаический и	1	1
484	бы не	2	1
485	определяет все	1	1
486	момент как	4	1
487	в этой	1	1
488	такое значение	1	1
489	время этот	1	1
490	только один	1	1
491	лица и	2	1
492	на то	2	1
493	вследствие этого	3	1
494	и если	1	1
495	направлено на	1	1
496	фоне которых	1	1
497	в лирике	2	1
498	и частично	2	1
499	к миру	3	1
500	единство в	1	1
501	он должен	2	1
502	к одному	1	1
503	не к	6	1
504	понимания и	1	1
505	слова которое	1	1
506	формы его	1	1
507	этого мышления	1	1
508	ориентация на	1	1
509	в нее	1	1
510	по аналогии	1	1
511	именно это	1	1
512	человека в	2	1
513	значительной степени	1	1
514	бы они	1	1
515	подход к	1	1
516	то ни	3	1
517	отходит в	1	1
518	не дает	2	1
519	является конечно	2	1
520	бы быть	1	1
521	изъятый из	1	1
522	его своим	1	1
523	и чистой	2	1
524	есть не	2	1
525	особенно в	2	1
526	из разновидностей	1	1
527	может стать	3	1
528	действительности в	2	1
529	форму и	2	1
530	моменты в	1	1
531	в свой	1	1
532	содержание и	2	1
533	которая в	1	1
534	ни в	11	1
535	произведение как	4	1
536	о которых	2	1
537	но вся	1	1
538	ни одной	1	1
539	суть формы	1	1
540	что совершенно	2	1
541	и определяет	2	1
542	этого не	1	1
543	и уже	1	1
544	и вне	1	1
