N	3gram	Vinokur_St_2	Myshleni
1	в том что	16	21
2	с точки зрения	2	18
3	для того чтобы	5	10
4	в высшей степени	1	7
5	заключается в том	1	7
6	в зависимости от	1	6
7	в связи с	1	6
8	во всяком случае	3	6
9	на то что	2	6
10	по отношению к	1	5
11	на этот вопрос	1	5
12	по сравнению с	1	5
13	в самом деле	2	4
14	в том чтобы	1	4
15	о том что	11	4
16	в предисловии к	2	4
17	в том числе	1	3
18	в отличие от	2	3
19	в данном случае	1	3
20	по этому поводу	2	3
21	в этом отношении	9	3
22	себе отчета в	1	2
23	том что в	2	2
24	в другом месте	2	2
25	более или менее	2	2
26	на самом деле	1	2
27	в этом смысле	1	2
28	в том же	2	2
29	то что с	1	2
30	что он не	4	2
31	как раз в	2	2
32	ли можно сомневаться	1	2
33	то что он	2	2
34	не дает ни	1	2
35	на вопрос о	1	2
36	в пользу того	1	2
37	вопрос о том	3	2
38	речь идет о	3	2
39	друг к другу	1	1
40	сомневаться в том	2	1
41	речи не является	1	1
42	что в этом	1	1
43	в течение лет	1	1
44	иметь в виду	3	1
45	там где нет	1	1
46	дело в том	4	1
47	того чтобы показать	1	1
48	и по существу	1	1
49	он не может	1	1
50	около двух лет	1	1
51	но все это	2	1
52	что поэтому она	1	1
53	до сих пор	5	1
54	сам по себе	1	1
55	бы то ни	2	1
56	не имеет никакого	1	1
57	то что в	2	1
58	вместо того чтобы	1	1
59	об этом в	1	1
60	с тем что	2	1
61	ни у кого	1	1
62	в сущности говоря	1	1
63	совершенно так же	2	1
64	точно так же	1	1
65	на первом месте	1	1
66	если оно не	1	1
67	именно в этом	1	1
68	как и вообще	1	1
69	не только имеет	1	1
70	пытались доказать что	1	1
71	не в том	2	1
72	сами по себе	2	1
73	пользу того что	1	1
74	то ни было	2	1
75	тот факт что	4	1
76	мы видели выше	1	1
77	сомнений в том	1	1
78	дело не в	1	1
79	точки зрения но	1	1
80	но вместе с	1	1
81	нельзя не признать	1	1
82	с другой стороны	3	1
83	так же как	3	1
84	на основании анализа	1	1
85	то обстоятельство что	4	1
86	том смысле что	1	1
87	против того что	1	1
88	ничего общего с	1	1
89	к выводу что	1	1
90	с самого начала	3	1
91	не только не	2	1
92	как бы ни	1	1
93	по его мнению	1	1
94	но в отношении	1	1
95	за то что	2	1
96	судить о том	1	1
97	после того как	4	1
98	на одной из	1	1
99	дает ни малейшего	1	1
100	в том смысле	2	1
101	в известном смысле	1	1
102	том что он	5	1
103	к тому же	2	1
104	а затем уже	1	1
105	можно сомневаться в	1	1
106	доказательства того что	1	1
107	как мы видели	1	1
108	в свое время	1	1
