N	3gram	Bakhtin_Fr_1	Psycholo
1	в том что	6	9
2	не может быть	1	8
3	в самом деле	1	7
4	во всяком случае	1	6
5	с другой стороны	1	5
6	с одной стороны	2	5
7	для того чтобы	1	5
8	в какой мере	1	3
9	до сих пор	4	3
10	в отличие от	4	3
11	в собственном смысле	1	3
12	к тому чтобы	1	3
13	сказать что в	1	3
14	все то что	1	3
15	потому что он	1	2
16	в настоящее время	1	2
17	с точки зрения	3	2
18	имеет в виду	1	2
19	в этом отношении	3	2
20	то или иное	1	2
21	в применении к	3	2
22	тех или иных	1	2
23	в последнее время	1	2
24	в целом ряде	1	2
25	так и в	2	2
26	никогда не может	1	2
27	в одном из	1	2
28	то есть в	4	2
29	мы видим что	1	2
30	на самом деле	2	2
31	не может стать	1	2
32	но прежде всего	1	1
33	в прошлое и	1	1
34	всем остальным формам	1	1
35	еще далеко не	1	1
36	точки зрения на	1	1
37	в основе своей	2	1
38	в чем же	1	1
39	явления но в	1	1
40	дело в том	2	1
41	в сущности всегда	1	1
42	теми или иными	1	1
43	в том числе	10	1
44	том что он	1	1
45	и в полном	1	1
46	что с точки	1	1
47	выходит за пределы	3	1
48	сами по себе	1	1
49	леонардо да винчи	2	1
50	сих пор недостаточно	1	1
51	резко отличается от	1	1
52	несмотря на это	1	1
53	места в системе	1	1
54	в значительной мере	2	1
55	может быть только	1	1
56	и в области	1	1
57	речь идет не	1	1
58	в это время	2	1
59	не потому что	1	1
60	до конца и	1	1
61	не только в	1	1
62	лежит в основе	1	1
63	в живописи и	1	1
64	в себя и	1	1
65	в известном смысле	1	1
66	не могут быть	1	1
67	в связи с	1	1
68	это и не	1	1
69	как бы в	1	1
70	беда в том	1	1
71	что при таком	1	1
72	бросается в глаза	1	1
73	произведения но и	1	1
74	можно определить как	1	1
75	как и всякая	1	1
76	и в изобразительном	1	1
77	существенную роль в	2	1
78	быть определены как	1	1
79	включает в себя	1	1
80	можно сказать что	1	1
81	и в частности	2	1
82	мы вовсе не	1	1
83	в искусстве и	1	1
84	в вопросе о	1	1
85	в сущности не	1	1
86	в области литературы	2	1
87	и в том	2	1
88	именно потому что	1	1
89	том можно ли	1	1
90	романе и в	1	1
91	то есть она	1	1
92	к тому же	1	1
93	том числе и	7	1
