N	2gram	Losev_Dial_3	Istorich
1	и в	24	22
2	мы имеем	1	19
3	в этом	8	17
4	и т	24	16
5	т е	48	16
6	т д	23	15
7	что в	7	15
8	не только	23	14
9	но и	9	12
10	и не	27	12
11	в этих	1	11
12	может быть	13	11
13	и пр	6	11
14	или в	2	11
15	но в	2	10
16	таким образом	13	10
17	еще не	2	10
18	в нем	3	9
19	и говорит	1	9
20	что и	6	9
21	в том	5	9
22	что он	13	9
23	вместе с	1	9
24	как мы	2	8
25	с этим	3	8
26	том что	8	8
27	но не	2	7
28	то что	14	7
29	и здесь	2	7
30	уже не	5	7
31	из них	3	7
32	так как	6	7
33	с другой	4	7
34	другой стороны	2	7
35	то же	6	6
36	мы уже	3	6
37	не вполне	2	6
38	это не	4	6
39	в ином	1	6
40	во время	1	6
41	ничего не	17	6
42	связи с	1	6
43	все еще	2	6
44	так в	2	6
45	если бы	6	6
46	в них	5	6
47	то и	3	6
48	друг друга	3	6
49	мы можем	1	6
50	а не	26	6
51	связь с	1	6
52	в течение	1	6
53	а в	2	6
54	все же	3	5
55	он не	5	5
56	что она	9	5
57	тем не	10	5
58	не менее	11	5
59	могут быть	2	5
60	к нему	3	5
61	того что	12	5
62	так что	8	5
63	до сих	1	5
64	показывает что	2	5
65	на ней	1	5
66	в некоторых	1	5
67	у меня	2	5
68	в частности	2	5
69	или по	1	5
70	есть и	12	5
71	сих пор	1	5
72	и на	3	4
73	все эти	3	4
74	не в	3	4
75	имеем в	1	4
76	на этом	2	4
77	и с	6	4
78	не всегда	1	4
79	у нас	4	4
80	как это	5	4
81	но он	1	4
82	к ней	1	4
83	и его	5	4
84	тем что	3	4
85	что на	1	4
86	она не	3	4
87	в другой	1	4
88	только в	5	4
89	и они	2	4
90	в других	1	4
91	а именно	2	4
92	они не	2	4
93	в данном	2	4
94	для нас	2	4
95	не может	19	4
96	имеем и	1	3
97	если я	2	3
98	что иное	6	3
99	я не	6	3
100	представление о	1	3
101	и ее	3	3
102	иное как	6	3
103	в чем	4	3
104	со стороны	2	3
105	не видно	2	3
106	в одной	3	3
107	целый ряд	2	3
108	и как	8	3
109	и к	5	3
110	выше мы	1	3
111	из этих	2	3
112	их в	2	3
113	его в	1	3
114	было бы	5	3
115	все равно	2	3
116	выше гл	1	3
117	далеко не	1	3
118	как и	7	3
119	одном из	1	3
120	и эти	2	3
121	можно ли	5	3
122	никогда не	7	3
123	потому что	7	3
124	а мы	3	3
125	он и	3	3
126	к тому	4	3
127	о том	6	3
128	здесь не	1	3
129	данном случае	1	3
130	уже с	1	3
131	что у	2	3
132	можно только	4	3
133	особого рода	3	3
134	в его	2	3
135	эти два	1	3
136	и она	2	3
137	и у	2	3
138	при помощи	3	3
139	прежде всего	8	3
140	у него	2	3
141	мы еще	1	3
142	однако что	2	3
143	превращается в	6	3
144	в связи	1	3
145	если это	1	3
146	о себе	2	3
147	так же	4	3
148	а если	3	3
149	стороны и	1	3
150	быть и	3	3
151	но это	5	3
152	и от	3	3
153	его не	2	3
154	и все	6	3
155	сказать что	4	3
156	не что	6	3
157	ее в	2	3
158	все что	3	3
159	ту же	1	2
160	например в	2	2
161	и то	4	2
162	на самом	1	2
163	но тем	1	2
164	и есть	16	2
165	в котором	1	2
166	не имеют	2	2
167	той же	3	2
168	часто бывает	1	2
169	или наоборот	1	2
170	же как	2	2
171	вопрос о	5	2
172	время как	4	2
173	но она	3	2
174	на себя	3	2
175	из того	2	2
176	то это	9	2
177	и он	2	2
178	в ней	2	2
179	то мы	1	2
180	в сторону	1	2
181	в качестве	1	2
182	себе и	1	2
183	независимо от	1	2
184	его на	2	2
185	в своем	3	2
186	хотя и	5	2
187	есть ли	5	2
188	в этот	1	2
189	ни один	2	2
190	то время	4	2
191	во многих	1	2
192	тому же	2	2
193	если он	1	2
194	при этом	2	2
195	видно что	1	2
196	достаточно чтобы	1	2
197	на одну	1	2
198	они в	1	2
199	всех этих	1	2
200	в виде	8	2
201	и вот	2	2
202	имеют право	1	2
203	так и	5	2
204	но все	1	2
205	известно что	1	2
206	ни в	9	2
207	вовсе не	13	2
208	и уже	2	2
209	и для	2	2
210	выйти за	3	2
211	после этого	1	2
212	такой же	1	2
213	как таковой	2	2
214	не мог	1	2
215	точки зрения	25	2
216	таких примеров	1	2
217	друг другу	1	2
218	что было	1	2
219	но они	2	2
220	и более	1	2
221	даже в	1	2
222	в то	5	2
223	не имеет	11	2
224	одна из	3	2
225	я буду	1	2
226	на дороге	1	2
227	ли это	1	2
228	вот почему	1	2
229	как только	1	2
230	утверждать что	6	2
231	и это	4	2
232	и о	3	2
233	не с	1	2
234	связанных с	1	2
235	говорят что	2	2
236	связанное с	1	2
237	о ней	2	2
238	и что	15	2
239	в силу	3	2
240	все время	3	2
241	в него	1	2
242	же в	2	2
243	же можно	2	2
244	этот вопрос	1	2
245	сына в	1	2
246	очень много	1	2
247	и так	1	2
248	к отцу	2	2
249	или сам	1	2
250	с одной	3	2
251	для нее	1	2
252	что не	5	2
253	а то	1	2
254	мы знаем	3	2
255	всяком случае	2	2
256	в одном	1	2
257	никто не	2	2
258	у нее	1	2
259	только на	7	2
260	в особенности	7	2
261	знает не	1	2
262	и даже	13	2
263	даже не	6	2
264	сюда же	1	2
265	есть только	12	2
266	не было	3	2
267	одной стороны	3	2
268	представления о	1	2
269	не видит	1	2
270	уже давно	1	2
271	нет никаких	2	2
272	можно утверждать	2	2
273	и потому	2	2
274	да и	1	2
275	отношения не	1	2
276	с очень	1	2
277	можно сказать	1	2
278	в особом	2	2
279	на одной	1	2
280	указать на	1	2
281	если не	3	2
282	что там	1	2
283	происходит в	1	2
284	то не	1	2
285	от него	1	2
286	или не	5	2
287	нет ничего	9	2
288	совершенно не	2	2
289	жизни и	5	2
290	точно так	2	2
291	а я	2	2
292	только не	10	2
293	во всяком	2	2
294	она была	2	1
295	за ее	1	1
296	кто бы	1	1
297	также и	2	1
298	таком случае	10	1
299	начинается с	1	1
300	никогда нельзя	1	1
301	а из	2	1
302	он весьма	1	1
303	самом деле	6	1
304	в приведенном	1	1
305	ясно что	7	1
306	далее если	1	1
307	я остановлюсь	1	1
308	это однако	1	1
309	этого он	2	1
310	со своей	1	1
311	и этот	1	1
312	и за	1	1
313	не слышим	1	1
314	есть не	9	1
315	хорошо и	1	1
316	значении в	1	1
317	мы не	5	1
318	на место	1	1
319	и совсем	1	1
320	вас не	1	1
321	уже перед	1	1
322	начало и	2	1
323	на них	2	1
324	что его	5	1
325	где же	4	1
326	но как	2	1
327	не то	1	1
328	со всеми	2	1
329	под страхом	1	1
330	нельзя говорить	1	1
331	к ним	1	1
332	иногда и	1	1
333	считать ее	1	1
334	тут же	1	1
335	не просто	18	1
336	свое существование	1	1
337	нет и	4	1
338	есть просто	4	1
339	отнюдь не	10	1
340	чем же	1	1
341	если она	1	1
342	по которому	2	1
343	что как	1	1
344	понимать в	1	1
345	перед нами	3	1
346	кроме того	6	1
347	бы я	1	1
348	к этой	2	1
349	ее от	2	1
350	говорят о	1	1
351	что это	12	1
352	этим я	2	1
353	право на	1	1
354	он теряет	1	1
355	не отличает	2	1
356	бы только	2	1
357	или она	2	1
358	на то	3	1
359	вообще не	2	1
360	сколько ни	1	1
361	исходит из	2	1
362	должна быть	6	1
