N	3gram	Vinokur_Ku_2	Myshleni
1	в том что	10	31
2	заключается в том	1	14
3	с точки зрения	8	11
4	мы могли бы	1	9
5	с одной стороны	1	9
6	в этом смысле	5	8
7	с другой стороны	7	8
8	в этом отношении	3	7
9	смысле этого слова	1	7
10	в самом деле	7	6
11	можно было бы	9	5
12	так же как	2	5
13	для того чтобы	8	5
14	и той же	1	4
15	в первую очередь	1	4
16	с этой точки	2	4
17	и то что	1	4
18	одной и той	1	4
19	этой точки зрения	2	4
20	на то что	2	4
21	состоит в том	1	3
22	в этом случае	2	3
23	вместе с тем	2	3
24	точно так же	3	3
25	по сравнению с	1	3
26	во всяком случае	5	3
27	в связи с	3	3
28	то обстоятельство что	7	3
29	о том что	1	3
30	речь идет о	1	3
31	в настоящее время	1	2
32	и не только	1	2
33	только в том	2	2
34	в отличие от	2	2
35	в этой области	4	2
36	в данном случае	1	2
37	в том чтобы	1	2
38	с помощью которого	1	2
39	не могут быть	1	2
40	все более и	1	2
41	в свое время	2	2
42	в свою очередь	2	2
43	более и более	1	2
44	в вопросе о	1	2
45	в том смысле	1	2
46	могли бы сказать	1	2
47	как мы видели	1	2
48	мы будем иметь	1	1
49	я думаю что	1	1
50	том что в	1	1
51	что иное как	1	1
52	приводит к положению	1	1
53	том смысле как	1	1
54	чуть ли не	1	1
55	прежде всего в	1	1
56	не говоря уже	2	1
57	на самом деле	2	1
58	но даже и	2	1
59	слова не только	1	1
60	новые и новые	1	1
61	так как оно	1	1
62	и на том	1	1
63	принять во внимание	1	1
64	том случае если	2	1
65	в зависимости от	4	1
66	что он не	1	1
67	бы то ни	1	1
68	что все эти	3	1
69	потому что и	1	1
70	вместо того чтобы	1	1
71	то же в	1	1
72	до сих пор	1	1
73	состоит не в	1	1
74	совершенно ясно что	1	1
75	находит свое выражение	1	1
76	по сравнению со	1	1
77	у нас нет	1	1
78	и здесь мы	1	1
79	одном и том	1	1
80	говоря уже о	2	1
81	в том случае	2	1
82	и в частности	1	1
83	к тому что	1	1
84	было бы сказать	1	1
85	в силу той	2	1
86	то ни было	1	1
87	все это в	1	1
88	то время как	1	1
89	том что мы	1	1
90	может быть не	1	1
91	имеет еще и	1	1
92	того что слово	1	1
93	не только в	4	1
94	в противоречии с	1	1
95	в конце концов	3	1
96	и том же	1	1
97	а также и	1	1
98	мы видели выше	1	1
99	что к этому	1	1
100	то же что	1	1
101	привести к такому	1	1
102	нет никаких оснований	1	1
103	к тому же	1	1
104	таким же образом	1	1
105	не может быть	4	1
106	не только у	1	1
107	едва ли не	1	1
108	иначе как в	1	1
109	по себе не	2	1
110	не имеет никакого	1	1
111	в то время	1	1
112	только то что	1	1
113	убедиться в этом	1	1
114	в русском языке	9	1
115	сводится в сущности	1	1
116	становится для нас	1	1
117	но для того	1	1
118	само по себе	5	1
119	ничего общего с	1	1
120	на том простом	1	1
121	с самого начала	1	1
122	значение этого вопроса	1	1
123	но все же	2	1
124	мы знаем что	2	1
125	о которых говорит	1	1
126	можно сказать что	2	1
127	мы говорим о	2	1
128	они ни были	1	1
129	и приводит к	2	1
130	после того как	1	1
131	тем самым мы	2	1
132	в каком отношении	1	1
133	не что иное	1	1
134	тех или иных	1	1
135	тем не менее	5	1
136	мы сталкиваемся с	1	1
137	как и в	1	1
138	в сущности к	1	1
139	ничего принципиально нового	1	1
140	только тогда когда	1	1
