N	2gram	Vinokur_Ku_2	Literetu
1	не только	20	24
2	при этом	2	19
3	в качестве	8	17
4	но и	7	17
5	в том	19	16
6	а не	10	16
7	в частности	2	15
8	том что	11	14
9	в году	2	13
10	может быть	15	13
11	и не	16	12
12	в этом	18	12
13	в своем	2	11
14	состоит в	2	11
15	своего рода	4	11
16	прежде всего	8	11
17	такого рода	1	10
18	то что	9	10
19	или иначе	3	9
20	в целом	1	8
21	так или	2	8
22	не в	8	8
23	и в	23	8
24	только в	5	8
25	как это	5	8
26	я не	5	7
27	отказ от	2	7
28	как бы	4	7
29	в себе	1	7
30	русской классической	1	7
31	не менее	7	7
32	в его	5	7
33	уже не	8	7
34	и я	1	6
35	в рамках	1	6
36	как и	2	6
37	точки зрения	14	6
38	того что	3	6
39	связи с	3	6
40	то же	6	5
41	отличие от	2	5
42	как в	3	5
43	в отличие	2	5
44	в то	4	5
45	казалось бы	3	5
46	а также	3	5
47	же время	3	5
48	в конечном	2	5
49	русской литературе	1	5
50	же в	3	5
51	что он	5	5
52	уже в	3	5
53	не может	9	5
54	в данном	4	5
55	с этой	2	5
56	я в	1	5
57	с его	1	5
58	тем самым	2	5
59	в своей	2	4
60	еще не	5	4
61	столь же	1	4
62	но не	6	4
63	конечном счете	2	4
64	в этой	6	4
65	все же	7	4
66	всего лишь	3	4
67	по преимуществу	2	4
68	в случае	1	4
69	перестает быть	1	4
70	не как	2	4
71	в силу	7	4
72	лишь в	5	4
73	для этого	3	4
74	и его	3	4
75	ведет к	1	4
76	деятельности в	1	4
77	данном случае	2	4
78	никогда не	2	4
79	так и	4	4
80	и тем	5	4
81	в конце	4	4
82	как раз	3	4
83	в связи	4	4
84	со стороны	4	4
85	это не	6	4
86	в своих	2	4
87	в сфере	3	3
88	тех же	2	3
89	и есть	2	3
90	тем же	2	3
91	исходит из	1	3
92	также и	5	3
93	по отношению	1	3
94	более чем	1	3
95	в самом	12	3
96	в принципе	1	3
97	силу своей	1	3
98	таким образом	5	3
99	той же	2	3
100	далеко не	1	3
101	русской культуры	1	3
102	он и	2	3
103	несмотря на	5	3
104	не мог	1	3
105	в их	2	3
106	классической литературы	1	3
107	но в	11	3
108	том же	1	3
109	дело в	1	3
110	одна из	1	3
111	не должен	1	3
112	в области	11	3
113	свое собственное	1	3
114	ли не	2	3
115	всего в	3	3
116	в виду	3	3
117	в пределах	4	3
118	приводит к	5	3
119	одного из	2	3
120	сводится к	3	3
121	нуждается в	2	3
122	один из	5	3
123	и прежде	1	3
124	потому что	25	3
125	этом в	1	3
126	одно из	1	3
127	у него	3	3
128	и даже	2	3
129	с другой	8	3
130	еще и	2	3
131	и др	1	3
132	не было	4	3
133	быть это	1	3
134	да и	6	3
135	этой точки	2	3
136	аналогии с	3	3
137	что в	10	3
138	а в	3	3
139	же и	2	3
140	во всяком	5	3
141	всем и	1	2
142	чтобы не	2	2
143	и весьма	1	2
144	того же	3	2
145	и то	5	2
146	самом деле	9	2
147	должна быть	5	2
148	в сущности	9	2
149	как правило	1	2
150	могло быть	1	2
151	то он	1	2
152	а только	3	2
153	нет не	1	2
154	относится к	1	2
155	отнюдь не	4	2
156	общего с	1	2
157	бы я	1	2
158	этой цели	2	2
159	только то	1	2
160	все эти	12	2
161	чуть ли	1	2
162	не оставляет	1	2
163	из этих	1	2
164	но без	1	2
165	тому же	1	2
166	во многих	1	2
167	в нем	4	2
168	поскольку он	1	2
169	в нашей	4	2
170	же это	1	2
171	этой книге	3	2
172	на этом	3	2
173	различие между	3	2
174	здесь как	1	2
175	для нее	1	2
176	было бы	15	2
177	на почве	1	2
178	в слове	1	2
179	как сказано	1	2
180	бы на	2	2
181	что такое	3	2
182	а как	1	2
183	всяком случае	5	2
184	с точки	8	2
185	мы в	2	2
186	от себя	1	2
187	что я	4	2
188	это всего	2	2
189	тем не	6	2
190	однако в	1	2
191	даже в	1	2
192	так называемого	1	2
193	ничего кроме	1	2
194	xviii века	1	2
195	дело не	2	2
196	виду не	1	2
197	как будто	2	2
198	этом отношении	3	2
199	искусства это	1	2
200	могут быть	4	2
201	к тому	4	2
202	должен быть	5	2
203	у достоевского	1	2
204	в себя	1	2
205	говоря уже	2	2
206	роль в	2	2
207	на том	2	2
208	обращаясь к	1	2
209	ту же	6	2
210	различного рода	1	2
211	или иной	1	2
212	в другом	2	2
213	о том	1	2
214	рассчитана на	1	2
215	с одной	2	2
216	воздействия на	1	2
217	обращается к	1	2
218	между тем	6	2
219	и только	1	2
220	хотя бы	9	2
221	их не	2	2
222	то и	3	2
223	есть наиболее	2	2
224	что не	6	2
225	так называемый	1	2
226	что для	2	2
227	не сам	1	2
228	для него	1	2
229	а потому	1	2
230	не случайно	1	2
231	тем что	3	2
232	одной стороны	1	2
233	превращается в	2	2
234	этого не	3	2
235	не на	2	2
236	всей русской	1	2
237	так называемых	2	2
238	все более	1	2
239	а вы	1	2
240	если оно	1	2
241	произведение в	1	2
242	можно было	9	2
243	это как	1	2
244	своей собственной	3	2
245	тем более	1	2
246	все они	2	2
247	не есть	1	2
248	о своем	1	2
249	не говоря	2	2
250	на это	3	2
251	в искусстве	1	2
252	по поводу	2	2
253	которая не	1	2
254	стороны к	1	1
255	же как	2	1
256	как заявил	2	1
257	на самом	2	1
258	только потому	8	1
259	идет о	1	1
260	показать что	1	1
261	все ту	1	1
262	установка на	2	1
263	по которым	1	1
264	свое место	2	1
265	сам автор	1	1
266	в основании	2	1
267	каком отношении	1	1
268	ни были	3	1
269	жизни для	1	1
270	есть не	1	1
271	особенность этого	1	1
272	годы не	1	1
273	точнее и	1	1
274	мы не	1	1
275	уверен что	1	1
276	превратилась в	1	1
277	вопрос о	9	1
278	и новые	1	1
279	нам в	1	1
280	есть нечто	1	1
281	только язык	1	1
282	но даже	2	1
283	зависимости от	5	1
284	и он	1	1
285	это время	1	1
286	разумеется не	1	1
287	я рад	1	1
288	он был	1	1
289	бы то	1	1
290	в чем	1	1
291	только после	1	1
292	глаза на	1	1
293	но как	1	1
294	и никто	1	1
295	ответ на	2	1
296	отношение к	1	1
297	не просто	2	1
298	себя вне	1	1
299	что они	2	1
300	толстого и	1	1
301	например для	1	1
302	как к	1	1
303	более и	1	1
304	однако не	4	1
305	перед нами	4	1
306	мы можем	1	1
307	могли бы	2	1
308	и как	1	1
309	не мне	1	1
310	ход мысли	1	1
311	то в	1	1
312	за собой	2	1
313	себе как	1	1
314	в которой	1	1
315	языка есть	1	1
316	в нашем	7	1
317	если мы	4	1
318	в последнее	1	1
319	что к	1	1
320	и двух	1	1
321	традиция в	1	1
322	общеизвестно что	1	1
323	на то	4	1
324	за рамки	2	1
325	роли в	1	1
326	по словам	2	1
327	в статье	3	1
328	первая же	1	1
329	этом своем	1	1
330	а скорее	1	1
331	он не	3	1
332	от которого	1	1
333	едва ли	1	1
334	к одному	1	1
335	и вот	5	1
336	почти исключительно	1	1
337	и более	2	1
338	в зависимости	4	1
339	какой бы	1	1
340	и по	3	1
341	но дело	1	1
342	так например	1	1
343	или иных	1	1
344	не должно	2	1
345	но все	4	1
346	значительной степени	1	1
347	свою власть	1	1
348	этом последнем	1	1
349	в одну	2	1
350	в каждом	1	1
351	оно и	1	1
352	то ни	1	1
353	и вкус	1	1
354	пусть и	1	1
355	и с	7	1
356	бы быть	1	1
357	а по	1	1
358	большинстве случаев	2	1
359	знает что	3	1
360	в глазах	2	1
361	элементы не	1	1
362	чаще всего	1	1
363	в них	4	1
364	соответствии с	2	1
365	их как	1	1
366	а прежде	1	1
367	в ее	1	1
368	мы имеем	5	1
369	с тем	2	1
370	не всегда	2	1
371	и уже	1	1
372	должно быть	4	1
373	потому и	1	1
374	и некоторые	1	1
375	такой же	1	1
376	автор статьи	1	1
377	литература и	2	1
378	в этих	1	1
379	как некоторое	2	1
380	но до	1	1
381	ссылки на	1	1
382	часто оказываются	1	1
383	представить себе	2	1
384	в следующем	1	1
385	в отношении	2	1
386	которого является	1	1
387	что от	1	1
388	в которых	2	1
389	однако он	1	1
390	в поэме	1	1
391	творчества и	1	1
392	по крайней	6	1
393	если бы	12	1
394	ни было	1	1
395	как от	1	1
396	быть не	2	1
397	тому чтобы	1	1
398	того кто	1	1
399	вовсе не	9	1
400	а вот	1	1
401	и тому	1	1
402	что есть	1	1
403	если и	3	1
404	случае в	1	1
405	культурной жизни	1	1
406	она не	2	1
407	не имеет	4	1
408	самого начала	1	1
409	тогда когда	1	1
410	только из	1	1
411	не нуждается	1	1
412	говорить о	4	1
413	что вы	1	1
414	иметь в	2	1
415	но только	4	1
416	в день	2	1
417	это мы	1	1
418	на котором	1	1
419	в наше	2	1
420	искусство которое	1	1
421	другой стороны	7	1
422	тех или	1	1
423	для нас	4	1
424	языка который	1	1
425	только с	1	1
426	и позволяет	1	1
427	в каком	4	1
428	кино и	1	1
429	в стиле	1	1
430	например что	2	1
431	уже о	3	1
432	указание на	3	1
433	отличается от	3	1
434	жизни это	1	1
435	поэзии как	1	1
436	день и	1	1
437	имеет место	1	1
438	ничего общего	1	1
439	на вопрос	1	1
440	году в	1	1
441	глубоко в	1	1
442	как мы	3	1
443	свою очередь	2	1
444	с каким	1	1
445	и от	2	1
446	последнее время	3	1
447	так в	3	1
448	за счет	2	1
449	с самого	1	1
450	и иные	1	1
451	№ г	1	1
452	или в	4	1
453	он говорит	1	1
454	мог бы	1	1
455	что подобное	1	1
456	к тем	1	1
457	а все	1	1
458	помочь ему	1	1
459	быть может	1	1
460	в эпоху	1	1
461	собой и	1	1
462	но может	1	1
