N	3gram	Losev_Dial_1	FransuaR
1	о том что	2	5
2	то же время	4	5
3	в то же	4	5
4	в самом деле	1	4
5	с одной стороны	2	4
6	в этом отношении	2	3
7	до сих пор	2	3
8	сказать что в	1	2
9	и в особенности	1	2
10	одной стороны и	2	2
11	с точки зрения	12	2
12	как мы увидим	1	2
13	и вовсе не	1	2
14	как один из	2	2
15	во всех этих	1	2
16	с другой стороны	4	2
17	в том что	7	2
18	его так что	1	1
19	а потому что	1	1
20	мир в котором	1	1
21	нем есть и	1	1
22	в той или	1	1
23	другой стороны в	1	1
24	в чем же	1	1
25	ровно ничего не	3	1
26	как раз на	1	1
27	божества и что	1	1
28	дело в том	1	1
29	более или менее	3	1
30	что не остается	1	1
31	думать что все	1	1
32	в себе самом	2	1
33	что же касается	1	1
34	мы находим в	2	1
35	именно то что	1	1
36	на самом же	1	1
37	как бы нечто	1	1
38	из того что	1	1
39	есть только то	1	1
40	все это мы	1	1
41	но если мы	1	1
42	и даже в	1	1
43	никогда не был	1	1
44	то в чем	2	1
45	стороны и с	1	1
46	до известной степени	1	1
47	сам по себе	6	1
48	только то что	3	1
49	но в то	1	1
50	в конце концов	3	1
51	и об его	2	1
52	она никогда не	1	1
53	различные явления природы	1	1
54	в связи с	1	1
55	то что он	1	1
56	форму и как	1	1
57	если они не	1	1
58	друг к другу	2	1
59	это значило бы	1	1
60	в разной степени	1	1
61	так что не	1	1
62	это конечно не	2	1
63	мы все время	1	1
64	для того чтобы	1	1
65	не может быть	3	1
66	если мы будем	1	1
67	в то время	1	1
68	и даже больше	2	1
69	та или иная	3	1
70	пространства в котором	1	1
71	той или иной	3	1
72	но все же	1	1
73	можно сказать что	3	1
74	в нем есть	6	1
75	в каждом из	2	1
76	можно судить о	1	1
77	этот акт в	1	1
78	и с другой	2	1
79	самом же деле	1	1
80	а именно в	1	1
81	нечего и говорить	1	1
82	друг в друга	1	1
83	то что не	1	1
