N	3gram	Losev_Prob_3	FransuaR
1	в то же	4	6
2	с точки зрения	2	5
3	не только в	2	5
4	но и в	2	4
5	до сих пор	2	4
6	не может быть	5	4
7	с одной стороны	1	3
8	о том что	3	3
9	с другой стороны	5	3
10	вполне понятно что	1	2
11	можно сказать что	2	2
12	но даже и	4	2
13	только то что	2	2
14	в собственном смысле	1	2
15	содержит в себе	3	2
16	по сравнению с	2	2
17	во всяком случае	6	2
18	но несмотря на	1	2
19	как мы видели	2	2
20	но это есть	1	1
21	точка зрения на	1	1
22	только потому что	2	1
23	имеет своим предметом	2	1
24	и в эстетике	1	1
25	в те времена	1	1
26	ровно ничего не	2	1
27	и без всякого	1	1
28	дело в том	3	1
29	это означает что	1	1
30	в настоящее время	2	1
31	исследования является не	1	1
32	что для него	1	1
33	тех случаях когда	1	1
34	то есть именно	1	1
35	в первую очередь	3	1
36	на самом же	4	1
37	таким образом в	1	1
38	к тому или	1	1
39	но он не	1	1
40	по нашей терминологии	1	1
41	дело вовсе не	2	1
42	что в нем	1	1
43	то есть на	1	1
44	есть то что	1	1
45	даже и не	4	1
46	в том чтобы	1	1
47	и в литературе	1	1
48	в художественном произведении	1	1
49	таким образом и	1	1
50	в конце концов	3	1
51	в чем же	1	1
52	так и в	1	1
53	то есть чисто	1	1
54	до некоторой степени	1	1
55	мы говорили выше	1	1
56	только в его	1	1
57	да и вообще	1	1
58	в тех случаях	1	1
59	того или иного	3	1
60	вовсе не в	2	1
61	но также и	2	1
62	и особенно в	1	1
63	но никто не	1	1
64	даже и в	2	1
65	в этом случае	5	1
66	на самом деле	2	1
67	не только не	1	1
68	как мы сказали	1	1
69	самом же деле	4	1
70	на то что	1	1
71	то есть о	1	1
72	то есть то	1	1
73	не только то	1	1
74	вовсе не является	2	1
75	для того чтобы	1	1
76	в том что	9	1
77	вовсе не было	1	1
78	как и в	1	1
79	как единое и	1	1
80	то есть в	3	1
81	не нуждается в	1	1
82	только тогда когда	1	1
