N	2gram	Vygotskiy__1	FransuaR
1	и в	23	40
2	и его	6	17
3	прежде всего	10	16
4	в этом	17	15
5	мы уже	1	13
6	не только	16	13
7	в его	14	13
8	и не	9	13
9	вовсе не	3	12
10	что в	14	12
11	как и	14	11
12	но и	14	11
13	таким образом	26	10
14	как мы	5	10
15	в сущности	6	9
16	он не	5	9
17	в них	2	9
18	может быть	14	9
19	и все	5	9
20	и до	2	8
21	той же	2	8
22	и на	8	8
23	все эти	4	8
24	и с	9	8
25	во время	1	8
26	в том	24	8
27	у него	1	8
28	но в	5	8
29	то же	8	7
30	в своем	3	7
31	в виду	1	7
32	в ту	2	7
33	в одном	4	7
34	и др	1	7
35	во всех	3	6
36	в самом	7	6
37	в этих	2	6
38	в то	7	6
39	же время	2	6
40	связи с	3	6
41	в образах	1	6
42	связь с	1	6
43	и других	3	6
44	до конца	1	6
45	в своей	4	6
46	к этому	4	6
47	в нем	1	5
48	со всеми	2	5
49	в основе	8	5
50	и для	1	5
51	связаны с	1	5
52	мы видим	4	5
53	для него	2	5
54	то что	17	5
55	не было	1	5
56	а не	3	5
57	как раз	4	5
58	в своих	5	5
59	смысле слова	3	4
60	также и	1	4
61	жизни и	2	4
62	из всех	2	4
63	в ней	1	4
64	в истории	1	4
65	в нашем	2	4
66	было бы	4	4
67	ни в	4	4
68	том что	21	4
69	в эту	1	4
70	в их	3	4
71	даже в	2	4
72	того чтобы	17	4
73	в области	3	4
74	о том	6	4
75	и здесь	1	4
76	а также	1	4
77	один из	2	4
78	из них	1	4
79	так как	7	4
80	и даже	2	4
81	до сих	4	4
82	и потому	2	4
83	в данном	2	4
84	сих пор	4	4
85	в основном	1	4
86	все это	6	4
87	ни для	1	4
88	в заключение	1	4
89	самом деле	3	3
90	на самом	1	3
91	только для	3	3
92	с его	4	3
93	по отношению	7	3
94	отличие от	1	3
95	в этой	7	3
96	кроме того	1	3
97	и как	5	3
98	и наконец	2	3
99	и к	4	3
100	всей системы	2	3
101	в себе	6	3
102	в свет	1	3
103	связанные с	1	3
104	при этом	4	3
105	большей или	1	3
106	всех этих	2	3
107	для понимания	1	3
108	об этом	3	3
109	на протяжении	1	3
110	мы видели	2	3
111	в отличие	1	3
112	их в	4	3
113	для этого	5	3
114	вплоть до	1	3
115	во всем	3	3
116	и мысли	2	3
117	начиная с	2	3
118	но все	2	3
119	в ее	2	3
120	можно было	3	3
121	еще в	1	3
122	если бы	5	3
123	в другом	7	3
124	никак не	1	3
125	в значительной	2	3
126	связь между	6	3
127	между тем	9	3
128	нуждается в	2	3
129	что и	1	3
130	во всей	4	3
131	в свете	4	3
132	и следовательно	3	3
133	или меньшей	1	3
134	еще не	1	3
135	только в	6	3
136	так и	5	3
137	одно из	2	3
138	мы находим	3	3
139	в конце	2	3
140	тем что	6	3
141	в других	1	3
142	для того	15	3
143	связан с	5	3
144	сказать что	11	3
145	там где	2	3
146	в частности	2	3
147	не может	12	3
148	вместе с	9	3
149	ко всем	3	3
150	как в	4	3
151	такого рода	1	3
152	во все	1	3
153	как бы	11	3
154	в более	1	3
155	и от	3	3
156	а в	2	3
157	слово в	1	3
158	между ними	2	3
159	к этой	1	3
160	том числе	1	3
161	как известно	3	2
162	одним из	1	2
163	например в	1	2
164	связана с	2	2
165	наших дней	1	2
166	переход от	1	2
167	с в	1	2
168	мы не	7	2
169	большую роль	1	2
170	хотя бы	4	2
171	основе этого	1	2
172	на них	1	2
173	быть в	1	2
174	но не	4	2
175	из важнейших	2	2
176	до наших	1	2
177	это самое	1	2
178	в течение	2	2
179	что он	7	2
180	все же	3	2
181	и той	2	2
182	и понимания	2	2
183	его к	1	2
184	в которой	3	2
185	в целом	20	2
186	он в	3	2
187	из этих	3	2
188	выражение в	1	2
189	раз в	1	2
190	в дальнейшем	1	2
191	и если	3	2
192	на его	1	2
193	как он	3	2
194	приведенные нами	1	2
195	в первой	1	2
196	и еще	1	2
197	не к	2	2
198	и вот	2	2
199	в плане	1	2
200	одной и	2	2
201	на этом	2	2
202	старого и	1	2
203	значительной степени	2	2
204	для всей	1	2
205	лишь в	6	2
206	не боится	1	2
207	в один	2	2
208	точки зрения	26	2
209	в котором	4	2
