N	3gram	Bakhtin_Pr_4	FransuaR
1	то же время	5	6
2	в то же	5	6
3	как мы уже	2	5
4	до сих пор	8	4
5	в той же	1	4
6	но в то	2	4
7	в связи с	1	4
8	хвалы и брани	1	4
9	большей или меньшей	2	3
10	в том числе	4	3
11	в мировой литературе	1	3
12	как и все	4	3
13	в отличие от	3	3
14	в той или	1	2
15	по отношению к	5	2
16	хвала и брань	1	2
17	и в других	2	2
18	но и в	2	2
19	том числе и	3	2
20	можно было бы	2	2
21	это вовсе не	2	2
22	в значительной степени	1	2
23	мы увидим дальше	1	2
24	века и в	1	2
25	или меньшей степени	2	2
26	у рабле в	1	2
27	вместе с нею	1	2
28	по сравнению с	1	2
29	в большей или	2	2
30	не может быть	8	2
31	в данном случае	1	2
32	о том что	2	2
33	той или иной	2	2
34	можно сказать что	2	2
35	и т.п все	1	2
36	в первой книге	1	2
37	в его романе	1	2
38	и все что	1	2
39	друг в друга	1	2
40	как и в	3	2
41	в том же	1	2
42	но это конечно	1	1
43	приводит его к	1	1
44	но как раз	1	1
45	нет и не	2	1
46	проникает весь роман	1	1
47	и в сущности	2	1
48	на площади и	1	1
49	прежде всего на	1	1
50	прежде всего в	1	1
51	дело в том	2	1
52	то есть это	1	1
53	имеем в виду	3	1
54	выраженный карнавальный характер	1	1
55	мы уже сказали	2	1
56	раз и не	1	1
57	и до сих	2	1
58	и так сказать	1	1
59	и все остальные	1	1
60	также и в	1	1
61	форм редуцированного смеха	1	1
62	в средние века	1	1
63	границы между ними	1	1
64	в этом случае	1	1
65	как раз и	3	1
66	с точки зрения	9	1
67	здесь еще довольно	1	1
68	и не может	7	1
69	хотя бы и	1	1
70	отражает в себе	1	1
71	в строгом смысле	2	1
72	вместо того чтобы	1	1
73	в собственном смысле	1	1
74	что в нем	1	1
75	он остается в	1	1
76	может быть и	1	1
77	остановимся прежде всего	1	1
78	вообще во всех	1	1
79	да и сама	1	1
80	и тем же	1	1
81	в высшей степени	1	1
82	в xix веке	1	1
83	даны в своем	1	1
84	все эти оттенки	1	1
85	же время оно	1	1
86	в эти рамки	1	1
87	или в духе	1	1
88	в одном слове	3	1
89	односторонняя серьезность и	1	1
90	это конечно не	1	1
91	во всяком случае	1	1
92	как мы увидим	3	1
93	в точном смысле	1	1
94	с другой стороны	3	1
95	слияние хвалы и	1	1
96	одним и тем	1	1
97	в свое время	2	1
98	жизни то есть	1	1
99	тон и стиль	1	1
100	иногда бывает трудно	1	1
101	у рабле например	1	1
102	сих пор не	2	1
103	вот как он	1	1
104	между этими двумя	1	1
105	так как его	1	1
106	смерть и рождение	1	1
107	же характер носит	1	1
108	между тем как	1	1
109	что может быть	1	1
110	и вместе с	1	1
111	в одном из	2	1
112	с самого начала	1	1
113	строгом смысле слова	1	1
114	мы находим и	1	1
115	он и сам	1	1
116	средние века и	1	1
117	здесь вовсе не	1	1
118	мы имеем в	3	1
119	как мы видим	1	1
120	таким образом и	1	1
121	в приведенном отрывке	2	1
122	и на почве	1	1
123	в литературе эпохи	1	1
124	в узком смысле	2	1
125	мы уже указывали	1	1
126	уже указывали на	1	1
127	такой же характер	1	1
128	но все же	1	1
129	еще и не	1	1
130	этого нельзя понять	1	1
131	нам уже приходилось	2	1
132	в том что	2	1
133	те же самые	1	1
134	как мы знаем	1	1
135	одна из самых	1	1
