N	2gram	Bakhtin_Fr_8	Problema
1	то что	3	42
2	вовсе не	6	35
3	то есть	24	33
4	и в	56	32
5	и не	9	31
6	есть ее	1	24
7	не просто	3	23
8	в этом	14	19
9	не только	8	17
10	потому что	6	16
11	в себе	4	15
12	в виде	2	15
13	а не	2	15
14	но в	6	14
15	может быть	3	14
16	как бы	11	14
17	в нем	8	13
18	и тем	1	13
19	как раз	2	13
20	сказать что	3	13
21	вещи и	4	12
22	том что	8	12
23	что в	5	12
24	так и	13	12
25	а именно	1	12
26	также и	2	11
27	так как	4	11
28	о том	4	11
29	и даже	8	11
30	то же	11	10
31	в этой	6	10
32	прежде всего	6	10
33	нет ничего	1	10
34	еще не	10	9
35	но не	5	9
36	художественный образ	1	9
37	того чтобы	4	9
38	же самое	1	9
39	и это	1	9
40	и что	1	9
41	но и	9	9
42	по своему	8	9
43	в данном	2	9
44	в том	13	9
45	так же	2	9
46	и о	3	8
47	и ее	4	8
48	и на	7	8
49	все эти	15	8
50	для того	2	8
51	было бы	2	8
52	он и	2	8
53	в своей	2	8
54	данном случае	2	8
55	как нечто	1	8
56	не может	2	8
57	но это	2	8
58	смысле слова	1	7
59	во всех	8	7
60	всех этих	3	7
61	ни в	2	7
62	в них	11	7
63	между собою	2	7
64	и является	1	7
65	как мы	7	7
66	здесь не	1	7
67	никогда не	5	7
68	того что	1	7
69	что он	2	7
70	только в	9	7
71	тем что	1	7
72	все это	8	7
73	и все	6	7
74	и то	2	6
75	самом деле	2	6
76	на самом	2	6
77	за пределы	4	6
78	и как	2	6
79	в самом	9	6
80	при этом	4	6
81	его в	2	6
82	это не	2	6
83	в то	12	6
84	таким образом	17	6
85	в виду	1	6
86	и здесь	3	6
87	в его	18	6
88	этом смысле	1	6
89	так что	3	6
90	хотя и	2	6
91	действительности и	2	5
92	мы уже	10	5
93	в своем	3	5
94	перед нами	3	5
95	что она	2	5
96	далеко не	2	5
97	с тем	2	5
98	в котором	2	5
99	вещи не	1	5
100	связи с	6	5
101	ни о	2	5
102	той или	2	5
103	и которые	4	5
104	можно сказать	2	5
105	для нас	1	5
106	в других	2	5
107	или иной	1	5
108	еще и	3	5
109	тем более	1	5
110	в их	3	4
111	это совершенно	1	4
112	литературы и	1	4
113	совсем не	2	4
114	как в	1	4
115	как он	1	4
116	их в	4	4
117	что всякий	1	4
118	мы говорили	1	4
119	не в	3	4
120	тому что	1	4
121	и притом	1	4
122	казалось бы	3	4
123	и весь	1	4
124	а в	2	4
125	только то	1	4
126	на том	1	4
127	если бы	2	4
128	а также	3	4
129	и только	1	4
130	в литературе	3	4
131	один из	5	4
132	только на	2	4
133	мы можем	1	4
134	это общее	1	4
135	указание на	1	4
136	именно в	1	4
137	не было	5	4
138	и вообще	1	4
139	и для	2	4
140	в связи	3	4
141	и ни	1	4
142	же в	1	4
143	по поводу	1	4
144	он всегда	1	3
145	того же	1	3
146	не нужно	1	3
147	в чем	1	3
148	не имеющий	1	3
149	сказать и	1	3
150	в ее	6	3
151	что они	2	3
152	которые не	1	3
153	более или	2	3
154	в действительности	2	3
155	что это	4	3
156	но он	3	3
157	сливаются в	3	3
158	но ведь	1	3
159	он не	5	3
160	и еще	2	3
161	что все	4	3
162	действительности в	1	3
163	о которых	1	3
164	как и	5	3
165	несмотря на	2	3
166	на этот	1	3
167	смысл и	1	3
168	или менее	2	3
169	что значит	1	3
170	в этих	11	3
171	точки зрения	6	3
172	с точки	2	3
173	в которых	2	3
174	вовсе еще	2	3
175	бы мы	1	3
176	есть еще	1	3
177	в отношении	5	3
178	дело в	2	3
179	того как	2	3
180	только не	2	3
181	в самой	1	3
182	и его	12	3
183	как будто	1	3
184	в каком	2	3
185	к тому	1	3
186	что оно	1	3
187	можно было	1	3
188	мы в	1	3
189	для этого	1	3
190	не на	3	3
191	только и	1	3
192	настоящее время	3	3
193	что его	1	3
194	к нему	2	3
195	тем или	1	3
196	и во	2	3
197	во всей	2	3
198	вещи как	1	3
199	оно и	1	3
200	очень много	2	3
201	по этому	1	3
202	именно на	1	3
203	уже не	3	3
204	уже в	2	3
205	об его	1	3
206	из них	2	3
207	говорит о	2	3
208	здесь перед	1	3
209	до сих	8	3
210	с другой	2	3
211	здесь в	3	3
212	нужно сказать	1	3
213	однако и	1	3
214	бы оно	1	3
215	быть и	1	3
216	сих пор	8	3
217	не больше	1	3
218	в настоящее	3	3
219	с ним	2	3
220	может и	1	3
221	другой стороны	2	3
222	есть и	5	3
223	то на	1	2
224	например в	4	2
225	и потому	4	2
226	о любви	1	2
227	по преимуществу	2	2
228	и до	10	2
229	для своего	2	2
230	мы не	2	2
231	науки и	1	2
232	в сущности	8	2
233	с его	5	2
234	то он	1	2
235	в комедии	1	2
236	чем же	1	2
237	кроме того	3	2
238	это тоже	1	2
239	в которой	4	2
240	перестанет быть	1	2
241	он в	1	2
242	из этих	1	2
243	вопроса о	1	2
244	во многих	1	2
245	вообще не	1	2
246	на его	6	2
247	пор мы	1	2
248	что ни	1	2
249	конечно в	2	2
250	и с	8	2
251	это было	1	2
252	с другими	1	2
253	понятия и	1	2
254	одного и	1	2
255	в эту	2	2
256	но если	1	2
257	и при	2	2
258	просто в	1	2
259	с непосредственным	1	2
260	оказывается что	1	2
261	не как	2	2
262	образом и	3	2
263	которые в	1	2
264	друг другу	2	2
265	же мы	1	2
266	и словари	1	2
267	таких случаях	1	2
268	еще очень	1	2
269	в таких	3	2
270	не имеет	1	2
271	в науке	1	2
272	мы находим	3	2
273	следовательно и	1	2
274	и сама	1	2
275	в области	5	2
276	не потому	2	2
277	не могут	1	2
278	могут быть	1	2
279	впервые только	1	2
280	для такого	1	2
281	как для	1	2
282	они вовсе	1	2
283	подобно тому	1	2
284	нет никакой	1	2
285	говорили что	5	2
286	мы наблюдаем	3	2
287	с собой	2	2
288	особенно в	1	2
289	здесь нет	3	2
290	и всегда	1	2
291	это только	1	2
292	является в	1	2
293	на что	1	2
294	смысле и	1	2
295	и всю	1	2
296	между тем	3	2
297	на одном	2	2
298	этот последний	1	2
299	том как	1	2
300	мы видим	6	2
301	и так	1	2
302	и образа	1	2
303	со всеми	1	2
304	в качестве	4	2
305	на этой	1	2
306	не можем	1	2
307	одно из	1	2
308	для него	2	2
309	как его	1	2
310	момент в	2	2
311	со всем	1	2
312	человека а	1	2
313	действующих лиц	2	2
314	что для	3	2
315	которых мы	1	2
316	такое которое	1	2
317	его как	2	2
318	самый факт	1	2
319	вместе с	2	2
320	и особенно	1	2
321	без всякой	1	2
322	тому как	1	2
323	не будем	1	2
324	имел в	1	2
325	что нет	1	2
326	через то	1	2
327	известной степени	1	2
328	и часто	1	2
329	в результате	5	2
