N	3gram	Vygotskiy__1	Problemy
1	то же время	2	12
2	в то же	2	12
3	на самом деле	1	10
4	с самого начала	8	8
5	не может быть	5	6
6	с самим собой	1	6
7	по отношению к	7	5
8	и в то	1	5
9	во всяком случае	3	5
10	в этом смысле	1	4
11	с точки зрения	18	4
12	в самом деле	2	3
13	его внутренней речи	1	3
14	по крайней мере	1	3
15	в высшей степени	4	3
16	в конце концов	1	3
17	с другой стороны	9	3
18	смысле этого слова	3	2
19	то что я	1	2
20	время от времени	1	2
21	как раз и	1	2
22	и не может	1	2
23	вместе с тем	5	2
24	сама по себе	1	2
25	в отличие от	1	2
26	же время не	1	2
27	как и все	1	2
28	и в этом	1	2
29	в такой же	3	2
30	о том что	6	2
31	не в силах	1	2
32	этого слова и	1	2
33	той или иной	1	2
34	тем не менее	1	2
35	друг с другом	4	2
36	и не то	1	2
37	и т д	1	2
38	если бы он	2	1
39	и в которой	1	1
40	хотя и не	1	1
41	мысль и речь	1	1
42	с которыми мы	1	1
43	в чем же	1	1
44	потому что в	1	1
45	прежде всего в	2	1
46	большей или меньшей	1	1
47	мы должны были	1	1
48	и в отношении	3	1
49	в том же	1	1
50	естественным выводом из	1	1
51	до сих пор	4	1
52	как в отношении	1	1
53	что он не	1	1
54	в целом в	2	1
55	в строгом смысле	1	1
56	он должен быть	2	1
57	мы могли бы	5	1
58	в этом отношении	4	1
59	то что в	1	1
60	всего то что	1	1
61	заключает в себе	1	1
62	как мы уже	1	1
63	благодаря тому что	2	1
64	как если бы	2	1
65	и пр в	1	1
66	и то что	1	1
67	почти на всем	1	1
68	к тому что	3	1
69	в значительной степени	2	1
70	и столь же	1	1
71	о чем он	1	1
72	в данном случае	2	1
73	что может быть	2	1
74	и речь как	1	1
75	не столько в	1	1
76	в себе как	1	1
77	того в чем	1	1
78	и как бы	1	1
79	и то же	2	1
80	все более и	2	1
81	одно и то	2	1
82	как впрочем и	1	1
83	друг к другу	1	1
84	потому что они	1	1
85	мы видели что	1	1
86	это потому что	1	1
87	то новое что	1	1
88	между этими двумя	2	1
89	мы бы сказали	1	1
90	а вместе с	1	1
91	но тем не	1	1
92	на другом материале	1	1
93	и вместе с	1	1
94	как и в	1	1
95	в свою очередь	3	1
96	не только не	1	1
97	более и более	2	1
98	но все же	1	1
99	можно сказать что	4	1
100	или во всяком	1	1
101	на то что	3	1
102	на всем протяжении	2	1
103	еще на одном	1	1
104	по сравнению со	1	1
105	могли бы сказать	2	1
106	для того чтобы	15	1
107	в том что	15	1
108	и до конца	1	1
109	прямо говорит что	2	1
110	в предшествующей части	1	1
111	и если не	1	1
