N	2gram	Losev_Prob_4	Hudozhes
1	том что	12	16
2	и в	20	14
3	так и	10	13
4	не только	24	12
5	при этом	6	12
6	о том	5	12
7	в том	20	12
8	а не	7	12
9	и т	4	11
10	в себе	12	11
11	в этом	9	11
12	прежде всего	11	11
13	в рассказе	1	11
14	в своей	4	10
15	для него	3	10
16	то же	7	9
17	как и	6	9
18	что он	8	9
19	в качестве	10	9
20	у него	1	9
21	в этой	4	8
22	как в	5	8
23	то что	15	8
24	т п	1	8
25	ничего не	1	8
26	в его	3	8
27	в то	4	8
28	еще не	7	7
29	это не	7	7
30	не в	13	7
31	казалось бы	3	7
32	к тому	3	7
33	уже не	5	7
34	не случайно	1	7
35	именно в	7	7
36	не может	5	7
37	как бы	4	7
38	а в	4	7
39	человека в	3	6
40	было бы	14	6
41	никогда не	1	6
42	жизни в	2	6
43	что в	3	6
44	самом деле	3	5
45	с его	2	5
46	человеческих отношений	4	5
47	перед нами	13	5
48	но в	8	5
49	об этом	6	5
50	ни в	17	5
51	точки зрения	14	5
52	не менее	10	5
53	и его	10	5
54	потому что	15	5
55	и он	2	5
56	можно было	4	5
57	только в	23	5
58	по мнению	1	5
59	друг друга	2	5
60	может быть	9	5
61	но и	14	5
62	в частности	2	5
63	к жизни	1	5
64	в этих	5	5
65	жизни и	5	5
66	с с	1	4
67	к другому	1	4
68	и о	5	4
69	в ней	7	4
70	столь же	2	4
71	а только	6	4
72	в своем	3	4
73	и к	3	4
74	в действительности	1	4
75	то в	2	4
76	в самом	2	4
77	на то	1	4
78	что она	4	4
79	он не	2	4
80	и с	7	4
81	несмотря на	4	4
82	тем не	10	4
83	тому что	1	4
84	с ним	4	4
85	по своей	1	4
86	связи с	3	4
87	как будто	11	4
88	и это	2	4
89	можно сказать	5	4
90	того что	1	4
91	и быть	1	4
92	себя в	2	4
93	из них	3	4
94	в конце	2	4
95	как раз	4	4
96	не было	3	4
97	и все	8	4
98	человеческой жизни	5	4
99	только что	2	4
100	т е	1	4
101	и от	6	4
102	по преимуществу	2	3
103	с точки	11	3
104	едва ли	10	3
105	говорить о	2	3
106	и на	3	3
107	в ее	5	3
108	отнюдь не	10	3
109	как к	1	3
110	все же	2	3
111	в нем	5	3
112	т д	3	3
113	и по	2	3
114	его в	2	3
115	с этим	4	3
116	даже в	1	3
117	в своих	1	3
118	она в	2	3
119	все эти	16	3
120	тем что	3	3
121	что при	1	3
122	для себя	2	3
123	как мы	3	3
124	того чтобы	2	3
125	в пределах	2	3
126	и когда	2	3
127	том как	2	3
128	если бы	8	3
129	а также	6	3
130	это в	1	3
131	же в	4	3
132	в литературе	2	3
133	но не	5	3
134	будто бы	2	3
135	и даже	9	3
136	превращается в	1	3
137	то и	5	3
138	однако и	1	3
139	в связи	3	3
140	по своему	6	3
141	такого рода	7	3
142	и для	4	3
143	в таком	6	3
144	к этой	1	3
145	говоря о	1	2
146	же как	1	2
147	по адресу	1	2
148	на самом	5	2
149	только потому	1	2
150	в их	1	2
151	мы не	7	2
152	вопрос о	1	2
153	не была	1	2
154	к своему	2	2
155	не нужно	1	2
156	мы читаем	2	2
157	но как	3	2
158	если в	1	2
159	себе и	3	2
160	тебе и	1	2
161	в художественном	4	2
162	как нам	1	2
163	хотя и	5	2
164	напомним что	1	2
165	или иную	1	2
166	в целом	1	2
167	жизни так	1	2
168	только на	2	2
169	как он	1	2
170	на его	2	2
171	они в	1	2
172	в первую	1	2
173	однако в	2	2
174	то чтобы	1	2
175	же касается	1	2
176	в другом	3	2
177	а его	2	2
178	ясно что	7	2
179	того или	3	2
180	первую очередь	1	2
181	особенно в	1	2
182	по себе	11	2
183	одной из	4	2
184	все равно	3	2
185	должно быть	1	2
186	в такой	1	2
187	теории литературы	1	2
188	сих пор	1	2
189	несет на	1	2
190	все это	9	2
191	для нее	1	2
192	как все	1	2
193	бы на	1	2
194	не раз	2	2
195	и другое	3	2
196	не о	1	2
197	не имеет	4	2
198	на себе	3	2
199	своей природе	1	2
200	жизни на	1	2
201	заметить что	1	2
202	не знаем	1	2
203	об одном	1	2
204	этой книги	1	2
205	мысли о	1	2
206	с ее	2	2
207	здесь не	7	2
208	на основе	1	2
209	и каждый	2	2
210	произведения не	1	2
211	остановимся на	2	2
212	и поэтому	1	2
213	внимание на	1	2
214	никак не	4	2
215	и что	2	2
216	до сих	1	2
217	там же	2	2
218	в значительной	2	2
219	при встрече	1	2
220	и об	1	2
221	с ними	2	2
222	и потому	7	2
223	с другим	1	2
224	и так	1	2
225	поэтому и	1	2
226	так что	6	2
227	в начале	3	2
228	за ним	2	2
229	ту или	1	2
230	а то	2	2
231	на том	1	2
232	в бытовой	1	2
233	с той	1	2
234	что не	4	2
235	до конца	1	2
236	на фоне	1	2
237	говорится о	1	2
238	ориентации человека	1	2
239	в изображении	1	2
240	что же	1	2
241	да и	5	2
242	дело здесь	1	2
243	в это	2	2
244	и не	28	2
245	с этой	1	2
246	только для	3	2
247	видно что	1	2
248	нет ничего	3	2
249	пока еще	1	2
250	них это	1	2
251	в результате	8	2
252	о котором	1	2
253	своей собственной	1	2
254	ни к	2	2
255	его жизнь	1	2
256	всего мира	1	2
257	не знает	1	2
258	или иного	3	2
259	которая не	3	2
260	смысле слова	15	1
261	как известно	1	1
262	можно говорить	1	1
263	таком случае	1	1
264	человека и	1	1
265	связана с	1	1
266	и то	2	1
267	и четвертой	1	1
268	и др	1	1
269	художественных произведений	1	1
270	это и	4	1
271	что подлинная	1	1
272	причем все	1	1
273	нам кажется	2	1
274	ему что	1	1
275	за собой	2	1
276	достоевского в	1	1
277	смысл этого	1	1
278	и до	1	1
279	он всегда	1	1
280	ведь и	1	1
281	о речи	1	1
282	также и	13	1
283	что уже	1	1
284	именно к	1	1
285	есть нечто	9	1
286	но она	3	1
287	хотя бы	7	1
288	ему в	2	1
289	скорбного сознания	1	1
290	что можно	1	1
291	в каждой	3	1
292	это время	1	1
293	начало и	1	1
294	а еще	3	1
295	на них	1	1
296	можно понять	3	1
297	нам представляется	2	1
298	время в	1	1
299	что его	4	1
300	в чем	2	1
301	мы еще	1	1
302	и думал	1	1
303	совсем не	1	1
304	а тем	1	1
305	с самой	1	1
306	бы в	1	1
307	явлений и	3	1
308	не все	1	1
309	слова на	1	1
310	отношение к	1	1
311	тут же	3	1
312	это были	1	1
313	нет и	2	1
314	в романах	2	1
315	значении этих	1	1
316	этот художественный	1	1
317	относится к	2	1
318	чем же	3	1
319	первый взгляд	1	1
320	оказывается не	1	1
321	его на	1	1
322	общего с	2	1
323	что именно	2	1
324	стороны и	2	1
325	однако не	4	1
326	жизни они	1	1
327	понять и	1	1
328	и как	3	1
329	это тоже	1	1
330	не являются	2	1
331	жизни нет	1	1
332	и хотя	1	1
333	в этот	1	1
334	о самом	1	1
335	да еще	1	1
336	в которой	2	1
337	он в	1	1
338	бы не	1	1
339	из этих	1	1
340	еще далеко	1	1
341	поскольку в	1	1
342	ни одна	2	1
343	только один	2	1
344	но ведь	1	1
345	но на	1	1
346	вообще не	3	1
347	но именно	2	1
348	лжи и	1	1
349	всех этих	6	1
350	не как	1	1
351	у толстого	1	1
352	в силу	1	1
353	и вот	1	1
354	том чтобы	2	1
355	содержит в	8	1
356	на земле	2	1
357	работ в	1	1
358	его от	1	1
359	смысле как	2	1
360	и этот	3	1
361	в специальных	1	1
362	все с	1	1
363	вопросов о	1	1
364	поскольку она	1	1
365	от нее	1	1
366	то ни	1	1
367	думал что	1	1
368	что все	1	1
369	тем в	1	1
370	особенною жизнью	1	1
371	которой уже	1	1
372	в предыдущем	3	1
373	на этой	2	1
374	еще большей	1	1
375	или даже	4	1
376	заглянуть в	1	1
377	на бумаге	1	1
378	этом смысле	3	1
379	отличать от	1	1
380	весь мир	2	1
381	и тем	7	1
382	не служит	1	1
383	мы встречаемся	1	1
384	не чем	2	1
385	к области	1	1
386	этом мы	2	1
387	для них	2	1
388	но уже	1	1
389	мы пытались	1	1
390	достоевского и	1	1
391	к которым	1	1
392	далеко не	2	1
393	жизни то	1	1
394	этого не	2	1
395	с тем	4	1
396	и уже	1	1
397	он и	1	1
398	до степени	1	1
399	между собою	2	1
400	или три	1	1
401	в чистом	2	1
402	и тоже	2	1
403	как таковой	1	1
404	нисколько не	1	1
405	смысл и	1	1
406	когда в	1	1
407	на первый	1	1
408	или менее	2	1
409	которое отнюдь	1	1
410	имеет ничего	2	1
411	и духовную	1	1
412	и без	6	1
413	человеком и	1	1
414	было очень	1	1
415	ничего в	1	1
416	себе а	1	1
417	признать что	1	1
418	и уж	2	1
419	в одном	4	1
420	не будем	2	1
421	иным как	2	1
422	не его	1	1
423	города с	1	1
424	и более	3	1
425	в прошлом	1	1
426	не тем	2	1
427	и предполагает	1	1
428	что этот	1	1
429	на всю	1	1
430	бы быть	2	1
431	вместе со	1	1
432	между прочим	3	1
433	сам он	1	1
434	всего его	1	1
435	раз и	1	1
436	иной раз	1	1
437	вовсе не	21	1
438	в отношении	4	1
439	не тип	1	1
440	чистом виде	2	1
441	так как	5	1
442	вплоть до	3	1
443	сатирой и	1	1
444	эта картина	1	1
445	но они	2	1
446	тем самым	4	1
447	что эта	1	1
448	человечества и	1	1
449	самого начала	1	1
450	как о	3	1
451	дело в	2	1
452	в основе	1	1
453	здесь прежде	1	1
454	в самых	3	1
455	нельзя ли	2	1
456	из их	1	1
457	только не	4	1
458	своею особенною	1	1
459	жизни не	1	1
460	в самой	4	1
461	и весь	3	1
462	этих двух	1	1
463	или как	1	1
464	истину в	1	1
465	ничто не	1	1
466	перед ним	1	1
467	в символ	1	1
468	данного произведения	1	1
469	поэтому не	2	1
470	не могут	1	1
471	когда мы	5	1
472	такова что	1	1
473	могут быть	1	1
474	и вполне	5	1
475	же самое	6	1
476	только еще	1	1
477	всегда есть	4	1
478	всего в	1	1
479	анализа и	1	1
480	что оно	1	1
481	за что	1	1
482	для его	2	1
483	этот как	1	1
484	если же	1	1
485	всего во	1	1
486	ничего общего	5	1
487	говорит о	2	1
488	на появление	1	1
489	некрасов и	1	1
490	что современная	1	1
491	приходит к	2	1
492	чем не	1	1
493	нам о	1	1
494	в виду	6	1
495	свою очередь	1	1
496	данном случае	5	1
497	в тонах	1	1
498	и говорит	2	1
499	с самого	1	1
500	говорили что	1	1
501	этих категорий	1	1
502	на свой	1	1
503	в образе	1	1
504	за то	1	1
505	того и	1	1
506	и прочих	2	1
507	здесь нет	3	1
508	мог бы	1	1
509	будто тоже	1	1
510	жизнь и	4	1
511	этой жизни	1	1
512	нас и	1	1
513	но здесь	1	1
514	находится в	1	1
515	или только	1	1
516	может не	1	1
517	жизнь которой	1	1
518	читателя как	1	1
519	одного из	1	1
520	все его	1	1
521	в отдельную	1	1
522	для нас	6	1
523	с другой	7	1
524	нас в	1	1
525	и своей	1	1
526	все в	3	1
527	к изображению	1	1
528	в которую	1	1
529	на мгновение	1	1
530	во всех	4	1
531	и хорошо	1	1
532	на одном	1	1
533	и только	4	1
534	и содержания	1	1
535	как функция	1	1
536	нем и	1	1
537	и она	1	1
538	своему содержанию	5	1
539	но так	2	1
540	и полное	1	1
541	думал он	1	1
542	и личной	1	1
543	тот же	2	1
544	речь о	2	1
545	среди других	1	1
546	и кажется	1	1
547	в какой	4	1
548	времени и	4	1
549	он теперь	1	1
550	всяком случае	4	1
551	нужно и	1	1
552	и ее	4	1
553	к высшим	1	1
554	с одной	1	1
555	нечто иное	2	1
556	есть своя	1	1
557	же и	3	1
558	есть в	7	1
559	и событий	1	1
560	однако здесь	1	1
561	более или	2	1
562	и у	1	1
563	уже в	4	1
564	в жизни	3	1
565	так по	1	1
566	является не	2	1
567	не дает	1	1
568	когда оно	1	1
569	на север	1	1
570	это опять-таки	1	1
571	но для	1	1
572	к содержанию	1	1
573	эти два	1	1
574	ни с	4	1
575	представить себе	2	1
576	сами по	2	1
577	из нее	1	1
578	и несет	1	1
579	и рождается	1	1
580	есть именно	2	1
581	ее на	1	1
582	он один	1	1
583	в целях	5	1
584	а она	1	1
585	что они	2	1
586	рядом с	1	1
587	из двух	1	1
588	представляется в	1	1
589	тотчас же	2	1
590	легче и	1	1
591	по своим	1	1
592	писателя и	1	1
593	еще и	3	1
594	всякого человека	1	1
595	в античной	1	1
596	в романе	1	1
597	что для	1	1
598	можно назвать	2	1
599	церкви и	1	1
600	одной стороны	1	1
601	уж и	1	1
602	не на	1	1
603	воздействовать на	1	1
604	рода вопросы	1	1
605	на глазах	1	1
606	для человека	1	1
607	главе с	1	1
608	что мы	3	1
609	здесь именно	1	1
610	так называемых	1	1
611	этих моментов	1	1
612	новое качество	1	1
613	о себе	3	1
614	к вечеру	1	1
615	как это	3	1
616	жизнь есть	1	1
617	но все	3	1
618	из которых	3	1
619	xix века	2	1
620	о чем	1	1
621	в данном	6	1
622	если оно	2	1
623	мы считаем	1	1
624	которые являются	1	1
625	она есть	1	1
626	когда же	1	1
627	происходит в	1	1
628	присутствует в	1	1
629	том смысле	2	1
630	он мыслит	1	1
631	в художественную	1	1
632	только о	1	1
633	в контексте	1	1
634	путать с	1	1
635	на ногах	1	1
636	самом же	2	1
637	жизни с	1	1
638	этих отношений	1	1
639	является для	3	1
640	но это	6	1
641	сердце у	1	1
642	его же	1	1
643	в который	1	1
644	это был	1	1
645	как хотелось	1	1
646	в смысле	5	1
647	под названием	1	1
648	судьбы и	1	1
649	тип в	1	1
650	уже на	1	1
651	и пространстве	1	1
652	когда он	1	1
653	солнца и	4	1
654	со своей	2	1
655	тем более	4	1
656	не будучи	1	1
657	с не	1	1
658	конце концов	1	1
659	мы должны	3	1
660	же деле	2	1
661	как показывает	2	1
662	хотя в	1	1
663	тоски и	1	1
664	о своем	1	1
665	сказать что	7	1
666	их с	1	1
667	в свою	1	1
668	мы здесь	2	1
669	к его	3	1
670	этой позиции	1	1
671	чем иным	2	1
672	из этого	3	1
673	представлена в	1	1
674	из романа	1	1
675	к другим	1	1
676	ни на	3	1
677	мышления не	1	1
678	и другие	1	1
679	я могу	1	1
680	во всяком	8	1
681	этой точки	1	1
