N	3gram	Bakhtin_Pr_1	KulturaY
1	и т п	13	41
2	с точки зрения	6	16
3	в самом деле	3	11
4	для того чтобы	2	11
5	можно было бы	3	10
6	тем не менее	3	9
7	до сих пор	1	8
8	в том что	3	8
9	и т д	1	8
10	той или иной	2	5
11	в данном случае	4	4
12	с одной стороны	3	4
13	и в этом	1	4
14	в связи с	1	4
15	и в самом	1	4
16	т п и	1	4
17	на самом деле	3	3
18	того или иного	2	3
19	и в области	2	3
20	и тем не	1	3
21	прежде всего следует	1	3
22	не только в	2	3
23	с другой стороны	4	3
24	не может быть	11	3
25	так и в	2	3
26	смысле этого слова	1	2
27	в какой мере	2	2
28	по отношению к	19	2
29	не говоря уже	1	2
30	говоря уже о	1	2
31	в отличие от	5	2
32	ни в какой	1	2
33	в двух направлениях	1	2
34	в первом случае	1	2
35	не в том	1	2
36	не могут быть	2	2
37	то или иное	2	2
38	если бы не	1	2
39	в свое время	1	2
40	формы и содержания	2	2
41	в этом его	1	1
42	но она может	1	1
43	на этот вопрос	1	1
44	точка зрения на	1	1
45	хотя и не	1	1
46	следует отметить что	1	1
47	у нас в	1	1
48	рядом с ними	1	1
49	уже выше в	1	1
50	то ни стало	1	1
51	а вовсе не	1	1
52	далеко не все	1	1
53	также и в	1	1
54	здесь прежде всего	1	1
55	в этом смысле	3	1
56	то же самое	2	1
57	и содержания в	1	1
58	по своему значению	1	1
59	во что бы	1	1
60	и не может	2	1
61	можно говорить и	2	1
62	и в то	2	1
63	слове как материале	1	1
64	в иных случаях	3	1
65	ни в коем	2	1
66	тех же целях	1	1
67	смысле слова и	1	1
68	и в область	1	1
69	говорить об особой	1	1
70	в строгом смысле	2	1
71	бы то ни	3	1
72	языка в его	2	1
73	но и в	2	1
74	что все эти	1	1
75	лингвистической точки зрения	1	1
76	с тем что	1	1
77	имеют в виду	1	1
78	здесь же мы	1	1
79	в известной мере	1	1
80	может быть и	1	1
81	в коем случае	2	1
82	в равной мере	1	1
83	хотя бы и	1	1
84	что бы то	1	1
85	не может обойтись	1	1
86	в то время	1	1
87	с помощью которого	1	1
88	если бы все	1	1
89	ясно что в	1	1
90	в противном случае	3	1
91	а не с	1	1
92	слова в их	1	1
93	тем или иным	1	1
94	в связи со	1	1
95	что далеко не	1	1
96	не должна быть	1	1
97	молодая русская поэтика	1	1
98	или иным путем	1	1
99	независимо от их	1	1
100	всего следует отметить	1	1
101	а в том	1	1
102	совершенно независимо от	2	1
103	то же время	3	1
104	том смысле что	1	1
105	содержание как бы	1	1
106	никогда не может	2	1
107	в тех же	1	1
108	в свою очередь	1	1
109	первом случае мы	1	1
110	и независимо от	1	1
111	в конечном счете	4	1
112	и прежде всего	5	1
113	выходит за пределы	1	1
114	не выходит за	1	1
115	могут и должны	1	1
116	в ее целом	1	1
117	она не могла	1	1
118	в то же	3	1
119	к тому что	1	1
120	в том смысле	1	1
121	имеется в виду	1	1
122	быть не может	1	1
123	бы не было	1	1
124	такое значение имеет	1	1
125	какое же значение	1	1
126	именно в том	1	1
