N	3gram	Bakhtin_Pr_5	Istorich
1	не может быть	3	7
2	тем не менее	1	6
3	с другой стороны	3	5
4	до сих пор	1	5
5	мы увидим что	2	5
6	в большинстве случаев	2	4
7	в том что	2	4
8	дело в том	1	3
9	по отношению к	6	3
10	то же самое	1	3
11	то время как	1	3
12	в то время	1	3
13	друг с другом	4	3
14	о том что	1	3
15	но все же	2	3
16	можно было бы	2	3
17	бы то ни	3	2
18	то что в	1	2
19	вместе с тем	1	2
20	то ни было	3	2
21	как будто бы	1	2
22	в отличие от	2	2
23	это конечно не	1	2
24	мы видели что	1	2
25	большей или меньшей	1	2
26	с самого начала	8	2
27	вопрос о том	1	2
28	если бы он	1	1
29	к тому чтобы	2	1
30	но кроме того	1	1
31	на этом моменте	1	1
32	сводится к тому	2	1
33	прежде всего в	1	1
34	в виде отдельных	1	1
35	даже тон рассказа	1	1
36	как его понимал	1	1
37	не только с	1	1
38	на них мы	1	1
39	и в особенности	1	1
40	подобно тому как	2	1
41	но и по	1	1
42	в этом смысле	3	1
43	никак не может	1	1
44	о том как	1	1
45	в этом случае	1	1
46	в нем и	1	1
47	этот вопрос всегда	1	1
48	друг на друга	2	1
49	и то в	1	1
50	а так как	1	1
51	почвой на которой	1	1
52	о нем но	1	1
53	за то что	1	1
54	в нем он	1	1
55	выдает себя за	1	1
56	настолько тесно что	1	1
57	в значительной степени	1	1
58	с другом что	1	1
59	не чем иным	1	1
60	его отношения к	1	1
61	именно потому что	2	1
62	того что он	2	1
63	но в то	4	1
64	то что уже	1	1
65	в который попадает	1	1
66	на которой он	1	1
67	не найдем ни	1	1
68	в себе как	1	1
69	не только для	1	1
70	в большей или	1	1
71	в этом направлении	1	1
72	той почвой на	1	1
73	мы сейчас увидим	1	1
74	но и с	1	1
75	мы не найдем	1	1
76	мы могли бы	1	1
77	мы говорили что	1	1
78	это потому что	1	1
79	в эту сторону	1	1
80	чем иным как	1	1
81	на другом материале	1	1
82	в такой форме	1	1
83	и к другим	1	1
84	что у меня	3	1
85	приведем еще один	1	1
86	но и для	1	1
87	но здесь он	1	1
88	но так же	1	1
89	без другого и	1	1
90	он как бы	1	1
91	а что он	1	1
92	смысле этого слова	2	1
93	по себе но	1	1
94	к тому что	1	1
95	для него как	1	1
96	и что он	2	1
97	нас прежде всего	1	1
98	по сравнению со	1	1
99	и в нем	3	1
100	в реальной действительности	1	1
101	и в этом	2	1
102	для того чтобы	1	1
103	по его мнению	1	1
104	что и в	1	1
105	к тому же	3	1
106	но тем не	1	1
107	в этом отношении	1	1
108	собой и со	1	1
109	мы еще не	1	1
110	что он в	2	1
