N	3gram	Vygotskiy__5	Formalny
1	не может быть	2	10
2	и т п	3	9
3	с точки зрения	2	7
4	в этом отношении	3	7
5	в самом деле	5	5
6	и в этом	1	5
7	с тем что	3	5
8	в поэтическом языке	1	5
9	и т д	3	5
10	вместе с тем	3	4
11	не могут быть	1	4
12	того или иного	1	4
13	на самом деле	2	3
14	в зависимости от	6	3
15	сам по себе	3	3
16	может быть и	2	3
17	в том смысле	1	3
18	с другой стороны	5	3
19	до известной степени	1	3
20	для того чтобы	19	3
21	так как они	1	2
22	в этом смысле	1	2
23	на первый план	2	2
24	сами по себе	2	2
25	в отличие от	2	2
26	в том случае	1	2
27	что в нем	1	2
28	к тому чтобы	1	2
29	в применении к	1	2
30	в конце концов	2	2
31	и в этой	1	2
32	ни в чем	1	2
33	с самого начала	3	2
34	это приводит к	1	2
35	к тому что	6	2
36	в том что	14	2
37	и не в	1	2
38	мы знаем что	2	1
39	что иное как	2	1
40	из этих элементов	1	1
41	трудно не заметить	1	1
42	сводится к тому	2	1
43	что в основе	1	1
44	по этому вопросу	1	1
45	прежде всего на	1	1
46	иметь в виду	3	1
47	не в их	1	1
48	что в самом	1	1
49	более или менее	1	1
50	равно как и	1	1
51	влечет за собой	1	1
52	нам кажется что	1	1
53	художественное произведение не	1	1
54	в этом случае	2	1
55	чтобы показать что	1	1
56	с одной стороны	12	1
57	в одной из	1	1
58	элементов художественного произведения	1	1
59	до сих пор	5	1
60	это становится особенно	1	1
61	что он не	1	1
62	усиление одного за	1	1
63	из того что	3	1
64	в собственном смысле	1	1
65	но он не	1	1
66	том или ином	1	1
67	на этот вопрос	3	1
68	бы сказать что	2	1
69	по крайней мере	1	1
70	то или иное	1	1
71	именно в этом	1	1
72	так сказать в	1	1
73	остановимся прежде всего	1	1
74	если же мы	1	1
75	мы не можем	1	1
76	в том или	1	1
77	одного за счет	1	1
78	в данном случае	2	1
79	каждый из этих	1	1
80	в том чтобы	2	1
81	то чем является	1	1
82	тем что он	1	1
83	и в его	1	1
84	вовсе не обязательно	1	1
85	содержание и форму	1	1
86	и тот же	1	1
87	на задний план	1	1
88	смысле этого слова	1	1
89	как один из	1	1
90	слов и в	1	1
91	он был бы	1	1
92	расподобления плавных звуков	1	1
93	все же не	1	1
94	то что он	3	1
95	а не как	1	1
96	чуть ли не	1	1
97	мы убедимся что	1	1
98	в учении о	3	1
99	то о чем	2	1
100	что он просто	1	1
101	том смысле в	1	1
102	у нас не	1	1
103	именно в том	2	1
104	один и тот	1	1
105	только то что	1	1
106	вполне совпадает с	1	1
107	таким образом мы	2	1
108	поэтического произведения с	1	1
109	в свою очередь	1	1
110	рядом с этим	1	1
111	ничего общего с	1	1
112	эта теория является	1	1
113	в литературном произведении	1	1
114	в художественном произведении	1	1
115	на деле и	1	1
116	отдельного слова в	1	1
117	мы имеем в	1	1
118	лежит в основе	1	1
119	а в их	1	1
120	совершенно очевидно что	2	1
121	тот же прием	1	1
122	по этому поводу	4	1
123	не что иное	2	1
124	и только из	1	1
125	и мы получим	1	1
126	к действительности но	1	1
127	семейной жизни и	1	1
128	за счет другого	1	1
129	таким образом с	1	1
130	в чем не	1	1
