N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	25
2	вместе с	5	22
3	что он	3	22
4	может быть	4	17
5	представление о	1	17
6	мы имеем	2	14
7	не только	5	13
8	но и	9	13
9	в его	12	12
10	так как	3	11
11	уже не	2	11
12	и не	7	11
13	в этом	15	10
14	тем что	3	10
15	все же	1	10
16	и его	9	9
17	его в	3	9
18	в виде	1	9
19	таким образом	19	9
20	героя в	1	9
21	еще не	2	8
22	и на	4	8
23	все эти	13	8
24	в воду	1	8
25	что в	9	8
26	на него	1	8
27	связи с	1	8
28	и что	1	8
29	мы видим	6	8
30	с тем	1	8
31	связь с	1	8
32	том что	4	8
33	в нем	7	7
34	как и	14	7
35	мы видели	5	7
36	во время	3	7
37	представлений о	2	7
38	потому что	5	7
39	о том	6	7
40	и здесь	4	7
41	то что	8	7
42	только в	6	7
43	в качестве	9	7
44	при помощи	1	7
45	превращается в	1	7
46	но это	3	7
47	в частности	1	7
48	знаем что	1	6
49	как в	5	6
50	в нее	3	6
51	это не	6	6
52	не может	3	6
53	в этих	2	6
54	не в	9	6
55	в бочке	1	6
56	не совсем	2	6
57	что и	5	6
58	себя в	1	6
59	прежде всего	11	6
60	или в	2	6
61	в том	11	6
62	например в	3	5
63	мы не	2	5
64	в ней	5	5
65	но не	1	5
66	с этим	2	5
67	что это	4	5
68	но все	4	5
69	не будем	1	5
70	видим что	1	5
71	как мы	11	5
72	в образе	4	5
73	мы увидим	1	5
74	него и	1	5
75	связано с	2	5
76	так же	5	5
77	в него	1	5
78	и это	5	4
79	то же	13	4
80	мы уже	12	4
81	до него	1	4
82	мы здесь	2	4
83	в ее	1	4
84	от этого	3	4
85	в истории	1	4
86	его на	1	4
87	в которой	2	4
88	он не	4	4
89	не как	1	4
90	что все	2	4
91	на этой	4	4
92	и тем	1	4
93	в преисподнюю	21	4
94	того как	5	4
95	в дальнейшем	1	4
96	в индии	2	4
97	что у	3	4
98	с ним	2	4
99	в основном	1	4
100	все это	10	4
101	в связи	2	4
102	на смену	1	4
103	в которых	2	3
104	его не	1	3
105	представлением о	1	3
106	ему в	1	3
107	что его	1	3
108	только после	1	3
109	и как	2	3
110	его к	3	3
111	в этой	13	3
112	их в	2	3
113	на этом	5	3
114	человека в	2	3
115	в ином	1	3
116	но уже	1	3
117	в то	10	3
118	встречается в	1	3
119	но эти	1	3
120	здесь еще	1	3
121	видим здесь	1	3
122	в себя	2	3
123	на том	2	3
124	никогда не	2	3
125	и с	4	3
126	после того	4	3
127	о нем	3	3
128	к нему	5	3
129	в форме	3	3
130	в другой	1	3
131	представления о	1	3
132	и др	2	3
133	дает ему	2	3
134	никто не	10	3
135	в особенности	2	3
136	и из	1	3
137	но оно	1	3
138	и все	14	3
139	и она	1	3
140	в данном	2	3
141	в более	4	3
142	не знаем	2	3
143	в свете	3	3
144	а в	5	3
145	в свою	3	3
146	героя и	1	3
147	они не	1	3
148	ту же	2	2
149	того же	3	2
150	самом деле	1	2
151	он может	3	2
152	птицы и	1	2
153	тех же	1	2
154	одним из	1	2
155	а как	1	2
156	человека и	1	2
157	что тело	1	2
158	это время	1	2
159	на них	3	2
160	время в	2	2
161	в различных	1	2
162	во всех	3	2
163	землю и	1	2
164	по отношению	2	2
165	в рай	2	2
166	явление как	1	2
167	некоторое время	1	2
168	перед нами	2	2
169	как таковое	1	2
170	он на	1	2
171	героя есть	1	2
172	уже в	5	2
173	еще один	1	2
174	под землей	1	2
175	связанные с	3	2
176	после этого	1	2
177	том чтобы	1	2
178	с представлением	1	2
179	и по	3	2
180	так например	1	2
181	о чем	1	2
182	это было	2	2
183	и других	2	2
184	это одна	3	2
185	на спине	1	2
186	за ней	1	2
187	в это	3	2
188	к которым	1	2
189	которой он	2	2
190	несмотря на	3	2
191	такой же	3	2
192	точки зрения	5	2
193	в своей	3	2
194	таким же	3	2
195	ее в	1	2
196	оказывается что	3	2
197	но он	4	2
198	по себе	1	2
199	даже в	1	2
200	а на	2	2
201	она не	1	2
202	одна из	4	2
203	или как	1	2
204	изнутри и	1	2
205	должен быть	2	2
206	данном случае	1	2
207	так в	1	2
208	роль в	2	2
209	здесь он	1	2
210	здесь как	2	2
211	особенно в	2	2
212	об этом	1	2
213	ничего не	4	2
214	находится в	2	2
215	язык и	1	2
216	образом в	1	2
217	все его	3	2
218	образом мы	1	2
219	от них	1	2
220	же в	2	2
221	того что	2	2
222	бросается в	1	2
223	в формах	3	2
224	на которой	2	2
225	том как	2	2
226	ли он	1	2
227	огонь в	1	2
228	во всем	1	2
229	так что	1	2
230	и они	1	2
231	из них	3	2
232	его и	1	2
233	превращаются в	2	2
234	на одном	5	2
235	вовсе не	7	2
236	в землю	3	2
237	у него	6	2
238	уже и	1	2
239	в других	1	2
240	связан с	2	2
241	и стал	1	2
242	надевает на	1	2
243	попал в	1	2
244	как у	1	2
245	такое же	1	2
246	но есть	3	2
247	говорит о	1	2
248	а не	2	2
249	один из	1	2
250	со своими	1	2
251	в одно	1	2
252	души умерших	1	2
253	что во	1	2
254	и потому	3	2
255	из которых	2	2
256	в течение	2	2
257	как бы	7	2
258	по существу	8	2
259	и этим	1	2
260	они видят	1	2
261	с этой	1	2
262	и таким	1	2
263	и для	5	2
264	это уже	1	2
265	также не	1	2
266	с ней	1	2
267	сказать что	1	2
268	и при	1	2
269	то здесь	1	2
270	к его	1	2
271	отношению к	2	2
272	в свое	2	2
273	к этому	5	2
274	жизни и	3	2
275	вряд ли	1	1
276	и воды	1	1
277	явлений это	1	1
278	также и	2	1
279	дел и	2	1
280	функции в	1	1
281	сам по	1	1
282	всего это	1	1
283	на наших	1	1
284	и есть	3	1
285	между двумя	1	1
286	здесь и	2	1
287	проникает в	3	1
288	с изображением	1	1
289	должна быть	1	1
290	едва ли	1	1
291	он дал	1	1
292	момент когда	1	1
293	той же	3	1
294	пока он	2	1
295	он знает	2	1
296	употребляются в	1	1
297	на место	4	1
298	именно к	1	1
299	место в	4	1
300	время как	1	1
301	я не	3	1
302	они были	1	1
303	но даже	1	1
304	и заставляет	2	1
305	же что	2	1
306	быть в	1	1
307	не был	1	1
308	не без	1	1
309	то мы	1	1
310	его так	1	1
311	на самом	2	1
312	к образу	1	1
313	совсем не	3	1
314	здесь также	1	1
315	должны были	1	1
316	некоторые черты	1	1
317	отношение к	2	1
318	иногда и	1	1
319	себе и	1	1
320	отличие от	1	1
321	что они	1	1
322	думать что	1	1
323	человек может	2	1
324	изображается с	1	1
325	чем же	1	1
326	приходит на	1	1
327	другой день	1	1
328	в одной	2	1
329	мертвых и	1	1
330	в потустороннем	1	1
331	как к	1	1
332	путь в	3	1
333	целый ряд	4	1
334	говорит что	2	1
335	и наконец	4	1
336	и к	5	1
337	очень распространены	2	1
338	жена и	1	1
339	увидим что	1	1
340	но в	8	1
341	них он	1	1
342	несколько остановиться	1	1
343	ним как	1	1
344	та же	4	1
345	за это	1	1
346	он в	1	1
347	земной и	2	1
348	то обстоятельство	1	1
349	переходит на	1	1
350	на нем	1	1
351	только на	2	1
352	нами в	1	1
353	в себе	11	1
354	чем его	1	1
355	античности в	1	1
356	но на	1	1
357	при этом	3	1
358	начинается другое	1	1
359	у древних	1	1
360	чтобы они	1	1
361	они в	2	1
362	уже видели	2	1
363	и еще	2	1
364	в силу	1	1
365	и вот	2	1
366	из древнейших	1	1
367	свидетельствует о	2	1
368	ему на	1	1
369	него в	1	1
370	в глубину	1	1
371	старого и	2	1
372	к хвосту	1	1
373	смысле в	1	1
374	о движении	1	1
375	падают на	1	1
376	в глубине	1	1
377	том свете	1	1
378	с неба	1	1
379	было бы	4	1
380	уже знаем	1	1
381	центральное место	1	1
382	что один	1	1
383	в переводе	1	1
384	не соответствует	1	1
385	в жизни	1	1
386	и находит	1	1
387	по всему	1	1
388	этого не	1	1
389	умершие от	1	1
390	и уже	1	1
391	этим и	1	1
392	характерно что	2	1
393	вещи в	2	1
394	места в	2	1
395	они едут	1	1
396	с точки	3	1
397	в их	3	1
398	в стиле	1	1
399	в своем	9	1
400	и убивает	1	1
401	почетом и	1	1
402	тогда еще	1	1
403	в одном	3	1
404	а всякий	1	1
405	доказывает что	1	1
406	в конце	8	1
407	с меня	1	1
408	новые и	2	1
409	на всю	2	1
410	же может	1	1
411	указывали что	1	1
412	что есть	2	1
413	одновременно в	1	1
414	в тело	1	1
415	потустороннем мире	1	1
416	но они	1	1
417	тем самым	3	1
418	а иногда	1	1
419	самого начала	1	1
420	как о	3	1
421	дело не	2	1
422	эти формы	1	1
423	не имеет	3	1
424	на котором	1	1
425	правда в	1	1
426	не по	1	1
427	это предметы	1	1
428	нет но	1	1
429	так много	3	1
430	найти в	1	1
431	и всегда	2	1
432	не видели	1	1
433	ее появление	1	1
434	много что	1	1
435	же время	9	1
436	явление в	2	1
437	за нее	1	1
438	уже говорили	4	1
439	по земле	1	1
440	прямо в	2	1
441	в сознании	1	1
442	здесь же	1	1
443	в процессе	2	1
444	ведут в	1	1
445	в каком	1	1
446	обстоятельство что	1	1
447	очень часто	3	1
448	связь все	1	1
449	издевается над	1	1
450	к себе	1	1
451	также имеется	1	1
452	которые считались	1	1
453	вошли в	1	1
454	как только	1	1
455	его за	1	1
456	вокруг него	1	1
457	числе и	2	1
458	к тому	2	1
459	указывает на	1	1
460	они и	2	1
461	оно не	2	1
462	ней уже	1	1
463	время он	1	1
464	с образом	3	1
465	некоторой степени	1	1
466	известных нам	1	1
467	и о	1	1
468	нам необходимо	1	1
469	в виду	4	1
470	свою очередь	3	1
471	здесь не	1	1
472	на другой	2	1
473	другими словами	2	1
474	нами выше	1	1
475	мы остановимся	1	1
476	в средневековой	1	1
477	смерти в	3	1
478	второго лица	1	1
479	на той	1	1
480	с самого	2	1
481	на свой	1	1
482	с собой	1	1
483	согласно одной	1	1
484	не трудно	1	1
485	здесь нет	2	1
486	чем выше	1	1
487	иногда в	3	1
488	связанных с	3	1
489	утверждает что	1	1
490	мы в	2	1
491	что под	1	1
492	он сам	1	1
493	древнейшая форма	1	1
494	как каждый	1	1
495	преисподнюю и	3	1
496	иного порядка	1	1
497	в тех	1	1
498	его сам	1	1
499	уже были	1	1
500	загробном мире	2	1
501	все вещи	2	1
502	одного из	2	1
503	женщин они	1	1
504	в которое	1	1
505	а также	2	1
506	с целью	1	1
507	распространение в	1	1
508	нас от	1	1
509	он умер	1	1
510	доходит до	1	1
511	этот момент	1	1
512	во втором	1	1
513	во всей	2	1
514	наконец в	1	1
515	тот момент	1	1
516	в античной	1	1
517	также в	1	1
518	в ту	1	1
519	ряд других	1	1
520	может иметь	2	1
521	преисподнюю в	3	1
522	один момент	1	1
523	в литературе	2	1
524	известно что	1	1
525	уходит в	1	1
526	куда она	1	1
527	это наиболее	1	1
528	тот же	2	1
529	одной из	2	1
530	которым он	3	1
531	ней то	1	1
532	подробном анализе	1	1
533	и рассказ	1	1
534	спускается в	1	1
535	сказали что	1	1
536	целого и	1	1
537	еще и	1	1
538	падает на	1	1
539	сына и	1	1
540	и так	2	1
541	он уже	1	1
542	всяком случае	1	1
543	и ее	2	1
544	нового рождения	1	1
545	человек при	1	1
546	это основная	1	1
547	со своим	1	1
548	и у	5	1
549	еще одно	1	1
550	есть этот	1	1
551	или даже	1	1
552	на север	1	1
553	в воздух	1	1
554	одно из	1	1
555	не так	1	1
556	для него	6	1
557	себе в	1	1
558	руки и	1	1
559	ведь это	1	1
560	это место	1	1
561	слова в	1	1
562	в котором	1	1
563	до некоторой	1	1
564	него это	1	1
565	небе и	1	1
566	появление в	1	1
567	не видел	2	1
568	ставят на	1	1
569	и всякий	1	1
570	ее на	1	1
