N	3gram	Vygotskiy__7	DiskursI
1	в том что	13	13
2	по отношению к	5	9
3	с одной стороны	5	9
4	о том что	4	5
5	в отличие от	2	4
6	но при этом	1	3
7	той или иной	1	3
8	не может быть	4	3
9	в свою очередь	2	3
10	с другой стороны	1	3
11	в то же	1	3
12	по своей природе	4	2
13	мы имеем дело	1	2
14	том что в	2	2
15	подобно тому как	1	2
16	в том числе	1	2
17	в соответствии с	1	2
18	то же самое	5	2
19	одной стороны и	3	2
20	в одной из	1	2
21	том числе и	1	2
22	в данном случае	5	2
23	не только в	1	2
24	состоит в том	3	2
25	едва ли не	2	2
26	по сути дела	1	2
27	можно сказать что	3	2
28	только в том	1	2
29	в силу своей	1	2
30	здесь как и	1	1
31	в этом случае	14	1
32	развития человеческого сознания	1	1
33	нет и не	2	1
34	в которой он	1	1
35	прежде всего в	2	1
36	одним и тем	2	1
37	поэтому что не	1	1
38	не только о	1	1
39	на самом деле	2	1
40	и пришел к	1	1
41	также и в	1	1
42	в этом смысле	1	1
43	внимание на то	1	1
44	как раз и	1	1
45	а к другому	1	1
46	только по отношению	1	1
47	с точки зрения	21	1
48	до сих пор	3	1
49	и не может	1	1
50	сам по себе	1	1
51	но в случае	1	1
52	что он не	1	1
53	в первую очередь	1	1
54	из того что	2	1
55	что с помощью	1	1
56	вместе с тем	4	1
57	одно и то	3	1
58	только потому что	3	1
59	в целом и	1	1
60	как мы видели	3	1
61	таким же образом	1	1
62	содержит в себе	3	1
63	говорить не только	1	1
64	и тем же	2	1
65	в равной мере	1	1
66	тем что он	1	1
67	в одно и	1	1
68	в этом состоит	1	1
69	в известном смысле	2	1
70	представляет собой скорее	1	1
71	во всех этих	1	1
72	потому что в	1	1
73	одновременно с этим	1	1
74	что представляет собой	1	1
75	и во второй	1	1
76	в этом направлении	1	1
77	том что он	2	1
78	к той же	1	1
79	во всяком случае	1	1
80	между мыслью и	5	1
81	в этом отношении	3	1
82	так например в	1	1
83	так и в	1	1
84	можно сказать словами	1	1
85	это и есть	1	1
86	как и всякий	1	1
87	с самого начала	7	1
88	в конечном счете	2	1
89	это отнюдь не	1	1
90	той ситуации в	1	1
91	можно говорить не	1	1
92	заключается в том	4	1
93	и вследствие этого	1	1
94	слова в ходе	1	1
95	на то что	4	1
96	может и не	1	1
97	по аналогии с	1	1
98	на этом пути	1	1
99	и то же	3	1
100	в том и	3	1
101	как учение о	1	1
102	по мере развития	4	1
103	тем не менее	3	1
104	но все же	1	1
105	того положения что	1	1
106	заключать в себе	1	1
107	в большинстве случаев	2	1
108	как и в	3	1
109	ситуации в которой	3	1
