1	в том что	6	11
2	так или иначе	2	8
3	в отличие от	7	5
4	в то же	6	5
5	то же время	6	5
6	состоит в том	4	5
7	в хх веке	1	5
8	в связи с	1	4
9	в данном случае	5	4
10	в конечном счете	4	4
11	этой точки зрения	1	3
12	читателя зрителя слушателя	3	3
13	может быть это	1	3
14	с этой точки	1	3
15	в силу своей	1	3
16	и прежде всего	1	3
17	в русской литературе	2	3
18	не сводится к	5	3
19	эстетической деятельности в	1	2
20	с одной стороны	2	2
21	дело в том	1	2
22	в е годы	1	2
23	с точки зрения	2	2
24	несет в себе	1	2
25	быть это точка	1	2
26	тем не менее	3	2
27	это точка безумия	1	2
28	не могло быть	2	2
29	дамы с собачкой	1	2
30	художественности состоит в	1	2
31	по отношению к	8	2
32	из того что	1	2
33	факторов художественного впечатления	2	2
34	что такое искусство?	1	2
35	ту или иную	1	2
36	художественности как эстетической	1	2
37	и тем самым	2	2
38	подобно тому как	1	2
39	объекта и адресата	1	2
40	о том что	1	2
41	я в мире	7	2
42	в виду не	1	2
43	в своем составе	3	2
44	десятилетий хх века	1	1
45	пылко я люблю	1	1
46	в том числе	1	1
47	погибнуть заявляя свою	1	1
48	художественного мышления и	1	1
49	а с другой	2	1
50	я в данном	1	1
51	тот или иной	2	1
52	по ту сторону	1	1
53	субъекта и адресата	1	1
54	чему нельзя научиться	1	1
55	и рецептивного сознаний	1	1
56	не тебя так	1	1
57	в равной степени	2	1
58	музыкант он же	1	1
59	иной строй эстетической	1	1
60	его русалок так	1	1
61	в евгении онегине	1	1
62	то ни было	1	1
63	что лирическое я	1	1
64	перед нами не	1	1
65	я в качестве	1	1
66	при условии его	1	1
67	игра с читателем	1	1
68	художественной культуры в	1	1
69	всех подобных случаях	2	1
70	создать то чему	1	1
71	о каком говорится	1	1
72	тогда как в	2	1
73	существования способа присутствия	1	1
74	как способность создать	1	1
75	так я избывал	1	1
76	себя в третьем	1	1
77	вычислением пропорций коробки	1	1
78	как уже говорилось	1	1
79	мастер по фабрикации	1	1
80	но дело в	1	1
81	той же природы	1	1
82	в романе достоевского	1	1
83	том что он	1	1
84	как это ни	1	1
85	заявляя свою свободную	1	1
86	же и страдивариус	1	1
87	кризис рефлективного традиционализма	1	1
88	в отношении к	1	1
89	по собственному произволу	1	1
90	от ролевых отношений	1	1
91	по большей части	1	1
92	во всех подобных	2	1
93	едва ли не	1	1
94	или иной строй	1	1
95	том что лирическое	1	1
96	способность создать то	1	1
97	одного и того	2	1
98	этого текста в	1	1
99	чтобы не остаться	1	1
100	продолжением и развитием	1	1
101	в себя и	1	1
102	в значительной степени	1	1
103	при всем его	1	1
104	только музыкант он	1	1
105	в первой главе	1	1
106	по фабрикации скрипок	1	1
107	онегин и татьяна	1	1
108	в русской поэзии	2	1
109	скрипок озабоченный вычислением	1	1
110	то чему нельзя	1	1
111	виду не только	1	1
112	сидя над озером	1	1
113	скрывайся и таи	1	1
114	себя водяным бесом	1	1
115	поэзия выполняет свое	1	1
116	по крайней мере	1	1
117	я представил себя	1	1
118	фабрикации скрипок озабоченный	1	1
119	автор относится как	1	1
120	в общественном сознании	1	1
121	мира представляет собой	1	1
122	в одной из	1	1
123	паном господином пены	1	1
124	организатором коммуникативного события	1	1
125	не может быть	2	1
126	это уже не	1	1
127	не только музыкант	1	1
128	в тексте но	1	1
129	к тому же	1	1
130	так и не	5	1
131	бесом паном господином	1	1
132	и эстетического адресата	1	1
133	в соответствии с	2	1
134	невоспроизводимости творческого акта	1	1
135	в области художественного	1	1
136	среди его русалок	1	1
137	представил себя водяным	1	1
138	нет не тебя	1	1
139	может быть назван	1	1
140	исходит из того	1	1
141	и того же	2	1
142	войне и мире	2	1
143	художественности и позволяет	1	1
144	в войне и	2	1
145	первых десятилетий хх	1	1
146	страдивариус великий мастер	1	1
147	текста но и	1	1
148	великий мастер по	1	1
149	водяным бесом паном	1	1
150	во внешнем мире	1	1
151	в свою очередь	3	1
152	озабоченный вычислением пропорций	1	1
153	в рамках которого	2	1
154	только при условии	1	1
155	если говорить о	1	1
156	над озером я	1	1
157	ролью в миропорядке	1	1
158	как явление культуры	1	1
159	тебя так пылко	1	1
160	свою свободную волю	1	1
161	озером я представил	1	1
162	велимира хлебникова пен	1	1
163	с тем же	1	1
164	бы то ни	1	1
165	молчи скрывайся и	1	1
166	мы имеем дело	2	1
167	креативного и рецептивного	1	1
168	с другой стороны	3	1
169	так пылко я	1	1
170	в чистом виде	1	1
171	и страдивариус великий	1	1
172	никогда не бывает	1	1
173	хлебникова пен пан	1	1
174	в русской культуре	1	1
175	эпоха классического реализма	1	1
176	в целом ряде	1	1
177	я избывал свое	1	1
178	а только лишь	1	1
179	присутствия я в	6	1
180	он же и	1	1
181	это ни парадоксально	1	1
182	приводит к снятию	1	1
183	в произведении искусства	1	1
184	пены среди его	1	1
185	но в то	1	1
186	избывал свое одиночество	1	1
187	тех или иных	2	1
188	в большинстве случаев	1	1
189	я героя как	1	1
190	что произведение искусства	1	1
191	господином пены среди	1	1
192	тем самым наделяет	1	1
193	только то что	1	1
194	субъекта объекта и	1	1
195	в той мере	1	1
196	собственно говоря и	1	1
197	относится как к	1	1
198	русалок так я	1	1
199	конечном счете к	1	1
