N	2gram	Vygotskiy__5	Hudozhes
1	и в	30	28
2	в рассказе	2	21
3	том что	21	19
4	в ее	3	18
5	и не	6	18
6	в том	27	15
7	а не	8	14
8	в этом	14	13
9	не в	8	13
10	о том	10	12
11	перед нами	2	11
12	не только	16	11
13	при этом	8	11
14	как и	6	11
15	в его	4	11
16	у нее	1	10
17	уже не	1	10
18	в себе	5	9
19	но и	6	9
20	так и	3	8
21	между тем	1	8
22	что он	17	8
23	себя в	1	8
24	в жизни	1	8
25	в душе	2	8
26	может быть	11	8
27	о чем	4	8
28	по отношению	2	7
29	что она	6	7
30	состоит в	3	7
31	об этом	3	7
32	к тому	8	7
33	в частности	4	7
34	как это	7	7
35	и все	4	7
36	отношению к	1	7
37	в котором	2	6
38	то же	7	6
39	не было	1	6
40	и с	2	6
41	в глазах	2	6
42	в своей	4	6
43	в то	2	6
44	тем что	6	6
45	казалось бы	4	6
46	если бы	11	6
47	сводится к	5	6
48	можно сказать	2	6
49	это не	3	6
50	а в	4	6
51	то что	37	6
52	жизни и	6	6
53	с его	2	5
54	в этой	5	5
55	как в	3	5
56	в самом	14	5
57	что это	8	5
58	рядом с	5	5
59	в своем	6	5
60	не менее	1	5
61	у него	3	5
62	никогда не	9	5
63	ничего не	2	5
64	и его	6	5
65	она не	1	5
66	его жизни	1	5
67	только на	4	5
68	для него	3	5
69	как бы	19	5
70	да и	1	5
71	с ее	1	5
72	что в	24	5
73	и другие	3	5
74	и т	7	4
75	но не	7	4
76	в художественном	1	4
77	то в	1	4
78	человека в	3	4
79	он не	3	4
80	и уже	3	4
81	в других	1	4
82	тому что	8	4
83	как будто	6	4
84	и о	3	4
85	того чтобы	20	4
86	в конечном	1	4
87	вслед за	1	4
88	что они	5	4
89	только в	5	4
90	в качестве	2	4
91	что и	3	4
92	как раз	13	4
93	для того	20	4
94	говорит о	4	4
95	превращается в	1	4
96	не может	9	4
97	тому как	1	4
98	была бы	3	3
99	по преимуществу	2	3
100	едва ли	2	3
101	по его	3	3
