N	2gram	Tiupa_Hudo_2	Problema
1	то есть	1	39
2	то что	6	38
3	вовсе не	2	37
4	и не	18	37
5	и в	28	35
6	не только	11	24
7	сказать что	2	24
8	том что	19	19
9	о том	12	18
10	может быть	8	18
11	в этом	13	17
12	настоящее время	1	16
13	но и	9	16
14	в настоящее	1	16
15	такого рода	1	15
16	только в	4	14
17	не менее	5	13
18	потому что	2	13
19	не может	4	13
20	и что	1	13
21	также и	1	12
22	тем не	4	12
23	того что	1	12
24	в том	15	12
25	хотя бы	2	12
26	не просто	1	11
27	не будет	2	11
28	никак не	1	11
29	и даже	1	11
30	так что	1	11
31	прежде всего	3	11
32	что в	5	11
33	в таком	1	11
34	таком случае	1	10
35	и то	2	10
36	говорить о	2	10
37	еще не	3	10
38	ничего не	5	10
39	и с	6	10
40	а не	14	10
41	в данном	2	10
42	да и	5	10
43	едва ли	3	9
44	в этой	5	9
45	пока еще	3	9
46	для себя	6	9
47	только на	5	9
48	что же	2	9
49	для нас	3	9
50	этого термина	1	8
51	все же	2	8
52	по себе	1	8
53	есть только	1	8
54	было бы	3	8
55	уже не	10	8
56	как раз	4	8
57	только о	1	8
58	бы и	4	7
59	все эти	1	7
60	тоже не	2	7
61	того или	2	7
62	мы не	1	7
63	тем самым	2	7
64	не является	2	7
65	в конце	1	7
66	так и	8	7
67	казалось бы	6	7
68	в его	11	7
69	так как	1	7
70	этом случае	1	7
71	и т	4	6
72	с другой	3	6
73	но как	1	6
74	но в	2	6
75	так или	1	6
76	т д	2	6
77	что все	3	6
78	не о	1	6
79	как будто	4	6
80	когда мы	1	6
81	же самое	3	6
82	можно сказать	6	6
83	в виде	2	6
84	в области	1	6
85	или иначе	1	6
86	а именно	1	6
87	о чем	8	6
88	но это	1	6
89	и для	2	6
90	не существует	1	6
91	в то	6	6
92	то же	6	5
93	между собой	1	5
94	отнюдь не	2	5
95	в самом	5	5
96	в себе	9	5
97	с другими	3	5
98	как и	11	5
99	и уж	1	5
100	и более	1	5
101	раз и	1	5
102	для меня	1	5
103	это то	1	5
104	будто бы	3	5
105	той или	1	5
106	и это	3	5
107	как мы	2	5
108	данном случае	2	5
109	можно было	3	5
110	и на	3	5
111	тот или	1	5
112	с одной	3	5
113	же это	1	5
114	одной стороны	3	5
115	или иной	2	5
116	еще и	2	5
117	что не	2	5
118	другой стороны	1	5
119	уже давно	1	5
120	в частности	7	5
121	так же	3	5
122	и все	7	5
123	или иного	2	5
124	самом деле	3	4
125	что если	1	4
126	и самого	1	4
127	но не	4	4
128	не все	3	4
129	в общем	1	4
130	в своем	5	4
131	что она	7	4
132	но именно	2	4
133	их в	1	4
134	заключается в	1	4
135	и тем	1	4
136	которой он	1	4
137	в этих	3	4
138	самое время	1	4
139	собой и	1	4
140	на свете	1	4
141	же такое	1	4
142	до сих	2	4
143	что на	3	4
144	все еще	1	4
145	и о	4	4
146	если бы	6	4
147	и здесь	1	4
148	и только	2	4
149	что он	8	4
150	то и	4	4
151	представить себе	1	4
152	как же	2	4
153	тем что	6	4
154	ни о	3	4
155	как бы	5	4
156	слова и	1	4
157	сих пор	2	4
158	все это	3	4
159	а в	6	4
160	гораздо более	2	4
161	это и	1	3
162	обойтись без	1	3
163	мы уже	3	3
164	не нужно	1	3
165	в нашем	2	3
166	только тогда	1	3
167	нет и	1	3
168	что они	4	3
169	нельзя было	2	3
170	хотя и	1	3
171	не было	6	3
172	и к	2	3
173	солнечной системы	1	3
174	бы не	3	3
175	из этих	2	3
176	но ведь	1	3
177	и тот	1	3
178	быть только	1	3
179	при этом	11	3
180	здесь мы	1	3
181	то ни	1	3
182	лишь в	2	3
183	его в	2	3
184	о которых	2	3
185	в слове	1	3
186	несмотря на	3	3
187	лет назад	1	3
188	не во	2	3
189	тому что	4	3
190	как о	3	3
191	одна из	2	3
192	и притом	1	3
193	в основе	2	3
194	можно судить	1	3
195	только не	2	3
196	как только	3	3
197	не знает	1	3
198	оно не	2	3
199	она не	5	3
200	то или	1	3
201	с самого	1	3
202	на том	1	3
203	с самим	2	3
204	это только	1	3
205	мы в	1	3
206	он сам	2	3
207	внимание на	3	3
208	но мы	1	3
209	в значительной	1	3
210	нас в	1	3
211	один из	2	3
212	ли он	2	3
213	уже в	1	3
214	в нашей	1	3
215	или даже	1	3
216	для того	4	3
217	же о	1	3
218	тому как	4	3
219	от нас	1	3
220	к тому	7	3
221	и от	2	3
222	то не	1	3
223	бы в	1	3
224	только как	1	3
225	в своих	1	3
226	точно так	1	3
227	все что	3	3
228	чтобы не	3	2
229	зачем же	1	2
230	по преимуществу	3	2
231	той же	2	2
232	нам в	1	2
233	которые тоже	1	2
234	в ней	3	2
235	но при	3	2
236	представляет собой	1	2
237	здесь не	2	2
238	бы то	1	2
239	во всех	1	2
240	от его	1	2
241	не то	1	2
242	себе и	1	2
243	друг от	1	2
244	или иное	1	2
245	один и	1	2
246	в поисках	1	2
247	в той	1	2
248	независимо от	1	2
249	внутри себя	2	2
250	как нам	1	2
251	перед нами	11	2
252	нами в	1	2
253	роль в	2	2
254	человек не	1	2
255	что без	1	2
256	и совсем	1	2
257	он не	4	2
258	пор мы	1	2
259	в корне	1	2
260	содержит в	1	2
261	подобно тому	4	2
262	и ее	3	2
263	но все	1	2
264	не считают	1	2
265	об этом	7	2
266	в них	3	2
267	она и	1	2
268	точки зрения	2	2
269	и при	1	2
270	в условиях	1	2
271	мысли и	2	2
272	не в	13	2
273	ничего нового	1	2
274	даже в	1	2
275	же мы	1	2
276	что с	1	2
277	самого начала	1	2
278	в определении	1	2
279	на него	3	2
280	же его	1	2
281	того чтобы	4	2
282	та или	1	2
283	или иная	1	2
284	как на	2	2
285	не столь	1	2
286	однако это	1	2
287	настоящего времени	1	2
288	отличается от	1	2
289	числе и	1	2
290	ли в	3	2
291	на это	1	2
292	о них	3	2
293	это движение	1	2
294	от друга	1	2
295	мысль о	2	2
296	нет никакой	1	2
297	и сам	5	2
298	но зато	1	2
299	без того	1	2
300	том случае	1	2
301	во все	1	2
302	еще в	1	2
303	является в	1	2
304	сводится к	6	2
305	о нем	2	2
306	а также	2	2
307	это было	2	2
308	к нему	3	2
309	что и	4	2
310	тотчас же	1	2
311	которая и	1	2
312	быть и	1	2
313	о двух	2	2
314	и весьма	1	2
315	или в	3	2
316	в качестве	4	2
317	же и	2	2
318	для всех	1	2
319	с нею	3	2
320	мышления и	1	2
321	ни с	2	2
322	себе в	2	2
323	ведь это	1	2
324	и а	2	2
325	в состоянии	3	2
326	были бы	1	2
327	только по	1	2
328	совершенно не	1	2
329	нет ничего	2	2
330	вместе с	2	2
331	от ее	1	2
332	это за	1	2
333	предметы и	1	2
334	это уж	1	2
335	в с	1	2
336	еще более	1	2
337	случае и	1	2
338	по поводу	3	2
339	о своем	4	2
340	они все	2	2
341	бы его	1	2
342	из этого	1	2
343	в действительности	1	2
344	в голову	2	2
345	случае если	1	2
346	это в	1	2
347	том числе	1	2
348	говорили о	2	1
349	отношения к	1	1
350	одним из	1	1
351	же как	2	1
352	нечто такое	1	1
353	противоречие с	3	1
354	но тем	2	1
355	здесь и	1	1
356	чего не	2	1
357	характерное для	1	1
358	к другому	1	1
359	отношения между	1	1
360	когда это	1	1
361	по его	3	1
362	его внешнего	1	1
363	мы имеем	1	1
364	что между	1	1
365	время как	1	1
366	на себя	3	1
367	я не	7	1
368	и другая	1	1
369	находится у	1	1
370	ему в	2	1
371	раз вполне	1	1
372	а теперь	1	1
373	как ему	1	1
374	он был	1	1
375	на них	1	1
376	столь же	3	1
377	обыкновенный человек	1	1
378	с его	5	1
379	сознания а	1	1
380	тем как	2	1
381	различия между	2	1
382	ее существование	1	1
383	временем и	1	1
384	то он	1	1
385	важный для	1	1
386	на язык	1	1
387	к которой	1	1
388	его сознания	1	1
389	автора но	1	1
390	отношение к	2	1
391	ни стало	1	1
392	в настоящем	1	1
393	во что	1	1
394	оказывается не	1	1
395	как в	5	1
396	поскольку они	1	1
397	только об	1	1
398	не снижает	1	1
399	более и	1	1
400	что нет	1	1
401	как уже	2	1
402	говорится в	2	1
403	о самом	1	1
404	для которого	1	1
405	что это	5	1
406	за себя	1	1
407	ни одна	1	1
408	остановиться на	1	1
409	ничего и	1	1
410	позицию в	1	1
411	не стали	1	1
412	не могла	5	1
413	за рамки	1	1
414	так сказать	1	1
415	с чем	1	1
416	не следует	1	1
417	что было	3	1
418	в нем	3	1
419	все те	2	1
420	от которого	2	1
421	о которой	2	1
422	именно то	1	1
423	и еще	1	1
424	ушел в	1	1
425	отношений между	1	1
426	в силу	1	1
427	из виду	1	1
428	на земле	1	1
429	свое время	1	1
430	не субъективным	1	1
431	на этом	2	1
432	людей и	1	1
433	тут не	1	1
434	ее по	2	1
435	могла бы	2	1
436	же не	2	1
437	в другом	2	1
438	а для	2	1
439	если для	1	1
440	слов о	1	1
441	а его	1	1
442	времени и	1	1
443	г в	1	1
444	который и	2	1
445	в глазах	6	1
446	это не	6	1
447	которая как	1	1
448	то как	1	1
449	ли может	1	1
450	бы для	1	1
451	с такой	2	1
452	и тогда	2	1
453	не мог	1	1
454	в следующем	1	1
455	для обоих	1	1
456	если можно	2	1
457	то для	1	1
458	она тоже	1	1
459	место в	2	1
460	говорил о	1	1
461	движении и	1	1
462	раз это	1	1
463	для многих	1	1
464	образом и	1	1
465	далека от	1	1
466	видно что	1	1
467	не могли	1	1
468	не должно	1	1
469	нас к	1	1
470	мы пока	1	1
471	трудно было	1	1
472	из нас	2	1
473	и другое	1	1
474	не берет	1	1
475	только из	1	1
476	если в	2	1
477	на себе	1	1
478	и остается	1	1
479	вошедшие в	1	1
480	какой бы	1	1
481	чем не	1	1
482	например не	1	1
483	никогда не	5	1
484	человека от	1	1
485	и всегда	1	1
486	это просто	1	1
487	жизни не	2	1
488	настаивать на	1	1
489	обратим внимание	1	1
490	мира и	1	1
491	учения о	1	1
492	этих двух	1	1
493	в противоречие	1	1
494	а во	1	1
495	по своей	1	1
496	и его	5	1
497	и теперь	1	1
498	со своим	3	1
499	этом отношении	1	1
500	смысле в	1	1
501	и об	2	1
502	и животные	1	1
503	не относятся	1	1
504	по нашему	1	1
505	в момент	1	1
506	его внутренней	1	1
507	точнее сказать	1	1
508	ведь даже	1	1
509	лежит в	1	1
510	одно только	1	1
511	глубокое и	1	1
512	от нее	1	1
513	бы он	1	1
514	что остается	1	1
515	в каждом	1	1
516	тот и	1	1
517	необходимым и	1	1
518	этом тоже	1	1
519	но по	1	1
520	с ее	5	1
521	нам о	1	1
522	мы ничего	1	1
523	такое что	1	1
524	самим собою	2	1
525	характер и	2	1
526	то время	1	1
527	не возникает	1	1
528	в дальнейшем	1	1
529	от того	1	1
530	и когда	1	1
531	что у	3	1
532	с собой	2	1
533	на нее	1	1
534	особенно в	1	1
535	каждого из	1	1
536	и потому-то	1	1
537	наше внимание	1	1
538	он к	1	1
539	был не	1	1
540	и всякого	1	1
541	на что	1	1
542	с ним	7	1
543	одно это	2	1
544	смысле и	1	1
545	образом в	1	1
546	или что-нибудь	1	1
547	не означает	1	1
548	на какой-нибудь	1	1
549	как ее	1	1
550	и который	1	1
551	времени в	1	1
552	одно слово	1	1
553	между тем	8	1
554	и всякая	1	1
555	этот момент	1	1
556	и хорошо	1	1
557	эти два	1	1
558	это нужно	1	1
559	и н	1	1
560	именно тем	1	1
561	чем и	1	1
562	тот момент	1	1
563	что бы	1	1
564	уже во	1	1
565	не знаю	1	1
566	и она	1	1
567	о своих	1	1
568	судить по	1	1
569	не несет	1	1
570	но с	1	1
571	оно и	1	1
572	и одновременно	1	1
573	и дело	1	1
574	одной из	3	1
575	дело с	2	1
576	что даже	2	1
577	но ни	1	1
578	то в	4	1
579	и так	1	1
580	но то	1	1
581	не мешает	1	1
582	это же	1	1
583	все они	3	1
584	без этого	1	1
585	раз в	3	1
586	казались ему	1	1
587	преимуществу к	1	1
588	но для	1	1
589	и соответствующего	1	1
590	будет не	1	1
591	который как	1	1
592	в одном	3	1
593	не для	1	1
594	дом и	1	1
595	людей не	1	1
596	легко можно	1	1
597	не обладает	1	1
598	рассказа и	2	1
599	тоже была	1	1
600	в сфере	1	1
601	со стороны	3	1
602	о своей	1	1
603	и чем	1	1
604	нельзя сказать	1	1
605	именно в	2	1
606	которых мы	1	1
607	том как	2	1
608	может показаться	1	1
609	а с	3	1
610	себя и	2	1
611	говорит о	4	1
612	и люди	1	1
613	предметов которые	1	1
614	превращается в	4	1
615	от этого	1	1
616	а на	1	1
617	и опять	2	1
618	это прежде	1	1
619	до конца	1	1
620	однако и	2	1
621	все время	3	1
622	имеет своей	1	1
623	и уже	4	1
624	представляется нам	2	1
625	для чего	1	1
626	в речи	1	1
627	все более	1	1
628	ни на	1	1
629	который бы	1	1
630	и потому	1	1
631	как это	7	1
632	в москве	1	1
633	случае на	1	1
634	поэтому не	1	1
635	а так	1	1
636	в пределах	1	1
637	среди прочих	1	1
638	а если	1	1
639	чем в	1	1
640	а потом	1	1
641	может идти	1	1
642	в тот	1	1
643	т е	2	1
644	думать о	1	1
645	смысл в	1	1
646	еще раз	1	1
647	сказать не	1	1
648	и нет	1	1
649	известном смысле	1	1
650	о его	2	1
651	и таким	1	1
652	в аспекте	1	1
653	более глубокое	1	1
654	глубину и	1	1
655	для автора	1	1
656	самое главное	1	1
657	бы даже	1	1
658	но когда	1	1
659	во время	1	1
660	сообщением о	1	1
661	же в	1	1
662	обстоит дело	1	1
663	давно уже	2	1
664	и внутренне	2	1
665	была бы	3	1
666	где как	1	1
667	бесконечно это	1	1
668	есть и	3	1
669	здесь кроется	1	1
670	себе но	2	1
671	важно для	1	1
672	к этой	1	1
673	разговоре с	2	1
674	и эта	2	1
675	по причине	2	1
676	каждое слово	1	1
677	который не	1	1
678	к этому	1	1
679	можно назвать	1	1
