N	2gram	Losev_Prob_2	Problemy
1	и в	35	46
2	то есть	39	40
3	и не	37	27
4	может быть	18	23
5	не может	13	19
6	как бы	4	19
7	в нем	1	17
8	в этом	17	16
9	не только	24	14
10	слова в	1	13
11	перед нами	2	12
12	как мы	5	12
13	но и	16	12
14	как и	5	12
15	и на	5	11
16	точки зрения	2	11
17	в одном	1	11
18	а не	10	11
19	в пределах	1	10
20	не в	2	10
21	и к	3	9
22	в самом	5	9
23	слово не	1	9
24	и все	5	9
25	в его	7	9
26	в том	12	9
27	вовсе не	37	9
28	прежде всего	11	9
29	до сих	4	8
30	конечно не	2	8
31	сих пор	4	8
32	или в	2	8
33	свой предмет	1	7
34	еще не	10	7
35	в себе	5	7
36	и с	10	7
37	слово и	2	7
38	слова с	1	7
39	по себе	8	7
40	как раз	8	7
41	слова и	4	7
42	то же	5	6
43	никогда не	1	6
44	хотя и	3	6
45	но в	6	6
46	слово в	2	6
47	в каждом	1	6
48	ни в	6	6
49	но это	6	6
50	и его	1	6
51	о нем	2	6
52	в него	2	6
53	что он	4	6
54	только в	14	6
55	есть в	4	6
56	друг друга	1	6
57	все это	4	6
58	к другому	1	5
59	ведь и	2	5
60	с его	1	5
61	во всех	2	5
62	нам кажется	2	5
63	так сказать	1	5
64	при этом	3	5
65	особенно в	1	5
66	это не	1	5
67	в то	6	5
68	это слово	1	5
69	если же	3	5
70	и сам	2	5
71	с самим	3	5
72	о том	18	5
73	к нему	2	5
74	если мы	9	5
75	так как	7	5
76	речи и	1	5
77	самом деле	4	4
78	в их	3	4
79	мы не	7	4
80	на себя	1	4
81	но не	4	4
82	как в	1	4
83	словом в	1	4
84	все же	8	4
85	кроме того	5	4
86	такое слово	1	4
87	все эти	7	4
88	он не	2	4
89	людей и	1	4
90	таким образом	4	4
91	и наконец	3	4
92	том что	19	4
93	в этих	4	4
94	слово как	1	4
95	раз и	5	4
96	этих двух	1	4
97	потому что	13	4
98	здесь не	2	4
99	так и	7	4
100	в виду	8	4
101	и здесь	4	4
102	можно сказать	6	4
103	слово может	1	4
104	же и	2	4
105	уже не	8	4
106	уже в	3	4
107	к ним	1	4
108	мы можем	6	4
109	еще и	5	4
110	до конца	1	4
111	превращается в	1	4
112	да и	10	4
113	должно быть	2	4
114	и нет	1	4
115	то что	38	4
116	не знает	3	4
117	совершенно не	2	4
118	что в	11	4
119	том числе	2	4
120	одним из	1	3
121	также и	12	3
122	сам по	1	3
123	и это	5	3
124	тем же	1	3
125	здесь и	1	3
126	и до	1	3
127	тут в	1	3
128	мы уже	3	3
129	той же	2	3
130	мы имеем	1	3
131	и о	4	3
132	мы и	6	3
133	то это	3	3
134	конечно и	1	3
135	самим собою	1	3
136	отношение к	1	3
137	себе и	2	3
138	в той	2	3
139	в своем	4	3
140	более или	4	3
141	в условиях	2	3
142	из этих	3	3
143	в этой	9	3
144	имеем в	2	3
145	на то	6	3
146	но именно	4	3
147	их в	4	3
148	на этом	1	3
149	они должны	1	3
150	было бы	8	3
151	кажется что	1	3
152	далеко не	4	3
153	в слове	3	3
154	такой же	1	3
155	или менее	4	3
156	но если	4	3
157	и при	2	3
158	и их	3	3
159	мы сказали	1	3
160	образом и	1	3
161	войти в	2	3
162	в отношении	4	3
163	она не	3	3
164	правда в	2	3
165	слова как	3	3
166	по своей	1	3
167	на него	2	3
168	не могут	4	3
169	числе и	2	3
170	с ее	1	3
171	но при	2	3
172	с собой	1	3
173	здесь нет	1	3
174	нам уже	1	3
175	если бы	4	3
176	никак не	11	3
177	и что	13	3
178	и во	1	3
179	и только	4	3
180	слов и	1	3
181	отличается от	2	3
182	словом и	1	3
183	между этими	2	3
184	устной речи	1	3
185	только на	9	3
186	а то	1	3
187	ведь это	2	3
188	в конце	7	3
189	что и	2	3
190	тем что	4	3
191	и даже	11	3
192	с другой	6	3
193	себя и	1	3
194	слова то	3	3
195	так же	5	3
196	к своему	1	3
197	что же	9	3
198	но для	1	3
199	и для	6	3
200	в речи	1	3
201	бы в	3	3
202	еще более	2	3
203	другой стороны	5	3
204	но этот	1	3
205	смысле слова	7	2
206	ту же	1	2
207	отношения к	1	2
208	же как	1	2
209	связи между	1	2
210	и должны	3	2
211	самый предмет	1	2
212	вопрос о	3	2
213	себе что	2	2
214	мы здесь	3	2
215	и говорить	1	2
216	не нужно	3	2
217	он сам	3	2
218	а следовательно	1	2
219	мы будем	1	2
220	не входит	1	2
221	если в	1	2
222	в общем	4	2
223	оно является	2	2
224	ведь мы	2	2
225	нет и	3	2
226	сама по	4	2
227	с этим	5	2
228	стороны и	4	2
229	как нам	2	2
230	и как	4	2
231	не было	3	2
232	от этого	1	2
233	бы и	7	2
234	бы не	3	2
235	отношение между	2	2
236	но ведь	3	2
237	в первых	1	2
238	время и	2	2
239	должна быть	1	2
240	на том	3	2
241	в узком	1	2
242	в корне	2	2
243	свое время	1	2
244	и по	3	2
245	но все	2	2
246	об этом	2	2
247	лишь в	3	2
248	хотя бы	12	2
249	на почве	1	2
250	он есть	1	2
251	этом смысле	5	2
252	и тем	4	2
253	этом мы	1	2
254	все равно	3	2
255	и само	2	2
256	что такое	18	2
257	мы конечно	2	2
258	в которых	1	2
259	мысли и	2	2
260	он тоже	2	2
261	не менее	13	2
262	в слово	1	2
263	которые в	2	2
264	не могли	1	2
265	речь и	1	2
266	одна из	3	2
267	следовательно и	1	2
268	ничего не	10	2
269	только и	3	2
270	жизни не	1	2
271	и является	3	2
272	этих случаях	1	2
273	то и	4	2
274	если только	1	2
275	у нас	18	2
276	языка в	3	2
277	нашего рассмотрения	1	2
278	к тому	3	2
279	той или	5	2
280	указывает на	5	2
281	предмет в	1	2
282	без всякого	4	2
283	языка и	5	2
284	представим себе	2	2
285	в другом	1	2
286	можно было	5	2
287	времени и	1	2
288	это вовсе	2	2
289	с ним	1	2
290	лишь как	1	2
291	которого оно	2	2
292	между тем	1	2
293	тем как	1	2
294	в языке	15	2
295	возникает вопрос	1	2
296	здесь в	1	2
297	все время	1	2
298	и следовательно	4	2
299	и всякое	2	2
300	но с	1	2
301	и одновременно	1	2
302	этот вопрос	1	2
303	том или	3	2
304	и так	1	2
305	поэтому и	1	2
306	здесь с	1	2
307	нас здесь	1	2
308	так что	11	2
309	если уж	1	2
310	с нею	2	2
311	да еще	1	2
312	раз в	1	2
313	быть весьма	1	2
314	в известной	1	2
315	сами по	2	2
316	самой этой	1	2
317	а в	4	2
318	каждого слова	1	2
319	о которых	3	2
320	к самому	1	2
321	именно как	4	2
322	или иной	5	2
323	для этого	3	2
324	только к	1	2
325	предмет и	1	2
326	приравнивается к	1	2
327	слова слово	1	2
328	слова что	1	2
329	что мы	14	2
330	в одно	2	2
331	вместе с	2	2
332	в данном	10	2
333	если оно	3	2
334	есть если	2	2
335	для понимания	1	2
336	никому в	1	2
337	вне его	1	2
338	и времени	2	2
339	оно и	1	2
340	речи как	1	2
341	сознания и	2	2
342	узком смысле	1	2
343	в результате	4	2
344	о котором	3	2
345	эти проблемы	1	2
346	для нас	9	2
347	в системе	2	2
348	здесь только	3	2
349	более глубокое	1	2
350	сказать что	24	2
351	есть и	1	2
352	в свое	1	2
353	в заключение	2	2
354	к другим	1	2
355	как слово	1	2
356	значение в	4	2
357	во всяком	13	2
358	все что	3	2
359	они не	1	2
360	смысла не	1	1
361	слова которые	1	1
362	в обычном	1	1
363	относится и	1	1
364	предполагает что	4	1
365	чтобы не	2	1
366	содержание а	1	1
367	которой она	1	1
368	и то	10	1
369	на самом	4	1
370	он может	1	1
371	этого последнего	1	1
372	и есть	4	1
373	из самых	2	1
374	по преимуществу	2	1
375	случае оно	1	1
376	в какой-то	2	1
377	от которых	1	1
378	собственном смысле	1	1
379	обойтись без	3	1
380	вы не	1	1
381	в смысловую	1	1
382	а уж	1	1
383	это совершенно	2	1
384	входит в	2	1
385	не во	3	1
386	язык как	3	1
387	именно к	1	1
388	от своих	1	1
389	своими корнями	1	1
390	все и	1	1
391	совпадает с	2	1
392	на себе	1	1
393	не вполне	4	1
394	от друга	2	1
395	в некотором	1	1
396	и заставляет	1	1
397	с большим	1	1
398	в ней	2	1
399	литературы и	1	1
400	целое и	1	1
401	которую можно	1	1
402	ни даже	2	1
403	между собой	5	1
404	всем этим	3	1
405	это возможно	2	1
406	время в	1	1
407	в нашем	3	1
408	то мы	1	1
409	различия между	1	1
410	но как	6	1
411	в голове	2	1
412	а только	6	1
413	и необходимы	1	1
414	это последнее	1	1
415	при условии	6	1
416	входили в	1	1
417	друг от	2	1
418	и речи	3	1
419	большое значение	1	1
420	форме и	1	1
421	один и	2	1
422	к сожалению	6	1
423	строится то	1	1
424	в собственном	1	1
425	разных типов	1	1
426	характер и	1	1
427	мы дадим	1	1
428	каждая из	1	1
429	речи но	1	1
430	может обойтись	1	1
431	первых двух	1	1
432	просто как	3	1
433	от нашего	1	1
434	могли бы	3	1
435	нами в	2	1
436	было только	1	1
437	мысль в	1	1
438	не являются	3	1
439	всего как	1	1
440	о самом	1	1
441	не поддающееся	1	1
442	последнее может	1	1
443	под ней	1	1
444	что это	1	1
445	в целом	3	1
446	так или	6	1
447	самое это	1	1
448	языка а	2	1
449	тоже не	7	1
450	учение о	2	1
451	поэтому при	1	1
452	с их	1	1
453	иначе и	1	1
454	во многих	2	1
455	могут как	2	1
456	в наших	1	1
457	корнями в	1	1
458	а вовсе	1	1
459	существа и	1	1
